,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X003816.SZ,X600703.SH,X002371.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X600741.SH,X000100.SZ,X002074.SZ,X600089.SH,X600702.SH,X002180.SZ,X600460.SH,X002236.SZ,X000157.SZ,X000799.SZ,X600884.SH,X000733.SZ,X601799.SH,X002414.SZ,X600779.SH,X002007.SZ,X600183.SH,X600584.SH,X002008.SZ,X600522.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.552091781800796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112642954405291,0,0,0,-0.000204952420637231,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211997240478034,0,0,0,0.00792247400531847,0,0
X000858.SZ,0.31142652215059,0,0,0.120610793956937,0,0,0,0,0.251320786971797,0,0,0,0,0,0,0,0,0,0,0.0437536933772788,0,0,0,0.00537853442118564,0,0.152782323027946,0,0.0356619103804733,0,0,0,0,0,0.0436314332744533,0,0,0,0,0.0605628625460111,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00944326652539765,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0974611734381823,0,0.111024954419696,0.191549521903018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449341491564961,0,0,0,-0.00393829614653453,0,0,0,0,0,0.00862647130303583,0,0,0.0830579921401337,0,0,0,0,0,-0.0490378804799998,0,0,0.00381178650268965,0,0,0,0,0.0109193243915781,0,0
X600809.SH,0,0.424836758497149,0,0,0.0684387545092975,0,0,0,0,0,0,0,0,0,-0.19834072091942,0,0,-0.037329351322551,0,0,0,0,0,0,0,0.0308058408147319,0,0,0,0,0,0,0,0.19448891450772,0,0,0,0,0,0,0,0,0,0.141239218464771,0,0,0,0,0,0,0,-0.0265499957718041,0,0,0,0,0,0,0
X000568.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.213282945743741,0,0,0,0,0,0,0,0,0,0,0,0,0.424666600980073,0,0.0875820393615006,0,-0.0437757092043961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222515307224208,0.138156868034054,0,0,0,0,-0.0597045055623572,0,0,0.0250627068828909,0,0,0,0,0.0738669905627639,0,0
X002475.SZ,0,0,0.028010037390836,0,0,0,0.0438281439526328,0,0,0,0,0,0,0,0.215290387934433,0.0126359398632321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715798177297097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103107971112476,0,0,0,-0.0402017327216604,0,0,0,0,0,0
X600276.SH,0,0,0.0963773153472164,0,0,0.0258174303586933,0,0.0306155139307076,0,0,0,0.0410332531920053,-0.0795801586546122,0,0,0,0,0,0,0,0,0,0,0,0.0205130028940274,0.118479666817133,0.175837770801486,0,-0.112071179409161,0,0,0,0,0,0,0,0,0,0,-0.0604081502829899,0,0,0,0,0.125338019569919,0,0,-0.128125651178584,0,0,0,-0.00559426690468186,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.149831151086571,0,0.250924508009648,0.040083802368858,0,0,0,0,0,0,0,0,0,0,-0.048624617114107,0.0345533988986345,0,0,0,0.00978824502058426,0,0,0,0,0,0,0,0,0,0.251619599772761,0,-0.0542864727615386,0,0,0,0,0,0,0,0,0,0,0,0.00443622355181033,-0.0137398893439533,0,0,0,0.0390247227881978,0,0
X002304.SZ,0,0.381588770909302,0,0.182245994373591,0,0,0,0.0659389598437883,0,0,0,0,-0.0753477627559545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222674201573312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819842815241308,0,0,0,0,0,0,0,-0.0532124019490637,0,0,-0.00254498940090083,0,0,0,0,-0.0132948092789314,0,0
X600104.SH,0,0,0,0,0.0131724787238137,0,0,0,0,0,0,0,0,0,0.021644100567179,0,0,0.151973502341873,0,0,0,0,0,0,0,0,0,-0.0584212208932794,0,0,0,0,0,0,0,0.101690750078049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195275419551276,0,0,0,0,0,0,0
