,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X002371.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002129.SZ,X002241.SZ,X000625.SZ,X600703.SH,X003816.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X601877.SH,X000596.SZ,X000661.SZ,X002179.SZ,X600089.SH,X000100.SZ,X300142.SZ,X600460.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600779.SH,X601799.SH,X600884.SH,X000157.SZ,X600702.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X002180.SZ,X000800.SZ,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.32895582632414,0,0.182255286631996,0,0,0,0,0,0,0,0,0,0,0,0.0776456205056116,0,0,0,0,0,0,0,0,0.021343557158701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018576081910607,0,0,0,0,0,0
X000858.SZ,0,0,0,0.211338511817167,0.0271342874975819,0,0,0,0,0,0,0,0,0,0,0,0,-0.176544211514556,-0.0388905580905809,0,-0.00564939006597249,0,0,0,0,0,0.140011623574935,0,0,0,0,0,0,0,0,0.267964894551986,0.100502409627672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234826937124908,0,0,0,-0.0129232115440525,0,0
X002415.SZ,0,0,0,0,0.118112704903686,0,0,0.0325341168364097,0.106685678737635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129812393760739,0,0,0,-2.16840434497101e-19,0,0.0566671705748258,-0.0108594970131511,0,0,0,0.0432492837019473,0,0,0.0636066845404412,0,0,0,0,0,0,0,0,0,-0.0650776923876828,0,0,0.00485680625037888,0,0,0,0,0.0290905094697416,0,0
X600809.SH,0,0.215954162063544,0,0,0,0,0,0,0,0,0,0,-0.0261289498860289,0,0,0,0,-0.0318333861680449,0,0,0,0,0,0,-0.0473822646603151,0,0,0,0,0,0,0,0,0,-0.00281862331913133,0.494906983013479,0,0.100869415793038,0.0431125892236566,0,0.131447336974919,0,0,0,0,0,0,0,0,0,0,0.00061641675137763,0,0,0,0,0.0170779422773022,0,0
X000568.SZ,0,0.366018132438243,0,0.107994405342018,0,0,0,0,0,0,0,0,-0.072317188575729,0,0,0,0,0,0,0,0,0,-0.0189905391694826,0,-0.0317237264941735,0,0,0,0,0,0,0,0,0,0,0.177331700120181,0.0326532004531636,0,0,0,0.0451654241382787,0,0,0,0,0,0,0,0,0,0,0.00738255277432517,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.143986380889624,0,0,0,0,0,0,0,0,0,0.105894536477749,0,0,0,-0.0491137507243361,0,0.0465165810109323,0,0,-0.0476757214116655,0,0,0,0,0,0.00105126053818365,0,0.295002194360863,0,0,-0.146065724612092,0,0,0,0,0,0,0,0,0,-0.15033774483974,0,0,-0.00421851943620585,0,0,0,0,0.00900178843575684,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141229289296024,0,0.00857676803533821,0,0.228919705175036,0,0.0529043339521684,0.0382624268752635,0,0,0,0,0,-0.164720194058162,0,0,0,0,0,0,0,0.0566310211515971,0,0,0,0,0,-0.0652021214115438,0,0,0,0,0,0,0,0,0,0.0075854215725705,0,0,0,0.0784730598209225,0,0
X002304.SZ,0,0.0731171828205422,0,0.386700640561362,0,0,0,0,0.00740347462858146,0,0,0,0,0,0,0,0,0,0,0,-0.0241902307706494,0,-0.0576595971692986,0,0,0.0482300910947138,0,0,0,0,0.0248985707531216,-0.0454867219668679,0,0,0,0.0182552039458564,0.0405962895414094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128063163765722,0,0,0,0,-0.0627013543338205,0,0
X600690.SH,0,0,0,0,0,0,0,0.0989893332398768,0,0,0,0,0.0218148761567629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263814337447138,0,-0.0854999747049659,0.0740185738909245,0,0,0,0.12442822249165,0,0,0.0212740529185564,0,0,0,0,0,0,0,0,0,0,0,0,0.00358959068338988,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.00367698025082908,0,0,0,0,0.0389537128862339,0.0632447752119156,0.0388988675402865,0,0,0,0,0.119876987081319,0,0,0,0,0,0,0,0.0209703524811504,0,0,0,0.0790983068086714,0,0.0835205049956726,0.0186058972238504,0,0,0,0,0,0,0,0,0.0274216899597251,-0.0439248327309084,0,0,0,0.0132435392103733,0,0,0,0,0,0
X000651.SZ,0.0090264469982879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728657248525046,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624338839722247,0,0,0,0,0,0,0,0,0,-0.035151557388737,0,0.0152596097236684,0,0,0.114127529790038,0,0,0,0,0,0,0,0,0.0475007723691456,0,0,0,0,0,0
X300014.SZ,0,0,-0.0674239253628084,0,0,0,0,0,0,0,0,0,0,0,0,0.0122553577371681,0,0,0.0649215597620248,0,0,0,0,0,0,0,0.27446946478729,0,0,0,0,0,0,0.308502336966059,-0.0204107752658624,-1.73472347597681e-18,0,0,0.0015460123311183,0,0,0,0,0,0,0,0,0,0,0,0,0.0828575911884095,0,0,0,0,0.146029383153645,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291193359582824,0,0,0.253187472793855,0,-0.0215942043924709,-0.186449119774695,0,0,0,0,0,0.594567028145859,0,-0.202030124321026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.00436346090710968,0,0,0,0.00822936660382059,0,0
X000725.SZ,0,0,0,0,0,0,0,0.00801458629418986,0,0,0,0,0,0,0,0,0,0,0.122245102634101,0,0,0,0,0.0895793162568815,0,0,0,0,0,0.222288859749691,0.0577647446092352,0,0,0.00249196804376542,0,0,0,0,0,0.037962407509755,0,0,0,0,0,0,0,0,0.00673269856486423,0,0,0,0,0,0,0,-0.0465752070823702,0,0
X600031.SH,0,0,0,0.0242544947576114,0,0,0.163435853314726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129663066239632,0,0,0.0513847218999038,0,0,-0.0918491379019848,0,0,0,0,0,0,0,0.0312058883282895,0.568035349787523,0,0,0.122236586411944,0,0,0.0965355703955212,0,0,0,0,0,0,0.0120414265852282,0,0,0,0.0250887102542985,0,0
X300124.SZ,0.331239505474567,0,0,0,0,0,0,0,0,0,0,0.161972564369439,0,0,0,0,0.0243508452612822,0,0,0,0,0,0.116866108042232,0.225179615503447,0,0,0,0,0,0,0.0973975336105293,0.0431296044375028,0,0,0,0,0,0,0,0.129218962516333,0,0,0,0,0,0.17595465226503,0,0,0,0,0,-0.0255537354080282,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16317673254609,0,0,0,0,0,0,0,0,0,0.22948327190914,0,0,0,0.156772601561323,0,0.172435186933288,0.0436901517804582,0,0,0,0,0,0,0.132170890431418,0,-0.0678601904648966,0,0,0,0,0,0,0,0,0,-0.072244386061741,0.0144527953009684,0,0,0,0,0.0239142734541496,0,0
