,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X000625.SZ,X600741.SH,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X600809.SH,X002008.SZ,X300003.SZ,X300136.SZ,X002508.SZ,X600487.SH,X600089.SH,X002085.SZ,X600177.SH,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X600372.SH,X000981.SZ,X300115.SZ,X600699.SH,X600566.SH,X002074.SZ,X000559.SZ,X000596.SZ,X600498.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0673434910696697,0,0.214326934925885,0,0.0410737788772442,0.0106043014280085,0,0,0,0.170426427066716,0,0,0,0,0,0,0,0,0,-0.0697738589690134,0,0,0.0673142959674474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05513050403234,0,0,0,0,0,0.00410897262896573,-0.00666285385325897,0,0,0,0,0,0
X600104.SH,0,0,0,0.169986824246387,0,0,0,0,0,0,0.00532403305517667,0,0.0558060167569903,0,0,0,0.354608507848191,0,0,0,0.118943535881573,0,0,0,0,0,0.102809830650841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146078554232687,-0.284233302963633,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.113006957183354,0,0,0,0,0,0.0566336478397179,0,0.187530799157722,0,0,0,0.208897723418443,0,0,0,0,0,0,0,0,0,0,0,0.113752531990789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.125266952665447,0,0,0.17860809301196,0,0,0,0.0588861487738179,0,0.163016794090322,0,0.0436211905437014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477641516210316,0,0,0,0,0,0,0,0,0,0,0,-0.00651794184979766,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0782460914448879,0.0858226068440912,0,0,0,0,0,0,0,0.431634940307283,0.0988943629929422,0,0,0,0,0.0213912973059469,0,0,0,0,0,0,0.0418571517070342,-0.0180615880591597,0.0358939314509517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052976095121857,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.31263172553298,0,0,0,0,0,0,0,0,0,-0.0237413021196486,0,0,0,0,0,0,0,0,-0.0471847086585069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321095841526568,-0.0461749840626471,0,0,0,0,0.127082877854919,0,8.67361737988404e-19,0,0,-0.190716102167151,0.0220152143246293,-0.0114323051267219,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.311453218707367,0,0,0,0,0.0123871380999507,0,0.27090068621439,0,0,0,0,0.0858475466837033,0.0451625987189932,0,-0.11125937637806,0.0959463704576013,0,0,0,0.011697860888063,-0.025659344382756,0,0,0,0,0,0,0,0,0,0,0,0,-0.105047198483481,0,0,0,0,0,0,0,0,0.020862420465687,-0.0126055656835395,0,0,-0.00898238328568057,0,0,0,0,0,0,0
X000725.SZ,0,0,0.164979957615312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131800506232318,0,-0.0546167006321483,0,0,0,0,0.0170101155731945,0,0,0,0.270065849969319,0,0.122497261234258,0,0,0,0,0,0,0,0.0780828776423906,0,0,0,0.0972842281895974,0,0,0,0,0.115559486308184,0,0,-0.00759022415826518,0,0,0,0,0,0,0
X000063.SZ,0,0,0.158637448125792,0,0,0,0,0,0,0.0169599451559195,0,0,0.224199993530956,0,0.0489067621054902,0,0.0419313127661551,0,0,0,0,0,0,0,0.176098298925775,0.0594997060966452,0,0,0,0.18550989602661,0,0,0,0,0,0,0,0,0,0,0.0736348829002549,0,0,0,0,0,0,0,0,0,0,-0.0268409933620087,0.0124671591753552,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.301267641855969,0,0.194651594249497,0,0.095176952332063,0,0.118194161604038,0,0.207833587848498,0,0,0,0,0,0,0,0.097113977062251,0,0,0,-0.0767191120995644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630819043344787,0,0,0,0,0,0,0
