,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X300124.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300014.SZ,X600703.SH,X002241.SZ,X000625.SZ,X000596.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X601877.SH,X600584.SH,X002129.SZ,X002179.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X002049.SZ,X600183.SH,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X000066.SZ,X300136.SZ,X002008.SZ,X002185.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X002508.SZ,X600118.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.213048370791249,0.121750922336562,0,0,0.0908678680399256,0,0.0318909047697294,0,0,0.237544495848546,0,0,0,0,-0.0357244520329124,0,0,0,0,0,0.018323855724452,0,0,0.0434887616125219,0,0,0,0,-0.0421209648121167,0,0.0516686635672513,0,0,0.0119849069219843,0,0,0,0,0,0,0,-0.0125824916278132,0,0,0,0,0,0,0,0,0.0237623751644636,0,0,0,0,0.0102321467863901,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0924057124570691,0.0437335829096844,0,0.23928062596358,0,0,0,0,0,0,0,0,0,0,0,0,0.0460838648528583,0.104418823972322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00912255268941245,-0.0115343884173858,0,0,0,-4.33680868994202e-19,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277619803254648,0,0,0,0,0.0442626758672382,0,0.0381917453852733,0,0,-0.0164288774842264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450301391707546,0,0.0467160775210711,0,0,0,0,0,0,0,0.11401462178555,0,0,0,0,0,0,-0.000671754253689415,0,0
X002415.SZ,0,0,0,0,0,0.136606357562173,0,0,0,0,0.061791955803448,0.00360758332059393,0,0,0,0,0,0,0,0,0,0,0,0,0.0580045997209623,0.00872948312390024,0,0,0,0,0,0,0,0.235461490683152,0,0,0,0,0.0489708945036245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.100582862232206,0,0,0,-0.0365849533745263,0,0,0,0,0,0.00715273315708962,0,0,0,0,0,0,0,0,0.0964763769159708,0.0575427565676914,0,0.0286595469454053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976862971035598,0,-1.73472347597681e-18,-0.0236144217240774,0,0,0,-0.0194752916419564,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423673810010616,0,0,0,0,0,0,0.0410517759517118,0,0,0,0,0,0,0,0,0,0,0.0708159161512226,0,0,0.251446440523814,0,0,0,0,0,0,0,0.104352094947529,0,0.0202466067553739,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265506882980469,0,0,0.0275586190416456,0,0.12431587269828,0,0.0367257302161879,0,0.148751575602948,0,0,0,-0.0219767838827371,0,0,0,0,0,0,0.0239980677540666,0,0,0,0,0,0,0,0,0,0,0,0,0.018724853330546,0,-0.0146329286752495,0,0,0,0,-0.0438776945899071,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.136564854105221,0,0.251539398826759,0,0,0,0,0.0127527033360353,0,0,0.109716344788986,0,0.0928682572962917,-0.0127435628652299,0.0834434092914565,0,0,0,0.00270449333820008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445711306111979,0,0,0,0,0.0346437688238034,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.139663156134657,0,0,0.11849373409296,0,0,0,0,0,0,0,0.154702499170494,0,0.0977261140900115,-0.0109206324515093,0.0472800419657391,0,0,0,0,0,0,0,0,0,0,0,0.0481521356750486,0,0,0,0,0,0,0.0317879219882649,0,0,0,0,0.105800906871618,0,0,0,0,0.0187695226130716,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0492336728339606,0,0,0,0,0.28760368048565,0.464794192890975,0,0.00674625558129917,0,0,0,0,0.0477847140139989,0,0,0.00115342155161405,0,0,0.0230943515627254,0,0,0,0,0,0,0,0,0.122549912835517,0,0,0,0,0,0,0,0,0,0,0.00229391048199412,0,0.0485348974618137,-0.000205307629495309,0,0,0,0,0,0
