,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X300014.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000338.SZ,X003816.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X002074.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X600884.SH,X601799.SH,X600584.SH,X000733.SZ,X002180.SZ,X002414.SZ,X600563.SH,X600183.SH,X600522.SH,X002007.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0.092627154910356,0,0,0,0,0,0,0,0,0.146276476535973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599991767184406,0.0469780151543543,0,0,0,0,0,0,0,0,0,0,0,0.0167255382145381,0.0430941686517549,0.128907753200322,0,0,0,0,0,0,0.244074380225934,0,0.0104719034398193,-0.038406193366109,0,0,0,0.063458621545146,0,0
X000338.SZ,0,0,0,0,0,0,0.101207794881364,0,0,0,0,0.037452676723175,0,0.0682112993581372,0,0.135894719663168,0,0,0,0,0,0,0,0.0164294618628948,0,0,0,0,0,-0.0266593328566008,0,0,0,0,0,0.0900577576946373,0,0,0,0,0,0.00411243249142987,0,0,0.227599216843438,0.0534672696110288,0,-0.00376692491296357,0,0,0,0.0186764197724568,-8.67361737988404e-19,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160214426246969,0,0,0.0218050567357056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127808421359601,0,0,0,0,0,0.198652804997178,0,0,0,0,0.0398607176240633,0,0,0,0.0941640429809849,0,0.14664713988816,0,-0.0522205956797316,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.195006305738534,0,0,0,0,0.0225468264498383,0,0,-0.038912996740466,0,0,0,0.0436903184686613,0,0.000760339584789903,0,0,0,0.0817521539771857,0,0,0,0,0.22063298615136,0,0.0886094196021765,0,0.00950044424612789,0,0,0,0.175697060162253,0.0320867920390763,0,0,-0.109135459544672,0,0,0,0,0,0,0,0,-0.0138142636306087,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.217358940288501,0,0,-0.0830736698159057,0,0,0,0,0,0,0,0,0,0,0.053441374544057,0.0239648689755834,0.22332291946622,0.0744921805463983,0,0,0.146985108782339,0,0,0,0,0,0,0,0,0,0.0779572363124225,-0.0181439040258253,0,0,0,0.0458355885022879,0,-0.342685420265979,0,-0.0249514652409259,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.287189726320468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120620686015554,0,0,0,0,0,0,0,0,0,0.178987044522701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103216816453684,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.111690483115847,0,0,0,0,0,0,0,0,0,0,0.0922307501108291,0,0,0,-0.084568623048137,0,0,0,0,0.0425001274236155,0.217740530503491,0.121014260782484,0.220607796189187,0,0,0.232845759576825,0,0,0,0,-0.126551380567533,0,0,0,0,0.0856644417685258,0,0,0,0,0,0,0,-0.100882940484547,0,0.0389434702547281,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.204257063713108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.289009762155056,0,0,0,0.0136098339963518,0,0,0,0,0,0,0,0,0,0.0291501748403694,0,0.0764874933284346,0.118744579796743,0,0,0,0,0,0,0.00788752697709847,0,0,0,0,0,0
X000661.SZ,0,0.361088181527508,0,0,0,0.28388203084644,0.0674950058983772,0,0,0,0,0,0,0,0,-0.0799497783283491,-0.108305826558141,0,0,0,0,0,0.0296405643767767,0,0,0,0,-0.134898211270643,-0.0798374861198571,0.193898748081924,0,0,0,0,0,0.074688573595095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243457112758277,0,0,0,0,0,0,0,0,0,0,0,0.101275068976793,0,0,0.17646726169308,0,0,0,0,0,0,0,0,-0.0489649795215611,0,0,0,0,0.0478158808248032,0,0
X601877.SH,0,0,0,0,0,0,0,-0.0431408481471319,0,0,0,0,0,0,0,-0.0251763317042261,0,-0.131814184650903,0,0,0,0.016300842474521,0,0.580783518999264,0,0,0,0,0.0288430279826991,0,0,0,0.0481215074829941,0.264017628655412,0,0,0,0,0,0.404536550322772,0,0,0,0,0,0,0,0,0,0,0,-0.0129378403753092,-0.063081654361812,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.294127334531428,0,0,0,0,-0.00625388840250245,0,0,0,0.0875472420214131,-0.0629831652787685,0,0.0761185300226017,0,0,0,0,0.0370559007093001,0.0501878189772661,0,-0.0720296487148524,0,0,0,0,0,0,0.130461672276342,0,0,0,0,0,0,0,0.286487388300407,0,0.349990806403584,0,0.0176719637850566,0.0721980578782948,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0860387008948317,0,0.0246485883232702,0,0,0,0,-0.552621398058707,0,0,0,0,0,-0.222223336004771,0,0,0,0,0,0,0,0,0.0434437722255921,-0.185275894129199,0,0,0,0,0,0,0,0.433864872921217,0,0,0,0,0,0,0,0,0,0.0365903102140258,0,0,0,0.0305792445646775,0,0.0232887279425911,0,0,0,0,0.242097598408106,0,0
X600460.SH,0,0,0,0,0,0,0.185459042058169,0,0,0,0,0,0.0114722275493441,0,0,0,0,0,0,0,0,0,-0.0957330041105986,0.223539697167609,0.138349821132226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569251876200824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117760384585301,0.188010247407262,0,0,0,0,0,0.0845848782123403,0,0.0410269947068041,0,0,0,0,0,0.0151506918808074,0,0,0,0.0369701918950225,0,0,0,0,0,0,0,0,0,0,0,0.0256064543555918,0,0,0,0,0.110508875197775,0,0,0,0,0,0,-0.0398570958740345,0,0
X600089.SH,0,0,0,0,0,-0.354203889790871,0,0,0,-0.0891663228080098,0,0,0.0542498197104726,0,0,0,0,0,0,0,0,0.0468609102296763,0,0.0811712812223852,0,0,0,0.216712772053622,0,0.276846576785203,0,0,0,0,0,0,0,0,0.220602066170534,0.0892277841217496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186276527070066,0,0
X600741.SH,0,0,0,0,0,0,0,0.180052714837457,0,0,0,0,-0.123927666061994,0,0,0.00346914141705423,0,0,0,0,0,0.126899697359293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571784990305912,0,0.123835695238653,0,0,0,0,0,0,0,0,0,0,0,0.038001672187335,0,0,0,0,0,0
X600702.SH,0,0.0840736363641688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114267413206459,0,0,0,0,0,0,1.35525271560688e-20,0.120441790060567,0,0,0,0,0.269871245263578,0,0.271480432983832,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460703968468014,0,0,0,0,0,0,0
X000799.SZ,0.158800088587259,0,0,0.284113936215934,0.0894358853099957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174160169557713,0,0,0,0.0084595587423853,0,0,0,0,-0.000598120800313486,0,0.0123707037032065,0,0,0,0,0.232629512416877,0,0,0,0,0,0,0,0,0,0.0519490402189023,0,0,0,0,0,0,-4.33680868994202e-19,-0.0599529907722156,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258785451143447,0,0,0,0.0182326109514605,0,0,-0.0174684109485525,0.0651304427497143,0.030763454070891,0,0,0.0129908247582605,0,0,0,0.15751975031579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0.594915830656911,0,0,0,0,0,0,0,0.0139542283519293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196312384417263,0,0.119937611625077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177929749214365,-0.0192864866518028,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.028287327616287,0,0,6.93889390390723e-18,0,0,0,-0.0433235855164834,0.840460582732987,0,0,0,0,0,0.0360406797198304,0,0,0,-0.0834901729275396,0,0,0,0,0,0.0886938912332316,0,0,0,0.0110858704874385,0,0,0.0413955426852673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108077381379599,0,0,0,0,0,0,0
X600884.SH,-0.338759997096136,0,0,0.0358373734296147,0,-0.0173050510111937,0.27532651004344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18089190273987,0.27466241052433,-0.044615935583324,0,-0.308948139995175,0,0,0,0,0,0,0.118284359443495,0,0,0,0,0,0,0,0,-0.137043461276857,0,0,0,2.16840434497101e-19,0.0127256349593931,0,0,0,0,0,0
X601799.SH,0,0.113168484554177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596273470756758,0,0,0,0.00657302943593837,0,0.0967645002201125,0,0,0,0,0,0.00313235811174159,0.120382884500306,0,0.0237473119615249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049206666566019,0,0,0,0,0.0075110297779185,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,-0.0451574864257198,0,0,0,0,0,0,0,0,0.0629872621002174,0,0.202677096780864,0,0,0,0,0,0,0,0,0,-0.0235975675803206,0,0,0,0,0,0,0,0.022420941298818,0.1163060223094,0,0,-0.0384684632837469,0,0,0,0,0.116273817116143,0,0,0,0,0,0,0,0.0247550679439709,0,0,0,-0.0310204445142925,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.255250576464674,0,0,0,0,0,0,0,0,0.092754710836634,0,0,0,0,0,0.205382819360659,0,0,0.472058388492219,0,0.0839359387231627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425699853466832,0,0,0,0,0,0,0,-0.0138090072057744,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804089341872389,0,0,0,0,0,0,0,0,0,-0.137691555099846,0,0.0756709591111004,-0.0831354019074226,0,-0.0204903240531054,0,0,0,0,0,0,0,0.110305110864689,0,0,0,0,0.243204642148402,0,0.00229004167763551,0,0,0.272665429493162,0,0,0,0,0,-0.0259410786264782,-0.0120645101816788,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.036989690416396,0,0,0,0,0,0,0,0,0.0272986701267337,0,0,0.0479976006254797,0,0,0,0.0495898152370352,0,0.0921425353902694,0,0,0,0,0,0,0,0,0,0,0.162207664708456,0,0,0,0.14078038589433,0,0,0,0,0,0.00131521240788215,0,0,0,0,-0.0762287127305791,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0892941747727033,0,0,0,0,0,0,0,0,0.167489656624115,0,0,0,0,0,0,0.165524916069809,-0.121989774451916,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.127611141624696,0,0,0,0,0,0,0,0.0213762208974831,0.0150682706837919,0,0,0,0.109174710984692,0,0
X600183.SH,0,0,0,0,0,0,0,0.110091099276229,0,0,0,0,0.0882451688773369,0,0,0,0,0,0,0,0,0,0,0,0,0.0256752854645585,0,0,0,0,0,0,0,0,0,0,0.0550418084429285,0,0.0562864169915782,-0.0247686716465137,0,0,-8.67361737988404e-19,0,0,0.0746875239337489,0,0,0,0,0,-1.0842021724855e-19,-0.0113833484307389,0,0,0,0,0,0
X600522.SH,0,0,0,-0.082571690476999,0,0.0280820968091024,0,0,0,0,0,0,0,0,0,0.403707202268254,0,0,-0.219324253304948,0.242298109797845,0,0,0,0,0.0834727409690953,0,0,0,0.233616221831071,-0.132282632327081,-0.223356557313406,0,0,-0.175541965362617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930365939143037,-0.094172492366022,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.179612002062251,0,0,0,0,0,0,0.0876671094809057,0.296475965278852,0,0,0,0,0,0,0,0,0,-0.00605197072793373,0,0.0428008654071321,-0.0107232103881954,0,0,0,0,0,-0.103125148144662,0,0,0,0,0,0,-0.0596722373082376,0,0,0,0,0,0,0,0,0,0,0,0,0.00733671946106696,0,0,0,0.0799282933234017,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0557467036649862,0,0,0.0185875612063144,0,0,0,0,0,0,0,0.0906538731699553,0.0929576684424253,0,0.088669685521151,0,0.138654683386494,0.089383106877227,0.0200249132930773,0,0.0627860694305365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.000402242298135065,0,0.0751962172516288,0,0,0,0,0,0,0,0,0,0,0,-0.16913782215398,0,0,0,0,0,0,0.0214539991541576,0,-0.0234538766279056,0,0,0,-0.0172126395783339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476265028761183,0,0,-0.0715841512832728,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.164559507485924,0,0,0,0,0,0,0,0,0,0,-0.204113346400419,0,0,-0.873732868275107,0.315383080885143,0,-0.240801798515695,0,0,0.0450339978257206,0,0,0,0,0.158906172051488,0,-0.763926974546504,0,0,0,-0.192189411055758,0,0,0,0,0,0,0,0,0.44316771799468,0,0,0.195197648164039,0,1.18161814577013,0,0,0,0.347432667356673,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230394931227363,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00891393980197991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125091800367057,0,0.614540096758592,0,0,0,0,-0.243350777698468,0,0
RealEstate_excess,0,0,0,0,0,0,0.0157204724114744,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0888998899692904,0,0,0,0,0.0291858091774796,0,0,0,0,0,0.000405581698468237,0,0,0,0,0,0,0,0,0,0,0,-0.027295278810646,0,0,0,0,-0.0502783016763975,0,0,0,-0.0232881251985121,1.0842021724855e-19,0,0,0,-0.0677334177069447,0,0
MKreturn,0,0,0,0,-0.040710418853056,0,0,0,-0.0156953437098427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423654404686046,0,0,0,-0.00792143293561353,0,0,0,0,0,0.0196669752641579,0,-0.108080142989371,0,0,0,-0.015171313736476,0,0,0,0,-0.0345608457887511,0,0
MKvol,0,0,0,0,-0.000564727501305343,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182874954575656,0,0,0,-0.000436507834171369,0,0,0,0,-0.00167071935468107,0,-0.000700939052700133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276527458528436,0,0,0,0.00632966383305735,-0.00416952425146698,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.279932595209987,0,0,0,0,0.0261606182808607,0,0,-0.302320460697392,0,0,0,0,0,0.102387122658247,-0.530115632091196,0.191869022730177,0,0,0,0,0,0,0,0,-0.489912422726962,0,0,0,-0.113861931779203,0,-0.243777846947959,0,0,0,0,0,0,0,0,0,0,0.0796265950332624,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00120523624376874,0,0,0,-0.00120010779021474,0,0.00064637783652713,0,0,0,0,0,-0.00400036457504169,0,0,0,0,0,0,0,0,-0.00584892649132075,0,-0.00331372338028766,0,0,0,0,0,-0.000895556451504661,0,0,0,0,0,0,0,-0.00338372871667105,0,0,0,0.000375252523341448,0,0,0,0.0107641494308364,-0.00816022161975528,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611484407454032,0,-0.00542774252342166,0,0,0,0.00202246940333245,0,0,0.0102577947320266,0,0,0,0,0,0.000893551622351802,0,0,0,0.0126862835435043,-0.00907807037504018,-0.00215025577798101,0,0,0,0,0.00182997775558501,0.00420338702323638,0,0,0,0,-0.0253700284534009,0,0
