,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X002241.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X600522.SH,X002180.SZ,X600460.SH,X000733.SZ,X600702.SH,X000100.SZ,X000799.SZ,X600884.SH,X000157.SZ,X002236.SZ,X600584.SH,X601799.SH,X000800.SZ,X002176.SZ,X600779.SH,X002414.SZ,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107192322290189,0,0.129173060401523,0.0588032672029839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576699789315225,0,0,0,0,0,0.0993179025756742,0,0,0,0,0,0,0,0,0.0504964046241397,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.0235482692349772,0,0,0,0,0,0,0,0.0655357774974434,0,0,0,0,0,0,0.0705252988807701,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.176364134307189,0,0.481066609195016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316494826555782,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068685053938263,0,0,0,0,0,0,0,0.0615622665427032,0,0,0,0,0.0711108339230012,0,0,0,0.135347939117115,0,0,0,0,0.151436449165992,0,0,0,0,0,0,0.028693508559818,0,0.00127958153202297,0,0,0.0995026346689792,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.126186795496527,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.136990057175161,0,0.0219220090041462,0,0,-0.0941259728595922,0,0.110224945336149,0,0,0.116454672372536,0,0.0349485712259313,0.0384830031887609,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.232755464865236,0,0,0.279163731218413,0,0,0,0,0,0,0.0596053627663709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175593790443023,0,0,0,-0.000844097380017558,0,0,0,0.0050624447494041,0,0,0,0,0,0,0,0.135080484871577,0.0340127374443757,0,0,0,0.0171055312577815,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143576938321733,0,0,0,0,0,0,0,0,0,0,0.0516756915871051,0,0.229648000171654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05866213200032,0,0.289964803977451,0,0.0139868783224634,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.127316465980283,0,0,0,0,0,0,0,0.00653946420277551,0,0,0,0,0,-0.209985392966043,0,0,0,0,0,0,0,0,0.198160459549529,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.102980480578095,0,0,0,0,0,0,-0.108377903234721,0,0,0.195052090487713,0,-0.0609826057366309,0.0480690266127631,-0.0686614584856792,0,0,0,-0.135435736170619,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.115329373879356,0,0.00309398032362143,0,0,0,0,0,0.107595845913738,0,0,0.155576003816747,0,0.128310890942808,0,0,0.0302199263034639,0.0343884019722329,0,0,0,0,0,0,0,0,0,0,0.284722668356116,0,0,0,0,0,0.0445825044182328,0,0.00901500823929711,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936845103101498,0,0,0,0.132204464839008,0,0,0,0,0,0,0,0,0,0,-0.0564591468127454,0,0,0,0,0.0173151558085936,0,0,0,0,0,0,0,0,0.214947422577679,0.142346542208249,0,0,0,0,0,0,-0.00775845836799916,0,0,0,0,0.0833734696168595,0,0
X600522.SH,0,0,0,0,0,0,0,0.151195754173556,0,0,0,0.139597197148584,0,0,0,0,0,0,0.17014390980036,0,0,0,0,0,0,0,0,0.0305357346620095,0,0,0,0,0,0.126669061363173,0.111529316662782,0,0,0,0,0.0230601819827016,0,0,0,0,0,0,0,0,0,0.0192862203368648,0,0.0130708490521151,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118598021851284,0,0,0.0272924635495744,0,0,0,0,0,0,0,0,0,0.00246021851108032,0,0,0,0,0,0,0,0,0,0,0.107918050271011,0,0,0,0,0,0,0,-0.108377915005226,0,0.147989921282199,0.102940505361506,0,0,0.196105636062232,0,0.0239259531217085,-0.0220563493054606,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319714402513408,0.0590305166948158,0,0,0,0,0,0,0,0,0,-0.0449679640841002,0,0,0,0.217697842976559,0,0,0,0,0,0,0,0,0.0594409922110492,0,0,0,0,0,0,0.158592728848218,0,0.0436990828267403,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00126085939349632,0,0,0.00352183116402223,0,0,0,0,0,0,0,0.216984843334746,0,0,0,0.00949760202905606,0,0,0.0937751642946241,0.0409017066354889,0,0,0,0,0,0,0,0,0,0,0,0,0.035742482425275,0,0,0,0,0,0.0363795617360216,-0.0723726382300626,0.0166425502456843,-0.0853470007110633,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.236146809788869,0,0,0,0,0,0,0,0,0,0.0366921468765249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167563396341191,0.0883083525238445,0,0,0,0,0,0,0,0.594798531496556,0,0,0,0,0,0,0,0,0,0,0,0,0.0233466857760629,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432821633870056,0,0.796018639366778,0,0,-0.0140587790040792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101248160912397,0.062567008182528,0,0,0.0484415303168517,0,0,0.00291833430694593,0.0476216615220002,0,0,-0.00905004438705127,0,0.0508036721918073,0,0,0,0,0
X000799.SZ,0,0,0,0.0211974854553685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512640325975263,0,0,0,0,0,0,0,0,0,0.0360263576033524,0,0,0,0,0.027474683599792,0.00344341069284905,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.190410228976867,0,0,0.0647472767629833,0.203435237869345,0,0,0.0266937666969243,0,0,0,0,0,0,0,0.0318904391663209,0,0.073338019956919,0,0.190713411408659,0,0,0,0,0,0,0,0,0,0,0,0,0.00927996504840244,0.117414272618374,0,0.0188024232736939,0,0,0.048010438682856,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315269385706562,0,0,0,0,0,0,0,0,0,0,0.0787838170492457,0,0,0,0,0,0.0425858621264364,0,0,0,0,0,0,0.116269901547333,0,0,0,0,0,-0.0772309573476735,0,0,0,0,0,0,0,0.0148289251506549,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.469746982567267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256911189330882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202686534143778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222625115934934,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0235287332855361,0,0,0,0,0.0282717971960994,0,0,0,0,0.0135569106621186,0.0236739539743386,0,0,0.021407151350705,0.124439376605958,0.125245089086185,0,0,0,0,0,0,0,0,0,0.210914752437268,0,0,0,0,0.0619004615945752,0,0,0,0,0,0,0.10902802513209,0.0863183811341699,0,0,0,-0.0143535051184978,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.14535316709875,0.289534242585447,0,0,0,0,0,0.019942393935756,0,0,0,0,0,0,0,0.155081266390342,0,0,-0.181648931786488,0.189798144387245,-0.0565298763491972,0,0,0,0.420407259833754,0,0,0,0,-0.00864496116486295,0,0,0,0,0,0,0,0,0.147541443819043,0,0,0,0,0,0.0142069269716024,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0905030526505636,0,0,0,0,0,0,0,0.0615580327872833,0,0,0.102349325482056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898560032997966,0,0,0,0,0,0.0643636706488135,0,0.0318942765113696,0,0,0,0,0,0.0799773898063652,0,0,0,0,0,-0.0365233299363279,0.0416834742057402,0,0,0,0.0973025665651512,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00795279061078066,0,0,0,0,0,0,0,0.0192979309463949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165141963007488,0,0,0.172977524460918,0,0,0.144086894119872,0,0,0,0.0962765252217664,0,0,0,0,0,0,0,0.0483774571919948,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0.175388437654696,0,0,0.0693767966609903,0,0.0313766928768094,0,0,0,0,0,0,0,0,0,0,0.120145187521119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291192826574807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.148569807476866,0,0.0659881660206718,0,0,0,0,0,0,0,0,0,0,0.00888833323899626,0,0,0,0,0,0.18631955373379,0,0,0,0,0,0,0,0,0.0683732882335736,0,0,0,0.0254535798924494,0,0.106043480935142,0,0,0,0,0,0.0035949461595647,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.092132926254211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120905941573929,0,0.160926235541903,0,0,0.0155526634181953,0,0,0,0,0,0,0,0.310141376973057,0,0.191870931288743,0,0,0,0,0,0,0,0.0121793950532282,0,0,0,0.153710105671493,0,0
X600563.SH,0,0,0,0,-0.0212175978040637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102718293730089,0.264115249706294,0,0,0,-0.0671073944076204,0.27912135656977,0,0,0,0.133682684508725,0,0,0,0,0,0,0,0,-0.100635998624876,0,0,0,0.0703719315075104,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.218628951922358,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0872102786068275,0,0,0,-0.131903662761062,0,0,0.0535026726340872,0,0,0,0,0,0,0.151625370071892,0,0,0,0,0,0,0,-0.0997882692491267,0.0179771805639403,0,0,0,0,0,-0.0149804866407931,-0.114179319483865,-0.17392477676408,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108739437318921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413378633701137,-0.0765215920368904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103832453756609,0,0,0.167913550015767,0,0,0,0.808324245237578,0,0,0,-2.1022274837305,0,0
TED,0,0.123080230208411,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440660097377919,0,0,0,0,-0.102387693916192,0.195899957860462,0,0,0,-0.0486579860566956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1662089676923,0,0,0,0,0,0,0,0,-0.147557719265046,0,0,0.203827055153196,0,0,0,0,0.114360895012254,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132835485401518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246478106857427,0,0,0,-0.0895415327078846,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228721626598866,0,0,0,0.0245808481562489,0,0,0.00624345149702401,0,0,-0.0937554655807758,0,0,0,0,0,0,0,0,0,0,0.0456343313703818,-0.0667872384868258,0,0.0491807166508141,0,0,0.10148768804832,0,0,0,0.11553745605487,0,0,-0.0399980602523836,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068097860227732,-0.00236082981419491,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106013326621458,0,0,-0.0258240357556415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37836392115335,0.295252139631114,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184950865409694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553159049430823,0.0191188671392523,0,0,0,0.0177578280764969,0,0
CarbonVol_Hubei,0,0,-0.0101098540428563,0,0,0,0,0,0,0,0,-0.000274471602101337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056582055139854,0,0,0,0,0,-0.00639655272987038,0,0,0,0,0,0,0,0,0.0163099772376828,0,0,0,0,0,-0.0422703993004534,0.0210034115279888,0,0,0,0.00590937902954858,0,0
