,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X002371.SZ,X000596.SZ,X000625.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X002241.SZ,X600584.SH,X000157.SZ,X601877.SH,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600702.SH,X300142.SZ,X002463.SZ,X002007.SZ,X000800.SZ,X600460.SH,X601799.SH,X000066.SZ,X002028.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.377320608135389,0.0410221529298795,0,0,0.0325371119672411,0,0,0,0.028694130530831,0.0463335283749346,-0.0380182542427591,0,0,0,0,0,0,0,0.0495639453494875,0,0,0,-0.00270419467418201,0,0,0,0,-0.00246076953841449,0,0,0,0,0,0,0,0,0,0,0,0.0779604251635705,0,-0.0272596238638264,0,0,0,0,0,0,0,0,-0.00926015315946896,0,0,0,0,0,0,0
X000858.SZ,0,0,0.541948583425931,0,0,0,0,0.0444868695065493,0.230625964396988,0,0,0,0,0,0,0.00178837139215633,0,0.0249905104115897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040922788740657,0,0,0,0,0,0,0.0092728259693429,0,0,0,-0.00717751849005866,0,0,0,0,0,0,0
X000568.SZ,0,0.600748922944641,0,0,0,0,0,0,0,0,-0.0276460752068655,-0.012699622242512,0,0,0,0,0.24756527566345,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0460521125475755,0.0107123795271536,0,0,0,0,0,0,0,0,0,0,0.150854336298689,0,0,0,0,0,0,0,0,0,0,0.00514045296733464,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.297214951043777,0,0.0102872041887408,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.152715122739276,0,0,0,0,0.336965255998493,0,0,0,0,0,0,0,-0.316679694568673,0.284394122307599,0,0,0,0,-0.110316520151779,0,0,0,0,0,0,0,0,0,-0.00519175158157957,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,-0.0290553728561131,0,0.0585336070788314,0,0,-0.0345297965844213,0,0,0,0.0411634805360481,0,0,0.312239597793225,0,0,0,0,0,0,0,0,0,0,0.0424883219729105,0,0,0,0,0,1.73472347597681e-18,0,-0.0488614362668691,0,0,0.102619424385967,0,0,0,0,0,0,0,0,0,0,0.089861004373584,0.0605051238915518,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.159393096584712,0,0,0,0,0,-0.0315717500693852,0,0,0,0,0,-0.301651730571914,0,-0.0164376286475992,0,0,-0.0483777001269323,0,0,0,0,0,0,0.193854985176874,0.108838607643455,0,0,0,0,0,-0.0946625545770674,0,0,0,0,0,0,0,0,-0.0625161097048495,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459004408022626,0,0,0.118371538602621,0,0,0.390240189195085,0.189314949097241,0,0,0,0,0,0,0,0.0205019232810845,0,0,0,0,0,0.0612170969265478,0,0,0,0,-0.0145936833849273,0,0,0,0,0,0,0
X600690.SH,0,0.200130405352205,0,0,0,0.00850489416002726,0,0,0,0.049789064916041,0,0,0,0,0.0984248468081876,0,0,0,0,0,0.0424494860114671,0,0,0,0,0.0197443361631477,0,0,0,0,0,0,0,0,0.04495705957217,0,-0.0192583811804384,0,0,0,0,0,-0.00937048618970435,0.00177997487744527,0,0,0,0,0,0,0.0759153023483901,0,0,0,0,0,0,0,0
X002304.SZ,0,0.393784581801394,0.189140066671744,0.0106134605231621,0.0295624865935162,0,0,0,0,0,0,0,0,0,0,0,0,0.0636247939899046,0,0.0191750595177339,0,0,0,0,0,0,0,-0.0434175641594558,0.0146390376408902,0.0111615014767088,0,0,0,0,0,0,0,0,0,0,0.0107993820083729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.197163395608372,0,-0.0917555181390301,0,0,0,0.310854597377879,0,0,0,0,0,0,0,0,0,0.0654997305624636,0,0,0,0,0,0,0,0,0,0,0,-0.0205906028677064,0,-0.0698800393757646,-0.0128333942017803,0,0,0,-0.0200460782697396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.0156159065140409,0,0,0.00933532845437914,0.0351977001512437,0,0,0,0,0,0,0,0,0,0,0.259685351342634,0,0,0,0,0,-0.044455368450627,0,0,0,0,0.149468578282308,0,0,0,0,0.0210299872933629,0,0,-0.0362092203885359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262751466149296,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123050433645323,0,0,0.244011611113789,0,0,0,0,0,0,0,0,0.18576000726311,0,0,0.101343637416472,0,0,0,0,0,0,0,0,0,0.165501358022129,0,0,0,0,0.0929975909474718,0,0.291527926362853,0,-0.0410923649700457,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163859098681714,0.227592555212471,0,-0.00422250545418121,0,0,-0.0260005199131978,0,0,0.00971451300466351,0,0,-0.00638818066150353,0,0,0,0,0,0,0,0,0,0,0,0.0713534632300873,0,0,0,0,0,0,0,0,0,-0.00357644445872654,-0.0192165742279598,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00817243549555783,0,0,0.143203174540889,0,0,0.0410476411102152,0,0,0,0,0,0,0.0667323363234569,0,0,0,0,0.0618673766416698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013591187177212,0,0,0.0693865270037121,0.0263921225931486,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.028630049089036,0,0,0.112846067317046,0,0,0,0,0,0,-0.0221988757380399,0,0,0,0,-0.0821439424949937,0,0,0,0,0,0.387007388163311,0,0.0570249340795254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326191991048005,0,0,0,0.0355908223408933,0,0,0,0.0792157113133831,0.00113820422586712,0,0,0,0,0,0,0
X002371.SZ,0,0,0.246547060706581,0.115377874803931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100651631413592,0,-0.487953544550192,0,0.0964246386182057,0,0,0.150076507192603,0,0,0.151249785415483,0,0,0,0,0,-0.139593759409047,0,0,0,0,0,0.000467605347307894,0,0,0,0.275533358424391,-0.246821464515754,0,0,0,0,-0.0229790757563624,0.0696362075674866,0,0,0,0,0,0
X000596.SZ,0,0,0.207264555293579,0,0,0.103033393692445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026259982697295,0,0,0,0,0,0,0,0,0,0,0,0.0124334574021405,0,0,0,0,0.274158564412642,0,-0.0519618153118042,0,0,0,0.0144783529878656,0,0,0,0,0.072491823738232,-0.0470353822567754,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0864944762385941,0,0,0,0,0,0,0,0,0,0,0,-0.0193549841561871,0,0,0,0,0.0263687009981969,0.134076272543518,0.172060962403096,0,0,0,0.0245265409365389,0,0,0,0.00337426996208155,0,0,0,0.0082479598370037,0,0.303249626674071,0.0740636781019773,0,0,0,0,0,-0.00187606431250966,0,0,0,0,0,0,0
