,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X000100.SZ,X300003.SZ,X002007.SZ,X002236.SZ,X300142.SZ,X600703.SH,X600271.SH,X300124.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X002241.SZ,X600177.SH,X600183.SH,X600498.SH,X002008.SZ,X600487.SH,X600867.SH,X002371.SZ,X300014.SZ,X000050.SZ,X600066.SH,X000977.SZ,X000066.SZ,X600118.SH,X600522.SH,X300146.SZ,X002129.SZ,X002049.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.19566092948149,0,0,0,0,0,0,0,0.135683602720934,0,0.0615991133175676,0,0,0,0,0,0,0,0,0,0,0,0.0882961655249601,0,0.0463770674262989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111628018657244,0,0,0,0,0.0436495807291755,0,0
X000858.SZ,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.314523926020029,0,0.122068280703636,0,0.0133059506863047,0,0.157778631036808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303380642099294,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158343478322087,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.180831612486464,0,0.0919834950155824,0,0.140303489064552,0.148737955945549,0,0,0.0277317421306051,0.00750439495608375,0,0.100076148732611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015948111238504,0,0,0,0,0.0101551397037308,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.244641256617685,0,0,0.0311873364078667,0,0,0.229302351160992,0,0,0,0,0,0,0.113095647538859,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0194810132421734,0,0,0,-0.0867738436939719,0,0,0.0510797997999584,0,0.0119793650244856,0,0.0688391133399361,-1.0842021724855e-19,0,0,0,0,0.0212601101553439,0,0
X600104.SH,0,0,0.0337540617422801,0,0,0.042599908024275,0,0,0,0,0,0,0,0,0.240543450721011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232587524265551,0,0,0,0,0,0.0327206619537032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272781038502248,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.35420940339291,0.0510033768412273,0,0,0,0,0,0,0,0,0,0,0.587610101095946,0,-0.0717403682102063,0,0,0,0,0,0,0,0,0,0,0,0.0157307164124017,0,0,0,0,-0.0583072037726257,-0.0168166052218466,0,0,0,0,0,0,-0.0131672014661659,0.0097428097700331,0,0,0,0,0.0402996162620706,0,0
X002304.SZ,0,0.0626165609346715,0.147059611550915,0,0,0,0,0,0,0.0892061803921612,0,0,0,0,0,0.10666253312763,0.0973122434297627,0,0,0,0,0,0,0,0,0.0427025012150831,0,0,0,0,0,0,0,0,0,0.0272627944366962,0,0,0.0787611196256844,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891555984508119,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560634312607353,0,0,0,0,0.0850158038920927,0,0.104290272715614,0,0.40389902055308,0,0,0.056836058159283,0,0,0,0,0.026898335142683,0,0,0,0,0,0,0,0.0294783136263746,0,0
X000063.SZ,0,0.0764251667003299,0,0,0,0,0,0,0,0,0,0.111750076713632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611089294057106,0,0,0,0,0.0118904317036501,0,0,0.17127204945047,0.285316190934287,0,0,0,0,0.0239409143675706,0,0,0,0.0480785837207796,0,0,0,0,0,0,0,0,0,0,0,0,0.0437953605137908,0,0
X000568.SZ,0,0.396956552401111,0,0,0,0,0,0,0,0,0,0.00781325159088847,0,0,0.0374108481041666,0.0280772195201224,0.208614911971754,0,0,0,0,0,0,0.0544331065364595,0,0.0102239930426767,0,0,0,0.0524004338560748,0,0,0,0,0,0,0,0,0,0.0903274741491254,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866687009387289,0,0,0,0,0,0
