,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600031.SH,X000568.SZ,X000725.SZ,X600104.SH,X300014.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X000063.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X003816.SZ,X300142.SZ,X000661.SZ,X601877.SH,X002179.SZ,X000100.SZ,X000596.SZ,X600460.SH,X000157.SZ,X002074.SZ,X002414.SZ,X600741.SH,X002007.SZ,X600702.SH,X002236.SZ,X600584.SH,X600089.SH,X000799.SZ,X600183.SH,X600779.SH,X601799.SH,X000800.SZ,X000733.SZ,X600884.SH,X300146.SZ,X000066.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.222677529896054,0,0,0,0,0,0,0,0,0.171239480151951,0,0,0,0.0301635143376179,0,0,0,0,0,0.0687615164026944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0855350378660332,0,0,0,0,0.0241252764138462,0.385330336096873,0,0,0.0199459925271961,0,0,0,0,0,0,0,0,0,0,0,0.0721737846260895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.192133799624237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.143535929718755,0,0,0.0537901131709036,0,0.0568159720587698,0,0,0,0,0,0,0.0818984118300676,0,0,0,0,0.105301554572837,0,0.0767859234162881,0,0,0,0.0510665478660109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999180676584062,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.110669490631368,0,0.26194872520564,0,0,-0.0749735028701217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131636660358529,0,0,0,0.420503741637241,0,0.049125671521878,0,0,0,0,0,0,0,0,-0.0506507244335034,0.0449188593744193,0,0,0,0,0,0
X600276.SH,0,0.170835388056356,0,0,0,0,0,0.0169967380542075,0,0,0,0,0,0.0169460342767139,0.071245994376278,0,0,0,0,0,0.107624553943626,0,-0.0183660983908709,0,0,0.148402923242429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245293290245033,0,0,0,0,0,0.0933719537005258,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.000409352380707278,0,0,0,0,0,0,0,0,-0.026474528465799,0,0,0,0.144504262101543,0,0,0,0,0,0.0455563431781196,0.0487055144383185,0,0,0,-0.0825205989021439,0,0,0,0.0198209369058809,0,0,0,0,0,0,0,0.0839231033791342,-0.115627970714108,0,0,0,0,0,0,0,-0.0229802913244745,0.0898984660412603,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0698498377452448,0,0,0,-0.0707997062387226,0,0,0,0,0,0,0,0.0109448250939452,0,0,0.0280828705914605,0,0,0.337188332686427,0.123420993049011,0,0,0,-0.0146995568599117,0,0,0,0.0669562051966587,0,0,0,0,0,0,0,0.0963775740980999,-0.164437733901646,0,0,0,0.224676933751486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0849681017728838,0,0.175182643120969,0,0,0,0.0309488807189864,0.0138036594582878,0.128899107761513,0,0,0,0,0,0,0,0,0.0186260184852344,0,0,0,0,0,0.0968187318213986,-0.0215181035189448,0,0,0,0,0,0,0,0,0,0.0147045959290744,0,0,0,0,0,0.0675567000298561,0,0,0,0,0,0,0,0,-0.0724726955451078,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.248577459934874,0.0748249734704669,0,0,0,0,0,0.377879779262342,0,0,0,0,0,0,0,0.123050484269117,0.0311195775660071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120665650720928,0,0,-0.068451207581838,0,0,0,0,0,0,0
X600031.SH,0,0.13255838565479,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.00677445917382628,0,0,0,0,0.170380085145302,0,0,0.0286248583659798,0,0,0,0,0,0.112351185877123,0,0,-0.149937873529044,0.203613749813171,0,0,0.0438716888230272,0,0.0290265639380392,0,0,0,0,0,0,0.0286730735768521,0,0,0.0278155739048971,0,0,0,0,0,0,0,0,0,0.0613347020044838,0,0
X000568.SZ,0,0.259402066277185,0,0.189962557854308,0,0,0,0,0.0832767304638075,0,0,0,0,0,0,-0.0447855700445508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097980822403374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.00119522485882442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364383091502456,0,0,0,4.33680868994202e-19,0,0,0,0.000728665090517481,0,0,0,0,0,0,0,0.180331916364084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144179591969907,0,0,0,0,0,0,0,0.0726442396208919,0,0,0.0651155929587545,0,0,0,0,0,0,0.0752352305986684,0,0,0,0,0,0.102878596995027,0,0,0,0,-0.0705462040827743,0,0,0.0186761823290227,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.314778331312546,0,0.028339123383945,0,0,0,0,0,0,0,0,0,0,0.0692867263547032,0.237524908401021,0,0.019417607019815,0,0.276749779611791,0,0,0,0,0,0,0,0,0,0,0,0.232155671462486,0,0,0,0,0,0,0.0562062832993181,0,-0.092885709105344,0,0,0,0.0717931421265725,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0.102088562654924,0,0,0,0,0,0,0,0,0,0,0,0,0.0882036960196296,0,0.0948671086923897,0,0,0.13937274983711,0,0.0577560299665222,0,0,0,0,0.180094995101427,0.0923321047204456,0,0,0,0,0,0,0,0,0,0,0,0,-0.122345520196095,0,0,0,0.0563445278218357,0,0.077506653278547,0,0,-0.110799879997701,0,0,0.00438717722774657,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.330992639042615,0,0,0,0,0,0,0,0,0.257618110444798,0,0,0,0,0,0,0,0,0,0,0,0.113195626380342,0,0.0114937560507908,0,0,-0.271808640119971,0,0,0.109290371904674,0,0,0,0.126704110905998,0,0,0,0.20795245139368,0,0,0,0,0.00743202303780355,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.247017854445382,0.20911657408848,0.15443004879477,0,0,0,0,0,0.0274335588344157,0,0,0,0,0,0,0,0,0,0,0,0.106726941530418,0.16446013488514,0,0,0,0,0,0,0,0,-0.104845927264962,0,0,0,0.142385907537729,0,0,0,0,-0.0534358824470118,-0.148957793923798,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0895520302270817,0.196844794924874,0,0,0,0,0.00653696456508305,0,0,0,0,0,-4.33680868994202e-19,-0.00781586844637925,0,0,0.0391369403341231,0,0,0,0.0271328989936466,0,0.210949896130097,0,0.0256925641058146,0,0,0,0.00596014706560238,0,0,0,0,0,0,0,0,0,-0.114703672146765,0,0,0,0,0.0218542040708796,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0228054780310658,0.0829207500644801,0.0142915629312827,0,0,0,0,0.137738850752445,0,0,0,0,0.329658785400941,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.240948667291159,0,0.0172621563627009,0,0,0,0,0,0.0273462966294354,-0.172728258302819,0,0,0,0,0,0,0,0.0137309078375617,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0508004176639278,0,0,0,0,0,0,0,0,0,0,0.0338250596335426,0.0336072149217358,0,0,0,0,0,0,0,0,0.111108200251667,0,0,0,0,0,0,0,0,0,0.00664970745410101,0,0.050484861088232,0,0,0,0,0,-0.080156903692092,0.0410631845942175,0,0,0,0,0,0.118588028039478,0,0,0.0174353998376184,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.0659462141648632,0,0,0,0,0,0,0,0,0,0.351130226589308,0,0.0420666870132022,0,0,0.0831244385278665,0,0,0,0,0,0,0,0.0484649857015944,0,0,0,0,0,0.252249484821208,0,0,0,0,0,0,0,0,0,0.0194117658789943,0,0,0,0.0255711068173882,0,0,0,0,0.00297961989357625,0,0,0,0,0,0,0
