,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X002475.SZ,X000568.SZ,X600031.SH,X000651.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X600703.SH,X003816.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X000157.SZ,X600741.SH,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X000799.SZ,X601799.SH,X300142.SZ,X600183.SH,X000066.SZ,X002074.SZ,X300003.SZ,X002008.SZ,X000800.SZ,X600089.SH,X600779.SH,X600118.SH,X000977.SZ,X000547.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.1064618317389,0,0,0,0.00420145464422209,0,0,0.170777052441447,0,0,0,0,0,0.0846215567385343,0,0,0.0564685980330253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584433548159953,0.0182583406900564,0.0255807577656401,0,0,0,0,0,0,0,0,0.0498156625432641,0,0,0,0,0,0,0.00675156937189741,0,0,0,-0.0112601904192284,0,0
X000858.SZ,0,0,0,0,0,0.204587940403878,0,0,0.148341572438602,0.0278834273736474,-6.93889390390723e-18,0,0,0.0583800453637594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175835843936514,0,0.144047890936324,0,0,0,0,0.00480390947958247,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.03114091919844,0,0,0,-0.00935113720824467,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0979580844142912,0,0,0,0,0.0107461792422079,0,-0.0180073631238863,0,0,0,0,0,0,0,0,0,0.0237264327528634,0.052973952536864,0,0,0.0507800479395793,0.0786950164594982,0,0,0.172415790164924,0.195988258323253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522056238154594,0,0,0,0.0056849382136575,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015336653360063,0,0,0,0,0,0,0,0,-0.0317574585608292,0,0,0,0.114175519340098,0,0.0254054532140229,0,0,0,0,0,0,0,0.00771318223138133,0,0,0.0270983741573751,0,0.0258800860412878,0,0,0,0,0,0,0,0,0,-0.0169423940702514,0,0,0,0.00508614630313897,0,0
X002475.SZ,0,0,0,0,0,0,0.0768478389305811,0,0,0,0,0,0.0347213334161148,0,0,0,0,0,0.0446800819012586,0,0.0183043925254144,0.389061637105836,0,0,0,0,0,0,0,0,-0.0304625989490741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238770173940018,0,0,0,0,0.0121637521737741,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.396900332851538,0.0488712013134019,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147732933236216,0,0,0,0,0,0,0,0,0,0,0,0.0372159989334487,0,0,0,-0.0531746290530481,0,0,0,0,0,0.158418292610348,0,0,0,0,0,0.0176665239184803,-0.0608182713610425,0,0,0,-0.00959245644078898,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0816199496214566,0,0.1684273349406,0,0,0,0,0,0,0,0.0782516707074651,0,0.0227940198874446,0,0,0,0,0.2118471773148,0,0,0,0,0,0,0,0,0,0.0324436132008272,0.12160621946664,0,0,0,0.0724772792661895,0,0,0,0,0,0,0,0,0,0,-0.0223805080365211,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.17567404744525,0,0,-0.0488708317345576,0,0.0576447401702815,0,0,0,0,0,-0.0114676000356167,0,0.0981991839485044,0,0.195922833546999,0,0,0,0,0,0,0,0,0.0153593969814001,0,0,0.0526850885101802,0,0,0.0963271249175054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189164317846696,0,0
X600809.SH,0,0,0,0,0,0.237139035147379,0.107084934223084,0,0,0.0820016831489903,0.0128216901948214,0,0,0,0,0,0,0,0,0,0,0,0.167907947860286,-0.193846713590773,-0.026086045242465,0,0,0,0,0,0,0,0,0,0,0.0521044603944044,0.051218665528399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132120143381475,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.24387608301955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343386214974305,0,0,0,0,0,0,0,0,0,0,0,0.146533306786865,0,0,0,0.0789160136334584,0,0,0,0,0.139478972990703,0,0,0,0,0,-0.03487933088176,0,0,0,0,0.00728480940476058,0,0
X600690.SH,0,0,0.0709925857670647,0,0,0,0.066440643078291,0.0517908589118047,0.326765400956498,0,0,0.103212503433103,0,0,0.0441221592859607,0,0,0,0,0,0,0,0,0,0.0174446553566091,0,0,0,0,0,0,0,0,0,0,0.0354145862544236,0,-0.0979543882581134,0,0,0.057347487534059,0,0,0,0,0,0,0,0,0,0,0.0173841939110121,0.0114200511404896,0,0,0,-0.0129618545340348,0,0
