,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X600104.SH,X000651.SZ,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X600884.SH,X600741.SH,X600460.SH,X000733.SZ,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X601799.SH,X600563.SH,X002236.SZ,X002176.SZ,X600584.SH,X000800.SZ,X600487.SH,X600779.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787262446843589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127327667463992,0,0,0,0,0.224399231262747,0,0,0,0,0,0,0.0469793182000676,0,0,0,0,0.107474902535312,0,0,0,0,0,0,0,0,0,0.00965808072342936,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102851093215317,0,2.16840434497101e-19,0,0,0,0,0.122204270452346,0,0.0319931020905285,0,0.0818567382527579,0,0,-0.0754364057838011,0,0,-0.0221352746232729,0,0,0,0,0,0,0,0,0,0.0239937412295533,0,0,0,0,0,0.0102577855483201,0,0,0,0.0235672560717739,0,0,0,0.000779073651428495,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0579424784733469,0,0,0,0,0,0,0,0,0,0,0,0.0952241611999825,0.061764786530508,0,0,0.0261638448005835,0.0473445565940847,-0.164834024407881,0.253062647963133,0,0.0647166404131315,0,0,0.052190462715967,0,0,0,0,0,0.0882325287515453,0,0,0,0,0,0,0.0270156876065709,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.0317732432510366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131926561622032,0,-0.0582035010636135,0,0,0,0,0.486426248928091,0.0148094358869425,0,0,0,0,0,0,0,0,0,0,0,0.426900439360236,0,-0.207638943259764,0,0,0.0313408179936868,0,0,0,0,0.0818703454680167,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.124311335719635,0,0,0,0,0,0,0,0,0,0,0,0,0.0351355333023626,0,0.137086281254428,0,0.0560911394482937,0.00326766172678506,0,0,0,0.0340077978442522,-0.0488971176625609,0,0,0,0,0,0,0,0,0,0.0744584863939743,0,0,0,0,0.15362823661978,0,0,0,0,0,0,0,0,0.0228155838365312,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593799399876058,0,0,0,0,0,0,0,0,0.00224065380064524,0,0,0.0688686190304491,0,0,0,0,0,0.079075877276708,0,0,0,0,0,0,0.163012408090788,0,0,0,0,0,0,0,0,0,0.179523062778318,0,0,0.0254003869336763,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169662721362713,0,0.101735334619192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383368305737519,0,0,0,0.173479168229499,0.0653684623586882,0,0,0.00153396983348808,0,0,0,0,0,0,0.0330222091695534,0,0,0.0169227778403695,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.11282408486366,0,0,0,0,0,0,0,0,0,0,0.251945635014807,0,0,0,0,0,0.452229286942646,0.133082282267185,0,0,0,-0.033990046185769,-0.0475117875223209,0,0,0.486503039148438,-0.114294487699511,0,0,0,0,0,0,0,0,0,-0.115528460492381,0,0,0,0,-0.036661570362986,0.0551057179197151,0,0,0,-0.020279433975265,0,0
X003816.SZ,0,0,0,0,0.040576886075755,0,0,0.0821441562976412,0,0,0.11342132557802,0,0.0278602032184466,-0.0510410058851276,0,0.0846195240058056,0,0,0,0,0,0,0,0,0,0.0468390571414402,0.107561042763668,0,0,-0.0667883202165828,0,0,0,0,0,0.0207059590469252,0.0337131602115274,0,0,0,0,0,-0.05968841891723,0.0118607469932758,0.00304689046751694,0,0,0,0.0229636203152098,0,0,0.0333438179612733,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039488442714635,0,0,0,0,0,0,0,0,0.0470668560004447,0,0,0.193328404597093,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.1336220464389,0,0,0,0,0,0,0,0.0952037380926709,0,0.0620540594714595,0.0500621831841576,0,0,0,0.00637329530526018,0.0272905655310888,0,0,0,0,0,0
X000596.SZ,0,0.262180728442376,0.193622265732879,0.230917901509027,0,0,0.039555999908355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103415886817089,0,0,0,0,0,0,0,0.0356119373790769,0,-0.0212186759408588,0.018028604655141,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0399946988918923,0.0872009109679462,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0470853352365204,0,0,0,0,0,0,0.135373341316748,0,0,0,0,0,0,0,-0.0120368322628349,0,0,0,0,0,0,0,0.0452428346916158,0,0.0331165323080602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.340990269513324,0,0,0,0.0593779567350042,0,0,0,0,0.211205011831797,0,0,0,0,0,0,0,0,0,0,0.116083969791724,0.0533213135788228,0,0,0,0,0,0,0,0,0,0,0,0,0.0349608470581897,0,0,0.0728000651464862,0,0,0,0,0,0,0,0,0,0,0.0102860641824125,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.032201643167056,0,0,0,0.0411339417584809,0,0.182389899827345,0,0,0,0,0,0,0.039550081632409,0,0,0,0.0796849906336947,0,0.0390407662792965,0,0,0,0,0.0124158824827126,0,0,0,0,0.0353731159966665,0,0,0,0,0,0.0457586603517911,0,0.202957340218379,0,0.00778476184561164,0,0,0.0151962541357646,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236864938550218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139980167195496,0,0,0.131024167306992,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.264751856899777,0,0,0,0,0,0,0,0,0,0.073556185814123,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724534303814972,0,0,0,0,0,0,0,0,0.117938088984473,0,0,0,0,0,0,0,0,0,0,0.221039534243591,0,0.133545178836857,0.0819978842885964,0,0,0,0,0,0,0.0644068350991359,0,0,-0.183799700226919,0,0,0,0,0.0408695150059002,0.0404431916057698,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0154707100661116,0,0.0891032578487386,0.112488159636475,0,0,0.0823476329804736,0,0,0,0,0.135745214529869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866759277420802,0,0.0944231822241486,0.205436136664955,0,0,0,0,0,0,0,-0.0260830331954971,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.14109724877385,0,0,-0.023406614528635,0.109538411218711,-0.0254943535799332,0,0,0,0.0112664516886665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379079344374478,0,0,0,0,0,0.203524444611041,0,0,0.31443656697102,0,0,0,0,0,0,0,0,-0.0236594780668299,0,0
X000661.SZ,0,0,0,0,0,0,0.191375629695532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182238262301121,0,0,0,0,0,0,0.031234866840636,0,0,0,0,0,0,0,0,0,0.228606645466531,0,0,0,0,0,0,0,0.0082133664209776,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106840093217782,0,0,0.091112399652003,0,0,0,0,0.113525840463618,0,0,0,0.0331607118090774,0,0.0532887516454555,0,0,0,0,0,0,0,0,0.234172569097303,0,0,0,0,0.109349984705284,0,0,0,0,0,0,0,0,0.00218103644110766,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.126523785414634,0,0,0.0554096130998623,0.0115561574358256,0,0,0,0,0,0,0,0,0.0320894705695058,0,0,0.0585187273890922,0.141528166176387,0.0716240285298086,0,0,0,0.0643568343438996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112471022279675,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.129136582938471,0.262999649451931,0,0,0,0,0,0,0,0,0,0.0232842923293049,0,0.0781910071154922,0,0,0,0,0,0,-1.73472347597681e-18,0.412068320971484,0,0,-0.174205565677862,0.416278209745654,0,0,0,3.71039636814422e-05,0,0,0,0,0,0,0,0,0,0.017815886533618,0,0,0,0.0431840856802996,0,0,0,0,0.16292311593638,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.116391653693716,0,-0.0496240794235773,-0.23151545669091,-0.0357032698197471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172578704384025,0.0569802502349117,0,0,0,0,0,0,0.124457547196393,0,0,0,0,0,0,0,0,0,-0.186010997406409,0,0,0.261294218417398,0,0.161171138145804,-0.138374003781867,0.0556037460192549,0,0,0.0216463683137542,0,0
X600884.SH,0,0,0,0,0,0,0,0,0.0517251012865103,0.0626821681759006,0,0,0.0491612767893644,0.116800476457329,0,0,0,0.0137852438056451,0,0,0,0,0,0,0.189808716329669,0,0,0,0,0,0,0.292392180126936,0,0,0,0,0,0,0,0,0,0,0.092249049639297,0,0,0,0.0153300943568331,0.153656228039781,0.014337093185301,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0550452436601971,0.436414297115645,0.0292502287231937,-0.127275637512962,0.0592866473577473,0,0,0,0.0977932227757369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178050723575257,0,0,0,0,0,0,0,0,0.140443646146359,0,0,0,0,0.126502248345496,0,0,0,0,-0.0148694484872876,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0762570062457039,0.0142745392221842,0,0.0174749608434093,0,0,0,0,0.307217674075453,0,0,0,0,0,0,0,0,0.134399969815247,0,0,0.0258896986964589,0,0,0,0,0.0869739315274983,0,0,0,0,0,0,0,0.186057996272447,0,0,0,0,0.0453793505110158,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133798343499358,0,0,0,0,0.0382775291832492,0.122111111461204,0,0,0,0,0,0.117887283945471,0.16096687605244,0,0,0,0,0,-0.0182092183664345,0,0,0,0,0,0,0,0,0,0,0,0,0.00906143134914702,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316210988631697,0,0,0.647807556007262,0,0,0,0,0,0,0.0826671314129439,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0641276726678129,0,0,0,0,0.00887960504068081,0,0,0,0,0,0,0,0,0,0.0599149756464611,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.195217308599712,0,0,0,0,0,0,0,0,0,0.0079270675752201,0,0,0,0,0,0,0,0,0,0,0,0,0.0245552914063563,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.629362822289904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0.0286072114773237,0,0,0,-0.0318088648043001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114257786981218,0,0,0,0,0,0,0.523945089229175,0,0,0.00165420477155027,0,0,0,0,0,0,0.013169891295107,0,0,0.00430928045560411,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.00435846235217581,0,0,0,0,0,0,0,0,0.264075907071385,0,0,0,0,0,0,0,0,0,0,0.111312399636554,0,0,0,0,0.020459357246776,0,0,0,0,0,0.117013345215711,0,0,0,0,0,0,0,0,0,0.00817591714595291,0,0,0,0.0357399712494272,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.151501972348539,0,0,0,0.0979265466285162,0,0,0,0,0,0,0,0,0,0,0,0.354222613232702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0.0148033720071164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196849547126965,0.122183462148355,0,0,0.0794694182146454,0,0,0,0,0,0,0,0.00869851831644756,0,0,0,0,0,0,0.0741669569408523,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.563966859128926,0,0,0,0.0562781932499121,0,0,0,0,0,0,0,0,0.0115892151864004,0,0,0,0,0,0,0,0,0.0629974772941517,0,0,-0.0132907653170048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133182269693626,0,0,0,0.0173238662667021,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0.0622927909217471,0,0,0.135802187948541,0.137225328927955,0,0.173914947247961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.016144761678622,0.0726127886525989,0,0.0463965387707739,0,-0.00017517584340576,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.07688255633528,0,0,0,0,0,0,0,0,0,0,0.0950975741926635,0,0,0,0,0.0282034271048328,0,0,0.0293707569234785,0.168003783095629,0,0,0.070730892970315,0,0,0,-2.16840434497101e-19,0,0.154200137074205,0,0,0,0,0,0,0,0,0,0,0,0,0.0596951325760548,0,0,0,0.0588796450966297,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0458679983301249,0.0239900442148771,0,0,0.0523251155191694,0,0,0,0,0,0.107450821019889,0,0,-0.0676421968238154,0.334539767265097,0.0011318019491827,0,-0.034382077700019,0,0,0,0,0,0,-3.46944695195361e-18,0.151406518905883,0,0,0,0,0,0,0.00836296064292207,0,0,0.084286674035166,0,0,0,0,0,-0.0915475225384403,0,0,0,0,0,0.073481515863361,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199954474982752,0,0,0,0,0,0,0,0,0.0873036997088507,0.269201241830872,0,0,0,0.320528754081761,0,0,0,0,0,0.0535936166370547,0,0,0,0,0,0,0,0,0.111811554280975,0,0,0,0,-0.00207094151908827,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0.139453434916766,0,0,0,0,0,0.0168044775338315,0,0,0.20217822912552,0,0,0,0,0,0,0,0,0,0,0.0981436687113295,0,0,0,0,0,0,0,0,0,0,0,0,0.324117202773529,0,0,0,0,0,0,0,0,0,0,0,0.00559947256949618,0,0,0,0,0.0168320779103221,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108960295339208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719646482828,0,0.0597379046371598,0.0630436556111889,0,0,0.054873444177723,0,0,-8.67361737988404e-19,0,0,0,0,-0.0445745725898867,0,0
Change_TY3M,0,0,0.15283315906056,0,0,0,0,0,0,0,0,0,0,-0.0524536289513418,0,-0.00892458969526519,0,0,0,-0.122760775894118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148711231803299,0,-0.00805702184968959,0,0,0,-0.137343085896857,0,0,0,0,0,0,-0.0651030234895075,-0.130792428351117,-0.229261819983115,0,0,-0.0383949944997004,0,0
Slope,0,0,0,0,-0.280167809279383,0,0,0,0,0,0,0,0,0.317229118801677,0,0.162779465926033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327034420349133,0.108990604151575,0,0,0,0,0.458765887897958,0,0,0,0,-0.654329194813433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33942367874715,0,0
TED,0,0,0,0,0,0,0,0,-0.0740851406785391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157745072356286,0,0,0,0,0,0,0,-0.0080937518794433,0,0,0,0,0,0,0,-0.20096748319017,-0.0452118628875043,0.225397870478273,0,0,0,0,0.269038431531384,0,0
RealEstate_excess,0,0,0,0.0574247689052372,0,0,0.056030144529649,0,-0.0114942889679066,0,0,0.0122659106160664,0,0,0,0.108712245285707,0,0,0,0,0.0491798796516395,0,0,0,0.0584569416124015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682980206973929,0,0,0,0.0830298508861622,0,0,0,-0.043273451061465,0,0.0376926901588343,0,0,0,0,0,0,0,-0.0665587998823037,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638915271028987,0,-0.0433070900506933,0,0,0,0,0,-0.0969032625908452,0,0,0.0842390821873163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989818852285717,-0.0860453898503525,0,0.0706212950942327,0,0,0.0478233662080645,0.0841092937130606,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136760131854794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000421181884250001,0,0,0,0,0,0,0.00547437292915866,-0.00573592232709967,0,0,0,0.0118579748497998,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682694608809791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.513521764785654,0.482103873773189,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063756316902973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103844178891909,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.0574739123012231,0.0105469850562792,0,0,0,0.0166836691611986,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112393886542522,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486161977856814,0.00374794348353305,0,0,0,0.00399965162524146,0,0
