,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X600183.SH,X000661.SZ,X002236.SZ,X300003.SZ,X002241.SZ,X601877.SH,X600703.SH,X002179.SZ,X000157.SZ,X002007.SZ,X002463.SZ,X000100.SZ,X300142.SZ,X600271.SH,X300014.SZ,X300124.SZ,X000625.SZ,X000066.SZ,X002008.SZ,X600867.SH,X000977.SZ,X002049.SZ,X300136.SZ,X300146.SZ,X600498.SH,X600066.SH,X002371.SZ,X002129.SZ,X002506.SZ,X600177.SH,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.151590213932205,0,0,0.10519882450525,0,0,0,0,0,0,0,0,0,0,0,0.0873427614097431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271784145274609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918494741821607,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0704655627815435,0.357281054689565,0.0041637351383552,0,0,0,0,0,0,0.250281649439528,0,0,0,0,0,0,0,0,0,0,0,-0.0149622192145863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389557777210953,0.0485214907463856,0,0,0,0,0,-0.00205078597800549,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0274950416520164,0,0,0,0,0.0666272430367558,0,0,0,0,0,0.0837011630794427,0.224445161227837,0,0,0,0.0326696277428144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109027979535136,0,0,0,0,0,0,0,0.000756656529349232,-0.014343653868292,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.185593517476843,0.131326353608375,0,0,0.0354213026086598,0,0,0.0474639234303877,0,0,0,0.0450275217426754,0,0,-0.0162252311745071,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272452228712152,0,0.084833377704601,0,0.0386067875089023,0,0,0,0,0,0,0,0,0,0,0.210266939452386,-0.0115575723495627,0,0,0,0,0.00831604936725462,0,0
X002415.SZ,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.236451080761842,0,0,0,0,0,0,0,0,0,0,0.186376001344127,0,0.176188289392904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060510395567087,0,0,0,0,0,0.0408155047436982,0,0,0,0,0,0,0.000364897568223067,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165206926003974,0,0,0,0,0,0,0,0,0,0,0.0293388659319347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164740404857558,0.0125019807343535,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.168038678123229,0,0.0301015529463311,0,0,0.0844569852948207,0,0.35464483577009,1.73472347597681e-18,0,0,0,0,0,0.114572344577317,0,0.0500156160800171,0,0,0,0,0.0438929345169084,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461331312449979,0,0.0557265658453998,0,0,0,0,0,0,0,-0.083472493767483,0,0,0,0,0,-0.00835802697456458,0.0433329346990708,0,0,0,0,0,0
X000568.SZ,0,0.534274587285888,0,0.143725747328445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102561325617489,0,0,0,0,-0.0552050642072401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047609158923286,0,0,0,0,0,0,0,0,0,0,0,0,0.0116760516257779,0,0,0,0,0,0
X002475.SZ,0,0.210222771363208,0,0,0.110682194230589,0,0,0,0,0,0,0,0,0,0,0.139833914916677,0,0,-1.73472347597681e-18,0,0.261081161679235,0,0,0,0,0,0,0,0,0.0153801924166716,0,0,0,0,0,0,0.0692285030286475,0,0,0.00860784476019984,0.117868576888676,0,0,0,0.0976718638954399,0,0,0,0,0,0,0.0168859104967031,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0165214390617446,0,0,0.0261212086508384,0,0,0,0,0,0,0,0,0,0,0.0469812620871795,0,0.0169295980025159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530936198176001,0,0,0,0,0,0,0,0.365678114346051,0,0,-0.0330497592466628,0.0603885760296914,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.283826304576484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254278463746901,0,0,0,0.000590509518136748,0,0,0,0,0,0.0335515883826992,0,0,0.0611083298869212,0.0769172622127951,0,0,0,0.0623439969872114,0,0,0.016182949436811,0,0.0144033184939931,0,0,0,0,0,0,0.0412516796622408,0,0,0.00560077758862954,0.011451210033137,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.122615670760644,0,0,0,0,0.0775765618770176,0,0,0,0,0,0,0,-0.0307983628691318,0,0,0,0.148610541380687,0,0,0,0,0,0,0,0,0.0443443273490896,0,0,0.0450185191861348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220742159385536,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.143122461268878,0.00449895404005573,0.00600236329855671,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0.0235408985225735,0,0,0,0,0,0.236404821567635,6.7762635780344e-21,0,0,0,0.022194946411336,0,0,0,0,0,0,0,0,-0.116283370194997,0,0,0,0,0,0,0.00348536151275315,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107477132686997,0,0,0,0,0.0794705228498637,0,0.0962913097279248,0,0,0,0,0,0,0,0.0572349073864071,0,0,0,0.22212243535927,0,0,0,0,0,0,0.00732431587295478,0.113037807736023,0,0,0,0,-2.16840434497101e-19,0,0.00790481031096177,0,0,-1.0842021724855e-19,0,-0.0102896157354244,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.11078897587075,0,0,0,0.275874237589374,0,0,0.131638125006521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456882330041301,0.170843412486382,0,0,0,0,0,0,0.0810530003644708,-0.0860285160344071,0.0474914600651806,0,-0.111061524405467,0,0,0,0.00242927676661103,0,0,0,0,0,0.0101889524746538,-0.03247011668089,0,0,0,0,0,0
X600809.SH,0,0.238333612542797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608563390733039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290126706796881,0,0,0,0,0,0,0,0.170051171192958,0,-0.00233857017795659,0,0,0,0,0,0,0
X000596.SZ,0,0.0628708831485593,0,0,0,0,0,0.135788045202271,0.279399915527606,0,0,0,0,0,0,0,0.0368446426708288,0,0.0689686689799903,0.0958319986253834,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0564167468292779,0,-0.0801222301311452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244932622165382,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,-0.00797891409448461,0,0,0,0,0.157599724003753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728524799480022,0,0,0,0.127296654474723,0,0,0,0,0,0,0,0.291277230821653,0,0,0,0,-1.38777878078145e-17,0,0,-1.73472347597681e-18,0,0,0,0.0273812560721575,0,0,0,0,0,0
X000661.SZ,0,0.0655104710888614,0,0.311720225247837,0,0,0,0,0.0118040925780111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271248517160193,0,0,0,0,0.14432276603894,0,0,0,0,-0.100648100841818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773618422491226,0,0,0,0,-0.0167936707523575,0,0
X002236.SZ,0,0,0,0,0.27505916009326,0,0,0,0,0.127664217987149,0,0.0667124794786367,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.145440994166932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192727911333992,0,0,0,0.040680626710212,0,0,0,0,0,0
X300003.SZ,0,0,0,0.145457541629837,0,0,0,0,0,0.108397320245304,0,0.111925174842576,0.0390346995183107,0,0,0,0,0,-0.0098207840748092,0,0,0,0,0,0,0.0109048820328516,0,0.417917991674164,0,0,0,0,0.0263304655866823,0,0,0,-0.0380824685977612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260223641823797,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168424610698794,0,0.21033550467829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192760312186233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511636330797927,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0565483336562717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246201753448336,0,0,0,0,0,-0.00264240089741897,0,0,0,0,0,0,-0.0323795090170304,0,0,0.0777365552715391,0,0.0424771303756648,0,0,0,0,0,0,0,0,0,0,0.013398861433367,0,0,0,0,0,0,0
X600703.SH,0,0,0,-0.169117669874203,0,0,0,0,0,-0.174847228306561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889202089223688,0,8.67361737988404e-19,0.473888149211373,0.0249752848058929,0,0,0,0,0,0,0,0.287567162943566,0.430729594084273,0,0,0.00735166868103018,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192617392204028,0,0,0.0805670590672786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772341458981785,-0.0411977232961954,0,0.228574931264341,0,0,0.0178950711266265,0,0,0,0,0,0,0,0,0,-0.00716169434855386,0.0310828780911862,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.458661281452755,0,0,0,0,0,-0.0545548987724415,0,0,0,0,0,0,0,0,0,-0.0229178242562253,0,0,0,0.0288837601192693,0,-0.0193732744849911,0,-0.0469546280911687,0.122118114547838,0,0,0,0.195261059984822,0,0,-0.0968006693952144,0,0,0,0,0,0,-0.0174575463421899,0.0398307207057015,0,0,0,0,0,0
X002007.SZ,0,0.0249536222236177,0,0,0,0,0,0,0,0,0.0675401146381246,0,0,0,0,0,0,0,0,0.170129570164513,0,0,0,0,0,0,0,0,-0.0325882397443052,0,0,0,0.163901815017339,0,0,0.066208645171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348562517809412,0.00455799510075019,0,0,0,0.0606916365144556,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408389064791712,0,0,0,0.0714209320628696,0,0.0574308991465401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839751403077412,0,0,0,0,0,0,0,0,0,0,-0.0132740940144781,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0596548657449117,0,0,0,0,0,0,0,0,0,0.0332759747754986,0,0,0,0,0,0.0142373043472257,0,0,0,0.052044129408082,0,0,0,0,0,0,0,0,0,0,0.109938934366631,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.150435042019718,0,0,-0.000418806595980469,0.0114985091569403,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.00955362758076281,0,0,0,0,0.048202141766398,0.10864216876521,0,0,0,0,0,0,0,0,0,0,0.176033347371211,0,0,0.245210867947616,0,0,0.0578690612103381,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.122793559448463,-0.0194721045434202,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0475354295298344,0,0.0835800981720462,0,0,0,0,0,0,0,0,0,0,0.052044516117099,0,0,0,0,0,0,0,0,0,0,0.157981592454331,0,0,0.174252777298414,0,0,0,0,0,0,0,0,0,0.187043876248758,0,0,0,0.00232758033041245,0,0,0,0.0788557293290243,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,-0.106907072844224,0,0,0,0,0,0,0,0.0783370981277387,0,0,0.301419723643497,0,0,0,0,0.0164954454208346,0,0.0750785002437164,0,0,0,0,0,0.179493776878105,0.0618245489268844,0.223194369581864,0,0,0,0,0,0,0.102489255022048,0,0,0,0,0,0,0,0.00847302844410609,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0269699311043178,0,0,0,0,0.0525887514239558,0,0,0,0,0,0.0140324328715638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114167315733487,0,0.0480907706343085,0.0268898862863686,0,0,0,0.0884057381829235,0,0,0,0.0620129856845318,0,0,2.71050543121376e-20,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0466237170114346,0.151077146822899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139237046087876,0,0.0736244639964941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171795015133601,0,0,0,0,0,0,0,0.00199042901470239,0,0,0,0,0.0211877773104476,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0424421618186356,0,0,0.137730931639837,0,0.00255413108067637,0,0,0,0.13215237369212,0,0,0,0,0,0,0.0380529567765689,0,0,0,0.227679526810491,-1.73472347597681e-18,0,0,0,0,0,0,0.000899826207692255,0,0,0,0,0,0.192476384406127,0,0,0.119758153844437,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0540984713821785,0,0,0.069058210940802,0.280913200861883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231629546435511,0,0,0,0,0,0.268940991564919,0,0,0,0,0,0.385048441439361,0,0.449887280562017,0.065182064638808,0,0,0,-0.335171952439486,0,0,0,0,0,-0.0472590209823839,0.059340927094465,0,0,0,0,0,0
X600867.SH,0.0189150903361869,0,0,0.220573497124049,0,0,0,0.0463507741962661,0.0966808494324133,0,0,0,0,0,0,0,0,0,-0.0622616433903584,0,0,0,0.091204836331421,0,0,0,0,0,0,0,0,0.102524641216851,0,0,0,0,0,0,0.0453899230382282,0,0,0,0,0,0,-0.0801963684386647,0,0,0,0,0,-0.00338116937743944,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188280944059353,0,0,0,0,0,0,0,0,0,0,0.179616290050288,0,0,0,0,0,0.175525843690239,-0.039977088939385,0,0,0,0.184123569403912,0,0,0,0,0,0,0,0,0,0,0,0.303109811479498,0,0,-0.0326574774978792,0,0,0,0,0.0660877273669628,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.126283965466333,0,0,0,0,0.116131253904545,0,0,0,0,0,0,0,0.263408677733381,0,0,0,0.0240149551830641,0,0,0,0.0252221009771711,0,0,0.089567198955644,0,0,0,0,0.284388574869998,0.0165384208445386,0,0,0.075213856868113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133893659959736,0,0,0,0,0,0.219798494745259,0,0,0,0.0698062095795957,0,0,0,0,0,0,0,0.114557748142942,0,0,0.0992216977905865,0,0,0,0,0,0.0459640624422392,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838925259321207,0,0,0,0,0,0,0,0,0,0,0.0603108789921841,0,0.0266967330804538,0,0,0,0,0,0,0,0,0.0400226659352558,0.0216185503479173,0.201207027216368,0,0,0,0,0.0588555706706344,0,0,0,0,0,0,8.67361737988404e-19,-0.0325319450890338,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.051509116183282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314434670059026,0,0,0,0,0,0,0.0707310033287824,0.269880309897938,0,0,0,0,0,0,0,0,0,0,0.0144278026167224,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.108392135888544,0,0,0,0,0,0,0.0446343172382672,0,0,0,0.034527771635634,0,0,0,0,0,0,0,0,0,0.0405803788377488,0,0.195305007225379,0,0,0,0.112780119621239,0,0,0,0,0,-0.0506034353848542,0,0,0,0.0840407599243007,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00855627452411135,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056277235872438,0,0.159960374498968,0,0,0,0,0,0,0,0,0,0.0500559822072756,0,0,0,0.0592469282983693,0,0.246213770486055,0.197738276061125,0,0,0.221980364036094,0,0,0,0,0,0,0.0500753882140496,0,0,0,0,0,-0.00566867834057201,0,0,0,0,0,0,0
X002129.SZ,0,0.159662024071069,0,0,0,0,0,0,0,0.0552275688387053,0,0,0,0,0,0,0,0,0.0842166121461587,0,0,0,0.0583424908055559,0,0,0,0,0,0,0,0,0,0,0,0,0.0715682418051986,0,0,0,0.226226620819323,0.00969797818985479,0,0,0,0.0482986073392189,0,0,0,0.0378573592251645,0,0,0.0297278770033105,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757492064842344,0,0,0,0,0,-0.0344876982097675,0,0.0514433577769703,0,0,0,0.0952221718708758,0.063189161686934,0,0,0,0,0,0,0,0,0.100934148758217,0,0,0,0.00405201593851702,0,0,-0.0105344188271673,0.017171685124682,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027167095296147,0,0,0.0641448767667779,0,0,0,0.00747736181151524,0,0,0.0117191824383757,0,0,0,0,0,0,0,0.106669572116963,0,0,0.0807687663336837,0,0,0,0,0,0,0,0,0,-0.0387297268301244,0,0,0,0,0,0.0446646617317195,-0.0395467774634274,0,0,0,-0.00981281213262064,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.374895029701655,0.100525689748004,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0505608347746453,0,0.250730429275056,0,0.0469722096305427,0,0,0,0,0,0.0438354517815639,0,0,0.0408885074041727,0.0355343869028943,0,0,0,0,0,0,0,0,0,0,0,0,0.0272827479074782,0,0,0.00321863008455345,0,0,0,0,0,0
X600487.SH,0,-0.0553128552776204,0,0,0,0,0,0,0,0,0,0.018825710307222,0,0,0,0,0,0,0,0,0,0,0,0,0.0963773072263294,0,0,0,0,0,0,0,0,0,0,0.0503251491143689,0,0,0,0.183139396484646,0,0,0,0,0,0,0.160749615070575,0,0.0895018296031385,0,0,0,0.00236930689818671,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131438835249041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149103165800003,-0.0897411105249527,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733397860664786,0,0,0,0.118780666788124,0,0
TED,0,0,0,0,0,0,0,0.191572914657143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108889294836115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525098683663339,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0548375581176566,0,0,0,0,0,0,0,-0.0386539103903773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148244370040224,0.0254536585198169,0,0,0,0,-0.0603381721120735,0,0,0,0,-0.0314322164247264,0,0,0,0.0345712670406479,0,-0.00129543086797731,0.0153653800301619,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100057445388369,0,0.0319776086120472,0,0,-0.0142640304956806,0,0.0490977243272929,0,0,0,0,0,-0.019965618700441,0,0,0,-0.107089051828147,0,0,0.135424255708491,-0.00661931521297284,0,0,0,0,0.0606866532110211,-0.0766790602955535,-0.203677527458674,0,0,0,0,0,0,0,-0.0299102772480998,0.0382244894741378,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229693742096986,0.012986185746774,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14459903144232,-0.168334968950975,0,0,0,-0.0311598288897925,0,0,-0.477668200420103,0,0,0.159424547489298,-0.0107256436380837,0,0,0,0.416030344175959,0,0,0,0,0,0,0,0.153798826130734,0.215089314300342,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000781870233972303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875185269151776,-0.00561320754360899,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00764246861434026,0,0,0,0,0,0,0,0,0,-0.013321885592097,0,0,0,0,0,0,0.0129391781927477,0,0,0,0,0,0,0,0,-0.015693492829352,0,0,0,0,0,0,0,0,0.00315310610628826,0,0,0,0,0,0,-0.0126962266906146,0,0,0,0,0.0235445902051173,-0.0193126140840632,0,0,0,0,0,0
