,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X002007.SZ,X600741.SH,X600183.SH,X002371.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002236.SZ,X300142.SZ,X000625.SZ,X000157.SZ,X300124.SZ,X000800.SZ,X002463.SZ,X002129.SZ,X002223.SZ,X002456.SZ,X600498.SH,X600118.SH,X002179.SZ,X000066.SZ,X002049.SZ,X300136.SZ,X600271.SH,X002414.SZ,X600584.SH,X002180.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.365607720180639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826446607961588,0,0,0,0,0.091780787842646,0,0,0,0,0,0,0,0,0.0164781837734567,0,0,0,0,0,0,0,0,0,0,0.0188236639732624,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.058730061653705,0,0,0.146033470387855,0,0,0,0,0.372588048119557,0,0,0,0,0,0,0,0,0,0,0,0,0.114945059702682,0,0,0,0,0.017614420266364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117533420130246,0.0173799326979359,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325310328192302,0,0.0726745401983763,0,0,0,0,0.0489732635942858,0,0,0.0508121261486682,0,0,0,0,0,0,0,0,0,0,0.0143642207094526,0,0.00839779216854282,0,0,0,0,0,0,0,0.0245888314379295,0,0,0,0.00923698819622471,0,0,0,0,0,0
X000651.SZ,0,0.0623418126554469,0,0,0,0.0274330068785647,0.144657861755111,0,0,0,0,0,0,0.0386059437290929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220421804644064,0,0,0,0,0.00218100419553525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536609864169476,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295756420586062,0,0,0,0,0,0,0,0.210772146473975,0,0,0,0,0,0,0,0,0,0,0.0214226831225607,0,0,0,0,0,0.108153658811376,0,0,0,0.0294253809153819,0,0,0,0,0,0
X600104.SH,0,0.15438975369066,0,0,0,0,0,0,0,0,0,0,0,0,0.0383007620699578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277617843605961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199337768915707,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209140272254069,0,0.0569057058076071,0.000770274135049612,0.167433900443986,0.200464307226988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280971438692451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.106313590161443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140660878534239,0,0,0.144114700559949,0,0,0,0,0,0,0.19134638335617,0,0,0,0,0,0,0,0.230785201691554,1.73472347597681e-18,0,0,0,0,0,0.00375203580826494,0,0,0,0,0.0288681779162335,0.0348501795210271,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0964089687287626,0,0,0,0,0,0,0.000165713093825117,0,0.0922509851541989,0,0,0,0,0,0,0,0,0.0147394736053313,0.00822159821552025,0,0.0888058963271527,0,0,0,0,0.0653704824327884,0.400316256862751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218600287124745,0.000305927690132812,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103172173288347,0,0,0,0,0,0,0,0,0,0.0527020368987385,0.0327406835690138,0,0,0.00899394328154337,0,0,0,0,0,0,0,0,0.00269956318959032,0,0,0,0,0,0.149297132581545,0,0,0,0,0,0,0,0,0.0151696214250024,-0.020169423961298,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568579042337754,0,0,0,0,0,0.00851067042779661,0.443858054428908,0.0788991560945693,0,0,0,0,0,0.126204408693522,0,0,0,0,0,0,0,0.0182922394136682,0,0,0,0,0,0,0,0,0,0,0,0,0.0362239469187031,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202955501642486,0.105421452835448,0,0,0,0,0,0,0,0.0241198176465464,0,0,0,0,0,0,0,0,0.00354954184079793,0,0,0,0,0,-0.0193496580584018,0,0,0,0,0,0,0.00792490308708538,0,0,0,0,0,0,0.000565663296224093,0.00268439422299766,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0188784301827365,0,0,0,0,0,0,0,0,0,0.0555273412742589,0,0,0,0,0,0,0,0,0.325702334350626,0.0364923470794197,0,0,0.0237419126471703,0.0977647215722353,0,0,0,0,0,0,0,0,0.1670602316415,0,0,0,0,0,0,0,0,0,0,0.0454655653802471,0,0,0,0,0,0,0
X000568.SZ,0,0.430631258859634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428393151743951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768103034476084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159426887120235,0.00973853539372626,-0.00605368153898903,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0886078513837663,0,0,0,0,0.290880427070092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553116880889409,0,0,0,0,0,0,0,0,0,0,0,0.00951172609025076,0,0,0,0,0,0.104402418819175,0.0679066795296175,0,0.000505943412500952,0,0,0,0,0,0,0
X600690.SH,0,0.167988726949066,0,0,0,0,0,0,0,0,0,0,0,0,0.072837368755645,0,0,0,0,0,0,0,0,0,0.0951823889258965,0,0.051717568025296,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0529969815607075,0.0425217061977757,0,0,0,0,0.00576416608146409,0,0,0,0,0,0,0,0,0,0
