,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600118.SH,X002456.SZ,X600271.SH,X601877.SH,X000157.SZ,X600177.SH,X300124.SZ,X600372.SH,X600522.SH,X002085.SZ,X600089.SH,X002007.SZ,X000981.SZ,X300003.SZ,X002508.SZ,X002294.SZ,X600867.SH,X600699.SH,X000559.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X300136.SZ,X600498.SH,X000623.SZ,X002426.SZ,X002074.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.234087754260721,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573865610770684,0,0.09250666289188,0,0.0802200059520893,-0.0369129081843096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303086764414593,0,-0.0224170725880362,0,0,0,0.0161731038183354,0.00685086754771674,-0.00268224295189313,0,0,0,0,0,0
X600703.SH,0,0,0.122809856263708,0,0,0.206742715188173,0.105940962384459,0,0,0,0,0,0.146619322755815,0,0,0,0,0,0,0,0,0,-0.187245129127764,0,0.244484961129135,0,0,0,0,0,0,0.171007861822081,0,0,0,0,0,0.188713675887588,-0.0528946188863122,0,0,0,0,0,0,0,0,0,0,0.245746145839722,0.0184747111110637,-0.00923937714542495,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743724836822256,0,0,0,0,0.08436750921285,0.00212099110218511,0,0,0,0,0,0,0,0,-0.0108901917224633,0,0,0,0,0,0,0,0,-0.0215013573918918,0.0103004099019623,0.00141546221315248,0,0,0,0,0,0
X000568.SZ,0,0,0,5.42101086242752e-20,0.391386347740292,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.102918057705229,0,0,0,0.127226639842095,0.0125877606156755,0,0,0,0,0,0,0,0,0,0,-0.000395621020244737,0,0,0,0,0,0,0,-0.115632974102243,0,0,0,0.0718818014696563,0,0.0276919992438409,0,0,0,-0.000911462340570868,0,0,0,0,0,0
X600741.SH,0,0.493020048021879,0,0,0.128635751859754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00629235054448253,0.00295716896501595,0,0,0,0,0,0
X002475.SZ,0.0774583238842398,0,0,-0.0346258738508297,0,0,0,-0.305695252485547,0,0,0,0,-0.00317698116156091,0,0,0,0,0,0,0,0,0,0.223060016558203,0,-3.46944695195361e-18,0,0,0.167142031583489,-0.157578125753676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117225195913479,0,0.0936328796089528,0,0,0.0470895012158818,0,-0.0347354553384828,0.0117006702928212,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781413301017716,0,0,0,0.243097674658105,0,0,0,0,0,0,0,0,0.341386952129271,0,0,0,0,0,0,0,0.0232978073960207,0,0,0.108964143288725,0,0,0.0410772253560168,0.042069831753536,-0.0251778743830755,0.00736568392815288,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246327099191651,0,0,0,0,0,0.0308526282531149,0,0,0,0,0.0382116691625846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828258655255201,0,0,0,0,0,0.168377974433505,0,-0.00349816006178525,-0.00126461697735671,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.104098127248517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131944507461109,0,0,0,0,0,0.08446988431906,0,0.0365845192882362,0.00632345630341702,0,0,0,0,0,0,0,0.0426103266348065,-0.00825088435258625,0,0,0,0,0,0
X600066.SH,0,0.0949926128487655,0,0,0,0.0286993006806104,0,0,0.0165642837188947,0,0,0,0,0,0,0,0,-0.177762984745093,0,0,0,0,0,0,0,0,0,0,0,0.0819396335066534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150769416643284,0,0.058115169937413,0,0.164438254131568,-0.0466151527579294,0.0184113200929106,-0.0239364325733195,0,0,0,0,0
X002236.SZ,0.104074138263199,0,0.165302035574486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704306664324914,0,0,0,0.110440476147955,0,0,0,-0.00881363331638445,0.268918342533335,1.73472347597681e-18,0,0.0367275837465827,0,0,0,0,0.00537671625757672,-0.00255307758139268,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0191897369563283,0,0,0,0.0635633849451624,0,0,0,0.182902582820802,0,0,0,0,0,0,0,0.36371286865714,0,0,0,0,0,0.0342467144893277,0,0,0.0147470255966624,0,0.138236327431043,0,0.0581054102497391,0,0,0,0,0,0.0411284507040004,0.00657755209152904,0,-0.00832240219445199,0.00633001839629344,0,0,0,0,0,0
X002456.SZ,0,0,0,0.00309488122807179,0,0,0,-0.266134377298749,0,0,0,0,0,0,0,0.160809479967534,0.0190432387745091,0,0,0,0,0,0,0,0,0,0,0,0,0.0193465820742405,0,0,0,0,0.145067901277524,0,0,0,0,0.048434140755986,0.182537157904766,0,0.204697975291072,0.078267446388538,0,0,0,0,0,0.175020665440896,4.33680868994202e-19,0.0196690362572498,0,0,0,0,0,0
X600271.SH,0,0,0,0.00482025756312471,0,0,0,0,0,0,0,0.122271591513389,0,-0.089385101737693,0,0,0,0,0,0,0,0.00482895852387252,-0.0232375347097138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103748487442413,0,0.131107578447221,0,0.0709760460706254,-0.0503914835340586,0.0144283765622273,-0.00613229248097416,0,0,0,0,0,0
X601877.SH,0,0.186386599878303,0,0,0.188132681552831,0,0,0.0150031105957348,0,0,0,0.034502374036113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425826040480361,0,0,0,0,0.0458465684761391,0.0571999784005559,0.171408790748066,0.152403311322996,0,0.0166445205410702,0.00278645515178329,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0673542238245846,0,0,0,0,0,0,0,0,0.44919709451178,0,0,0.0313166848943423,0,0,0,0,0,0,0.0204661223797804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03193998519369,0.0560349463502368,0,0,0,0,0,0,0,-0.0023728919000332,5.42101086242752e-20,0,0,0,0,0,0
X600177.SH,0,0,0,0.0518347180600809,0,0,0,0,0,0,0,0,0,0,0.12332664179787,0,0,0,0,0,0,0,0,0,0.0129619111527476,0,0,0,0,0,0,0.058998417525882,0,0,0,0,0,0,0,0,0.0143492785847567,0,0,0,0,0,0,0,0,0,0,0.00335263732868443,0,0,0,0,0,0
X300124.SZ,0,-0.00483799978369806,0,0,0,0,0,-0.0335141278187531,0,0,0,0,0.0640579823436381,0,0,0,0,0,0,0,0,5.24161900671482e-05,0,0,0,0,0,0,0.051415894306917,0,-0.173306538990337,0,0,0,0,0,0,0,0,0.126190990593935,0,0.0789401100896704,0.289561984924327,0.0843537870795956,0,0.0329351721075106,0,0,0,-0.0400305765747781,-0.0181701039491266,0.00236105599799239,0,0,0,0,0,0
X600372.SH,0,0.0470279254468215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367822681220249,0,0,0,0,0,0,0,0.132612373755326,0,0.0243671225137399,0,0,0,0,0,0,0,0,0,0.00528053156596584,0,0,0,0,0,0,0,-0.107629495251386,0.026533565019666,-0.00882221140097045,0,0,0,0,0,0
X600522.SH,0,0.0288329055454192,0,0.0211079950844818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197107179424886,0,0.264676624758632,0,0,0,0,0,0.014476472190398,0,0,0,0,0,0,0,0,0,0,0,0.0795568327300382,0,0.0971347649737886,0,0,0.046493294945909,0,0.0838377070477747,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0966104459298621,0,0,0,0,0,0,0,0,0.118625671179569,0,0,0,0,0,0,0,0.0760285071986928,0,0.0944712134472996,0,0,0,0,0,0,0,0,0.224694717417817,0,0.0228921504659252,0,0,0,0,0,0,0,0,0,0.0169399113009424,0.151493788404623,0,0,0,0,-0.0142062360987188,-0.0240628889811489,0.00520620952960483,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0615926869395019,0.0415501376659389,0,0,0,0.0583682129263651,0,0,0,0,0,1.73472347597681e-18,0,0,0.0727772492210645,0.0749020199872804,0,0.116303399826514,0.0218743016704553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512202766506371,0.0068313552095287,0,0,0,0,-0.00402499664772599,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0240752334005174,0,0.0545069643048508,0,0,0,0.0639447893621747,0,0,0,0.0329334986197115,0,0,0,0,0.0499625835604009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218073818897031,0.109702975698699,0.059302449247223,0.0265791156300455,-0.0239851874169993,0,0,0.136765647100674,-0.0523526838083336,0.0198995931545191,-0.0100848318197468,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128663129820204,0,0,0,0.131873033260269,0,0,0,0,-0.0137275825021563,0.0281426977407652,0,0,0,0,0,0
X300003.SZ,0,0,0.153680932844155,0,0,0.0385965671904136,0,0,0,0,0,0,0,0.106573103648799,0,0,0.141020780194161,0,0,0,0,0,0.0592607110530328,0,0.396326855717073,0,0,0,0,0,0,0,0,0.0751543111102335,0,0,0,0,0,0.111424043545192,0,0.0245892509074649,0.086005760886065,0,0,0.0844092497133639,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0364294023413196,0,0,0,0,0,0.0804249611552388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319676645698699,0.170286749224294,0,0,0.014580264016727,0,0,0,-0.151901124727846,0,0.00466860828953719,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.000579787529724377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929712508736465,0.0455198037532111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099954837764389,0,0,0,0,0,0,0,0,-0.00164236776773458,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457661777150478,0,0,0,0,0.180292767356803,0.0549016363779715,0,0.0708010813243123,0.000803051277846759,0,0.00726618791425962,0,0,0,0,0.00217133838769916,-0.000674003003000532,0,0,0,0,0,0
X600699.SH,0,0,0,-0.118731441700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166477138020244,0,0,0,0,0,0,0,0,0,0.111733674552457,0,0,0,0,0,0,0.184547230213077,0.151214516486728,0,0,0,0,0,0,0,0.0252011256079529,-0.0027051164460225,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0682675576079368,0,0,0,0,0,0,0,0,0,0,0,0,0.0412239818445546,0,0,0,0,0,0.0682890332334432,0,0,0,0,0.0535811129671942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342923056949534,0.212795893601372,0.0804927360321261,0,0.0510318013770279,0,0,0.342937851839171,0,0.0106064366971801,-0.00370634585843,0,0,0,0,0,0
X002180.SZ,0,0,0.181269306296713,0,0,0,0,0,0,0,0,0,0,0,0,0.0418257674476832,-0.201753864745113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19976108701262,0,0.0388116798821862,0,0,0.333218701461281,0,-0.0273136436585008,-0.00775171078847116,0.0119387873773118,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0879538117152463,0,0,0,0,-0.87636836176159,0,0,0,0,0.643025306865723,0,0,0,0,0,0,0.107925675775901,0,-0.271236027453902,0,0,0,0,-0.115612300020667,0,0,0,0,0,0,0.191896201537369,0,0,0.146730567118032,0.00516063231845038,0,0,-0.0792693143709069,0.0305955373175501,-0.0238120283837911,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.108139713300618,0,0.0234938142077397,0,0,0,0,0,0,0,0,0.0620559747989607,0,0,0,0,0,0,0,0,0,0,0,0,0.207018085764189,0,0,0,0,0,0,0,0,0,0.431327317347279,0,0,0,0,0,0,0.044526435654668,0,0.352460492521158,0.11608493879219,0.0104059855522698,0.00178322138482032,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460131715232787,0,0,0,0,0,0,0.385962479560467,0,0,0,0,0.056832591203213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121364001007524,0,0,0,0.0484302461698997,0.0561077770745004,0.00128338316894683,0,0,0,0,0,0
X600498.SH,0,0,0,0.0291924398813113,0,0.0640987001773358,0,0,0,0,0,0,0.15384597122362,0,0,0,0,0,0,0,0,0,0.0224324735728561,0,0,0,0,0,0.0376232883373327,0.18899733515568,0,0.096189781650284,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0317137539445602,0.0505528646149054,0,0,0,-0.00599372956714301,0,0,0,-0.0366638199329295,-0.0167301495805191,0,0,0,0,0,0,0
X000623.SZ,0,0,-0.193473919504772,0.569535944264028,0,0,0,0,0,0,0,-0.0144476422357664,0,0,0,0,-0.0849322260488691,0,0,0,0,0,-0.150310192847893,0,0,0.191100508337611,0,0.235179416203865,0,0,0,0,0,0.207783526724211,0,0,0.341694335314845,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021824740270581,0.0227514553758686,0,0,0,0,0,0
X002426.SZ,0,-0.0528472051560286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00703638394433507,0.288275478308677,0,0,0,0,0.143393010154986,0,0,0,0,0.12056400201207,0,0,0.117613487525131,0,-0.113675254865815,0,0,0,-0.231865512151453,0,0,-0.0274051364455787,0.26409708566587,0,0,0,0,0,0,0,-0.00407077481212852,0.0159545716011521,0,0.247381880613715,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112783789724451,0,0,0,0,0,0,0,0.161497366000404,0.0650148692850815,0,0,0,0,0,0,0.00862192341475203,0,0,0,0,0.0778735908229888,0,0,0,0,0.188465482384387,0,0,0,0,0,-0.100171069136992,0,0,0,0,-0.0267611962172877,0.00040050413292766,0,0,0,0,0,0
X002506.SZ,0,-0.0833724839038638,0,0.00645356127757405,0,0,0,0.203558365069356,0,0,0,0,0,0,0,0,0.00316866784814533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573691375829202,0,0,0,0.0748486929960005,0,0,0.597907559825863,0,0,0,0,0,0,0,0.0289451210530937,-0.000649939014807824,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0811605747497091,0,0,0,0,0,0,-0.0475376998038308,0,0,-0.517643387862105,0,0,0,0,0,0,0.176165071735374,0,0,0,0,0,0,0,0,0,0,0,-0.173923065991565,0,0,0,0,0,0.106853123716351,-0.0445485135737794,0.00114231696597308,0,0,0,0,0,-0.0670253793947115,0,0.0758132180407427,-0.00418651151657477,0,0,0,0,0,0
Slope,0,0,-0.86096902082971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769039437097702,0,0,-0.461418795669709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515691525327437,0,0,0,0,0,0,0.964432728898571,0,0.415003686748833,0,0,0,0,0,0
TED,0,0,1.05077345051018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.70561963793689,0,0,0.195164849821359,0,0,0,0,-1.00913622335584,-1.27821046999119,1.1790583277548,0,-0.140562178349613,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.235218602078318,0,0,0,0,0,0,0,0,0,0,0.0518414793146394,0,0,0,0,0,-0.000310642715963176,0,0.0463682744799086,0,0,0,0,0,0,0.0886408140464704,0,0,0,0,0,0,0,0,0,-0.00358427127477903,0,0,-0.234924723936878,0,0,0,0,0,-0.0513898304375357,0.0144429913809697,0,0,0,0,0,0
MKreturn,-0.0584114374015034,0,0,-0.0583731851784803,0,0,0,0,0,-0.0230388899949703,0,0,0.0177631856502896,0,0,0,0,0,0,0,0,0,-0.0369776045531692,0,0,0,0,0,0,0,0,0,0,0,0,0.00357485545849268,0,0,0,0,0,0,0,-0.0391623562395477,-0.0827838283694462,0.0513190906628767,0.116129136334821,0,0.0228230425303628,-0.00714483828347957,-0.0121610077855296,0.00730228142525194,0.0732646102312434,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00174969225787622,0,0.000135309538990915,0,0,0.00266127761515373,0,0,0,0,0,0,0,-0.00265882435760154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2906967752979e-05,0,-0.00171618796561683,0,-0.000852502309560124,0,0,0,-0.00266941413198097,-0.000663641107131225,-0.00036269918937083,0,0,0,0.00733924678882379,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.046876614733946,0,0,0,0,0,0,0,0,-0.0599293821396471,0,0,0,0,0,0,-0.0154894475408934,0,0.012861187935257,0,0,0.00772819939378084,0,0,0,0,0,0,0,-0.0233213263906351,0,0,0,-0.0586739580398868,0,0,0,0,-0.0296540760069009,0.031453270752951,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00885611322478009,0,0,0,0,-0.000900916295210817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396484421086619,0.0118358202723488,-0.0129399676422564,0,0,0,0,0,0
CarbonVol_Hubei,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616678498854237,0,0.010113930794474,0,0,-0.0114689807576135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462029371996182,-0.00886829137181923,0,-0.0163264107493051,0,-0.00989999961971739,0,0,0,0,-0.0119601361670851,0.00783770396434966,0,0,0,0,0,0
