,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600741.SH,X000338.SZ,X600703.SH,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X002008.SZ,X002236.SZ,X600487.SH,X300124.SZ,X002456.SZ,X600809.SH,X000596.SZ,X000661.SZ,X000100.SZ,X000977.SZ,X600867.SH,X300142.SZ,X000625.SZ,X002179.SZ,X600066.SH,X600498.SH,X002007.SZ,X300136.SZ,X600566.SH,X002294.SZ,X000157.SZ,X002241.SZ,X300146.SZ,X600522.SH,X002180.SZ,X002049.SZ,X600089.SH,X000869.SZ,X600177.SH,X002506.SZ,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.337542152583717,0,0,0,0,0,0,0,0,0,0,0.0159389525973023,0.0973043579622368,0,0,0.0668934262297597,0,0,0,0,0,0,0,0,0,0,0.0799132289366014,0,0,0.0272876552015459,0,0,0,0,0,0,0.0453798545990897,0,0,0,0,0,0,0,0,0,0,0.000368664048290341,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.376183766445206,0.0638423099035541,0,0.0707402953083338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946827182097649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888662783667436,0.00549976803389703,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.11354690205004,0,0,0,0,0.0151965703183289,0,0,0.0877671302852095,0.186324980811281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990240821997912,0.0168592368559115,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128250098004945,0.0530264240501608,0,0,0,0,0,0,0,0.0721092245378449,0.170673762412884,0,0,0,0,0,0,0,0,0,0,0.0988906611696534,0.325135925930992,0,0,0.0521209436283632,0,0,0,0,0,0,0,0,0,0.0278459775399249,0.0253835565338332,0,0,0,0,0,0
X000858.SZ,0.103084961863655,0,0,0,0,0,0.246185613329171,0,0.0429514472438439,0,0,0,0,0,0,0.298199014779702,0,0,0.0421819217825108,0,0.0321560726715373,0,0,0,0,0.0275455916065323,0,0,0,0,0.0232329524656037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818097957552382,0.00175173845534505,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562561482745371,0.135328054184,0,0,0,0.170431584460046,0.0294474982394102,0.0676459300356468,0,0,0,0,0,0,0,0.026045436059585,0,0,0,0.0092708164305707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205663018389035,0.0290697855880605,0,0,0,0,0,0
X002304.SZ,0,0,0,0.126604104339445,0.4737014207865,0,0,0,0,-0.0330483295280566,0,0,-0.084308927089561,0,0,0.413181785662067,0,0,0,0,0,0,0.0911591829443888,0,0.129275134398565,0,0,0,0,0,-0.0639908202232608,0,0,0,0,0,0,0,0,0,0,-0.0474617454187988,0,0,0,0,0,0,0,0,0,0.0019707157048719,-0.00162379587181164,0,0,0,0,0,0
X000725.SZ,0,0,0.059342599541241,0,0.0190985204692234,0,0,0,0,0,0,0,0,0,0,0,0.0770441973848828,0,0,0,0.0667456688937608,0,0,0,0,0,0,0.30287428882466,0.00501391750129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487695574485193,0,0.111193457433692,0,0,0,0,0,0,0.00255047520843229,0.017929170303565,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0356573518465234,0,0,0,0,0,0.0409766105174416,0,0.151187024225363,0,0,0,0,0,0.0584127874999742,0,0.114426925314808,0,0,0,0,0,0,0,0,0.137839533392082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017412285287041,0.0179339605502727,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534324338803658,0,0,0,0,0,0.0565317439838893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04204240123907,-0.0632520909499958,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0101506744358897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482430867627016,0,-0.0105221445061762,0.166850180875843,0,0,0,0,0,0,0,0,0.0879264404638441,0.0153328938084596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171511344089055,0.0250011962272204,0,0,0,0,0,0
X600031.SH,0,0,0.0602032874364252,0,0,0,-0.137060111832601,0,0,0,0,0,0.127826678762323,0.0500268979227733,0,0.0383137740545784,0,0,0,0,0,0.259831713107701,0,0,-0.0285008254135424,0.0262507554367163,0,0,0,0,0,0,0,0,0,-0.175054354174916,0,0,0,0,0,0,0.0697647751023,0.081358874523018,0,0,0,0,0,0,0,0.00880544550011263,0.0160513751332355,0,0,0,0,0,0
X600741.SH,0,0.0466860151246081,0.0256510494031105,0,0,0,0,0,0,0.0329136761658115,0,0.196465743661031,0,0,0,0,0,0,0,0.107250935669599,0,0,0,0,0,0.0467470758075997,0,0,0,0,0,0,0,0.0550510565126593,0,0,0,0,0,0,0,0,0,0,0,0,0.0429997575504644,0,0,0.00564988348754508,0,0.0233290095111303,0.0304540339283587,0,0,0,0,0,0
