,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600372.SH,X600118.SH,X600271.SH,X002129.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X600741.SH,X600177.SH,X002241.SZ,X002292.SZ,X002236.SZ,X600582.SH,X600066.SH,X000800.SZ,X601877.SH,X300124.SZ,X600060.SH,X000977.SZ,X002475.SZ,X000581.SZ,X600839.SH,X000623.SZ,X002294.SZ,X000869.SZ,X002456.SZ,X000559.SZ,X002465.SZ,X000568.SZ,X600435.SH,X600867.SH,X000550.SZ,X300003.SZ,X600498.SH,X002007.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.266604961124228,0,0,0,0,0,0,0,0.00808711349318884,0,0,0,0.0603018376382753,0,0,0,0,0,0,0,0,0,0,0,0,-0.053821861599326,0,0,0,0,0,0,0,0,0.0544881571638665,0,0,0.038968217715682,0,0,0,0,0,0,0,0,0.0162332240262275,0.0275535486607103,0,0,0,0,0,0
X600104.SH,0,0,0.235667262189883,0.0529847861978144,0,0.0278102449969743,0,0,0,0,0,0,0,0.0161253422468077,0,0,0,0,0,0.0121691979565885,0,0,0,0,0,0,0,0.0821628549470469,0,0,0,0,0,0.0961626290088478,0,0,0.0323130292566041,0,0,0,0,0,0.215809062989486,0,0,0,0,0,0,0,0,-0.0229950900833426,-0.0252537573779697,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0332914264361905,0.105965353756513,0,0,0,0,0,0,0,0,0,0,0,0.0594393570089938,0.0118298914382995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563155296542431,0,0,0,0,0,0.03809500755868,0,0,0.17762024718643,0,0,0,0,0,0.00506608380352235,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210049655170039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125383353065306,0.0219573875944277,0,0,0,0,0,0.114764364090596,0,0,0,0.21281259779748,0.0369373356951299,0,0,0,-0.0159131975852575,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0545189435107418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878977406405945,0,0,0,0,0.0221784030829819,0,0,0,0,0,0,0.0276827432380031,0,0,0,0.162447707188409,0,0,0.06894882010528,0,0,0,0,0.0304943313766247,0.143586265845104,0,0,0,0,0,0.0064131894845525,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0457360077572163,0,0.0114270191151603,0,0,0,0.0150866234740579,0,0,0.00948850370177615,0.0941624290853459,0,0,0,0,0,0,0,0.130387825679788,0,0,0,0,0.045056173132936,0,0,0,0,0,0.0297041941882679,0,0,0,0,0.0165494584535931,0,0,0,0.0317895496104351,0,0,0,0,0,0,0.125329952855583,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0625814962182988,0,0.305799596516025,0,0,0,0,0,0,0,0,0.0643807775027776,-0.136346643126392,0.0263102516232682,0,0,0,0,0,0.127249316895131,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729573318138371,0,0,0,0,0.0530404654731838,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0338041910798494,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.029604539048392,0,0,0,0,0.0598675161357294,0,0.0461065330491721,0,0,0,0,0,0,0,0,0,0.0341749613569252,0,0,0,0,0,0,0,0,0,0,0,0,0.0513411656598768,0,0,0,0,0,0,0.232672162650831,0,0,0.0522524600747513,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0838185850074163,0,0.278968715509852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676604382500088,0,0,0.0484423628352703,0,0,0,0.0598922525320683,0,-2.16840434497101e-19,0,0,0,0,0.00541742235158121,0,0.130661660244784,0,0,0,0.151225104125468,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00759260545080024,0,0,0,0,0,0
X600276.SH,0,0,-0.0441459931671449,0,0,0,0,0,0,0,0,0,0,0.0142489880006671,0,0,0,0,0,0,0,0,0,0.0346324177808909,0,0.0477700587444157,0.0796605691133442,0.0562643319924275,0,-0.0668459871320546,0,0,0.0205944855588768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471622865870638,0.0140343408950651,0,0,0,0,0,0
