,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000100.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600183.SH,X000157.SZ,X600089.SH,X600066.SH,X600703.SH,X002028.SZ,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X600522.SH,X601877.SH,X000921.SZ,X000066.SZ,X002156.SZ,X600460.SH,X600839.SH,X002281.SZ,X000988.SZ,X600487.SH,X000800.SZ,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0657532006725308,0,0.0536037648757511,0,0,0.188200271060212,0,0,0,0,0,0,0,0,0.165976122363703,0,0,0,0,0,0,0.0140506895664873,0,0,0,0,0,0,0,0,0,0.0780629809492099,0,0,-0.000729842161217199,0,0,0,0,0,0,0,-0.0482314554537511,0,0.00605164858735389,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0874924245553618,0,0,0,0,0,0,0,0,0,0.441238607458866,0,0,0,0,0,0,0,0,0.11566402288008,0.0104171464529642,0,0,0,0,0,0,0,0,0,0,0.0333522447602418,0,0,0,0,0,0,0,0,0.0148918376926381,0,0,0,0,0,0,-0.0217477429390455,-0.0188960112737607,-0.00537925487293488,4.33680868994202e-19,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0446351854874445,0,0,0,0,0,0,0.124275124394884,0,0,0.0298335856911953,0,0.121666424133771,0,0,0.0525844093235696,0.0774257469768241,0,0,0,0,0.068794343932104,0,0,0,0,0,0,0,0,0,0,0,0,0.0100582093980795,0,0,0,0,0.0151520314308445,0,-0.0268731486912354,0.00770369908812465,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.0386316962039524,0,0,0,0,0,0,0,0,0,0,0,0.0821703672924464,0,0,0.0462091648946944,0.256643600301836,0,-0.0582895228201336,0,0,0,0,-0.0241004303519554,0,0,0.168010119259973,0,0,0,0,0,0,0,0,0,0.0789587613703716,0,0,0,0,0,0,0,-0.00444094693049335,0,0.0163427876551741,0,0,0,0,-0.0913739499938898,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0196326615812419,0.128148122194159,0,0,0.0846371164163243,0,0.0231308780515708,0,0,0,0,0,0.0603619702780675,0,0,0,0,0,0,0.0638299617142497,0,0,0,0,0,0,0,0,0.0055603368716633,0,0,0,0,0.00683421416456455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0730657423706652,0,0,0,0,0.0181167406708369,0,0,0,0,0,0,0,0,-0.00996865571096586,0.0461400218986702,0,0,0,0,0,0,0.26574252463542,0,0,4.19960355828908e-05,0,0.0729381883484203,0,0,0,0,0,0,0.286311376235299,0,0,0,0.0276367960174046,0,0,0,0,0,0,0,0.00325432865843601,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.165913756394291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243362446873588,0,0.109848733627311,0,0,0,0,0,0,0.045381171865522,0,-0.0219564086328309,0,0,0,0.0208306472174908,0,0,-0.0308644940857943,0,0.0012715578511247,8.67361737988404e-19,0,0,0,0.0298356155431764,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.0419685131805074,0,0,0.50535216194618,0,0,0,-0.00614317939103717,0,0,0,0,0.272305433865122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319439544545171,0,0,0,0.0057212126973317,0,0,0,0,0,0.0185501667922355,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0372244915499247,0,0,0,0.367885577189906,0,0,0,0,0,0,0,0,0,0,0.0163593002179163,0.109359480396733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154659099191909,0.104007408675116,0,0,0.00839356817129326,0.0521615019325921,0,0,0,0,0,-0.00665151229844348,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0375251214640814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260758037896788,0.241111537080195,0.0475805816166097,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0218194725939685,0.119348953234683,0,0,-0.0656950719233347,0,0.0843197270314758,0,0,-0.0635795031602496,0,0,-0.00133553564808377,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254169779495847,0,0,0,0,0,0,0,0,0,0,0,1.25384292471571,0,-0.00753264314028527,0,0,-0.184700711351615,-0.133757924972361,0,-0.0622368120452223,0.177796980147899,0,0,0,0,0,0,0.0388844175238496,0,0,0,0,0,0,0
X003816.SZ,0,0,0.146068276598022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210961175870137,0.0115860652811614,0,0,0,0,0,0.00181113822534767,0,0,0,0,0,0,0,0.0669672336063637,0,0,0,0,0,0,0,0,0,0.0194921628256049,0,0,0.0253260606107396,0,0,0,0,0,-0.0350892015241086,0.003827494372225,-0.065027898463666,0,0,0,0,0,0
X000568.SZ,0,0.421463964231869,0,0,0,0,0,0.167211925097426,0,0,0,0,0,0,0,0,0,0,0.0302376526604806,0,0,0.313365728532321,0.0276243875319096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285621591941368,0,0,0,0.0206654111861071,-0.0170706332364218,0,0,0,0,0,0,-0.00758080052835743,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.026742496125803,0,0,0,0,0,0,0,0,0.419454898217392,0,0,0,0,0.0152996694655574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163141507290448,0,0,0.0445482132720021,0.0506966507148805,0,0.0528240283899579,0.106661591206486,0,0,-8.67361737988404e-19,-0.0143882892035509,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.127538686238739,0,0,0,0,0,0,0,0.14204717188353,0,0,0,0.0472569526023984,0,0,0,0.0162430755437551,0,0,0,0.130317913405219,0,0,0,0,0,0,0,0.24515777972533,0,0,0,0,0,0,0,0,0,0.0349693699145965,0,0,0,0,0.0108224280119679,0.00842835973842928,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.225362476186665,0,0,0.0152771602339595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583089847629173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181617096150393,0,0.016554224228614,-0.0295659019407576,0.136484423260302,0,0,0,0,0.0155755959952492,-0.0133806159130053,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163678302534385,0,0,0.0254938910287236,0.0695484848360496,0,0.0208913114029105,0,0,0,0,0,0.0317392205238908,0,0,0,0,0,0,0,0,0,0,0.116487104450231,0,0.0325895188814934,0,0,0,0,0,0,0,0,-0.0135978373311254,0.0213168456166392,0,0,0,0,0,0
X000625.SZ,0,0,0.0304412140021623,0,0,0,0,0,0,0,0,0,0.104281139512633,0,0,0,0,0,0,0,0.0342304835519208,0.00288546545245837,0,0.0935737266025972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0168394494648779,0,0,0,0,0,0.227394068797301,0.0293345473223255,0,-0.0180494847596806,0.0135133316733654,0,0,0,0,0,0
X002304.SZ,0,0,0.00683017881569035,0,0,0,0,0,0,0,0,0,0.502324948668536,0,0,0,0,0,0,0,0,0.0801686218810704,0.0504923368245958,-0.067309524544986,0,0.0661807555760026,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0213416652782544,0,0,-0.0042957400356823,0,0,0,0,0,0,0,0,0,-0.00315750555053349,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0629913164056846,0,0,0,0.121671831179167,0,0,0,0,0,0,0.135906506001482,0,0,0.0362529520180337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464755278788294,0,0,0.0465212768767847,0,0,0,0,0,0,-0.00486971914935653,0,0,0,0,0,0,0
