,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X002129.SZ,X000338.SZ,X600118.SH,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X600741.SH,X600177.SH,X002236.SZ,X600066.SH,X600582.SH,X002292.SZ,X000800.SZ,X300124.SZ,X601877.SH,X000977.SZ,X600839.SH,X600060.SH,X000581.SZ,X000869.SZ,X000623.SZ,X002475.SZ,X002294.SZ,X000568.SZ,X000559.SZ,X000550.SZ,X002456.SZ,X002007.SZ,X002465.SZ,X300146.SZ,X600867.SH,X300003.SZ,X600435.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.154744049051774,0,0,0,0,0.083915396155455,0,0,0,0,0,0,0,0.0694631937452192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594481478915348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439030751142913,0,0,0,0,0,0
X600104.SH,0,0,0.186952136490153,0,0,0,0.180940476531605,0,0,0,0,0,0,0,0,0,0,0,0,0.0290300584469472,0,0,0,0,0.0124695303694508,0.000428105570781697,0,0,0,0,0,0,0,0,0,0,0.0564666902625661,0,0.0226721990213915,0.0592988894133822,0,0,0,0,0,0,0,0,0,0,0,-0.00112469587900473,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0213454638381103,0,0.0918940149648213,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296285449133641,0,0,0,0,0.0456038508708658,0,0,0.0757625491399111,0,0.136671053523973,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461331903786988,0,0,0,0.26218176910213,0.112141963455488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883418596525937,0,0,0,0.081880957613138,0,0,0.0653294281829861,0,0,0,0,0,0,0,0.254853813562746,0,0.0184263765669711,0,1.73472347597681e-18,0.0128959528966358,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.020478823819778,0,0,0,0,0,0,0,0,0,0,0,0.0398190955782996,0,0.104612655964305,0,0,0,0.0516540618606755,0,0,0,0,0,0,0.0739846401470034,0,0,0,0,0.152796625403892,0,0,0,0,0.185445000023789,0.0122963485105832,0,0,0,0.00108666418097825,0,0,0,0,0.0076006535767987,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.333430761343984,0,0,0,0,0,0,0,0,0,0,0,0.020617412098462,-0.121131065365546,0.0803876392203444,0,0,0,0.0969427564646161,0,0,0,0,0,0,0,0,0,0,0,-0.0378836353689855,0,0,0,0,0,0,0,0,-0.0374342651589187,0,0,0,0,0,0,0,0.0192666528916579,0.0308628123534786,0,0,0,0,0,0
X000063.SZ,0,0,0.0330204072115505,0,0,0,0,0.0109132139992196,0,0,0,0.0151998788776291,0.0711337935455697,0,0,0,0,0,0,0,0.130595388822245,0,0,0,0.0559721760310136,0,0,0,0,0,0,0,0,0.0645639254973412,0,0,0.037260009115655,0,0,0,0,0,0,0,0,0,0,0,0,0.0604981961785938,0,-1.6807665772849e-05,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.148597109794977,0,0.323624501630746,0,0,0.0318424802960158,0,0,0,0,0,0,0,0,0,0,0,0.0109115635492475,0.076666250824643,0.121140689741979,0,0,-0.0324847148451037,0,0.0361393018145054,0,0,0,-0.00835677600483055,0.166606225195981,0,0,0,0,0,0,-0.032844479177658,0.05165819310763,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0327531562590888,0,0,-1.73472347597681e-18,0,0,0,0.0617506955080459,0,0.0218161735894005,0.00323408000719668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640917530658337,0,0,0,0,0,0,0.291043644726329,0,0.0266331038221451,0,0,0,0,0,0,0,0,0,0,0.00378084048645712,0,0,0,0,0,0
X600276.SH,0.0257372231481337,0,-0.0486653762375859,0,0,0,0,0,0,0,0,0,0,0,0,0.0130379261351612,0,0,0,0,0,0.00169755179676574,0,0,0.0426359839599359,0,0.0411010130051867,0,0,0,-0.0408201339663955,0.0737019076899654,0.0242720999823286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127464629936168,0.0225227559890669,0,0,0,0,0,0
X600690.SH,0,0,0,0.0267692914895077,0,0,0,0,0,0,0,0,0.0890054062451586,0.0663844062340651,0,0,0,0,0,0,0,0,0,0,0.0302847460868884,0,0,0,0,0,0,0,0,0.0990881382902141,0,0,0,0.150640171685927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807827270230596,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842147849083864,0,0,0.417422646033899,0.0133746646190225,0.00388550084816478,0,0,0,0,0,0,0,0,0,0,0,0,0.0324739532069316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212536054874102,0.0143602757651081,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0325233286468485,0,0,0.0100043226614087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293332693946015,0,0,0,0,0,0,0.0318933045662165,0.142821506015519,0,0,0,0,0,0,0,0.0513800374926477,0,0.0120548206750296,0.0346098780676839,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.13108277880597,0,0,-0.0405220702555774,0,0,0,0,0,0,0,0,0.222570306035964,0,0,0,-0.0577942149549174,0,0,0.0336717448873832,0.170520199384994,0,0,0,0,0,0,0,0,0,0,0,0.150460274363755,0.0466364460178244,0.132146719734241,0,0.0859756706111868,0,0,0,-0.0148389737004371,0,0,0,0,0,0
X600372.SH,0,0,0,0.0719552985781796,0,0,0,0,0,0,0,0.247768101725879,0,0,0,0,0,0,0,0,0.0308808903985034,0,0,0.0534588901373541,0.02165222533035,0,0,0,0,0,0.0358139171900077,0,0,0,0,0,0,0.0373967095788242,0,0.107656993429617,0,0,0,0,0,0.115460504512901,0,0,0.024772889846229,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.107308936361222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101827965863586,0,0,0,-0.111461222711835,0,0,0.0870419351584776,0,0,0,0.116476990904099,0,0,0,0,0,0,0.126754491667115,0,0.050216218596131,0,0,0,0,0,0,0,0,-0.00667421112400078,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.00264286787607179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282546362229456,0,0,0,0,0,0,0,0,0,0,0,0,0.020343636449616,0,0,0,0,0.142104894002876,0,0,0,0,0,0.0516807242127295,0,0.00833902390538185,0,0,0,0,0,0,0,0.0186370770593574,0,0,0,0,0,0
X600118.SH,0,0,0,0.143638946973996,0,0,0,0,0,0,0,0,0,0,0.0165698991317165,0,0,0,0,0,0,0,0,0,0,0,0.222358788651419,0,0,0.135515066746519,0,0,0,-0.016241671736128,0,0,0,0,0,0.0670199042637608,0,0,-0.081294436261388,0,0,0,0,0,0.311781299937015,0,0,-0.0521309330811111,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0691674516483889,0,0,0,0,0,0,0,0.303999716358747,0,0,0,0,0.150985531483438,0,0,0,0.0697543396184064,0,0,0,0,0,0,0,0,0,0,0,0,0.0950851532822218,0,0,0,0,0,0.0945198543370079,0.0162585734783432,0,0.0158475748839137,0,0,0,0,0,0,0,0,0,0.022699955158319,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.108991172362366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022921901838974,0,0,0,0,0.102501608399229,0.040990276433058,0.0798440213799626,0,0,0,0.0849262631991499,0,0,0,0,0,0.109892733133056,0,0.0668866977082076,0,0,0,0,0,0,0.0258658036475614,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.280035172443184,0,0,0,0,0,0,0.236502557131817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0109021096202582,0,0,0,0,0,0,0.0745364447131072,0,-0.00404410508270476,0.0203599415327967,0,0,0,0,0,0
X002241.SZ,0,0,-0.0179315743170084,0,0,0,0,0,0,0,0,0.11147867231298,0,0,0,0.0990507216976547,0,0,0,-8.67361737988404e-19,0,0,0.068773961584911,0,0.209103138677895,0,0,0.0358188584755995,0.0341551570973364,0,0,0,0,0.108599985386587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110141053845638,-0.0176442193665511,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.136465600136037,0,0,0,0,0,0,0,0,0,0,0.187504192567786,0,-0.140101677552348,0,0,0,0,0,0,0.0481541621680942,0,0,0,0.0895805681673478,0.0930649970378408,0,0,0,0,-0.0104802422030906,0,0,0,0,0.121217107185418,0,0,0,0,0,0,0,0,0,0,0,0,0.0224693994279992,0,0,0,0,0,0
X600177.SH,0.297030362038081,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382086060693579,0,0,0,0,0,0,0,0,0,0,0,0,0.0378376097969183,0,-0.0968872645603691,0,0,0,0,0.07415967829091,0,0,0,0,0,0.0608656777752791,0,0.0216953802501362,0.0869895694986514,0.11642270959609,0,0,0,0,0,0.0744588130065822,0,0.00156629005480817,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0282698091017653,0,0,0,0,0,0.198045893863451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120771877285824,0,0,0,0,0,0,0,0,0,0,0,0,0.121951728975558,0,0,0,0,0,0,0,0,0.0864853371221694,0,-0.0258731808754436,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00121803802500105,0,0,0.0396538497089731,0,0,0,0,0.0436951491951547,0,0,0,0,0,0,0,0.0249836941803759,0,0,0,0,0.0213139111087864,0,0.0758153110303697,0.212773754574027,0,0,0,0,0.0881761352715084,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600582.SH,0,0,0,0.0307267693287452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173235881574041,0,0.00682456577424659,0,0,0,0,0.362474621009833,0.0952934421785829,0,0,0,0,0,0,0,0,0,0,0.0238844220329458,0,0,-0.054146864731603,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234338143644091,0,0,0,0,0,0,0.0989096332203573,0,0.192921460666309,0,0,-0.0482574020009508,0,0,0,0,0,-2.71050543121376e-20,0.0962244778101562,0,0.0345930534733085,0.0824607004545283,0.196814947373585,0,0.0349316199107558,0,0,0.00555587516465642,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596808676811123,0,0,0,0,0,0,0.1287104655615,0,0.167399722815264,-0.14001048999434,0,0,0,0.0164241151829039,0,0,0,0,0,0.0409198306436161,0,0,0,0,0,0,0,0.158259103939217,0,0,0,0,0,0.0596481685477518,0,0,0,-0.0445217866915724,0.0574520908721724,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0548697298309386,0.0279549085197255,0,0,0,0,0,0,0,0,0,0,0.237631334440713,0,0.158488918792444,0,0,0,0,0,-0.0631419939001374,0,0,0.118632998159655,0,0,0,0,0,0,0.0630740659821948,0,0,0,0,0,0,0.0116742589958494,0,0,0,0,-0.0506928055238232,0,0.153396633985077,0.193213571095409,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.035278574213074,0,0,0,0.0398815619553512,0,0,0,0.149557527604027,0,0,0,0,0,0,0,0.0647630765750596,0,0,0,0,0,0,0.113187467559495,0.0532875739772948,0,0.0544738463953543,0,0,0,0,0,0,0,0.00592648275384414,0,0,0,0,0,0,0,0,0,0,0.0305185601035258,0,0,-0.0423593138931786,-0.0419622092095561,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129633650003253,0,0,0,0,0,0,0,0,0,0,0.0229718995072455,0,0,0.0857048849014961,0,0,0,0,0,0.111580730340807,0,0,0,0,0,0,0.0608913901394989,0,0,0,0,0,0,0.0335137936402762,0,0.158473196528528,0,0,0.0254412841158432,0,0,0,0,0,0
X600839.SH,0,0,0,0.121805190892533,0,0,0.145518371558052,0,0,0,0,0,0.0642079444625872,0.0194296395744925,0,0,0,0.1282913160945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161822934172142,0,0,0,0,0,0,0,0,0,0,0,0.150921328775515,0.0298932900712292,0,0,0.0395310520740816,0,0.00954218882677502,0.00620891911099018,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.0155012001485241,0,0,0,0,0,0.390190692604181,0,0,0,0,0,0,0.0534326603819425,0,0,0,0,0,0,0,0,0,0,0,0,0.0270297717958071,0,0,0,0,0,0,0,0.021236636030217,0,0.060543427138898,0,0,0.236089656183421,0,0,0.0388469606550611,0.159851669578488,0,0,-0.0269885525420885,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0.12155530116796,0,0,0,0,0,0,0,0,0,0,0,-0.125171156099328,0.0118487694790625,0,0,0,0,0,0,0,0,0,0.116365027909068,0,0,0,0,0,0,0,0,0.0418452958002354,0.158851471517182,0,0,0,0.0345085276144811,0,0,0,-0.00413753583794532,0.0385822928325656,0,0,0,0,0,0
X000869.SZ,0,0,0,0.104417401174921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113261693201941,0.0149439096353153,0,0,0.050102821504561,0,-0.0389255556197944,0,0.0175178012087858,0,0,0.283513245979969,0,0,0,0,0,0,0,0,0,0,0,0,0.0823486518617416,0,-0.03619218882803,-0.023455624319353,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0683755274928276,0.0694771864097084,0,0,0,0,0,0,0,0,0,0,0,0.14611542528081,0,0,0,0,0,0,0,0.00369838375387212,0,0.0655356419989902,0,0,0,0.0216526481821132,0,0,0.0494461736153613,0,0,0,0,0,0.173685612762165,0,0,0.045366163723923,0,0,0,0,0,0,0,0,-0.0326565605920751,-0.0410308591496106,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0395895156920558,0.15677229057465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171679498227034,0,0.166077402921089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111290483915085,0,0,0.0348123325478048,0,0,-0.00056042752486519,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0947776860255227,0,0,0.0787515345424877,0,0,0,0,0,0,0,0,0,0,0.105958275365761,0,0,0,0,0,0,0.0508283909130922,0,0.13946236885971,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00160886228080311,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0362804898290055,0,0,0,0,0.14522404915645,0.197474176293793,0,0,0,0,0.0112254201548083,0,0,0,0,0.109340281839709,0,0,0,0,0.0756480676038187,0,0,0.0119681765215897,0,0,0,0,0,0,0,0,0,0.0543406067891343,0,0.177079344061757,0,0,0,0.0101793786815467,0,0,0,0,0,0,0.00785275297020519,0,0,0.0257911609417816,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118540926572794,0,0,0.0213450457728439,-0.0977981537297247,0.0109086023236929,0,0,0,0.169473135750303,0,0,0.0674931857574345,0,0.0428014480914482,0,0,0,0.191416200371253,0,0,0.014506898543683,0,0.119896012623611,0.124292680352554,0,0,-0.00723778407401153,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.166516009477378,0,0.0946626484267755,0,0.0372027845697093,0,0,0.0009498602242417,0.0203472100238101,0.0267019049575522,0,0,0,0,0,0,0.03961817906306,0,0,0,0,0.0317464328884245,0,0,0,0,0,0,0,0.0292008709537073,0,0.0388438435532502,0.0382444115996133,0,0,0.125767021499625,0,0,0.0619616095831306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
