,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600703.SH,X600690.SH,X000568.SZ,X000338.SZ,X000100.SZ,X000661.SZ,X600741.SH,X002241.SZ,X002371.SZ,X300014.SZ,X600183.SH,X600809.SH,X300003.SZ,X002236.SZ,X000596.SZ,X000977.SZ,X002129.SZ,X002456.SZ,X601877.SH,X002007.SZ,X600584.SH,X300124.SZ,X000625.SZ,X300136.SZ,X002463.SZ,X002180.SZ,X000157.SZ,X002414.SZ,X000066.SZ,X600118.SH,X300142.SZ,X002185.SZ,X002008.SZ,X002179.SZ,X600271.SH,X002049.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0.0513507364230096,0,-3.46944695195361e-18,0,0.202725280430654,0,0,-8.67361737988404e-19,0,0,0,0,0,0.308811052308134,-3.46944695195361e-18,0.0181964049929898,0,0,0,0,0,0,0,0,0,0.100684659485331,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0152584713269497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474354813931334,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.226134339773051,0,0,0,0,0.0718841795069686,0.00952393332993882,0,0,0,0,0,0,0,0,0,0.101216669697946,0,0,0,0,0,0.00689990695565317,0,0,0,0,0,0.351151542011213,0,0.0369682088705488,0,0,0.0410308403857574,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00411000712895948,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504101174667975,0,0,0.170235344245914,0,0.0476301752853933,0,0,0,0,0,0,0.0486643623378675,0.300091278473612,0,0,0.139296511585744,0,0,0,0,0,0,0,0.00095562000611083,0,0,0,0,0,0,0,0.0825005001426555,0,0,0.0112522168377495,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0746465673290226,0,0,0,-0.0255321041070706,0,0.128564484144427,0,0.0496942110330163,0,0,0,0,0,0,0,0,0,0.12715376604136,0,0,0,0,0.018269248398478,0,0,0,0,0,0,0,0,0,0,0,0.296914308797445,-0.0570963981084147,0.0280145590468746,0,0,0,0,0,0,0,0,0,0,-0.00165823359642955,0,0,0,0,0,0,0
X000568.SZ,0,0.419642549284451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253634277864806,0,0,0.334579978195267,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0960464705133779,0,0,0,0,0,0,0,0,0,0.061539070551205,0,-0.00582786405177279,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.507451457740796,0,0,0,0,0,0,0,0,0.02450616981761,0,0,0,0,0,0,0.000853833786192997,0,0,0,0,0,0,0.00274293197566331,0,0,0,0.0850475458405909,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0464406506073925,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.476881252341098,0,0,0,0,0,0,0,0,0,0,0,0.0958896976780701,0,0,0,0,0,0,0,0.034316555297404,0,0,0,0,0,0,0,0,0,0,0,0,0.0199856985112565,0,0,0,0,0,0,-1.73472347597681e-18,0.253889782340116,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0516541200898235,0,0,0,0.0756374348403379,0,0,0,0,0,0,0,0.121394410381728,0,0,0,0,0,0,0.0336818516995692,0,0.174571864985336,0,0,0.08410862547687,0,0.0588203682482488,0,0,0,0,0,0.122144520335125,0,0,0,0,0,0,0.109688973394849,0.0183113910679654,0,0,0,0,0,0,0,0,0,0.0160567536780096,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.274557944233,0,0,0,0,0,0,0,0,0.018037076524765,0,0,0,0,-0.0537836219635621,-0.0166665820269071,0,0,0,0,0,0,0,0,0,0,0,0,0.199792105768566,0,0,0,0,-0.0200896137560516,0,-0.0139727539492397,0,0,0.0141296721825,0,0,-0.0537300205073307,0,0,0,0.0292108611560557,8.67361737988404e-19,0,0,0,0.0278022241168178,0,0
X002241.SZ,0,0,0,0,0,0,0.609750776846645,0,0,0,0,0,0.00441785821603168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105917026558786,0,0,0,0,0,0,0,0.0418003806575587,0,0.104524455255442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214695020383559,0,0,0,0,-0.00727098662634932,0,0,0,0,0,0,0.286676857095306,0.225943136897602,0,0,0,0,0,0.121982592072669,0,0.122310277150477,0,0.0336113813897938,0.0514523473199674,0,0,0,0,0,0,0,0,0,0,-0.0263873231444063,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.039250853797399,0,0,0,0,0,0.283648552354818,0,0,0,-0.0711100898735485,0,0.130073687433339,0,0,-0.0406273053421547,0,0,0,0.308770716572947,0,0,0,0,0,0,0,-0.0761976263702301,0,0,0.223829115308222,0,0,0,0,0,0,0,0,0,0,0.096015495601018,0,0,0.00249451383770485,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149167081559874,0,0,0,0,0,0,0,0,0,0,0,0.138981166505596,0,0,0.0600856274994024,0.447695048051165,0,0,0,0,0,0,0,0,0,0,0,0.0112187837930341,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584275800957831,0,0,0.0351522878564942,0,0,0,0,0,0,0,0,0.103399818110633,0,0,0.0355845602184595,0,0,0,0,0,0,0,0.039814998590026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137335666477958,-0.0120866279891714,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.179346247260997,0,0,0,0,0,0,0.0104653612728258,0,0,0,0,0.0659595121788947,0,0,0,0,0,0.0349984318767909,0,0,0.0470814009889434,0,0,0,0,0.00913019204078855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422974608755859,0,0,0,0.0297146880926342,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0488270415788287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714918429558337,0.0617505737765703,0.107077382287946,0,0,0,0,0,0.0584747337876156,0.098199518615651,0,0.0124863513770364,0,0,0.0360811030672104,0,0.0852264150009322,0,0,0,0,0.258548414248411,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0.330913608195536,0,0,0,0,0,0.102891467769261,0,0,-0.00951070922105314,0.0578729351658901,0,0.303249748189208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841914446829944,0,0,0,0,0,0,0,0,0,0,0,0.0197078906040603,-0.0361127356475637,0,0,0,0.0245133935828591,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102538034130357,0,0.272207996277302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570787535542013,0.0405579435437383,0,0,0,0.194778409490522,0,0,0,0,0,0,-0.0272504620851553,0.0577530135881052,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.131765785757658,0,0,0,0,0.0649955966438775,0,0,0,0.256647463640673,0,0,0,0,0.119180170597848,0,0,0,0,0,0,0,0,0,0,0,0,0.0509708521978481,0,0,0,0,0,0,0,0,0.0846594210083254,0,0,0,0,0.0169658356593641,0,0,0,0,0,0,0,-0.023260718761347,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.306706135564527,0,0,0,0,0,0.0222928295988685,0,0,0.0845789906017943,0.139816433232529,0,0,0,0,0,0,0,0,0.285199489187788,0.0102808329861725,0,0,0,0.203344701393027,0,0,0,0,0,0,0,0.16889993711791,0,0,0,0,0,0,0.0248682631561124,-0.0356375128266046,0,0,0,0,0,0
X601877.SH,0,0.013501369657203,0,0,0,0,0.0163927527163808,0,0,0,0.336937709126222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361271186983829,0,0.132884257707943,0,0,0,0,0,0,0,0,0.0899196425484444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594477459488416,0.0925462614940625,0,0,0,0.0526766490089851,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984691065985714,0,-0.134837300016613,0,0,0,0,0,0,0,0.0913735887406237,0,0,0,0,0.0681961383225623,0,0,0,0,0.0190765419334529,0,0.183128837354893,0.325247093917066,-0.0264185199735125,0,0,0,-0.0266987699741274,-0.109221603976883,0,0,0,-0.103451704424205,0,0,0,-0.126013715297937,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0650342425299766,0,0,0,0,0,0,0,0.093411388221444,0,0.179945814099559,0,0,0,0,0,0,0.207725011558438,0,0,0,0,0,0,0.0303233926125494,0.0132216017554311,0,0,0,0,0,0.232584550650627,0,0,0,0,0,0,0,-0.0353818127606427,0.0334603805549953,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0194260392908976,0,0,0.0506757590391452,0,0,0.0431500116101754,0,0,0,0,0,0,0.0302142873878526,0,0,0,0.0752761089127664,0,0,0,0,0,0,0.0876127492406156,0,0,0,0,0,0.150655131361976,0,0,0,0,0,0,0,0,0.0173170840162549,0,0,0,0,0.0725005076145674,0,0,0,0,0,0,0,0.0258383344508741,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0764215740004845,0,0,0,0.124065351606994,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.119461870591475,0,0,0,0,0.0938080424469001,0,0,0.083034440101515,0,0,0,0,0,0,0,0.262761195832774,0,0.0152475143596106,0,0,0,0,0,0,0,0,0,0.109458375113673,0.121803856994623,0,0.00351645041566293,0,0,0,0,0.0268875035129502,0,0
X300136.SZ,0,0,0,0,0,0,0,0.125406218936564,0.223675279751372,0,0,0,0,0,0,0,0,0,0,0,0.0247944289534925,0,0.113941875279734,0,0,0.016382684783701,0,0.005803051929136,0,0.104315822364696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952231567892924,0.0580129400373064,0,0,0,0.0454283828891054,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367121684131163,0.0382502082801206,0,0,0.0335492894588257,0,0,0.0995827370679353,0,0,0.136097281522933,0,0,0.108855771313714,0,0,0,0,0.0573295488740546,0,0,0,0,0,0,0,0,0,0.0565453000285596,0.0377157455766641,-0.018435179742491,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501700491716711,0,0,0,0.0215845949889496,0.140743487037143,0.117275730905327,0.0603525172210138,0,0,0.0711887369564242,0,0,0.075334722653474,0,0,0,0,0,0,0,0.0923070430466555,0,0,0,0,0,0.0221602210523269,0.0431111275352942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0380604542249089,0.300617335318961,0,0,0.0430915341803257,0.199640531043363,0,0,0,0,0.0154024152957188,0.00788106709478602,0,0,0,0.0376078265038992,0,0,0,0,0,0,0,0,0.143867264777038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201260613574412,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472322534639619,0.288356340614372,0.13525745144638,0,0.00232736810080057,0.311353239476735,-0.111530532834723,0,0,0,0,0,0.00907164554857961,0,0,0,0,0,0,0.189089263839129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169810836324515,-0.0646547642948928,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186716507313128,0,0,0,0,0,0,0,0,0.0663579991038815,0,4.33680868994202e-19,0,0,0,0,0,0,0.0207220433278753,0,0,0.0482912722270969,0.0255856346396861,0,0,-0.0312589539921169,0,0,0,0,0,0,0,0.238562266814568,0,0.161883469219764,0,0,0,0,0,0,0.0129100227183919,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.172263230902741,0,0,0,0,0,0.02084934483294,0,0,0,0,0.107131241827749,0,0,0,0,0,0.0672481731575637,0.103370786751913,0,0.0660524203841879,0,0,0,0,0,0,-0.0947294180910314,0,0,0,0,0,-0.0113598023304657,0,0,0,0,0.0527508665955583,0,0,-0.0569662994608894,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110909252102586,0,0,0.122378517845751,0,0,0,0.0244187943637806,0,0,0.140559951736294,0,0,0,0,0,0,0,0,0,0,0.216148457020135,0,0,0,0,0.102850807020312,0,0,0,0,0,0,0,0,0,0,0,-0.0222296967944233,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.093798551253144,0,0,0,0,0,0,0,0,0,0.0935054528155733,0,0,0,0,0,0.0110614018886,0.150120820465898,0,0,0.241456534159245,0,0,0.137235117992424,0.134459366415824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.257038276348756,0,0.118954199372788,0,0,0.0728251999300144,0,0,0,0,0,0,0,0,0.121517988458919,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.184645202018523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00830214629276032,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0300344814517753,0,0.035355853028324,0,0.0302281607009176,0,0,0,0,0,0,0,0,0,0,0,0.0420286864871256,0.0269080072143346,0,0,0,0.241113465541814,0,0,0,0,0,0,0,0.0200439651346212,0,0,0,0,0,0,0,0,0,0,0.0141408395151203,0,0,0,0,0,0,0.0135116920348326,-0.017987755652435,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0884381308462603,0,0,0,0,0.0492562059193271,0,0,0,0,0,0,0,0,0,0,0.0121676002014474,0,0,0,0,0.0427648837325352,0,0,0,0,0,0.0803467691713946,-0.0213556923765132,0.246634165093141,0,0,0,0,0,0,0,0.00492761198884629,0,0,-0.000859541160511549,0,0,0,0,0.010764124329315,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577098310075481,0,0.0643298164354358,0,0,0,0.00898197841800877,0,0,0,0,0,0,0.0244763796857522,0,0,0,0.0557998993503278,0,0,0,0,0.07574559832178,0,0,0.285462572444432,0,0,0,0,0,0.18923017225857,0,0,0,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0.0413091547555385,0,0,0,0,0,0,0,0,0.168128591989614,0,0,0,0,0,0,0,0,0,0,0,0.259525727430693,0,0,0,0,0,0.106675422051563,0,0,0,0,0,0,0.0629974865059902,0,0,0,0,0,0,0,0,0,-0.00446726388146743,0,0,0,0,0.0629421585275036,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0800821558177305,0.203584059058917,0,0,0,0,0,0,0.179402008282561,0,0,0,0,0,0,0,0,0,0,0,0.0445743035391673,0.0456589277690815,0,0,0,0,0,0,0.162449692505874,0,0,0,0.141147624552134,0,0,0,0,0,0,0,0,0,0,0,-0.00286321588612753,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0945704880745697,0,0,0,0,0,0.0786830057234403,0,0,0,0,0,0,0.0334596367252014,0,0,0,0,0,0,0,0,0,0,0,-0.0809940564214568,-0.262338993574503,0,0,0,-0.0297582210219537,0,0,0,0,0.114125865036405,-0.159946091115752,0,0.448462670078024,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642368476238814,0,0,0,-0.391693998400426,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615635551092064,0,0,0,0,0,0,-0.331334724947946,0,0,0,0,0,0,0,0.55228484856253,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.00952929402852678,0,0,0,0,0,0,0,-0.0270843307932806,-0.00175718182737574,0,0.0685738108168867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0872809391737236,0,-0.0142693854449235,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0264598914123408,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591159494399001,0,0,0.0489165125544162,0,0,0,-0.0708971245388902,0,0,0,0,0,0,0,0,0.125959190793805,0,0,0,0.0774574353086112,0,0,0,0,0,0,0.0233920223614259,0,0,0.273145471488318,0,-0.00599410257927984,0,0,0,0.0219264788284626,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524476221243147,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0552304392684117,0,0,0,0,0,0,0,0,0,0,0,-0.0375909363487179,0,0,0,0.197668437652896,0,0.157098277352994,0,0,0,0,0,0,0,0.230822421274232,0,0,0,0,0,0.0489781083572674,-0.24804550928087,0,0,0,0,0,0,0,0,0,-0.48572153134757,0.0202294015389953,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00413487843771757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351237397384373,0,0,-0.00235396401578327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189105563379234,-0.00176248633732067,0,0,0,0,0.00528404393663652,0,0,0,0,0.00299915160072591,-0.0028980824744417,0,0,0,0.0268671170139336,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059024932741163,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243984332316354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537044488350205,0,0,0,-0.0450646674178891,0,0
