,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000625.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X002008.SZ,X300124.SZ,X300136.SZ,X600487.SH,X600809.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600699.SH,X002294.SZ,X600498.SH,X000157.SZ,X000050.SZ,X600177.SH,X600271.SH,X000596.SZ,X002180.SZ,X600566.SH,X600118.SH,X000559.SZ,X600707.SH,X300115.SZ,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0314003524215395,0,0.0365117547958523,0,0.102516294544732,0,0,0,0,0,0,0,0,0,0.0403166550731484,0,0,0,0,0,0.0168916313837172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203487148486145,0,0,0,0,0.00778633505361533,0,0,0,0,-0.00181526019180394,0,0,0,0,0,0,0
X600104.SH,0,0,0.0115433039012613,0,0,0.0304037183388109,0,0,0,0.0841075399607671,0,0,0.363715699237858,0.0360917374133097,0.0858717542154014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297054583762983,0,0,0,0,0,0,0,0,0,0.0197175558602977,0,0,0,0,0,0,0,0,0,0,0.00977807781961716,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0363842569341498,0.10335696297127,0,0.0571522670184886,0,0,0,0,0,0,0,0.0663247410688025,0.113247535962274,0.119123298623749,0,0,0,0,0.0443553855745936,0,0,0,0,0,0,0,0,0,0,0,0.0770084255606736,0,0,0,0,0,0,0,0,0,0.0065083854809535,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.255265484724911,0,0,0,0,0,0.0293018990404393,0,0.0353546730563999,0.0852367269981887,0,0,0,0,0.177646876330056,0,0,0.0141634078997079,0,0,0,0,0,0,0.13451626423117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140165381415594,0.00497077243899409,0,0,0,0,0,0
X000858.SZ,0,0,-0.117856785121425,0.11175962357878,0,0,0,0.0858079857142051,0,0,0,0.36354134176771,0,0,0,0,0,0,0,0,0,0.0338285163004429,0,0,0,0,0.117665358354487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103975651905023,0,0,0,0,0,0,0,0,0,-0.00425906134265735,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.256572929262792,0,0,0,0,0,0,-0.00329555021783089,0,0,0,0,0,0,0.187419293774513,-0.120533012222021,0,0.268706162073272,0,0,0,0,0,0,0,0,-0.0589889809208063,0,0,0,0,0,0,0,0,0,0,0.130431650651067,0.02794728407586,0,0,0.0208792783147648,0,-0.0573460150238676,0.0550333127625215,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0975083868585373,0,0,0,0,0,0,0,0,0,0,0,-0.0524731173934811,0,0,-0.0139275167704723,0,0,0,0,0,0,0,0,0,-0.0861985880781246,0,0.0972476835488715,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128938292274944,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.33685094240859,0,0,0,0,0,0,0.120466414951048,0,0,-0.161291589872996,0,0,0,0,0,0,0,0,0,0,-0.0203224242676912,0,0,0,0,0,0.0496975618621106,0,0,0,0,0,0,0,0,0,0.0249718713511308,-0.0729267047361628,0,0,0,0,0.0975473078633219,0,0,0,-0.0302078177620188,0.0339077662797072,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.395412316852957,0,0,0,0,0,0,0,0.0935462448789233,0,0,0,0,0,0,0,0.017176419377768,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.100292802402269,0,0,0,0,0,0.124727466428312,0,0,0,0,0,0,0,0,0,0,0,0,-0.013219853716687,0.0610405321036252,0,0,0,0,0,0
X600703.SH,0,0.257113114599466,0,0,0,0,0.205186686885706,0,0,0,0,0,0,0.0462608240158434,0,0,0,0,0,0,0,-0.166653499477435,0,0,0,0,0,0,0,0,0,0,0,0,0.136910568462614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207063100947113,-0.00484740152429025,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0493538214894557,0,0,0.156094824288387,0.104370217871274,0,0,0,0,0,0,0,0,0,0,0,0.155855616717598,0,0,0,0.269102879556877,-0.0342701906937206,0,0,0,-0.144538058034263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124570355471217,0,0,0.0176847761176503,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0784593495974844,0.317091002247111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581281696130518,0,0.0457038089976272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119490489704495,0,0,0,0,0.122651728792197,0,0,0,0,-0.00108947316398289,0,0,0,0,0,0,0
X600741.SH,0,0.475500699541263,0,0.0172159474343829,0,0,0,0,0.000579322785744036,0,0.137281259428039,0,0,0,0,0,0,0,0,0,0,0,-0.0774693918083441,0.0149310171314667,0,0.0884542905308644,8.67361737988404e-19,-0.0925705893611822,0,0,0,0,0,0,0.0501757779464072,0,0,0,-0.0145573482676342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983714294604711,0,0,0,0,0,0
X002236.SZ,0,0,0.17137783803694,0,0.0164752621144848,1.73472347597681e-18,0,0,0.275782459781172,0,0.260566082955235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273157151137522,0,0,-0.199746231763699,0,0,0,-0.113691956647214,0,0,0,0,0,0,0,0,-0.10922541745908,-0.126109097477544,0,0,0,0,0.00269419722447935,0,0,0,0,0,0,0
X002475.SZ,0,0.211700488270171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222214490587366,0,0,0,0.0977051925519063,0,0,0,0,0,0.30258938554958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381333811537366,0,0,0,0,0.172597708797188,0.0238812828421552,0,0,-0.0190960833471024,0,0,0,0,0,0,0
X002241.SZ,0,0,0.230906891051812,0,0,0,0,0,0,0,0,-0.106587289348473,0,0,0,0,0,0,0,0.365583788015679,0,0,0,0,0,0,0,0,0,0,0.0808918456913012,0.0434144987309473,0.166020287306819,0,0,0,0,0,0,0,0,0,0,-0.0118740778860918,0,0,0,0.140606950151641,0,0,0,0.00599523584199578,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0763325937600871,0,0,0,0,0.0426123461696611,0.0708704646359536,0,0,0,0,0.0185803958032248,0,0,0,0,0.0583983596810414,0,0,0,0,0,0.0274709451426312,0,0,0,0.0951335572181241,0,0,0,0,0.000800198641058712,0,0,0.116203344328968,0,0,0,0,-0.00567339052822935,0.0297532159005961,0,0,0,0,0,0
X000338.SZ,0,0,0.0326675235391747,0,0,0,0,0,0.0648574687216996,0,0,0,0,0,0,0,0,0,0,0,0,0.0457019270029522,0,0,0,0,0,0.0659029333694357,0,0,0,0,0,0,0.159971145000226,0,0,0,0.272066238571894,0,0,0,0,0,0,0,0,0.0409584827445025,0,0,0,0.0148622545587063,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0060292022594137,0,0,0,0,0,0,0,0,0.0409083752813481,0,0,0,0.0650985461324682,0,0.0399453338833369,0,0,-0.105469975352294,0,0,0,0,0,0,0,0,0,0,0,0.730029235905051,0,0,0,0,-0.0104922399915848,0,0,0,0,0,0,0,0,-0.0291356439044508,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.00507740530855801,0,0,0,0,0.141805176865794,0,0.239695026208486,0,0,-0.0551601022471454,0,0,0,0,0.152846566598536,0,0,0,0,0,0,0,0,0,0,0,0,0.0395651351376061,0,0.159560250759452,0,0,0.0417575026083549,0.0722915886164075,0,0,0,0,0,0,0,0,0,0.0111111997724553,0,0,0,0,0,0
