,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X000100.SZ,X300003.SZ,X600703.SH,X002007.SZ,X002236.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002179.SZ,X000625.SZ,X002008.SZ,X002506.SZ,X002241.SZ,X600183.SH,X002371.SZ,X600177.SH,X600498.SH,X600867.SH,X000050.SZ,X600487.SH,X000977.SZ,X300014.SZ,X600066.SH,X000066.SZ,X300146.SZ,X600118.SH,X600522.SH,X002049.SZ,X002129.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0.465722106568587,0,0,0.109479640432087,0.045233067333978,0,0.0853572775757684,0,0,0,0,0,0,0,0,0,0,0.0565655320530589,0,0,0.126289646124455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981500486615279,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.0680528131153419,0,0,0,0,0,0,0,0,0,0,0,0,0.0545911828887734,0.181763905102488,0.140266186141122,0,0,0,0,0.0287308711437435,0,0,0,0.172350191554343,0,0,0,0.133245949935854,0,0,0.00850797424752953,0,0,0.0630366421411463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0753295078951149,0,0,0,0,0.0760688803832123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240949010165857,0,0,0,0,0.00878778046278106,0,0.0651609976379406,0,0,0.079601358522071,0,0,-0.0228530558965223,0,0,0,0,0.0524291462225387,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0272121388640276,0,0,0,-3.46944695195361e-18,0,0,0.0843777398803555,0,0,0,0,0,0.0792550299484661,0,0.065516966192238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04407119598859,0,0,0,0,0,0,0,0,0,0,-0.0312979217598354,-0.00526453851801525,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658288836031171,0.0597832388569921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836732813535093,0,0,0,0.0132942060113938,0,0,0.0717072643911048,0.0713344432018433,0.00452537737367821,0.0887786989693511,0,0.0391397101200728,0,-0.142353680075191,0,0,0,-0.00782817046476072,0.0110086543710882,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.220563911002179,0,0,0,0,0,0,0.152012394890493,0,0,0,0,0,0,0,0,0,0,0,0.0211213363188916,0,0.21902137501347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102785676599877,0,0,0,0,0,0,0,0,0,0.0121385980302785,0,0,0,0,0.0559196071321049,0,0
X002008.SZ,0,0,0.189241526653255,0,0,0,0,0,0,0,0.0517471054879113,0.0536335322241278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756642026568578,0.158886421018895,0,0.149460010259291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,-0.0911011676277384,0,-0.0748209845794401,0.371297982806505,0,0,0,0,0,-0.0748101796869485,0,0,0.14174814087509,0,0,0,0,0.0615648831145007,0,0,0,0,0,0,0.068502875191209,0,0,0,0,0.136586560000313,0,-0.0769199313163147,0,0,0,0,0,0,-0.0715497001748893,0.102898321917183,0,0,0,0,0,0,0,-0.0387714103726878,0,0,0,0.0883373642879713,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0674483759173227,0.119569456094503,0,0.143164044601742,0,0,0,0,0,0,0,0,0,0,0.205242536157374,0,0,0,0,0,0,0,0,0,0,0.123477294996648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959205615637512,0,0,0,0.0308322713390395,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.127833709326198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132400198062282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140139154557194,0.051512904304764,0,0.214735348360108,0,0.120293560165022,0,0.297004398377591,0,0,0,-0.00942400551401962,0,0,0,0,0.0153787590911123,0,0
X002371.SZ,0,0.190221816298887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029276260216749,0,0,-0.0332269120623743,0,0,0,0.0901719086552773,0,0,0,0,0,0,0,0,0,0,0.358899157616551,0,0,0.146884302814153,0,0,0,0.0411204054950335,0.106364808903084,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0.09739147840563,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0239074431920847,0,0,0,0,0,0,0,0,0,0,0.0170538125090803,0,0,0,0,0,0,0,0,0,0.022519549912253,0,0,0,0,0,0.0243636372249816,0,0,0,0,0,0,0,0,0,0,0,0,0.00570904172641699,0,0,0,0,0.0339682159136791,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.317421876829668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111753853222037,0,0.0728438172821216,0,0,0.0124267555524948,0,0.0737101015399728,0.0756322886247672,0.067190838284885,0.0265253826308547,0,0,-0.00769994857423573,-0.00696006071127644,0,0,0,0.0284885129028408,0,0
X600867.SH,0,0.0119958573269424,0,0,0,0,0,0,0,0.25579275959782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348847733424182,0,0.154226902895907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471376436979355,0,0,0,0,0,0,0,0.00240419711006821,0,0,0,0,0.00913230376331844,0,0
X000050.SZ,0,0,0,0,0,0,0,0.719692472847312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978466895088647,0.371768741210119,0.0848908021984315,0,0,0,0,0,0,0,-0.0241647107244586,-0.0297838361526854,0,0,0,0.00649904609815768,0,0
X600487.SH,0,0,0,0,0,0,0,0.0550012738720223,0,0,0,0.1644269852958,0,0,0,0,0,0,0,0,0,0,0.0510978271530113,0,0,0,0,0,0,0,0.0315445249212095,0,0,0,0,0,0.372616241839437,0,0,0,0.131356396559251,0,0,0,0,0,0,0,0,0,0,0.00653237961721831,0,0,0,0,0.0291890800131853,0,0
X000977.SZ,0,0,0,0,0,0,0,0.337987772838528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102352460514908,0,0,0,0,0,0,0,0,0,0,0.0910608925390935,0.115550305090824,0,0,0,0,0,0,0,0,0.22669700648366,0,0,0,0,0,0,0,0,-0.140616718613873,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.183968144635597,0,0,0.0887813816214366,0,0.0875335885559873,0,0,0,0,0,0.116466847907528,0,0,0,0,0.0930291720777227,0,0,0,0.11101756124991,0,0.0440287380585856,0,0.0735193344807276,0,0,0,0,0,0,0,0,0,0.125090457677449,0.0228205854780642,0,0,0,0,0,0,0,0.00271165211435334,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729009360985336,0.455172440974719,0,0,0,0,0.0286594562238717,0,0,-0.0434695063476916,0,0,0,0.0907273227869864,0,0,0.121879549403783,0,0,0,0,0,0,0,0,0.312454653107147,0,0,0,0,0,0,0,0,-0.144390301397241,0,0,0,-0.020471214040989,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.214223668816486,0,0,-0.113538793880332,0,0,0,0,0.159570415609776,0,0,0,0,0,-0.0562205339440688,0,0,0,0,0,0,0,0,0,0,0,0.221761979872434,0,0,0,0.200726800530032,0,0.344959651863561,0,0,0,0,0,0,0,0.0639719622790319,0.12893295489313,0,-0.0213923423308903,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.0348885192497548,0,0,0.0613051909047042,0,0,0.0476151875831789,0.122649916315507,0,0.06396315503857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1064283607559,0,0.0695053530648771,0,0,0,0,0,0,0,0.122674614093323,0,0,0.0653089167372446,0,0.0791381379159674,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168575863215577,0,0.0389214896268845,0,0,0,0,0,0,0,0,0,0,0,0,0.125387564260213,0,0,0.1006610209983,0,0,0,0,0,0,0,0.317953879075791,0,0,-0.0045697962426966,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.215789946488056,0,0,0.0191838976106036,0,0.125187876598806,0,0,0,0,0,0,0,0,0.0410649736209283,0,0.0078949664913196,0,0,0,0,0,0,0,0,0,0.00184096024071703,0,0.0769308207769216,0,0.00466295672015713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236348337552918,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825327508333807,-0.0465616125978047,0,0,0,0,0,0,0.0408642279574168,0,0,0,0,0,0,0.532620192776359,0.0596790955368144,0,0,0,0,0,0.165350679114184,0.311459126086152,0,0,0,0,0,0,0.0315841018037094,0,0,0,0,0.0175243190521469,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196920180328804,0,0,0,0,0,0,0,0,0,0,0,0.256505751344338,0,0,0,0,0,0.0180988120932061,0,0.118150979051306,0,0,0,0.136425404679223,0.200460511874055,0,-0.0130931461637807,0,0.0850630787542328,0,0.294104950337353,0,-0.0125387613411778,0,0,0,0.0154231745637725,0,0,0,0,0.00776955115602968,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.101176580484378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136412191740601,0,0,0,0,0,0,0,0,0,0,0,0,0.0287431572629815,0,0.0947308848696089,0,0,0.0983168207889061,0,0.162041382509176,0,0,0,0,0,0,0,0,0,0,0.0157013090831805,0,0
Change_TY3M,0,-0.197192148500562,0,0.12849540874711,0,0,0,0,0,-0.00917012235649413,0.174710269867383,0,0,0,0,0,-0.0871574753054883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00987666641903185,0,0,0,0,0.0467807821008581,0,0,0,0,0,0.0473922739582077,-0.0677686158004265,0,0,0,0,0,0,-0.0290908590205743,-0.175269045214696,0,0,0,-0.121273994656425,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40712442238701,0,0,0,-0.408510878032528,0,0
TED,0,0,0,0,-0.000284124796870143,0,0,0,-0.257530840260675,0,0,0,0,0,-0.391044063743454,0,0,0,0,0,0,-0.0926526607677092,0.0398023670245888,0,0,0,0,0,0,0,0,0,0,0,0.365839275047438,0,0,0,0,0,0,0,-0.0940295547302201,0.0403112921336998,0,0,0,0.0925538039250405,0,0,-0.56967617406621,0.131530212194288,0,0,0,0,-0.196716284956926,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100276127649318,0,0,0,0,0,0,0,-0.096910490464997,0,0,0,0,0,0,0,-0.0276650636783072,0,0,-0.024393474452285,0,-0.0217365066406091,0,0,0,0,0,0,0,0.00292996212507909,-0.020370747703876,0,0,0,0.046017794343642,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528285011957756,-0.073142954428783,0,0,0.023378192474543,0,0,0.00779148534729911,0,0,0,0,0,0.043024914242603,0.0189250660071401,0,0,0,0,0.0175735907526522,0,0,0,-0.0618311582271228,-0.0276606408660161,-0.0650341784055004,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.0596129194048869,0.153869395394614,0,0,0.00798456340325553,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000872439232089717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00368777307838236,0.00451578091263189,0,0,0,-0.00260183696513381,0,0
CarbonVol_Shenzhen,0,0,-0.0558349759807618,0,0,0,0,0,-0.175505967500341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943987765382883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259333450799159,0,0,-0.541839714789238,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110052821302142,0,-0.00861982043859959,0,0,0,0,0,-0.00378914638225312,-0.00620022803740079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235064259013891,0,0,0,0,0,0,0,0,0,0,0.0108233983236442,-0.0107080113445976,0,0,0,-0.0193409213376424,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
