,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002241.SZ,X002236.SZ,X600118.SH,X002506.SZ,X000559.SZ,X600177.SH,X000157.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002456.SZ,X002426.SZ,X600867.SH,X002465.SZ,X601877.SH,X600498.SH,X000977.SZ,X002007.SZ,X002512.SZ,X000050.SZ,X600699.SH,X000869.SZ,X002049.SZ,X002180.SZ,X300001.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.147741964080647,0,0.152649303162835,0.425219836552482,0,0,0,0,-0.0739790708433336,0,0,0,0,0,0,0,0,0,0,0.0506789692188288,0,0,0,0,0,0,-0.0497338959137673,0,-0.029406610382984,0,0,0,0,-0.113863174058029,0,-0.0705671811949734,0,0.00403638302228585,0,0,0,0,0,0,0,0,0,0,-0.00943578630567616,0.0604576722139765,0,0,0,0,0,0
X600104.SH,0,0,0.155249837435453,0,0,0,0,0,0,0,0,0,0,0.336343925592169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138437264288437,0,0,-0.0132060486244781,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539093988207755,0,0,0,0,0,0,0,0,0.0937180946173468,0,0,0,0,0.164388755568166,0,0,0,0,0,0,0,0,0.107448361228801,0,0,0,0,0,0,0.00817967048816303,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0289517279270302,0,0,0,0,0,0,0,0,0,0,0,0.0253324612038654,0,0.00881057608840494,0,0,0,0,0,0,0,0,0,0,0,0.0108569876179474,0,0,0,0.024368884630378,0,0,0,0,0,0,0,0,0.0490234501911005,0.0104640986966409,0,0.0548629383824895,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0913224781882682,0,0,0,0,0.0975977515074346,0,0,0,0,0,0,0,0,0,0.0214132740108759,0.0391733029808671,0,0,0,0,0,0.0393881346632318,0,0,0,0,0,0,0.054927188621354,0,0,0,0.00549884952597523,0,0,0,0,0.0625825146252367,0,0,0,0,0,0,0.00511352326797494,0,0,0,0,0,0,0
X002304.SZ,0.242714600881857,0.116188369741064,0,0,0.0488106095445603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621226369685314,0.0540757890498457,0,0,0,0,0,0,0.0142619421325696,0,0,0,0,0,0,0,0.0637563313919451,0,0,0,0,0,0,0,0,0,0,0.168560106897112,0.0605299092296813,0,0,0,-0.00237280391379503,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0444100569461973,0,0,0,0.053358244784869,0.137136157601514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529876831554714,0,0,0,0,0.0291576986534296,0,0,0,0,0.0641452149109854,0,0.0244255134782444,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0109018706064998,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354827735172134,0,0,0,0,0.180347975158167,0.152084979906742,0,0,0,0,0,0,0,0,0,0.0114567187272123,0,0,0.0846000634269534,0,0,0,0,0.077799199171319,0,0,0,0,0,0,0,0,0,0,0.0150195923925641,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098060005160037,0.0622273704932934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12871896034574,0,0.272548242299863,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153162215308414,0,0,0,0,0.0691463377540272,0.049872312076842,0.377233789955886,0,0,0,0,0,0,0,0,0,0,0.185698611984031,0,0,0,0,0,0,0.03142318113501,0,0,0,0,0,0,0.0224080880231283,0.00742247510023809,0,-0.0302188857157792,0,0,0,0,0,0,0
