,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002241.SZ,X002371.SZ,X300124.SZ,X600703.SH,X000063.SZ,X000338.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X002074.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600702.SH,X600741.SH,X600089.SH,X002236.SZ,X000799.SZ,X600779.SH,X000157.SZ,X601799.SH,X002180.SZ,X002414.SZ,X600522.SH,X000733.SZ,X600884.SH,X600584.SH,X002008.SZ,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.515594772101799,0,0,0.0538350003819641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364667300247288,0,0,0,0,0.0178804112070754,0,0,0,0,0,0.0360351607878159,0,0,0,0.0317981506075933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.372842646923495,0.0348510377650115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178122305584867,0,0,0,0.299149549010494,0,0,0,0,0,0,0.0514946481842571,0,0,0,0.0103631205586513,0.0916311278115958,0,0.0323581344852086,0,0,-0.00948511130822469,0,0.0222332508637698,0,0,0,0,0,0,-0.00240062522916242,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.219655412941144,0,0,0,0,0,0,0,0,0,0,0,-0.0330701340599452,0.0218209594701039,0,0,0,0,0,0,0,0,0,-0.01432095770026,0,0.03285351379248,0,0,0,0,0,0,0,0.0234365167659111,-0.00797393056367811,0,0,0,0,0,0,0,0,0,0.00257530220150547,0,0,0,0,0,0
X600809.SH,0,0.280855981736762,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260389281206693,0,0,0,0,0,0,0,0,0,0,0.13850301124613,0,0,0,0.00163823473422055,0,0,0,0,0,0,0.158515611013467,0,0,0,0,0,-8.67361737988404e-19,0,0.0354543480449984,0,0,0,0,0,0,-0.0523469654077661,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000658030786071181,0,0.0651094579046487,0,0,0,0,0.404572541491075,0,0,0,0.200817915141103,0,0,0,0,0,0,0,0,0,0,0,0.112602160147559,0,0,0,-0.160128654709091,-0.129245172412172,0,0,0,0,0,0,0,0,0.00221695325628121,0.0290170397370091,0,0,0,0,0,0
X002475.SZ,0,0.182401404705152,0,0,0,0,0.137258606116303,0,0,0,0,0,0,0,0.0921681095306203,0,0.0833999433303367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210500924572031,0,0,0,0,0,0,0,0,0,0,0,0.0815315113449903,-0.00716857408589253,0,6.93889390390723e-18,0,0,0,0,0,0.00238913248081675,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0798312377892253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208317007928807,0,0.0150551956107681,0.15015350847405,-0.160325685137936,0,0.0466994372120829,0.137769810315656,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105599192872424,0,-0.151144131080302,0,0.124741952973582,0,0,-1.0842021724855e-19,0,0,0,0,-0.00925288238911702,0,0
X600690.SH,0,0,0,0,0,0,0.0256942908028188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223130354640459,0,0,0,0,0,0,0,0,0,0.224439818575635,-0.129761773202316,0,0,0,0,0,0,0,0,0,0,-0.00825555351221018,0,-0.01647361972188,0,0,0,0,0,0,0.00472307003413491,0,0,0,0,0,0,0
X002304.SZ,0,0.252949252675962,0,0.242195036820494,0,0,0,0.262034857704867,0,1.0842021724855e-19,0,0,-0.125921616951697,0,0,0,0,0,0,0,-0.110164218471781,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0551738612996604,0,0,0,0,0,0.144297886145288,0,0.0278532738484875,0,0,0,0,-0.0455807641918514,0,0,0,0,0,0,0,0,0.00675992638242869,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.334697664608323,0,0,0,0,0,0,0,0.0206013500639217,0,0,0,0,0,0.0639069471298626,0,0,0,0,0,0,0,0.169594689062709,0.0844150337557607,0,0,0.294027750497912,0.0609979958124677,0,0,0,0,0,-0.0499906278939532,0,0,0,0.16178145601733,0,0,-0.169027241860969,0,0,0,0,0,0,0,0,0,0.00812309400413126,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0556479351893471,0,0,0,0,0,0,0,0.00213573139919929,0,0,0,0,0.128319373575562,0,0,0,0,0.0347741617501732,0,0,0,0,0,0,0.0323948544290964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257607930294342,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.197334580220635,0,0,0,0,0,0,0.0801265531783759,0,0,0,0,0,0,0.139932272475077,0,0,0,0,-0.06317046616283,0,0,-0.0468306884327658,0,0,0.138958153248722,0,-0.0545150477034688,0,0,0,0,0,0,0,0,-0.0289943208532141,0,0,0,0,0,0,0,-0.0120022020513766,0.0369204973801443,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.022208128415304,0,0,-0.0187831845369191,0,0,0,0,0,0,0,0,0,0.265593954484186,0,0,0,0,0,0,0,0,0,0,0,0,0.0452902244358177,0,0,0,0,0,0.151786544940614,0,0,0.0531265526798293,0,0.000162375667824302,0,0,0,0,0,0,0,-0.0129289159951147,0.0369478741559319,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620885303521307,0,0,0.0148209397436352,0.354620490629939,0,0,0,0,0.0153086757744373,0,0,0.125795306361816,0,0,0,0.0235425188456502,0,0,0,0,0,0,0.0324013045748206,0,0,-0.0207082671767467,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.19012583424341,0,0,0,0,0,0.0470786893568175,0,0,0,0,0,0.0787773503187555,0,0.122389812818951,0.151166132203548,0,0,0,0,0,0,0,-0.182444778617105,0,0,0.117259771278188,0,0,0.0585386368060349,0,0,0,0,0,0,0,0.0741352858268148,0,0.012502394620032,0,0.449713056968882,0,0,0,0,-0.0118230638660555,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0175983626606508,0,0,0,0,0,0,0,0,0,0,0,0,0.234413409121812,0,0,0,0,0,0,0,0,0,0,-0.0967448106606108,0.202155920184919,0,0,0,0,0,0,0,-0.0295991253942851,0,0.166933229448769,0,0,0,0,0.229740927071315,0,0,-0.0471883389001683,0,0,0,0,0,0
X300124.SZ,0.0982667133640073,0,0,0,0.133046231125444,0.0350844558360059,0,0,0,0,0.0324047822831985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246558632876737,0,0,0,0,-2.16840434497101e-19,0,0.122421174763665,0,0,0,0,0,0,0.16755325250159,0,0,0.00101728262257764,-0.0324557790393575,0,0,0,0.2032779016145,0,0,0,0,0,-0.0261948087684468,0,0,0,0,0,0
