,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X000100.SZ,X600271.SH,X600118.SH,X601877.SH,X000550.SZ,X002236.SZ,X000581.SZ,X600582.SH,X000623.SZ,X002475.SZ,X000800.SZ,X600177.SH,X000568.SZ,X300124.SZ,X000050.SZ,X002294.SZ,X000559.SZ,X000400.SZ,X000977.SZ,X002129.SZ,X000869.SZ,X600839.SH,X002292.SZ,X002456.SZ,X002465.SZ,X300003.SZ,X600312.SH,X002007.SZ,X600060.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,5.42101086242752e-20,0,0,0.113236510341466,0,0,0,0,0.185378473957156,0.024626877423528,0,0,0,0.183927923733135,0,0,0,0,0,0,0,0,0.0809019975396405,0,0,0,0.00340722849771604,0,0.0979823916341719,0.0821163771504614,0,0,0,0,0,0,0,-0.0703234504936201,0,0,0,0,0,0,0.0198114337167091,0,0,0,0,0,-0.00245843253976173,0,0,0,0,0,0
X600519.SH,0,0,0.0383350711119635,0,0,0,0.104353048431624,0.152051572503627,0,0,0,0.150178099243275,0,0,0,0,0,0,0,0,0,0,0,0.0402334358562285,0,0,0,0,0,-0.0352125852540042,0,0.019903980567853,0.0616792533021798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192688917834461,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.208944690563527,0.209290739888245,0,0,0,0,0,0.0130168125909131,0.120887146219038,0,0,0,0,0,0,0,0,0.0293226374905481,0,0,0,0,0,0.00803533218335788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215303900953647,0,0,0.240977734952813,0,0,0,-0.0143090043033167,-0.0142727586027664,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.185670184855574,0.0994200397095599,0,0,0,0,0,0,0,0,0,0,0,0.00422067227918173,0,0,0,0,0,0.0777262710862735,0.245888687825205,0,0,0,0.137087799985612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333334162182455,0,0,0,0,0,0,0
X000725.SZ,0,0,0.034333274141491,0,0,0,0,0.121981696991399,0,0,0,0,0,0,0.0173555845003183,0,0,0,0,0,0,0.132700944442695,0.0656523191209219,0,0,0,0,0,0,0,0.00368622402538739,0.305203783188712,0.10267261273063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159168127051437,0,0,0,0,0,0
X000625.SZ,0.302491101397027,0,0,0.109334474527698,0,0,0.0441045271244969,0,0.114288026662092,0,0,0,-0.0648529451447223,0,0,0.0513053667570122,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0783050618259601,0,0,0,0.146649408314797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942977290073025,-0.123770384624629,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.322635809643919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849332367166477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045062126919295,0,0,0,0,0,0,0,0.00493893746140604,0,0,0,-0.00258983115375706,0,0,0,0,0,0
X000858.SZ,0,0,0.0624350631789131,0,0.00570659596754935,0,0,0,0.0671026044658812,0,0.0342960293417484,0.0376398665291344,0.255032136663133,0,0.0555664349354291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190317626320114,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0703642332532599,0,0.117037319745492,0,0,0,0,0.0258894115104718,0,0,0,0,0,0,0,0,0.18243927658882,0,0,0,0,0.200837493449727,0,0,0,0,0,0,0,0,0,0,0,0,0.00624361347978964,0,0,0,0,0,0,0,-0.00766240996728448,0,0,0,0,0,0
X600276.SH,0,0,0,0.0838584811453362,0,0,0.0370528004374598,0,-0.0108821007503163,0,0,0,0,0,0,0,0,0.226861443799679,0.184591389144222,0,0,0,0,0,0.0475898333784382,0,0,0.011635870040627,-0.00169371575467259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249081257738482,0,0,-0.0207044245407302,0.00823983764523866,0,0,0,0,0,0
X600031.SH,0.148641540331911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796529867334374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155099615210899,-0.0113965819686824,0,0,0,0,0,0
X600690.SH,0.0469790902177071,0,0.10527621381574,0,0,0,0,0.27393812758971,0,0,0,0,0.15244046066102,0,0,0.0338599262131028,0,0,0.0291107813481127,0,0,0,0,1.35525271560688e-20,0.0951916041156788,0,0,0,0,0,0,0.0103417054777871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0193094740079942,0,0,0,0,0,0.572193150770945,0,0,0,0,0,0,0.0640127695820225,0,0,0,0,0,0,0.0608532635818609,0,0,0,0,0.00902969102999451,0,0,0.044771303815847,0,0,0,0,0,0,0.0223283420154442,0,0,0,0,0,0,0,-0.0375062342972992,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.0241345033278791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436424832662303,0.0973414932975382,0,0,0,0,0,0.13214909920313,0.228945856194681,0.00622806900318812,0.0311268755183322,0,0,0,0,0,0,0,0,0,0.0213530381031616,0,0,0.0705193357758706,0,0,0,0,0,0,-0.0201480489594944,0.0196334823790785,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0139981690262623,0,0,0,0,0,0.43366749858868,0,0.191082617082583,0,0,0,0,0,0,0,0,0,0.0140181841323705,0,-0.0430539534403297,0,0,0.148012725102597,0,0,0,0.100329354902467,0,0,0.118166231787702,0,0,0,0,0,0,0,0,0.018515864077739,0,0,0,0,0,0,0,-0.052370744098838,-0.0237915056029918,0.0710643460573328,0,0,0,0,0
X600741.SH,0.193729094536741,0,0.147967820604207,0,0,0,0,0,0.0990953039570433,0,0,0,0,0,0.00406529983798166,0,0,0,0,0.140659601446997,0,0,0,0,0.022798758885853,0,0,0,0.119679147463701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284531091180434,0,0,0,0,0,0
X002241.SZ,0.0901392596882957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148289344493433,0,0,0,0,0,0,0,0,0,0,0,0.036693527329123,0,0,0,0,0.0173412274603077,0.0880391285235882,0,0,0,0.168501523999733,0,0,0,0.00113673606678595,0,0,0,0,-0.00281341019026896,0,0,0,0,0,0
X600703.SH,0,0,0.0389668809625905,0,0,0,0,0.0291289028085427,0,0,0,0,0.0431879110950818,0,0,0.294656858709595,0,0,0,0,0,0,0,0,0.133144666646106,0.0366144239025595,0,0,0,0,0,0,0,0.0477871558686322,0,0,0,0,0,0.003431895614403,0,3.90243037106941e-05,0,0,0,0,0,0.0645126475213108,0,0,0,0,-0.0109622792439957,0,0,0,0,0,0
X600066.SH,0.18108176390825,0,0,0,0,0,0,0,0,0,0.106961859870408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.176304239103406,0,0,0.102313380364512,0,0,0,0,0,0,0,0,0,0.0108281785441834,0,0,0,0,0,0,0,-0.00489733951801824,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10656286247623,0.0392242394909367,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0605454481109579,0,0,0,0,0,0,0,0.0109781313411774,0,0,0,0.0270784357717469,0,0,0,0,0,0,0,0,0.0779792059216812,0,0,0,0,-0.0255268603649932,-0.0347131764787128,0,0,0,0,0,0
X000100.SZ,0.0411421394075974,0,0,0,0.0275988114567058,0,0,0,0,0,0.110378615446788,0.152030288807792,0.116485399077674,0,0,0,0,0,0,0,0,0,0,0,0.0742120257601504,0,0,0,0.0905691609679858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228961171660007,0,0,0.0266174561156425,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0314856438387124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103620814958596,0,0,0.341883997120235,0,0,0.0414980813261399,0,0,0.113103646977873,0,0,0,0,0,0,0,0.0218718778521962,0.0757716164892895,0,0.172135985059811,0.138928690481879,0,0,0,0,0,-0.0459554697238789,-0.0136965020485414,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.224931948965176,0,0,0,0,0.465581243422908,0.331416840753107,0,0,0,0,0,0,-0.0282142980876894,0,-6.93889390390723e-18,0,0,0,0.147939042008728,0,0,0,0.0068385155182694,0.0662989117718923,0,0,0,0,0,0,0,0,0,0,0,0.0944549459391801,0,0,0,0,0,0,0.0241927865620817,0,0,0,0,0,0,0
X601877.SH,0,0.187697279846171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107944751988747,0,0,0.0676405612616176,0.0109529350020515,0.0462015302210882,0.0818736595602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290153975344717,-0.0180860321649513,0.243258240000543,0,0,0,0,0
X000550.SZ,0.144365632339293,0,0,0,0,0,0,0,0,0,0,0.210662451772608,0,0,0,0,0,0,0.0483322338501141,0,0,0.0271514522605701,0,0,0,0,0.0434280529678008,0.154905486490547,0,0,0.0212039388072181,0,0,0.0627895335049828,0,0,0,0,0,0,0,0,0,0,0,0,0.0307157028218182,0,0,0,0,-0.00502610860546361,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0656329397123765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223869328448868,0,0,0,0,0.018259121804506,0,0,0.166126801663068,0,0,0,0.0949668834034387,0,0,0.102784359100743,0,0,0,0,0,0,0.0817751118153048,0,0,0,0.33362819947201,0,0,0,0,-0.00190099911879552,0,0,0,0,0,0
X000581.SZ,0,0,0,0.0477594422345746,0,0,0.0391921195094939,0,0,0,0.189416210393069,0,0.150412902607282,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0509551057177938,0.226092225621838,0,0,0,0,0,0,0,0.0516674712190877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035393374916624,-0.0185616163201254,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0.103459432964931,0,0,0,0,0,0,0,0,0,0,0,0,0.299558804458964,0.106721760634106,0,0,0,0,0,0.0427479300796475,0,0,0,0.269410042448622,0,0,0,0.123541151638038,0,0,0,0,0,0,0,0.0606249034281996,0,0,0,0,0,0,0.0180232862180141,-0.00470502264378223,0.00106163610304812,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.330148341597027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150195742328517,0,0,-0.0579795665692911,-0.0633390080071807,0.0272262023322539,0,0,0,0.55140953482527,0,0,-0.0246710367680565,0,0,0,0,0,0,0,0,0,0.150969467911743,0,0,0,0,0,0,-0.0205235426095186,-0.0112809389499497,0,0,0,0,0,0
X002475.SZ,0,0,0.00936973213071125,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.000157047144906078,0,0,0,0,0,0,0,0,0.0223211608004428,0,0.00265810670243326,0.0749845126497056,0,0.0825847895433399,0,0,0,0,0,0.181253567351782,0,0,0,0,0,0,0,0.123196436598421,0,0,0,0,0,0.0251194753946085,0,0,0,0,-8.67652013223006e-05,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.012502045271539,0,0,0,0,0,0,0,0,0,0.175664515408365,0,0,0.140880577254092,0,0,0.0158467416089806,0,0,0,0.0188900268084849,0,0,0.206919295367824,0,0,0.0446556165532114,-0.0959659509968771,0.116679720459054,-0.0634025308192737,0,0,0,0.0442383947344696,0,0,0,0.14549642001095,0,0,0,0,0,0,-0.0145836086544853,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.212819634092688,0,0.123126069891204,0,0,0.0436948236639834,0,0,0,0,0,0,0,0.0554553115276542,0.100328265130956,0,0,0,0,0,0.398637645540198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288368783539551,0,0,0,0,0,0,0,0,0,-0.057102027472283,-0.0239114976232524,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.384620328288549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166373583428836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379470581396282,0,0,0,0,0,0
X300124.SZ,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0208408541104002,0,0,0,0,0,0,0,0,0,0,0.155285941133811,0,0,0,0.0854729527306225,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0124186873362404,0.19876940744545,0.0254923887456016,0,-0.0240510077305897,-0.0272063220631736,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.092019451510787,0,0,0,0,0,0,-0.0972535794363791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163302495673699,0,0.080441246181282,0,0,0,0,0,0.160571797564948,0,0,0.304468812839925,0,0.466342645678784,0,0.0435486591539407,0,0.0802560386084301,0,0,0,0,0,0.0587827783894961,0.0132291945501455,0,0.0708480836579683,0,0,0,0
X002294.SZ,0,0,0,0.0570120331320111,0,0,0.0452017168721887,0,0,0,0,0,0,0.186462482553637,-0.00582449888785002,0,0,0,0,0,0,0,0,0,0,0.00515805745111168,0,0,0,0.0424312713829109,0,0,0,0.181214750421392,0,0,-1.73472347597681e-18,0,0,0,0,0.05590512636201,0.133651320206849,0,0,0,0,0,0,0,0,0,0.00558117294663008,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183216681167979,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.242321922473493,0,0,0.030895375672383,0.193489498538404,0,0,0,0,0.228389852801454,0,0,0,0,0,0,0.069441035133694,0,6.93889390390723e-18,0.0670943444681686,0,0,0,0,0,0,0.0873639981130939,0.0186666459110286,0.00487680423093995,0,0,0,0,0
X000400.SZ,0,0,0,0.13700458130561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576480861060438,0,0.0990472949539392,0,0,0.0360539471691323,0,0,0,0.0891786263425752,0.0897330809010208,0.0261322086456661,0,0,0.0290423856763311,0,0,0,0,0.0609352965507962,0,0,0,0,0,0,0,0,0,0.00895645882462041,0,0,0,0,0,-0.00675005838256677,0,0,0,0,0,0
X000977.SZ,0,-0.100495830601231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121677057172042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422842178852256,0.321608912467099,0,0,0,-0.0942516891781171,0,0,0,0,-0.0147391758550879,0.0276406831096953,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,-0.0698351389695687,0,0,0,-0.0479795915784621,0,0,0,0,0,0,0.00735039900302373,0,0,0,0,0,0,0,0.148833459761334,0,0,0,1.73472347597681e-18,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0800965432501439,0.0341319125477943,0,0,0.180757829778667,0,0,0,4.33680868994202e-19,0.0122233313587894,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,-0.00935698843480486,0.281112811280239,0,0,0,0,0,0,0,0.0469010096180949,0,0,0,0,0,0,0,0,0,0,0,0,0.269433524562717,0,0,0,0,0.123489080383783,0,0.0324051010361283,0,0,-0.0263249872671692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177391017485972,0,0,0,0,0,0
X600839.SH,0.0893201982306566,0,0,0,0,0,0,0,0,0,0.176208923102658,0,0,0,0,0.139765594076872,0,0,0,0,0,0.100162952569231,0,0,0,0,0,0,0.0383589895071924,0,0.0401536585856024,0,0,0,0,0,0,0,0,0,0,0,0,0.107308681378317,0,0,0,0,0.198740563685566,0,0,0.00920416728168235,-0.00829054371539121,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169628447759714,0,0,0,0.104987092157396,0.0581349612394201,0,0,0.25293957786078,0,0,0,0,0,0,0,0,0,0,0,0,0.143402310043935,0,0,0,0,0,0,0.255436090592199,0,0,0,0,0,0,-0.0161188597819033,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400673680379575,0,0,0,0,0,0,0.0392074848635003,0.080360650113995,0.100559943911376,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0.0252786093968973,0,0,0.0858936440591194,0,0,0,0.00186371887078558,-0.00543049784430167,0.00677459401461998,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170949299032109,0,0,0,0,0,0,0,0.26486878342307,0,0,0,0,0,0,0.0487035657620434,0,0.190074621459575,0,0,-1.73472347597681e-18,0,0,0.0716845790030709,0,0,0,0,0,0,0,0,0.28810041086025,0,0,0,0,0,0.00331839550622265,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.367848019907552,0,0,0,0,0,0.194141627282933,0.018593117906241,0,0,0,0,0,0,0.0458746411234872,0.0547687930527516,0,0,0,0,0,0.0608967356127703,0.183279820163669,0,0,0,0,0,0,0.206199216367436,0,0,0,0,0,0.119496273132584,0,0.00635668773345887,0,0,0,0,0,0,0.0229558607393176,0.0214465344992475,0,0,0,0,0,0
X600312.SH,0.0297201365566027,-0.00618481492496852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305325597650489,0,0,0.144880733194514,0,0,0,0,0,0,0,0,0,0,0.0689266923939993,0,-0.126937741952952,0,0.056905489199376,0,0,0,0,0,0.136284553523214,0,0,0,0,0,0.0221893573705427,0,-0.0142503872809145,0.0101704466301199,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0557111652470269,0,0,0,0,0,0,0,0,0,-0.042582464485911,0,0,0.0508147987704453,0,-0.0502969316227159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132680200568646,0.310728739576638,0,0,0,0.091543329996864,0.126240846937729,0,0.0939748403407075,0,0,0.121036617733322,0,-0.0551905990456801,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0.0117282918676522,0,0,0.16150728347186,0,0,0,0,0,0.0414288809583782,0,0,0,0,0,0,0,0,0,0,0.0558499281710298,0,0,0,0,0.194907138416262,0.0159231965091633,0,0,0,-0.0383587479934501,0,0,0.0870656787095327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132351265312252,-0.072908316631259,0,0,0.126532821156275,0,0,0,0,0,0,0,0.141441611838719,0.0350024197014274,0,0,0,0,0,0,0,0,0,0,0,0,0.121738283311896,0,0,0,0.00389343038355746,-0.000955555181736039,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275652315489989,0,0,0,0,0.019565593098945,0,0,-0.0565626451689653,0.0697540962195084,0,0,0,0,0,0.00632007463980691,0.0968972442887057,0,0,0,8.67361737988404e-19,0,0,0,0,-0.148362296236661,0,0,0,0,0,0,0,0,-0.0468856461106757,0,0,0,0,0.00237749982993132,-0.121185768254434,-0.0819835916432111,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257778017371418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576861360846216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188533501184284,0.094783182879271,0,0,0,0,0
