,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000568.SZ,X000623.SZ,X000581.SZ,X000550.SZ,X600066.SH,X600271.SH,X002236.SZ,X000800.SZ,X000869.SZ,X600177.SH,X300124.SZ,X000559.SZ,X002294.SZ,X002475.SZ,X600839.SH,X000400.SZ,X000050.SZ,X002129.SZ,X002456.SZ,X000977.SZ,X002465.SZ,X600809.SH,X002007.SZ,X002292.SZ,X300003.SZ,X600252.SH,X600312.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.170296855252358,0.071111822121947,0,0,0,0,0,0,0.102932608222323,0,0,0,0.0383297697531266,0,0,0,0,0,0,0.161041850578586,0,0,-6.93889390390723e-18,0,0.0718963661798935,0,0,0,0,0.0174230064546823,0,0,0,0,0,0,0,0,0,0,0,0.0624259511857976,0,0,-0.0275620290466812,0.0301664428552578,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.372179890798829,0.0390499791018733,0,0,0,0.163614779170686,0,0,0.00240105749816162,0,0,0,0,0,0.0496751685224671,0.0772585179978001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567680320250915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075990703609526,0,0,-0.0709203631457147,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311485238366023,0,0,0,0,0.0229410519586019,0,0,0,0.119015118507196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165748937593884,0,0.0598927631855865,0,0,0,0,0,0,-0.0315250472303578,0.0155232702800358,0,0,0,0,0,0
X000651.SZ,0,0,0.00823207390891107,0,0,0.0957154485829011,0,0,0,0,0.136367898857093,0,0,0,0,0,0,0.112879769930936,0,0,0,0,0.000395372095334464,0,0,0,0,0,0,0,0,0.177950433593825,0,0,0,0,0.00789941857309997,0,0,0.202589927456763,0,0,0.169749403640079,0,0,0,0,0,0,0,0,-0.0523453943594384,0.0105509309917917,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0390897639138297,0,0,0,0,0,0,0.0219187734833477,0,0,0,0,0,0,0,0,0.0420390538639958,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.31926007620401,0,0,0,0,0,0,0,0.0988378577952759,0,0,0,0.0165548114409955,0,0,0,0,0,0,0,0,-0.00112128239423309,-0.0158295450731516,-0.135066830147559,0,0,0,0,0
X000858.SZ,0,0,0.00670670663455783,0,0,0,0.0535467558877187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087465277346254,0,0,0,0,0.00226568029574272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201667604734703,0,0,0,0,0,0,0,-0.0371836471016525,0.0211448079780761,0,0,0,0,0,0
X002304.SZ,0,0.0924309753132242,0,0,0,0,0,0,0.0292413310135655,0,0,0,0,0,0,0,0,0,0.123332282992936,0,0,0,0,-0.0775736544306311,0,0,0,0,0,-0.0566058209170257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36816684450372,0,0.012959463715121,0,0,0,0.188095957637375,0,0.00637997928646679,0.0242039496834957,0,0,0,0,0,0
X000625.SZ,0.372707551191161,0,0,0,0.0359469610851733,0,0,0,0,0.143769806461026,0,0,0,0,0,0,0.044952428576782,0,0,0,0,0,0,0.0897245309998195,0,0.0114320053642383,0,0,0.0670547536615493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664429730494711,0,0.0553447734386998,0,0,0,0,0,0,-0.0120246917025355,-0.0143669794311417,0,0,0,0,0,0
X600031.SH,0.142339432109174,0,0,0,0,0,0,0,0,0,0.126378501783025,0,0,0,0.689564894473385,0,0,0,0.0204888492123696,0,0,0,0,-3.46944695195361e-18,0,0.0386023944120368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0194334208409946,0,0,0,0,0,0
X000063.SZ,0.157834260704232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142555132951601,0,0,0,0,0,0,0,0,0,0,0.128244726777648,0,0.0286526859719236,0,0,0.0265458531637804,0,0,0,0.0123061422640021,0,0,0,0.0614611946807873,0.00943190750476137,0.029968552422744,0,0,0,0,0.00827139245970139,-0.000786055824338924,0,0,0,0,0,0
X600690.SH,0,0.174058858910128,0,0.208899163202739,0,0,0,0,0.00734643280117037,0,0,0,0.0249971775550979,0,0,0,0.187732190630666,0,0.0613875519380957,6.67777131618981e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917551773171173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.126629484629662,0,0,-0.00867172110642581,0,0,0,0.0834517330159959,0,0,0,0,0,0,0,0.0608884394582706,0,-0.0871028600997824,0,0,0,0,0,0,0,0,0,0.130419864101701,0,0,-0.00769278117761987,0,0,0,0,0,0,0,0.146531477060017,0.0426492137979251,0,0,0,0,0,-0.0334652759763887,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196335758823779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344141737148141,0,0,0,0,0,0,0,0.38561827539716,0,0.021251399513818,0,0,-0.039846063301538,0,0,0,0,0.0141002333546017,-0.0287358740173332,0,0,0,0,0,0
X600372.SH,0,0,0,0.0684683501677148,0,0,0,0.104390743211774,0,0,0,0,0,0,0,0.206549204205213,0,0.139491707414902,0,0.128142577601291,0,0,0,0.202702429778328,0,0,0,0,0,0.0285689624137135,-0.150411115594198,0,0,0,0,0,-3.46944695195361e-18,0,0,0.199914298927901,0,0,0,0,0,0,0,0,-0.0638263472063625,0,0,-0.0122396788537378,0.0444390021081334,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.205164846585484,0,0,0,0,0,0,0,0.206648818366993,0,0,0,0,0,0,0.0230623080710042,0,0,0,0.0620753971281514,0,0,0,0,0.0841568494252974,0,0,0,0.0175407504300438,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0595912969871703,0,0,0,0,0,0
X600741.SH,0.0902738654092681,0,0,0,0.058959795134278,0,0,0,0.0380834511438959,0,0,0,0,-0.0176927455315856,0,0,0.0915542122090326,0,0,0,0,0,0,0.0983794747775913,0,0.0505188240967651,0,0,0,0,0,0,0,0.0830598417935742,0,0,0.0386764161932955,0,0,0,0,0.127096222840398,0,0,0,0,0,0,0.0400752970548205,0,0,-0.03090485977595,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.010693742524717,0,0.227709995271019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242527651131193,0,0,0,0,0,0,0,0,0,0,0,0,0.0504696589282637,0,0.0218217309219233,0,0,0,0,0.288004874649637,0,0,-0.00303544645244173,-0.00166846521021929,0,0,0,0,0,0
X002241.SZ,0,0,0,0.076282460936433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113083282374697,0,0,0,0,0,0,0,0,0.0842505049223056,0,0,0,0.00374013276215972,0.175074913108698,0,0,0.0185900510445744,0,0,0,0,0,0,-0.00792442528109948,-0.022001555578368,0,0,0,0,0,0
X000100.SZ,0,0,0.27979254144082,0,0,0,0,0,0,0,0,0,0,0.044298822977463,0,0,0,0,0,0,0,0,0,0,0,0.0526154175204047,0,0,0,0,0.0597380747679446,0,0.106301636419197,0.0485842693027906,0,0,0,0,0,0,0,0,0,0,0,0.0380831924342817,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188370422113094,0.278558071791943,0,0,0,0,0,0,0,0,0,0,0,0,0.0682129329190882,0,0,0,0.0864618622383183,0,0,0,0,0,0,0,0,0,0,0.419770656629553,0,0,0,0,0,0,0,0,0.0221330949451659,-0.0394700262378892,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390977025411906,0,0,0,0,0,0,0,0.0609920874143509,0.113452869904263,0,0.0127160302180139,0,2.16840434497101e-19,-4.33680868994202e-19,0,0.0913292097271656,0,0,0.0774038438252845,0.0188127018747699,0,0,0,0,0,0,-0.00507240665579184,0,0,0,0,0,0
