,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X002371.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X601877.SH,X600584.SH,X000157.SZ,X600741.SH,X000661.SZ,X600522.SH,X002074.SZ,X002180.SZ,X000733.SZ,X000066.SZ,X300003.SZ,X600702.SH,X600460.SH,X300142.SZ,X300146.SZ,X002007.SZ,X000800.SZ,X002463.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.23409315855056,0,0.0300635051083841,0.0536517734842968,0,0,0,0,0,0,0,0,0.0617892160629503,0,0,0,0.0491374593778965,0,0,0.0049631392603629,0,0,-0.0639459547648751,0,0,0,0,-0.00841063056543978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456428464905084,0,0,0,0,0,0,0,0,-0.00165185147417063,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.276126758807671,0,0.0718968113961141,0,0,0,0,0,0,0,0,0,0,0.12255432953574,0.0209278044619047,0,0,0,0,0,0,0,0,0.0230332338989465,0,-0.00810501595857197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101204212935896,0,0,0,0,0,-0.00251964772601035,0,0,-0.0364217931936804,-0.0135793695810754,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0139217782522669,0,0,-0.152626666751487,0,0,0,0,0,-0.145829994273304,0.326039278688126,0,0,0.165886206846769,0,0,0,0,0.318153157433635,0,0,0,0.0275891010102996,0,0,0,-0.0932152886176791,0,0.13196372260117,0,0.0700731287969322,0,0,0.0530923559562564,0,0.0541675549025564,0,0,-0.140897396771594,0,0,0,-0.0212631953239711,0,0,0,0,0,0
X000568.SZ,0,0.46024297207836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352513893019846,0,0,0,-0.064859926006452,0,-0.0409164729527971,0,0,0.0857086366672544,0,0,0,0,0,0,0,-0.0221304593965165,0,0,0,0,0,0.24664240845607,-0.0124982908443767,0,0,0,0,0,-0.0923085181113329,0,-0.00679999879808732,0,0,0,0,0,0,0
X600276.SH,0,0,0.158873584570747,0,0,0,0,-0.0846920784639791,0,0,0,0,0,0.0419616824259037,0,0,0,0,0,0,0,0,0,-0.0420705344066566,0.0419688488421031,0.00795694584697778,0.0831140497244231,0,0.0581580332099689,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.251168267761112,0.147289015392559,0,0.00488121253532916,0,0,0,0,0,0,0
X600809.SH,0,0.175608107079346,0,0.0216753269132461,0,0,0,0,0,0.180730349907497,0,0,0,0,0,0,0,0,-0.211376399296,0,0,0,0,0,0,0.0304643603847564,0,0,0,0,0,0,0,0,0,0,0.0381765434596401,0.14739923217697,0,0,0.0553395592384079,0,0,0,0,0,-0.233356478843722,0,0,0,0.136002336748271,-0.00599701532677243,0.0123071811929055,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.137444521787188,0,0,0,0,0.284999046165885,-0.0200091966939255,0,0,0,0,0.102841455271395,0.112723354066754,0,0.0420321354724831,0,0,0,0,-0.0543581848012938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094245226689711,0,0,0,0,0,0,0,-0.00255521117628193,0,0.0871850184435962,0.0461497818929395,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0314439098676508,0,0,0,0,0,0,0,0,0,0,0,0,0.0267252415208961,0,0.0524569543163597,0,0,0.0858570880367594,0,0.321880703487616,0,0.0191179527153474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411477956092494,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.267569961624805,0,0.0108254588730448,0.0583181671471706,0,0,0.0167753498827439,0,0,0,0,0,0,0.077075505642203,0,0,0,0,0,0,0,0,0,0,0,-0.119765564521781,0,0,0,0.0620015251661238,0,0,0,0,0,0,-0.0207693266772118,0,0,0.147105556957084,0,0,0.0272147868714317,0,0,0.0203217264200424,0,0.0472626403534808,0,-0.0222897174581269,0,0,0,0,0,0
X000651.SZ,0,0,0,0.219520226400015,0,0,0.0234423826288426,0,0,0,0.137554576717492,0,0,0.0406950939335135,0,0,0,0,0,0,0,-0.113421994898636,0,0,0,0,0.0412581957095694,0,-0.00306582535819815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130690205296938,0,0,0,0,0,1.73472347597681e-18,0,0,0.0212781138504522,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0846542071273981,0,0,0,0,0,0,0,0,0,0,0.143281038157655,0,0,0,0,0,0,0,0,0,0,0,0.168678713713849,0,0,0,0,0,-0.0354728456998117,0,0,0,0,0,0,0.060205504875777,0,0.134283196376792,0,0.0119048483647369,0,0,0,0,0,0,0,0,0.222562008997924,-0.246719806410695,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0029408477814512,0,0.0473237969895336,0,0,0,0,0,0,0,0,0.106009805972352,0,0.115593347489037,-0.116626654334267,0,-0.0294485322921655,0,0.0306020098677156,0,0,0.0758053637554432,0,0.221526772858236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370138550993707,-0.0833436988832493,0,0.0183348393415317,0,0,0,0,0,0,0
X600104.SH,0,0,0.0431981004287838,0,0,0,0,0,0,0.0215932868461009,0,0,0,0,0,0.0562070140248344,0.226830118908077,0,0,0.10991506685958,0,0,0,0,0,-0.0463403500405931,0,0.0412183805583724,0,0,0,0,0,0,0,0,0,0,0,-0.0137146735519194,0,0,0,0,0,0,0.00775930539933952,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0.0710056493981132,0,0,0,0,0,-0.00220860381211772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977919925278139,0.0204471837805146,0.108820076555917,0,0,0,0,0,0,0,0,0,0,0,0.28634259595502,0,0.158272502409127,0.262400434759862,0,0,0,0,0,0,0.0253811495239927,0,0,0.0116845470461463,0.0745335735361381,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0302566778243082,0,-0.00117211103982623,0,0,0.0753438609634749,0,0,0,0,0,0,0,-0.0465449126230597,0,0,0.113885099641053,0,0,0.0272460425236447,0.035599680759046,0,0,0.00125546116176541,0,0,0,0,0.000261391312331957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194518063121863,-0.0180257271230454,0.0410922046466803,0.031697710970439,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.229506678848458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526317107252865,0.147927156933239,0.0606395718581728,0,0,0,0,0,0,0,0,0,0,0,0.118479258736621,0,0,0,0,0,0,0,0.0260926541952374,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0632716261876272,0,0,0,0,0,0,0,0,0,0,0,0.0874423539305557,0,0,0,0,0,0,0,0.0660644215082884,0,0,0,-0.0434634511773459,0.0107946221323075,0,0.0295002865743376,0,0,0,0,0.229078098929838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106409030075629,0,0,0,0,0,0,0
X000596.SZ,0,0.201279081563852,0,0.0903061754826426,0,0,0,0,0,0,-0.024648420575966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473942794876872,0,0,0,0,0,-0.0418416495104222,0,0,0,0,0,0,0.0174873005206768,-0.0712206229121703,0,0.194462629785079,0,0,0,0,0,-0.0459687324152859,0,0,0.0119075473936685,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.0905249047998719,0.025653547973572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378155036223773,0,0,0,0,0.141403180969,0,0,0.162788208996247,0,0,0,0,0.155259049629747,0,0.0441192078524114,0.103513815445652,-0.0850230750307491,0,0.0306467913619429,4.33680868994202e-19,0,-0.150264488160374,0,0,0,0,0,0.00680593897425298,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875438432556409,0.059615037212141,0,-0.0374470486626816,0,0,0.0457512552464108,0,0.0245838870600361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459069087610272,0,0,0,0.484959496609521,0.0187910193074302,0,0,0.0248961009100544,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0102762956863541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11113922636954,0.00516905681597624,0,0,0,0,0,-0.0121999008130725,0.00691976700146192,0,0,0,0,0,0,0,0,0.00959285800376897,0,0.694889391932443,0,0,0,0,0.075198064838711,0,0,0,0,0,-0.0121454317071491,0.00959615597654878,0,-0.029716998508879,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355639691076392,0.0290993925790582,0,0.0144720012062558,0.0559739440507598,0,0,0,0,0,0,0,0.0779430903998461,0.0823126597905038,0,0,0,0,0,0,0.0173854560951078,0,0,0,0,0,0.025039557335101,0,0,0,0,0,0,0,0,0.0251335378778484,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.0333312554214141,0,0,0,0,0,0,-0.00976653948341196,0,0,0,0,0,0,0,0,0.0221958647467927,0,0,0,0,0,0,0,0,0,-0.0282693635305068,0.0204827139407396,0,0,-0.0504584665614951,0,0,0.0483033757493699,-0.0138556060749897,0,0,0.264979451379598,0,0,0,-0.025117363966587,0,0,0,0,0,0,0,0.00160049196891659,0.0199229649994174,0,0,0,0,0,0
X600703.SH,0,0,0,-0.329079451633054,0,0,0,0,-0.0227648777914061,0,0,0,0,0.0933674514605331,0,0,0,0,0,0,0.0698886157836727,0,0,0,0,0,0,0,0,0,0.0727765072474822,0,0,0,0,0,0,0,0,0,0,0,-0.0476072388591603,0.0299448435380236,0,0,0,0,0,0.128984491844193,0,-0.151888899843882,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0275376808851676,0,0,0.0721816127536472,0,0,0.0442044905153143,0,0,0,0,0,0,0,0,0.0950894343051885,0.159858166915129,0.102405538624143,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310506016974139,0,0.0389987884601442,0,-0.00589978905285499,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.289475451122963,0,0,0,0,0,0,0,0,0,0.195166219498565,0,0,0,0,0,0.0181215879111516,0,0,0,0,0,0.121911760414314,0,0,0,0.155311018740285,0,0,0,0,0,0,0,0,0,0,0,0.498005343923064,0,0,0.11769631102573,-0.119388865678632,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0139495161166047,0,0,0.120911817582608,0,0,0,0.238339322922027,0,0,0,0,0,0,0,0,-0.0777896660732725,0,0.0136807712186567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169295795227521,0,0,0.17424937262279,0.556791018423575,0,0,0,0,0.0767208655009302,0.0443302301989698,0,0.0516737604922802,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0573438034842628,0,0,0,0.0883249386294325,0,0.447411370798986,0.0806747104073949,0,0,0,0,0,0,0,0,0,0,0,0.00870332952423239,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0126470906377269,0,0,0,0,0,0,0,0,0,-0.0287226585894631,0,0,0,-0.0171462380744298,0,0,0,0,0,0
X002236.SZ,0,0,0.630041399718526,0,0,0,0,0,0,0,0,0,0,0.0104643841099482,0,0,0,0.0898796834061287,0,0,0,0,0,0,0,0.0299755542116498,8.67361737988404e-19,0,0,0,0,0,0.171484515832611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216556970765452,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849618124394454,0,0,0,0,0,0.0227971628911311,0.14117143779362,0.0217249873074313,0.0329249538098419,0,0,0,0.0845538056150076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536409337039479,0,0,0,0,0.0151381000397642,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.459993924421091,0,0,-0.0439458976591142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969957889485184,0,0,0,0,0,0,0,0,0,0,0.208810452155187,0,0,0,0,0.00639293845712246,0,0,-0.0458879800407567,0.0670140529212852,0,0,0,0,0,0
X601877.SH,0,0,0.0156701683860262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869899816190616,0.0408609721360546,0.154685967125466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046779600358587,0,0.111351925212962,0,0.0691833054599542,0,0,0,0,0,0,0,0,-0.0407085840892921,0.0283669689222899,0,0.0187328824810105,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110804772303703,0,0,0,0,0,0,0,0,0,0,0,0,0.124761904309446,0,0.0782162070530061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171190573600619,0,-0.143615213211301,0,0,0.224206286238465,0,0,0.00597523627933756,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.058247150463609,0,-0.00341408009767777,0,0,-0.0898724620990132,0,0,0,0.017395900917231,0.100688013496224,0.462273568941949,0,0,0,0,0,0,0,0.0875275445146653,-0.0246839264666139,0,0,0.0949170829201083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527588521989521,0,0,0,0,0,0,0,0,0,0.0061285497430406,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0148185973386203,0,0,0,0,0,0,0,0,0,0,0,0,0.0462112128703741,0,0,0.0614565820995087,0,8.67361737988404e-19,-0.0131305537846212,0,-0.010820231972834,0,0,0,0,0,0,0,0,0.0348325675673075,0.0804320924675752,0,-0.0135515277965599,0.00104650345565282,0,0,0.0630173814630691,0,0,0,0.0175268097152624,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,3.46944695195361e-18,0,0,0,0.116049037572932,0,0,0,0,0,0,0,0,0,0,0,0.162308983618999,0,0,0,0,0,-0.135987782111914,0,-0.012512465025165,0,0,0,0,0,-0.0496994358146234,0,0,0,0,0,0,0,-0.0254174201792626,0,0,0,0,0,0,0,0,0,0,-0.0300028675154698,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102891014671597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428149359296517,0,0.0137899311119368,0,0,0,0,0,0,0
X002074.SZ,0,0,0.0672673673977028,0,0,0,0,0.0403278074204629,0,0,-0.0337664097453457,0,0,-0.0147647791529879,0,0,0,0,0,0,0.423574006013205,0,0,0,0,0,0,0,0,0.0161112205584104,0,0.103861796979479,-0.0545193675935916,0,0,0,0,0,0,0.0164963223116456,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255986826536269,0,0,0,0,0,0
X002180.SZ,0,0,0.0150293826047834,0,0,0,0,0,0,0,0,0,0,0.0367528007839062,0,0,0,0,0,0,0,0,0,0.0088564670377686,0,0.0584347713711517,0.0782958893849064,0,0,0,0,0,0,0,0,0,0,0,0,0.198062365746656,0,0,0,0.0215193543234526,0,0,0,0,0,0.0881021303307572,0,-0.0614870934475306,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303634340781736,0,0.0372933972935033,0,0.0866807348408829,0,0,0,0.184479181883191,0,0,0,0,0,0,0,0,0,0,0,0.100174747134017,0,0,0,0,0,0,-0.0978798249295897,0,0,-0.0392511208556603,0.0331760758085148,0,0.00448795362011715,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.120448327399784,0,0,0,0,0.316838078092539,0,0,0,0,0,0,0,0,0.0466136507970305,0,0,0,0,0,-0.115817244324816,6.93889390390723e-18,0,0,0,0,0,0.0712674805936237,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889571600812462,0,0,0.258329228104914,0.123413413252044,0,-0.00109831372662555,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0426041829630087,0,0,0,0.108601550531336,0,0,0.00165613523299625,0,0,0,0,0,0,0,0,0,0.0316823377867347,0.0417046866909794,0,0,0,-0.0332665176250633,0,0,0,0.0538708293199127,0,0,0,0,0,0,0,0,0,0,0,0.112786653229907,0,0.0964460649475438,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.379296762543533,0,0,0,0,0,0.191424647188388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053852734803196,0,0,0,0,0,0,0,0,0,0.323683390816614,0,0,0.0325103598372701,0,0,0,0.0856253023265296,0,0,-0.0412120033254855,0,0,-0.030549957124684,-0.0117787702544518,0,0,0,0,0,0
