,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X600031.SH,X000338.SZ,X000063.SZ,X300003.SZ,X002236.SZ,X600809.SH,X600271.SH,X002008.SZ,X601877.SH,X000596.SZ,X002456.SZ,X600867.SH,X300124.SZ,X600487.SH,X000100.SZ,X000625.SZ,X600566.SH,X600066.SH,X002294.SZ,X000661.SZ,X300136.SZ,X002179.SZ,X600498.SH,X300142.SZ,X000977.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X002241.SZ,X000981.SZ,X300146.SZ,X000050.SZ,X000869.SZ,X600522.SH,X002049.SZ,X600779.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.421169408129507,0,0,0.022183792302606,0,0,0,0,0,0,0,0,0,0.00909913702818893,0,0,0,0.0491000563781001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131397898162063,0,0,0,0,0.0324867087655611,0,0,0,0,0,0,0.000456827880273165,0,0.0109268670488892,0.000182592818316373,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.1815716523636,0,0,0,0,0,0,0,0,0.139388827446164,0.117893634038705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102596669268666,0,0,-0.0978967034196034,0,0,-0.20961887679111,0.0110324569360807,0,0,0,0,0,0,0,0,0,0.0386106094483,0.0239680300563302,0.0424812862260811,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0941102344600458,0,0,0,0,0,0,0,-0.0972570722608389,0,0.161848836386994,0,0,0.0530348725626945,0,0,0,0,0,0.0188656365558174,0,0,0,0,0,0,0.0467348681300949,0,0,0,0,0,0,-0.00681402938318643,0,0,0,0,0,0,0,0.0409101037008683,0.197842578404804,0,0.00126036431030698,0.00839331637399891,0,0,0,0,0,0
X000858.SZ,0.0899109380702558,0,0,0,0,0.0782677000700472,0.135196909978857,0,0.234851432755391,0,0,0.0321804010325496,0,0,0,0,0,0.0547316700435386,0.0107881583318234,0,0.0595967975168288,0,0.129907023784216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651674841539531,0,0.011071467719353,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0937089818609651,0.0291842304454524,0,0,0,0,0,0,0,0,0,0,0,0.0701361225378756,0,0.00686048117288063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447996726424951,0,0,0,0,0,0,0,0,0,0,0,0,0.0329906419229503,0,0.0316540470502159,0.022573567852293,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.146523668664449,0,0,0,0.0972887452972742,0,-0.0432323995445771,0,0,0,0,0,0,0,0,0,0.139159374608621,0,0,0,0.120909142241995,0,0.125663692048687,0.210888599029522,0,0,0,0.0591879144426916,0,0,0,0.0229065580666638,0,0,0,0,0,0,0,0,0,0,0.0253039291012766,0.00554580539822904,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0425854723955052,0,0,0,0,0.300060550350545,0,0,0,0,0,0,-0.0156395537200966,0.0565467940319808,0,0.271368972652486,0,0,0.0628030564634428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983248561509361,0,0,0,0,0.113441916777679,0,0,0.0148597643189348,0.0428552614092123,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601595461317017,0,0,0,0,0,0,0,0.075508799030564,0,0,0,0,0,0.00350127645996047,0,0,0.014228843644938,0,0,0,0,0.0744194398940998,0.216239032736054,0,0.0239127931898802,0,0.197346571784611,0.12347769130918,0,0,0,-0.00236899552442592,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.352191096016388,0,0,0,0,0,0.000850560289587411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111919377907638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663358529679313,0,0,0,0,0,0.00271517649114826,0.0250623469213543,0,0,0,0,0,0
X000568.SZ,0,0,0,0.170417789483805,0,0,0.112578972510443,0,0,0,0,0,0,0.061803721158353,0.0507297385315556,0,0,0,0,0,0,0,0.217859749528047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359390682930888,0.0920526174522053,0,0.0232835921605735,0.00707587989853564,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049455826054531,0.0438421804335622,0,0,0.00304208814443164,0.0421106163320314,0,0,0.0888917819238384,0.0496674153720971,0,0.178233226335969,0,0,0,0,0,0.0364066704498943,0,0,0.0810026841873121,0,0,0,0.0905293376394649,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00433956010715186,0,0,0,0,0,0
X002475.SZ,0,0.151119645375358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626603346794144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569780425858474,0,0,0,0,0,0,0,0,0,0,0.0168574401460953,0,0,0,0,0,0,0
X600741.SH,0,0.276493459351361,0,0,0,0,0,0,0.0275020258337532,0,0,0,0,0.017984785745131,0,0,0,0,0,0,0.159437102189533,0,0.0842417681728166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197359366288893,0.0116310221438806,0,0,0,0,0,0
X600031.SH,0,0,0.0651069875740689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116177904531202,0,0,0.0767097629752498,0,0,0.0843627584207353,0,0,0,0,0,0,0.0346316793166717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211505198833367,8.67361737988404e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.117877127007298,0,0,0,0,0.127361022132597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045635325684056,0,0.120465937734619,0,0,0,0,0,0,0.0298039635758856,0,0,0,0,0,0,0
