,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X002049.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X600584.SH,X000661.SZ,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X002074.SZ,X601799.SH,X000800.SZ,X002007.SZ,X002028.SZ,X002463.SZ,X002180.SZ,X300142.SZ,X600460.SH,X600183.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0195781215187486,0.138131638694952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453458029516559,0,0,0,0,0,0,0,0,0,0.0124946192327704,0,0.134142865633833,0,0,0,0,0,0,0,0,0.0408875333490927,0,0,0,0,-0.0541792760176039,0.0356219005568552,0,0,0,0,0,0
X000858.SZ,0,0,0.481664659378699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558092125411003,0,0,0,0,0,0,0,0,0,-0.0713726504963871,0,0,0,0,0,0,0,0,0.104568943757639,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.123566246704128,0,0,0,-0.0799556071014759,0.105603983216387,0,0,0,0,0,0
X000568.SZ,0.121669437781178,0.172314614435935,0,0,0,0,0,-0.0419621024346586,0,0,-0.0639544482378861,0,0,0,0,0.3635491233469,0,0.0465182083347609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888666777746761,0,0,0,0,0,0.178814163866199,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0293920571680394,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.312478562789941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748456829845323,0,0,0.0715247114578366,0,0,0,0.383107657837721,0,0,0,0,0,0,0,-0.253652000266195,0,0,0,0,0,-0.0632985631706069,0,-0.0348580110359703,0.0954220412075198,0,0,0,0,0,0,-0.00694785998182762,0,0,0,0,0,0
X600809.SH,0,0,0,0.0728784415786802,0,0,0,0,0,0,0,0,-0.175465169518644,0,0,0,0.0801323322988728,0,0.0524490245189582,0,0,0.141297182963723,0,0,0,0,0,0.0411662363742987,0.0128541220219058,0,0,0,0,0.0109440195950518,0,0,0,0.3528344694168,0.0409719667063113,0,-0.0852469891388494,0,0,0,0,0,0,0,0,0,0,0,0.0367982259090996,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.108065115257323,0,0,0,0,-0.00792015229005428,0,0,0,0,0,0,0,0,0,0,-0.185923241462043,0,0,0,0.200238582738283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866375900975447,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0508333485886106,0.105673720948245,0,0.0428200715490935,0,0,0,0,0.151658684227354,0.0244042913967573,0,0,0.133101868557474,0,0,0,0,0.00343516445288083,0,0,0,0,0,0,0,0.00788700504359138,0,0.00601926062116505,0,0.0441356231920038,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823708327053425,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0788473916290408,0,0,0,0,0,0.12977168661504,0,0,0,0,0,0,0.0905960371489985,0,0,0.13851040010358,0,0,0,0,0.055104116025382,0,0,0,0.0091901414163347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186558897127879,0,0,0,0,0,0
X002304.SZ,0,0.30256255603034,0.111893460119408,0,0.0803286370164056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850009893172798,0,0,0,0,0,-0.0457112721693211,0,0,0,0,0,0,0,0,0,0,0,0,0.0837952107600152,0,0,0,0,0,0,-0.00193907407076035,0.00664042848074144,0,0,0,0,-0.0185149272192357,0.00174102829371717,0,-0.138543954904646,0,0,0,0,0
X000651.SZ,0,0.19331380393671,0,0,0,0,0.292606640939438,0.0844100996419796,0,0,0,0,0,0,0,0,0.0199822535674371,0,0.0814053193132353,0,0,0,0,0,0,0,0,0,-0.0819205914129045,0,-0.047706586430449,0,0,0,0,0,0,0,0.0626007936948579,0,0,0,0,0,-0.0244859313220189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0858440367647152,0,0,0,0,0,0,0.0807301723561389,0,0.136626877969814,0,0.201358017801894,0,0,0,0,0,0.0661459021653107,0,0,0,0,0,0,0,0,0.0177950926558572,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.00050737247756417,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0487722422163055,0,0,0.00377784764508664,0,0,0,0,0,0,0,0.159506164571467,0,0,0,0,0,-0.041174675107539,0,0,0,0,0.0930100352050869,0.146930504373859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240063289387555,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924217330238365,0,0,0,0,0,0,0,0,0,0,0,0,0.0985543986106012,0,0,0,0,0,0,0,0,0,0,0.282857438662814,0,0,0,0,0,0,0,-0.0669692226023869,0,0,0,0,0,0
X003816.SZ,0,0,-0.076336180751619,0,0,0,0,0.0934998937273518,0,0,0,0,0,0,0,0,0,-0.0853606356920546,0.0755128666911893,0.0590449940591962,-0.0238320779607136,0,0,0,0,-0.0981658621031068,0,0,0,0.0129533687890402,0,0,-0.0332800573817303,-0.0195799971712153,0,0,0,0,0,0,-0.0176365397804113,0,0,0,0,0,0,0,0,0.108156997210415,-0.0547195051859259,-0.00741214109779073,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0141249671884115,0,0,0,0,0,0,0,0,0,0,0.0283723303899159,0,0,0,0,0.121889935220814,0,0,0,0,0,0,0,0.0398383779867926,0,0,0,0,0.131735699429915,0.0248349439003174,0,0,0,0,0,0,0,0,0,0,0.204820818634166,0,0,-0.032050885717336,0,0,0,0,0,0,0
X000596.SZ,0,0,0.358465694143514,0,0,0.0609091038706461,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187897308104544,0,0,0,0,0,0,0,0.0329460827670893,0,0,0,0.0305869733579911,0.0804718334760697,0,0,0.0579268478191932,0,0,0,-0.0248873150708557,0,0.0564270455535021,0,0,0,0,0.061500485021716,-0.0270836847421065,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0212048546925663,0,0,0,0.0410065782081448,0,0,0,0,0,0,0,0.0645989776957632,0,0,0,0,0.182188194233517,0,0,0,0,0.0514955660660858,0.238470848443355,0,0,0,-0.012615505388346,0.0238707597071655,0,0,0.0337955133178812,0,0,0,0,0,0,0,-0.0643989539349908,0,0,0,0,0,-0.0320295604604097,0,0,0,0,0,0,0
X002371.SZ,0,0,0.261963154407038,0.218638063866347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100929212722314,0.342242084164027,0.0341275073031826,0,0,0,0,0,0,0,-0.102583607322927,0.051555016805124,0,0,0,0,0,0,-0.0348728828266265,0,0,0,0,0,0,0.324103830648464,0,0,0,0.071387474810557,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13909626180954,0,0.19733024085297,0,0,0.073606115643576,0,0.34561407295882,0,0,0,0,0,0.104231333896318,0,0,0,0,0,0,0,0,0,0,0.0298860138605556,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.195026461725883,0,0,0,0,0,0.000675301354068911,0,0,0,0.217417945702746,0,0,0,0,0.0184652836620146,0,0,0,0,0,0,0,0,0.0255913466947217,0,0,0.0182746756209771,0,0,-0.0127665745941649,0.0381371663408612,0,0,0,0,0,0,0,0,0,0,0.101155335798703,0.019073488348256,0,-0.00384648197638809,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0914698130662341,0,0,0,0,0,0,0,0,0,0,0.181536404464739,0,-0.192539445253698,0,0,0,0,0,0,0.254945387189522,0.253314941722153,0,0,0,0,0,0,0,0,0,0,0,0,0.449738333755838,0,0,0,0,0,-0.0413562409357032,0,0.11037462297342,0,-0.0473354192596909,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.00739160066342147,0,0.085404998291397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071393958272661,0,0,0,0.013099570766229,0,0,0,0,0,0,0,0.0889129816686199,-0.0137325937670525,0,0,-0.000128552644118242,0,0,0.724994684278869,0,0,0,0,0,0,0,0,0,0,0,0.0563068043224446,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.00823555712521153,0.0937348795943357,0,0,0,0,-0.141376346357486,0,0,0,0,0,0,0,0,0,0,0.0202695766204303,0,0,0,0,0,0,-0.00313439097303852,0,0,0,0,-0.0671253107161002,0,0,0,0,0.522267131518629,0,0,0,0,0,0,0,0,0,-0.0322652551252651,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161204387305028,0.042205258119325,0.0280048098745362,0,0,0,0,0,0,0.0521766803448228,0,0,0,0.110254411024749,0,0,0,0,0,0,0,0.00804232793822851,0,0,0,0,0,0,0.140068773916376,0,0,0,0,0,0,-0.00763711839127889,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.151068434346851,0,0,0,0,0,0,0,0,0,-0.0802051076775415,0,-0.141247475107536,0,0,-0.124548386824827,0,0,0.251639451538765,0,0,0,0,0,0,0.0388360480898208,0,0,0,0.174105172993335,-0.142111974902202,0,0,0,0,0,0,0,0,0,0,0.166839712044144,0.0391134091355277,0,0,0,0,0,0,-0.16391071173922,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0571872026984371,0,0,0,0,0,0,0,0,0.0425289780289949,0.00652755316597496,0,0,0.0287752915630554,0.0914199885229036,0,0.0474911054768787,0,0,0,0,0.0456622833267856,0,0,0,0,0.0550265864836699,0.269425167029458,0,0,0,0,0,0,0,0,0,0,0.0650755947063828,0,0.0512569193203672,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0780404247726113,0,0,0,0,0.0317684997921839,0,0,0,0,0,0.0345608939395401,0,0.0880407747572473,0.0663259926925764,0,0,0,0,0,0,0.00992970286816819,0,0,0.0368007841233734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675103613058978,0,0,0.0389179726400694,0.0150095579779296,0,0.00947833212404278,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16121522409343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227205999325179,0,0,0,0,0.0786981472318906,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.719407738957285,0,0,0,0.424463267095996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279809120234735,0,0,0,0,0,0,0,0,0,0,0,0.314688411013243,0.050904191689225,0,0,0.091555400290418,0,0,0,0,0,0,0,0,0,0,0,-0.0153330117433037,0,0,0,-0.35431990836488,0,0,0,0,0
X000157.SZ,0,0,-0.0792350342755226,0,0,0.0204248964266796,0,0.143915404942973,0,0,0,0,0,0,0,0,0.339630625727939,0,0,0.112240609987672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001439860756927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592273890018583,-0.0197166959098041,-0.0259377206207903,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0276946119153522,0.0239847659765142,0,0,0,0.182559758882198,0,0,0,0,0,0,0.0379032725119653,0,0.114391389760009,0.112926794310644,0.0979373878475466,0,0,0,0,0,0,0,0,0,0,0,0,0.0104454868801591,0,0,0,0,0,0,0,0,0.0217425401444107,0,0.09900031389594,0,0,0,0,0,0,0,0,0.0313558850712118,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024673073885743,0,0,0,0,0,0,0,0,0,0.0428868548741819,0,0,0,0,0,0.244332139700966,0,0,0,0,0,0,0,0,0,0.181560324064341,0,0.238196854735859,0,0.0726739265846135,0,0,0,-0.0253217096303233,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0689703509510539,0,-0.193772536257291,0,0,0,0,0,0,0,0,0.107369337648586,0,0,0,0.0817824580283419,0.198724575360946,0,0,0.00495311988889615,0,-0.17249483366341,0,0,0,0,0,0,0,0,0,0,0.224273188538119,0,0,0,0,0,0,-0.00850200030949279,0,0.254239389778561,0,0,-0.0886910924836359,0,0,-0.0296156678605449,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.126654595711466,0,0,0,0,0,0,0,0,0,0,-0.0538038789883251,0,0,0,0,0,0,0,0,0,0.208840292546005,0,0,0.0599711536778915,0.00983668854840869,0,0,0,0,0,0,0,0,0,0,-0.392835909058764,0.585383935268691,0,0,0,0,0.191763278480871,0,0,-0.024114105032836,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.118405035963482,0,0,0,0,0,0,0,0,0,0,0,0,0.0184643470583059,0,0,0.0604271445109133,0,0,0,0,0,0,0.0904137993852856,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0111585648945368,0,0,0,0,0,0,0,0.430041125568084,0.0966560277429173,0.0585191844336222,0,0,0.0307194956544307,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035348960531389,0.0143161522420541,0,0.176474208519733,0,0.185190370929643,0.140811317003849,0,0,-0.0220897035660361,0,0,0,0,0,0,0,0,0.0176441889351409,0,0,0,0,0,0,0,0.0653086314500675,0,0,0,0,0.0493404583777374,0,0,0,0,0,0.0214913819821478,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0967864858813232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357910274768821,0,0,0,0.0697930339983879,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.129659342283918,0,0,0,0.0133617779959475,0,0,0,-0.0950736654176367,0,0,0,0,0,0
X600702.SH,0,0.0362680366523799,0.742911349736023,0,0.174740470493139,0.140778955902955,0.193151715186577,0.0124794475801882,0,0,0,0,0.0142878258684945,0,0,0,0,0,0.0207622281926165,0,0,0,0,0,0.00678645237331371,0,0,0,0,0,0,0,0,0,0,0,-0.0207127841601129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525037698382507,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54914783748436,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0143150450136858,0,0,0,0,0.0189279863922829,0,0,-0.0176356005249925,0.116284231400671,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225281674503336,0,0,0,0,0,0.054906118196577,0,0.151564613441572,0.318192870485797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116698072298554,0,0,0,0,0.0639279254549127,0,0,0,0,0.0476266892006973,0.063253373190884,0,0,0,-0.0139070863746905,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692588571680265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206593520311815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155056759670571,-0.0312139780431424,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.154267499621063,0,0,0,0,0,0.019583800924969,0,0.0866049175693427,0.323365913081709,0,0,0,0,0,0,0,0,0,0,0,-0.0106571159514775,0,0.043816040777172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143337055289619,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.122988624497496,0,0,0,0,0,0,0,0,0.154192975596215,0,0,0,-0.0751289504130228,0,0,0,0,0,0,-0.0671530184161393,0,0.218916944419572,0,0,0,0,0,0,0,0,0,0,0,0.093230360389305,0,0.0594817780352407,-0.0691046819583553,0,0.0251023355170913,0,0,0,0,0,0,0
