,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X300124.SZ,X000338.SZ,X000625.SZ,X000596.SZ,X002304.SZ,X600031.SH,X000063.SZ,X000100.SZ,X300014.SZ,X000157.SZ,X002179.SZ,X600089.SH,X002463.SZ,X600703.SH,X000977.SZ,X002236.SZ,X600372.SH,X600066.SH,X002241.SZ,X000921.SZ,X600741.SH,X002028.SZ,X002049.SZ,X600522.SH,X600584.SH,X600183.SH,X000661.SZ,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X601799.SH,X600566.SH,X600060.SH,X600177.SH,X002180.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0.0988922046340427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409291778613906,0,0,0,0.182335494189063,0,0,0,0.122144483218651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00705529136256411,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.082221187322475,0.143417539403668,0,0.0389313025185053,0,0,0,0.119755371541139,0,0,0,0,0.0855101737970723,0,0,0,0,0,0,0,0,0.0695782581964645,0,0,0,0,0,0,0.0853028661783812,0,0,0.011253246625926,0,0,0,0.057525861669706,0,0,0,0.0683169070503017,0,0,0,0,0,-0.0648232677057969,0.00289161659445556,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.409523826559876,-0.312356958507953,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.224184767272741,0,0,0,0,0,0,0,0.289289041511316,0,0,0.106606808324115,0.478432355378315,0,0,0.212254782648835,0,0,0.125755479520766,0.27168601232788,0,0,0.0392155672677357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0529278643105932,0,0.0901565994700095,0,0,0,0,0,0,0.0341347627369069,0,0,0,0.0335931843256299,0,0.121552844574342,0,0,0,0,0,0.192504715458467,0,0,0,0,0,0,0,0,0,0,0.21383258421431,0,0,0.146775311111725,0,0,0,0,0,0,0,0,0,0.020426639933579,-0.029074223712447,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166141735735619,0,0,0,0,0.104623047171597,0.450315637565833,0,0,0.0590466034740833,0.0705270940253167,0,0,0,0,0,0.156005278703878,0.0362009576938907,0.0838644610934653,0.191761648115733,0,0,0,0,0,0,0,0,0,-0.104729803672479,0,0,0,-0.0974747819646435,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0236326799406399,0,0,0,0,0,0,0.145977253882326,0,0,0,0,0,0,0,0,0,0,0.150379950226082,0.0471016948425169,0,0,0,0,0,0,0,0.304662832347572,0,0.172991335057537,0,0,0,0,0.0422806701538603,0,0,0,0,0,0.0139913112123209,0,0,-0.0467213201358971,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.178054448244021,0,0,0,0,0,0,0,0,0.0940863376840105,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0150064140209504,0,0,0,0.126284449446926,0,0,0,0.181485868640147,0,0.025853208033937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771806174128663,-0.0544152471810583,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.065431800841614,0,0,0.513004460308807,0.0393856988027201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329898230237316,0,0,0,0,0,0,0,0,0,0,0.0605303802452637,0,0,0,0,0,0,-0.00936526308500136,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.278278741602633,0,0,0,0,0,0,0,0,0,0,0,0,0.085584040115008,0,0,0,0.0130088971609576,0.309355166396428,0,0.0192528290540466,0,0.10852390394662,0,0,0,0,0,0,0.0786113364581058,0,0,0,0.024619609944478,0,0,0,0,0,0,0,0,0,0.0337429478045218,0,0,0,0,0,0,0
X000921.SZ,0,0,-0.0607071574129387,0,0,0,0,0.218838847504575,0,1.73472347597681e-18,0,0,0,0,0,-0.0144009905061067,0,0,0,0.150119274867173,0,0,0.0691320852128052,-0.0266214749556053,0,0,0,0,-0.115908427645988,0,0.26515346944677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166298820402379,0,0,0,-0.00417137718131609,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134193048117152,0,0.0749860385194191,0,0.0495058146182597,0.0307382991000513,0.0259544890747096,0,0,0.0450526722417265,0,0,0,0,0,0,0,0.0871940736891101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753431270899729,0,0,0,0,0,0
X002028.SZ,0,0,0,-0.0924655308240056,0,0,0,0,0,0,0,0.0499786457803563,0,0.0545061979764788,0,0,0.0259813913530424,0,0,0,0,-0.00321514371469577,0,0,0.00694840684178774,0,0,0,0,0,0.22866297105264,0,0,0,0,0,0,0,0,-0.0996235697796147,0,0,0,0,0,0,0.159967375688434,0,0,0,0,0,0.0134885665285107,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0624019611076092,0,0,0,0,0,0,0,0,0,0,0,0.0375660167243949,0,0,0,0,0,0,0,0.0543233571920615,0,0,0.0778064245920826,0,0.0553309540836797,0,0,0,0,0,0,0,0.124696970097623,0,0.148970949326305,0,0,0.153099179904893,0,0,0,0,0,0,0,0,0,-0.0342717221533001,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20195420587129,0,0.0518414805073357,0,0,0,0,0,0.0206760886101594,0,0,0,0,0,0.0562325401019858,0.0933718874623319,0,0,0,0,0,0,0.44031534264003,0,0.0657253564816933,0,0,0,0.0892382752176272,0,0,0,-0.0940003780960563,0,0,0,0,0,-0.00823122171200136,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.109041166745155,0,0,0,0,0,0,0,-0.0352268321973904,0,0,0,0,0,0,0,-0.192764046334966,0,0,0,0,0.00573969685511402,0.528715135827275,0,0,0,0,0,0,0,0,0,0.182126614682215,0,0,0,0.148175491420453,0,0,0,0,0,0,0,0,0.0832564972002277,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0233038245827154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197560995190314,0,0.0434090677193228,0,0,0,0,0,0,0,0.0981908133122093,0,0.213112780206359,0,0,0,0.258366047506016,0,0.0918403748202825,0,0,0.0594580393418641,0,0.061692858771115,0,0,0.053894794439885,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712779787450761,0.131997696720951,0.0498944295913972,0,0,0,0,0.0572120412229328,0,0,0,0.126184061409793,0.0889641997958915,0,0,0,0,0.00330331723373142,0.110263790792669,0,0,0,0.0579344268919058,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0337656653837584,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0469626791274944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647170756470079,0,0,0,0,0.0167912191570429,0.012982295414009,0,0,0,0,0,0,0,0.0632737536486015,0,0,0.0436099521851091,0,0,0.181486284614907,0,0,0,0,0,0,0,0,0,0,-0.00346947253655463,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174240170434691,0,0,0,0,0,0.370275433745442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259637969061893,0,0,0.152887633188913,0,0.0677484393012849,0,0,0,0,0,0,0,0,0,0,0.0536397081661418,-0.0367471877442502,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.0325490957995244,0,0,0,0,0.0494645347017879,0,0,0,0,0.0755426173925942,0.251530448136621,0,0,0,0,-0.0634149074951071,0,0,0,0,-0.0187810099334966,0,0,0.228673425805145,0,0,0,0,0,0,0.0163078478753264,0,0.159379987616179,0,0,0,0,0,0,-0.15856828345137,0.0897788601749794,0,0,0.165737583185665,0,0,0,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152386045481839,0,0,0.0288033650004206,0,0,0,0,0,0,0,0,-0.0184616533892313,0,0,0,0,3.46944695195361e-18,0,0.107489132937825,0,0,0,0,0,0,0.0551612072473925,0,0.00105716060493414,0,0,0,0.0497235499748451,0,0,0,0.236547812106897,0,0.0144760588719718,-0.0236144485448589,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20811225515976,0,0,0,0,0,-0.0784748188605719,0,0.035000072680655,0,0,0,-0.025457864515035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692113007432505,0.0400092718154816,0,0,0,0,0,0
X600566.SH,0,0,-0.0109886136607931,0,0,0,0,0,-0.0433771748160049,0,0,0,0,0,0,0,-0.0222997691451614,0,0,0,0.176275637494268,0,0.141865317504107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364268155156966,0.135169999746873,0,0,0,0,0,0,0.098459187941391,0,0,0,0,0,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528041892882548,0,0,0,0,0,0,0,0,0,-0.0918061447292479,0,0.00316738922619817,0,0,-0.126164454927042,0,0,0,0,0,0,-0.0559545102727974,0,0,0,0,0,-0.0483768337528557,0,0.431377192733236,0,-0.0524259729744399,0,0,0,0,-7.79753898426522e-05,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0650892553631661,0,0,0.0435537827469283,0,0,0,0,0,0,0,0,0,0,-0.0243502579141847,0,-0.05278002113287,0,0,0.082032276369829,0,0,0,0,0,0,0,0,0,0,0.0481098470372459,0,0,0,0.0534499568542494,0,0,-0.0137740109844714,0,0,-0.0301935310474937,-0.0732316643800463,-0.0532821154219945,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257185440240877,-0.253275929923252,0,0,0,0,0.0203763810395804,0,0,0,0,0.098488030186362,0,0,0,0.124683549725597,0,0,0,0,0.13421213125679,0,0,0,0,0,0.0327657455169002,0,0,0,0,0,0,0,0,0,0.00444712489033842,0,0.176307257880688,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0514704686285233,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000320766930424057,0,0,0,0,0,0,0.0188012154416488,0,0,-0.0484917130902001,0,0,0,0,0.14221613256736,0.0934123537528542,0,0,0,0,0,0,0.324332900547176,0,0,0,0,-0.098469894730241,0,0,0.0292135804458608,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0373229833400868,0,0.0825270364387724,0,0,0,0,0.0535425475652642,0,0,0,0.0646741355129936,0,0,0.00193246752963437,0,4.33680868994202e-19,0,0,0,0,-0.193359721527679,0,0,0,0,0.02281424234282,0.100362178422507,0,0,0,0,0.0898086789098136,0,0,0,0,0,0,-0.116076128959876,0,0,-0.0124008370423575,-0.083814865724417,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.658629338671102,0,0,0,0,0,0,0,0.132017532920848,0,0,0,0,0,0,-0.346740964910327,0,0,0,0.0466970621094279,0,0,0,0,0,0,0,0,0.0816445641064568,0,0,0.288729371294148,0,-0.0865355758696875,0,0,0,0.407403522076564,0,0.76779298795134,0.0660109893894979,0,0,0,0,0
TED,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.19670370979471,0.526519424687563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125898611945562,0,0.588857311292359,0,0,-1.07606804447151,0,0,0,0,0,0,0.279426049714732,0,0,-0.110723226710642,0,0,0.550710305651759,0,-0.033647369386772,0,0,0,0,0
RealEstate_excess,0,0,0.137691279663377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632708207316008,0,0,0,0,0,0,0,-0.0362578268530917,0,0,0,0,0,0,-0.162619046148401,0.0478131478977753,0,-0.216556475443761,0,0.036825875654828,0,0,0.140210088186748,-0.0973726720212404,0,0.0576074681357553,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119854778691457,0,0,0,0.0550429550465275,0,-0.0312614477883405,0,0.0563059004865677,0,0,0,0,0,0,-0.125626509077492,0,-0.00908186827643226,0,0,0.0777244060249343,0,0,0,0,0,0,0,0,-0.000815143447845344,0,0,0.0671403901658349,-0.0107458224912107,0.0986487502116687,0,0,0,0,0
MKvol,0,0,0.00380794950031175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00285712232358305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053998101080612,0,0,0,0,0,0,0,0,0.00188327223935788,0.0142083897946558,-0.00421220205048369,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.000532672601720238,0,0,0,0,-0.000437062778797453,-0.000372309449905505,0,0,0,0,0,0,0,0,0,0.000415942349725925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03397576569128e-25,0,0,0,0,0,0,0,0,0,0.00231054339975545,-0.00268185941464611,-0.000126901161078129,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532210282462207,0,0,0,0,0,0,0,0.0106508749291175,0,0,0,0,0,0,0,0.00562556364332784,-0.010698581398316,0,0,0,0,0,0.00215502660623132,0,0,0,0,0,0,-0.00356068751668352,-0.00159366970397241,0,0,0,0,0.00220692911595711,0.015326294944646,0.017584925610276,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472620783440733,0,-0.00456199815969741,0,-0.00526046145305836,0,0,0.00130761122232465,0,0.00312029907179258,0,0.00365151650757474,0,0,0,0,0,0,0,0,-0.00352644015451628,0,0,0,0,0,0.00391586440982742,-0.00492193284034579,-0.00342613915589247,0,0,0,0,0
