,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X002241.SZ,X600271.SH,X600031.SH,X000100.SZ,X600118.SH,X600177.SH,X002292.SZ,X600372.SH,X000559.SZ,X000338.SZ,X002475.SZ,X002456.SZ,X002007.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X002074.SZ,X600867.SH,X002506.SZ,X600522.SH,X002426.SZ,X300124.SZ,X002294.SZ,X002085.SZ,X000981.SZ,X600089.SH,X601877.SH,X000869.SZ,X002508.SZ,X600498.SH,X002249.SZ,X000050.SZ,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.422370202480962,0,0,0.170430314581017,0,0,0,0.0117105500651158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379018750233623,0,0,0,0.0634948743263324,0,0.0249077908109975,0,0,0,0,0,-0.073383262088846,0.00167412011892254,0,0.185577688597309,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.01322385014121,0,0,0,0,0,0,0
X600104.SH,0.179056605620049,0,0.0222393488410473,0.0363844252693163,0,0,0,0.108360736676078,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0252301796691472,0,0,0,0,0,0,0.0484636257979466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182537955948025,0,0,0,0,0,0,0.0608197952872021,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.122207710402156,0,0,0,0,0,0.0645377000082668,0,0,0,0,0,0.0297344860601026,0,0.0370455949716022,0,0,0.0653088038248359,0,0.0639151332160258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318306604861271,0.0168684437993308,0,0,0,0,0,0.0162140013844445,0,0,0,0,0,0,0
X000858.SZ,0.0986577331144257,0,0,0,0.201007707320936,0.0669251858914957,0,0,0.21891425477802,0,0,0,0.0384992117716338,0,0.338480175238598,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641287246613682,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.71660316649737,0,0,0,0,0,0,0,0,0,0,0.00255223882375354,0,0,0,0,0,0,0,0.0585484326464921,0,0,0,0,0,0,0.0343899734583903,0,0,0,0,0,-0.0138882755807619,0,0,0,0.0275068437772939,0,0.0301038732242313,0,0,0,0,0,0,0,0,0.011469074381674,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.130308184219924,0,0,0,0.109006699113012,0.0565404259482728,0.0402225400900438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700226883795159,0,0,0,0,0,0,0,-0.052100206195554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0240767688266675,0,0,0,0,0,0,0,0,0,0.172476956273519,0,0,0,0,0,0.0765144364367257,0,0,0,0,0.016632570907624,0,0,0,-0.00905766524849756,0,0,0,0,0,0,0,0,0,0,0,0,0.0857886798223798,0,0.0127998437062217,0,-0.0417523614225728,0,0,0,0,0,0,0
X000625.SZ,0,0.16042028260804,0,0,0,0,0,0,0.0194208657106294,0,0.019909959039858,0,0.0514421251963274,0.0457740112943545,0,0,0,0,0,0,0,0,0,0,0,-0.0389124327883448,0,0,0,0,0,0,0,0,0.103524199275843,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00364724923153925,0,0.0143909498706313,0,0,0,0,0,0,0
X600690.SH,0,0,0.0401567198063299,0.114382990444321,0,0,0,0,0,0.0322688078047868,0.111114305975984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131258526971137,0,0,0,0,0,0,0.0317757107100518,0,0,0,0,0,0,0,0,0,0,0,0.0697192765948223,0,0,0,0.000758415178239301,0.0630548254068175,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0251140738864712,0,0,0,0,0,0,0,0,0,0,0.0508164422135032,0.0776888460243545,0,0,0,0,0,0,0,0,0,0,0.0663914869034944,0,0,0.0891462581199259,0,0,0,0,0.0665508773950394,0,0,0,0,0,0,0.0293442688896181,0,0,0.113041322772858,0,0.0818245987646207,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.372258793433288,0,0.12547305112756,0,0,0,0.0545128198374948,0,0,0,0,0,0,0,0,0,0,0,0,0.23133249410857,0,0,0,0,0,0,0,0,0.100635529995015,0,0.0841698510453853,0,0,0,0,0,0,0,0.0399349319170438,0,0,0,0,1.73472347597681e-18,0.068782786567565,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.140091981951309,0,0,0,0,0,0,0,0,0.0683933748600779,0,0,0,0,0.0307806588594607,0,0.132980227588409,0,0,0,0,0,0,0.0724230430111341,-0.21450586129172,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891322948333832,0,0,0,-0.000258726625709572,0.0505753451855491,0,0,0,0,0,0
X600066.SH,0,0.15066103303864,0,0,0,0,0,0,0.119672039190316,0,0,0,0,0,0.0275465144709855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166742364429572,0,0,0,0,0.0542452549429614,0,0,0,0,-0.0902055860770788,0,0,0,0,0,0,0,0,0,0,-0.0400016902397842,0.149668209606818,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187336783041117,0,0,0,0,0,0.207988148889506,0.0999895168643729,0,0,0,0,0,0,0.0665138127220774,0,0.0551616135679617,0,0,0,0,0,0,0.00430537225493607,0,0,0,0,0,0,0,0,0,0.179646864864205,0,0,0.0199743717253817,0,0,0,0,0,0
X000568.SZ,0.106059823916447,0,-6.93889390390723e-18,0.389287774412945,0.300363790077021,0,0,0,0,0,0,-0.0442717064008515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125926774275437,0.0351162787172489,0,0,0,0,0.0357508424357226,0,0,0,0,0,0,0,0.0377783293566221,0,0,0,0,0,0,0,0,0.054658552590514,0,0.00518600704259376,0.0172825678827553,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.366388744184911,0,0.0344399407144495,0,0,0.0790672608582761,0,0,0.13275260718781,0,0.131978002348949,0,0.123856985708547,0,0,0,0,0,0,0,0,0,0,0,0.0675963957237654,0,0,0,0.0371001384752127,0,0,0,0,0,0.05294361265163,0,0,0,0,-0.0428394878084771,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204076530772524,0,0.226178864388422,0.151796130615255,0,0,0,0,0,0,0.0377155251213995,0,-0.0464003480087926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398119778447024,0.0897749997384769,0,0,0,-0.0547551729175266,0,0,0,0,0,0,0
