,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X002371.SZ,X600703.SH,X000063.SZ,X000625.SZ,X002129.SZ,X002241.SZ,X003816.SZ,X300142.SZ,X000661.SZ,X002049.SZ,X601877.SH,X000596.SZ,X000100.SZ,X002179.SZ,X600460.SH,X000157.SZ,X000799.SZ,X600741.SH,X600702.SH,X002007.SZ,X002074.SZ,X002414.SZ,X002236.SZ,X600584.SH,X600779.SH,X600089.SH,X600183.SH,X000800.SZ,X601799.SH,X300146.SZ,X300003.SZ,X600884.SH,X000066.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.311886824608344,0,0.0190896059290334,0,0,0,0.0577802701181336,0.0384495876281898,0,0.0424345858079738,0,0,0,0,0,0,0,0,0,0.0177572609756511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445228989279389,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0770964751983138,0,0,0.153030260480813,0,0,0.140001953200378,0,0,0,0,0.0696481314187248,0,0,0,0,0,0,0,0,0.169025442058511,0,0,0,0,0,0,0,0.0769471798593947,0,0,0,0.00132246986855329,0,0,-0.0375350574475051,0.180978659402342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.105525257483544,0,0,0.120677324742269,0,0.115740117585648,0,0,0,0,0,0,0.0743271429632698,0,0,0,0.0634476142860573,0,0,0.111666256722097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0331941454866655,0,0,0,0.00495898225923851,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.256266152921724,0.0934109959993108,0,0,0,0,-0.0847611982532035,0.0337033821806446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420335178660647,0,0.0770518572091742,0,0,0,0,0,0.0768612812664386,0,0,0,0.0490971562431046,0,0,0,0,0,0,-0.043424294018206,0.011675701980532,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-0.0834718215173975,0,0,0.135999527554917,0,0,0,0,0.066910653631479,0,0,0,0,0,0,0,0,0,0.131045564413311,0,0,0,0,0,0,0.306789388148903,0,0,0,0,0,0,0,0,0,-0.0693770065998861,-0.184262090676848,0,0,0,0,0.1108193684996,0,0,0,0,-0.0518790200039734,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0523679478814149,0,-0.00640600322253111,0,0,0,0,0,0,0,0,0.0109521906291479,-0.0215595935585915,0,0.130398980186346,0,0,0,0,0,0.0626327039072165,0,0.00212235831452205,-0.0314996036295278,0,0,-0.0617817184710206,0,0,0,0,0,0,0,0,0,0.099276698577607,0,0,0,-0.133957868893661,0,0,0,-0.00453467165583457,0,0,-0.0573369516352668,0.138235574668128,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.00607644281001339,-0.0942028558982895,0,0,0,0,0,0,0.0404086818999637,0.0416103029734715,0,0,0,0.323687114131077,0,0,0,0.103796323794705,-0.0566091796820507,0,0,0.0954584732434997,0.0297156092721216,0,0,0,0,0,0,0,0,0.0501507300405475,0,-0.132703686603131,0,0,0.224301399007077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.166094088498483,0,0.0412198134712256,0,0,0,0,0.137288536680046,0,0,0,0,0,0,0,-0.00995966896864696,0,0,0,0,0,0,0,0,0,0,0.155016217808512,0,0,0,0,0,0,0,0,0,0,0,0,0.123770797481832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.256612545009222,0,0,0,0.298504953234972,0,0,0,0,0,0,0,0,0,0.0823627710094211,0.0672512183813783,0,0,0,0,0.051857076065789,0,0,0,0,0,0,0,0,0,0,0,0.126586261412103,0.0134558450252692,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0597373086684079,0,0,-0.112451840695667,0,0,0,0,0,0,0
X600690.SH,0,0.0227777462158403,0.0398206475204709,0,0.127861299719074,0,0,0.142370624412504,0.112720181369671,0,0.0298552943876919,0,0,0.0611178544562144,0,0,-0.0414715369156853,0,0,0,-0.0486574913510693,0,0,0,0.0462330701267881,0,0,0,0,0,0,0.0841738393690896,0,0,0.0144198005959147,0,0,0,0,-0.00293888755279158,0.0458690440969702,0,0,0,0,0,0,0,0,0,0,-0.0455980069354317,0,0,0,0,0,0,0
