,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X002241.SZ,X000063.SZ,X002371.SZ,X003816.SZ,X000338.SZ,X600703.SH,X002129.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X601877.SH,X002179.SZ,X600741.SH,X300142.SZ,X000100.SZ,X000661.SZ,X002180.SZ,X600089.SH,X002074.SZ,X600460.SH,X600702.SH,X000157.SZ,X000733.SZ,X002236.SZ,X000799.SZ,X600884.SH,X002414.SZ,X000977.SZ,X600779.SH,X601799.SH,X002008.SZ,X600584.SH,X600183.SH,X600522.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.0293547462651446,0,0.0744142273683633,0,0,0,0.0165934885657251,0,0.102373953290432,0,-0.0268498691049007,0.16591729732589,0,0,-0.126320187532844,0,0.0116672130301127,0,0,0,0.039087890768584,0.131757520722294,0,0,0,-0.0486989862620357,0,0,0,0,0,0.18277263416326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127770509560103,0,0,0,0,-0.0279946177795835,0,0
X600031.SH,0,0,0,0,0,0,0,0,-0.0429325563983588,0.0673283119465702,0,0,0,-0.0695062381998053,0,0.0667521480228804,0,2.16840434497101e-19,0,0.381870076817354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634057585971042,0.0313946165764794,0,0,0,0,0,0,0,0,0,-0.00911555415431926,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.00607480052613621,0,0.153257045855502,0,0,0,0,0,0,0,0.00137250640376129,0,0,0,0,0,0,0,0,0,-0.00679247103106545,0,0,0,0.220132590917086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143135685067768,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466698589390219,0,0,0,0,0,0,0.150231053909456,-3.46944695195361e-18,0,0,0,0,0.16797010901411,0,0.0782959828577863,0.232556344002153,0,0,0,0,0,0,0.240971987057837,0,0,0,0.0773021637961297,0,0,0,0,0,0,0.0315671981509479,-0.0672231641550504,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0586000913368686,0,0,0,0,0,0,0,0,0,0,0.0123618733246943,0.0747704265753232,0,0,0,0,0,0.116764026266426,0,0,0.0495539252130863,0,0,-0.0894137912367693,0.0153117461906248,0.0717383979496719,-0.0751077698351786,0.161398950762021,0.103870147073715,0,0,0.277154174209361,0,0,0,0,0,0,0,0,0,0,0,0,0.0463207783060931,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.495294829501838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184095457613045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553992245864209,0,0,0,0,0,0,0,0.00135000508676968,0,0,0,-0.0515212595302441,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0760502396025727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624969659906456,0,0,0.0496832724450427,0,0.0580038652607616,0,0,0.105202752076376,-0.0619665248291774,0.0653970232636778,0,0.185033314362335,0,0,-0.0256050104878202,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257458506569345,0,0,0,0,-0.0196655759196498,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536697049422886,0.0062424487721677,0.108481059585242,0,0,0,0,0,0.0366509483796318,0,0.160205077284434,0,0,0.110335200420176,0,0,0,0,0,0,0,0.386911934225652,0,0,0,0,0.273851919976172,0,-0.0561950772291055,0,0,0,-0.163841005672596,0,0
X003816.SZ,0,0,0,0.136097386766425,0,0,0,0,0,0,-0.0163811679286261,0,0,0,0.150527845648051,0,0,0,0,0,0.0814200475681996,0,0.0430464483968531,0,0,0,0,0,0,0,-0.00623715886106528,0,0.0364307517636313,0,0,0.0152513788434093,0,0,-0.135018909822719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643676575244904,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.198986924511956,0,0,0,0.15908930651571,0,0,0,0,0.102594462943831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121071087128554,0,0,0,0,0,0,0,0,0,0,0.00592187455599812,0,0,0,-0.0175388066835335,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394434435782002,0,0.127082550636493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101742190661716,0,-0.0673161618644968,0,0,0,0,0.0346102454226361,0,0,0.246783214845127,0,0,0,0.029801218842425,-0.0317857496888459,0,0,0,0,0,0
X002129.SZ,0,0,0,0.161336438228791,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474328364796235,0.370831116269146,-0.0148844796406436,0,0,0,0,0.0089105571600769,0,0,0,0,0,-0.072123486947556,0,0,-0.0398526319118922,0,0,-0.0254587899350114,0,0,0,0,-0.0341224139060051,0,0
X002049.SZ,0,0,0.0355761795051364,0,0.106062565318061,0,0,0,0.00912646491184113,-0.115754458240709,0,-0.00780850922826332,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639686438439776,0,0,0,0,0,0,0,0.235772601388325,0.270874822699516,0,0,0.222608586622089,0,0,0,0,0,0,0,-0.174177839813885,0,0,0.183385756335933,0,0,-0.0377853364311422,0,0,0,0,-0.0595129167845209,0,0
X000596.SZ,0.223791572544405,0,0,0,0,0,0,0.0670996584763999,0.037062040629263,0,0,0,0,0,0,0,0,0.0732579358164453,0,0,0,0.11819236012149,0,0,0,0,0,0,0,0,0,0.0317724741141636,0,0,0,0.165811762565793,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658089610259398,-0.0111649435379948,0.0209640169105088,0,-0.00738763097059021,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0968672671872033,0,0,-6.93889390390723e-18,0.09009390669783,0,0,0,0,0,0,0,0,0,0,0.0748231192972277,0,0,-0.181416594263263,0,0,0,0.307212442239182,0.131488751909047,0.148891197648438,0,0,0.126993777915086,0,0,0,0.0434791623693364,0,0,0,0,0,0,0,0,0,-0.0261700157224684,0.0104257452966355,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0840082511346534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364222927555113,0,0,0,-0.0156586291918117,0,0,0,0.221478022015756,0,0,0,0,0.0320114745480958,0,0,0,0,0,0,0,0.0963362449341318,0,0,0.0943433661348202,0,0.23169543459463,-0.00249834736271192,-0.0337456794903256,0,0,0,0,0,0
X002179.SZ,0,-0.099125482110067,0,0,-0.0684451880861805,-3.46944695195361e-18,0,0,0,0,0,-0.0559784400684166,0,0,0,0,0,0.105614209363905,0,0,0,0,0.0196010797220779,0,0,0,0,-0.0436505098732167,0,0,0,0,0,0,0,0,0,0.119300510051428,0,0,0.207297503052718,0.0259616723146552,0,0,0,0,0,0,0,0,0,0.0976950394508716,-0.0832996698196212,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.317956053735801,0,0,0,0,0,-0.065867099087156,0,0,0,0,0,-0.0142105350804254,0,0,-0.0728167977313142,0,0,0,0,0,0,0,0.036966361180619,0,0,0,0,0,0,0,0,0,0,0,0,-0.025091979127699,0,0,0,0,0,-0.215193986963101,0,0,-0.00848975657915839,0,0,0,0,0,-3.46944695195361e-18,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.0367218021613609,0,0,0,0.0119700578130736,0,0,0,-0.0900469333350623,0,-0.0609953900260976,0,0,0,0,0,0,0,0,0,0,0.194707429336234,0,0,0.0716859381114536,-0.310458502160013,0.0579109802323867,0,0.0399856270741274,0,0,0,-0.0868654346558263,0,0,0,0.391145046711398,0,0,0,0,0,0,0,0,0,0,-0.0513984955589149,0,0
X000100.SZ,0,0,0,0,0,0.0117915013739788,0,0.0167748707248303,0,0,0,0.1209687287987,0.345994362223041,-0.00350364769382213,0,0.0678943004097947,0,0,0,0,0,0,-0.0597983590628248,0.00945946578695975,0,0,0,0,0,0,0,0,0.0403358370584977,0,0,0,0,0,0,0,0,0.0132444917780765,0,0,0,0,0,0,-0.0240541159386009,0,0,-0.0257902668266686,0,0,0,0,-0.0351179927596893,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.040761225686339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493223715804469,0.163168426726138,0,0,0,0.0546318428410139,0,0,0,0,0,0.105494507461223,0,0,0,0,0,0,0,0.0792736777681285,0,-0.0639952633382199,3.46944695195361e-18,0,-0.0721949258553163,-0.17171279132028,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0535586772200728,0,0,0,0,0,0,0,0,-0.0289270794421851,0,0,0,0.103309388540719,0,0,0.281850774771697,0,0,0,0.0714919309381876,0,0,0,0,0,0,0,0,0,0,0,0,0.0560338328141126,0,0,0,0,0,0,0,0,0,0,-0.0224062197027045,0,0,0,-8.67361737988404e-19,0,0,0,-0.0281559131706499,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392381646743061,0,0.178506410949177,0,0,0,0,0,0.252210499624675,0,0,0,0.0916987036109666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825407609126236,0,0,0,0,0.0218303522044736,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0412023357351138,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124619756733911,0,0,0,0.313527588708575,0,0,0,0.0562118206345256,0,0,0,0,0,-0.0161694732373362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185340308730804,0,0,0.1603917255395,0,0,0.0189760712793151,0.0235787367669744,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686534196714041,0.0334166736491771,0.0141741448794565,0.142381647676457,0,0,0,0.142601095126629,0,0,0,0,0,0,0,0,0,0.0110816206841218,0,0,0,0,0,0,0,0,0,0.262394956543601,0,0,0,0,0,0,0,0,0,0,-0.012529337032851,0,0,0,0,-0.00154101642692543,0,0
X600702.SH,0.142300725085294,0,0,0,0.162209400362489,0.0808040552919228,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166519568497866,0,0,0.0405841145775603,0.270697363339067,0,0,0,0,0,0,0,0,0,0,0.153250155713797,0,0,0,0,0.145244508289648,0,0,0,0.160631328792055,0,0,0,0,0,0,0,0,-0.0253060200480821,0,0,0,0,0,0
X000157.SZ,0,0,0,0.015938495143834,0,0,0,0,0,0.0144095572087983,0,0.282990193653611,0,0,0,0,0,-0.0274060244197636,0,0,0,0,-0.0264362469130205,0,0,0,0,0,0.0188275062131417,0.0774925587111606,0.0187132512962936,0,0,-0.0138260170564357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00806720957697823,0,0,0,0,-0.057408314703006,0,0
X000733.SZ,0,0,0,0,0,-0.0591232147198324,0,0,0,0,0,0,0,0,0,0,0,0.211745338258409,0,0,0,0,0,0,0,0,0.319661899003361,0,0,0,0,0,0,0,0.0949645718005086,-0.0500084299332806,0,0,0,0,0,0.152449565171243,-0.229912623004335,0,0,0,0,0,0,0,0,-0.0131832232348309,0,0,0,0,-0.0200487250016039,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.12629060946353,0.0502944537768705,0,0.0963939609830887,0,-0.0401321678038505,0.0109785146941468,0.0707808053014693,0,0,0,0,0,0,0,0,0,0.0128289151219718,0,0.00973682189033219,0.0780151858929526,0,0.000129292386802316,0,0,0,0.117585919755309,0,0,0,0,0,0,0,0,0,0,0,0,0.0793441757694248,0,0,0,0,0.00304611671184623,0,0,0,0,0,0
X000799.SZ,0.237863091844439,0.118315778196343,0,0.20744597371131,0,-0.181598920053025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869637782740166,0.109187133020015,0,0,0,0,0,0,0,0,0,0,0,0.344012926527717,0,0,0,0,0,0,0,0,0,-0.00823041513522934,0,0,0,0,0,-0.00455686510752436,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798597566372919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139955833999052,0,0,0,0.0731492154324325,0,0.0992850825753061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455020242896376,0,0,0,0,0,0,0
X002414.SZ,0,0,0.318466035424593,0,0,0,0,0,-0.0441851398234428,0,0,0,0,-0.0315284366108914,0,0,0.0254392512569907,0,0,-0.0259492010879261,0,0,0,0,0.0560628195390067,0,0,0,-0.0975282126434484,0,0,0,0,0,0.042020499016575,0,0,0.0527439273933872,0,0,0,0,0,0,0,0,0.399525027908407,0,0,0,0,0,-0.0220025159938684,0,0,0,-4.33680868994202e-19,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239522650744907,0,0.0693353622083395,0,0,0.147710620608497,0,0,0.071991418803,0,0.0450320490693566,0,0,0,0,0,0,0,0,0.0144346521927403,0,0,-0.0929021871549352,0,0,0,0,0,0,0,0.111655229370268,0,0,0,0,0,-0.029909369662386,0,0,0,0,0,0,0
X600779.SH,0,0.0550541244259118,0,0.0899337941250505,0,0,0,0,0,0,0,0,0,-0.00877455971791053,0,8.93963822319237e-05,0,0,0,0.0528129211975712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366008858216248,0,0,0.129970879172609,0,0,0,0.128833816254305,0,0,0.101044153634497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168963307606174,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.20619532303909,0,0,0,0,0,0,0,0,0,0,0,0.0251036858383226,0,0,0,0,0,0,0.052513888991905,0,0,0.0798252744321183,0,0.0319164565614334,0,0.121940045658837,0.134921114954828,0,0,0,0,0,0.0364770066520403,0,0,0,0,0,0,-0.0400303266012578,0,0,-0.00507230982294841,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427213906323123,0,0.0693581602000529,0,0,0,0,0,0.0257084487355873,0.102740269671123,0.0546161075005631,0.0971859992517494,0,0,0,0,0,0.101921847943171,0.0818508617530019,0,0.0814630294488533,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0441253485587046,0,0,0,0,0,0,0
X600584.SH,-0.073471162387949,0,0,0,0,0,0.0292566673532232,0.0587108044376068,0,0,0,0,0,-0.0475546746209202,0,0,0,0,0,0,0.0913446614225431,0,0,0,0,0,0,0,0.0518844943338125,0,0.0606136647429231,0,0,0,0,0.0101399778783027,0,0,0.0738034172423585,0,0,0.017263137189445,0,0,0,0,0,0,0.0288073373410837,0,0,-0.0594623477947301,0,0,0,0,-0.0912545789455349,0,0
X600183.SH,0,-0.000975965797151032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304466210932715,0,0,0,0,0,0,0,0.0353394519938157,0,0,0,-0.0396526169498187,0.10628898273779,0,0,0,0,0.164956691791636,-0.00838837209126103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148481482515082,0,0
X600522.SH,0,0,0,-0.0318486701854584,0,0.275182360722442,0,0,0,0,0,0,0,0,0,0.223592363851051,0,0.0778249149087253,0,-0.151693537767487,0,0,0.222411260332594,0,0,0.195641185629224,0,0,0,0,0,-0.231143293405438,0.123729248654057,0.273877364222254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925723665242977,0,0,0,0,0.0851634323341214,0,0
X002007.SZ,0,0,0,0,0,0,0.0183318667753676,0,0,0,0,0,0,-0.0163856237329582,0,0,0,0,0,-0.0525865213861587,0,0,0,0,0,0,0,0,0,0,0.304373495563053,0,-0.134978726845998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436519865789853,0,0,0,0,0.0438724671644962,0,0
Change_TY3M,0,0,0,0,0,-0.0570337764536373,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0286404844922526,0,0,0,0,-0.107587204074573,0,0,0.0163536863113709,0,0,0,0,-0.008222376332432,0,0,0,0,0.0338387784859544,0,0,0,0.0478769904157217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434972718302536,-0.0770484005988942,0,0,0,0,0,0
Slope,0,0,-0.45428568176965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415092728185269,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.173454019103421,0,0.015850475401107,0,-0.0124596852209299,0,0,-0.0740035453020653,0,0,0,0,0,0,0,0,0,0.100289019035105,0,1.03055368089372,0,0,0,0.58217792398558,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878037900854401,0,0,0,0,0,0,0,-0.0292994843039359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527231863743342,0,0,0,0,-0.871459520697567,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90061936606778e-05,0.100742413142079,0.00209417549396589,-0.0201338320200212,0,0,0,0.0987085984959921,0,0,0,0,0,0.0325413896312271,0,0.0104315715038172,0,0,0,0,0,-0.0560435556749429,0,0,0,0,0,0,-0.0304709543444052,0,0,0,0,-0.0136493837493722,0,0
MKreturn,0.0166518890640849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166878878080924,0,-0.0940484678155428,0,0,0.0623162428663384,0,0,0,0.0121772230075183,0,0,0,0,-0.0193236808321795,0,0,0,0.024930760444293,0.092195828073029,0,-0.0292145756609244,0.00684339513643607,0,0,0,0,0,0,0,-0.0836446846836521,0,0,0,0,0,0,0.00770881697475185,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101989067962287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054169093516571,0,0,0,0,0.00444019250735533,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552150511954635,-0.0788931618188774,0,-0.119933153404789,0,0,-0.0161288697225094,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925351205651465,0,0,0,-0.0916547448623493,0,0,0,0,0,0,0,0,0,0,0.0704196963704955,0,0,0.460959871640709,-0.974451718732831,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00468345313504998,0.0027456178626352,-0.00955656064418765,0,0,0,0,0.0027607534575083,0,0,0,0,0,-0.00713819903946452,0,0,0.00790124194586327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244733867807295,0.0029432459443236,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00574499643090251,0,0,0,0,0,0,0,-0.00278426884468904,0,0,0,-0.00688863413477646,0,0,0,0,0,0,0,0,0,0,-0.0033414869682098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115489201323226,0,-0.0549054708414146,0.0378688545246787,0,0,0,-0.0284686054153506,0,0
