,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600271.SH,X600118.SH,X000157.SZ,X600066.SH,X002236.SZ,X000559.SZ,X600372.SH,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X000016.SZ,X002475.SZ,X002292.SZ,X600839.SH,X300124.SZ,X600177.SH,X000568.SZ,X000066.SZ,X002465.SZ,X002294.SZ,X002129.SZ,X300003.SZ,X000800.SZ,X002074.SZ,X600867.SH,X600312.SH,X000869.SZ,X000581.SZ,X600498.SH,X000550.SZ,X600582.SH,X600525.SH,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.173877831255513,0.130321701771652,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934783870606092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893452617532822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.158502294289372,0,0.188103006521668,0.112079903167867,0,0,0,0,0,0,0,0,0,0,0,0.0930473979631251,0,0.0662997423318704,0,0,0,0,0,0,0,0,0,0.0871251320204618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215085140443939,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0961995604095574,0,0,-0.0700986795037391,0,0,0,0,0,0,-0.0897335601263318,0,0,0,0,0.00916243044133452,0,0,0.075233126014733,0,0,0,0,0,0,0,0,0.142864058349945,0,0,0,3.46944695195361e-18,0,0,0.0523965090416881,0,0,0,0,0,0,-0.0373884193310915,0,0,0,-0.0697072404996733,-0.0306052309191991,0.0246664611015633,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.186266574109742,0,0.193350194102209,0,0,0,0,0.0603060907718686,0.0130096635966888,0,0.102674405976076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175191379347441,0,0,0,0,0,-0.00178402817313286,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0801983761558326,0,0,0,0,0,0.157712156649107,0,0,0,-8.67361737988404e-19,0,0,0.0497846030765415,0,0,0,0,0,0,0,0,0.0904953142540961,0,0,0.294963890975665,0,0,0,0,0,0,0,0,0,0,0,0.0165550456646495,0.0644218106940712,0,0,0,0,0,-0.0101434275295462,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.136829717276565,0.267796629060975,0,0,0,0,0,0,0,0,0.098268412311769,0,0,0,0,0,0,0,0,0,0,0,0.0248917517011191,0,0,0.33974515957893,0,0,0,0,-0.116000847970347,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0270072585572093,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.121718133931685,0,0,0,0.0475370756586806,0.00210492807006581,0.0910080441905024,0,0,0,0,0,0.033221601821945,0,0,0.198835259442829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161237689708492,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.21886304927781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113771340990869,0,0,0,0,0.203173723182662,0,0.100151596743848,0,0,0.0112395075826763,0,0,0,0.00382667917311572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928309125926447,0.137237895875116,0,0,0,0.0977070893233722,0,0,0,0.287456926373565,0.0773266591691013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512326929164459,0,0,0,0,0,-0.0135532182333502,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.00289402216892107,0,0,0,0,0,0.119839625588357,0,0.175510684537054,0,0,0,0.0331733599104238,0,0,0,0.0599178116557644,0.114021958378915,0,0,0.145353359885719,0,0,0,0,0,0.0115049776370667,0.129410770664759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0517069916422768,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.271521608075364,0,0,0,0,0.16883744419443,0,0,0,0,0,0,0,0.0443106775665541,0,0,0,0,0,0,0,0,0,0,0,0.000864227650294415,0.00840690931512579,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595874866758012,0,0,0,0.298939976279243,0,0,0.218067408767504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894089892460575,0,0.172546852036617,0.0497376240202308,0,0,0,0,0,0,0,0,0,0,-0.0207574295485391,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152234835855221,0,0,0.160640227833784,0,0,0.0370454715026358,0,0,0,0,0.110142446810549,0,0,0,0.00482578823701267,0,0.0637688596027813,0,0,0,0,0,0,0.0302776059410748,0,0,0,0,0,0,0.197407659201256,0,0,0,0,0,-0.00744216636604525,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2049125809013,0.317555088690513,0,0.0337047918972424,0.0559916066131938,0,0,0,0,0,0,0,0,0,0.00402092165762422,0,0,0,0,0,0,0,0.161526760074954,0,0,0,0,0,0,0.0144342132846916,0,0,0,0,-0.0130968233884855,-0.00177236619431829,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.245873831096694,0,0,0,0,0,0,0.179408924992405,0,0,0,0.125044663079431,0,0.0696259481167005,0,0,0,0,0,0,0,0,0,0,0,0.0320801360359286,0,0.0641872158737591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172063116934401,-0.0177399044739899,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570254876392718,0,0,0,0,0,0,0,0.254152690425672,0,0,0,0,0.177862592082409,0,0,0,0.137286841133862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0670429968173114,0,0,0,0,0.0674537254853746,0,0,0.118103445289265,0.415582014357541,0,0,0,0,0,0,0,0,0,0,0.032565246264437,0,0,0,0.0448577115630636,0,0,0,0,0,0,0,0,0.136989370456526,0.0271924862858718,0,0,0,0,0,0,0,0,0,0,0,0.0216050278281159,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.242039503065465,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.092194660839174,0,0,0,0.0484973851224636,0,0,0,0,0,0,0,0,0.0451839117807208,0.0432000816936649,0,0,0,0,0,0.00740610382933408,0,0,0,0,0,-0.0117613439756312,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0925092579382352,0,0,0,0,0,0,0,0,0.0351414911032314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981227898135945,0,0,0.10970777868771,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.112716244014471,0.179122232155946,0,0,0,0,0,-0.00286384688093009,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0.0242926971041377,0,0,0,0,0,0,0,0,0,0,0,0,0.00263524345673268,0,0,0,0,0,0,0,0,0.176762442242305,0,0,0,0,0,0,0,0,0,0,0,-0.00255026414737053,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255757401673845,0,0,0,0.317362316840475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354551223954499,0,0.04939202230793,0,0.0238651004331361,0,0,0,0,0,0,0,0,0,0,0,0,0.023527368064423,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0304323718433848,0,0,0,0,0,0,0,0,0,0,0.3654060362998,0,0,0.0887468597864927,0.175519483763598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086059199190947,0,0,0,0,0,0,0,0,0,0,0,0,0.0121780131463692,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410718143314665,0,0,0,0,0.0991107334131674,0,0,0,0.0239075333823626,0,0,0,0,0,0.1935929734339,0,0,0,0.239583225029778,0,0.0603721375655574,0.102097994030407,0,0,0,0,0,0,0,0,0,0,0,0,0.0283170395650919,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.470153688332071,0,0,0,0,0,0.150046975118966,0,0,0,0,0.112973496771094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968018036212835,0,0,0,0.00294033197776056,0,0,0,0,0,0,0,-0.00399089695364907,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.225756872677825,0,0,0.0449090591005327,0,0,0.0210959833572692,0.240625970522577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738641611683931,0,0,0,0,0,0,0.0918191586366834,0,0,0,0,0,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0.00591751988423293,0,0,0,0,-0.00262921945169812,0,-0.0042441523903993,0,-0.00683172219585593,0,0,0,0,0,0.00169759241444385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000639735178431853,-0.00240164680902979,0,0,0,0.0122189850104393,0,0,0,0,0,0,0,-1.3054819244675e-06,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518928291761228,0.0876400137958055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567223666597413,0,0.0776479055027464,0,0,-0.0186320100291531,0,0,0,-0.11408685306797,0,0,0,0,0,0,-0.000720476628192452,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00865549054401847,0.165210758850607,0,0.123735931960763,0.0507477527252712,0,0,-0.118177566454229,-0.226167161757187,0,0,0,0,0,0,0,0,0,0,-0.0230913396524609,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.102245582067504,0,0,-0.195581689283084,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279134073249993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198121431025936,0,0.0130367388282571,0,0,0,0,0,0,0,0.111274656681215,0.0626072812822123,0,0,0,-0.0139173939158671,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0799767852643615,0,0,0,0.153009310281955,0,0,0,0.121203783638702,0.0683087192916279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206660267121988,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.114035975776605,0,0,0.0130945366320661,0.255284276056384,0.168297098737305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502082766436001,0,0,0,0,0,0,0.00450239116821058,0,0,0,0,-0.0014319334235127,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.134587265481492,0,0.0489449421427784,0,0,0,0.0247872011456417,0,0,0,0,0,0.130333316548664,0,0.141118286161114,0,0,0.0587688673569339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261557505383172,0,0,0.0702672952813027,0,0,0,0,0,-0.0673942705888615,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173672665008259,0,0,0,-0.0071845299015755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364029964857102,0.0322824456205055,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0892599766003173,0,0,-0.006366627682551,0,0,0,0.375671603752887,0,0,0,0,0.00590591987400625,0,0.0498033754769064,0,0,0,0,0,-1.35525271560688e-20,0.0719842387189647,0,0,0,0,0,0.103200035057942,0,0,0,0,0,0,0,0.01602369683999,0,0,0,0,0,0.00720124026607021,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.23949220509285,0,0,0.13567400074753,0.0686942688482328,0,0,0.180425713878897,0,0,0,0,0.0329237506877431,0,0,0,0,0.111545660564405,0,0,0,0,0,0,0,0,0,0.0323648619021177,6.93889390390723e-18,0,0.0087365781010324,0,0,0,0,0,0,0,0,0,-0.0146003304812744,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.227210709170774,0,0,0,0,0,0,0,0,0,0.0814013172733492,0,0,0,0,0.0223468060354249,0.0858230621754635,0,0,0,0,0,0,0,0.0205785337859758,0,0,0,0,0,0,0,0,0.385045225126677,0,0,0,0,0,0,0,0.172881210593275,0,0,0,0.00251470727433968,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.102545799786673,0,0,0,0.19042230284999,0.228613105922651,0,0,0,0,0,0.0504213342910908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000541862582101812,-0.00413514897390244,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851407784659261,0.22790567166706,0,0,0.0546973076053788,0.191586556669862,0,0,0,0,0,0,0,0.0256070210999396,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.110032927873518,0,0,0,0,0,0,0,0,0,0,0.0216842369327371,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378019099423556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023135008094363,0,0,0,0,0,-0.000288874033762752,-0.000336497204857771,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.093538823854902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412137585910284,0,0.0984371606127967,0,0,0,0.15971259207477,0,0,0,0.274281076990521,0,0,0,0,0,0,0,0,0,0,-0.000873143858227469,0,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0.0497945681223651,0,0,0,0,0,0,0,0,0,0.00701664698893223,0,0,0.017127479652579,0,0,0,0,0.0167246129473229,0,0,0,0,0,0,0,0,0,0.00884610929123975,0,0,0,0,0,0,0,0,0,0,-0.015498147147371,0,0,0,0,-0.047954672879669,0.0276254721640316,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.204644196015023,0,0,0,0,0,0.0311417497107738,0,0,0.123153057080566,0,0,0,0,0.0454252252529625,0,0,0.037307310008195,0,0.357080495932709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156222369277728,0,0,0,0,0,0,0
X000581.SZ,0,0.094708368814517,0,0.110990747570432,0,0,0,0,0.455162316990158,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.132091431616376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176228598682149,0,0,0,0,0.0230210631192962,0,0,0,0,0,0,-0.0037537190885963,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.095643109256242,0,0,0,0,0,0,0.04179195448496,0,0,0,0.263233006614618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153079650095225,0.0241987619253166,0,0,0,0,0,0,0.0716517679821884,0,0,0,-1.0842021724855e-19,-0.0216368989316856,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0.0418507922966148,0,0,0,0,0,0.105052006923783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307785600344161,0,0,0.26725748919608,0.0344530297101234,0,0,0,0,0,0,0,0.0434842472177366,0,0,0,-0.00563770009371466,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894380268746246,0,0,0,0,0,0,0,0,0.228597191576916,0,0,0,0,0,0,0.10062055542169,0,0.0448737405423045,0.0337766826501193,0,0,0,0,0.286589483545254,0,0,0,0,0,0.00768258609367079,0,0,0,0,0,0,0
X600525.SH,0,0,0,0,0,0,0.0489829658044658,0,0,0,0,0,0.156338450911586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202689046506535,0,0,0,0,0,0,0,0,-8.470329472543e-22,0,0,0,0,0,0,0,0,0,0,0,-0.0176968957622765,-0.114947363654993,0.025183833508233,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.11771858248789,0,0,0,-0.108998424769301,0,0,0,0,0,0,0,0,0,-0.195315517714983,0,0,0,0,0,0,0,-0.063316934243879,0,0,0,0.035431962571085,-0.00249725150470876,0,0,0,0,0,0.034467775231236,0,-0.068028372540329,0,0,-0.0121447943326655,0,0,0,0,0,0,0
Slope,0,-0.00611357314435588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276313987186464,0,0,0,0.463067987015846,0,-0.266282824244549,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0689653413789517,-0.11480386233101,0,0,0,0,1.07343778138522,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49841381741276,0,0,0,0,0,0,0
RealEstate_excess,0,-0.259580432141117,0,0,0.177685102902876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863370084027548,0,0,0,0,0,0,0,0.0585370694305386,-0.169064204598807,0,0.0725934022295876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333186027212356,0.0494023388061812,0,0,0.0201922250435779,-0.024272532391758,0,0,0,0,0,0
MKreturn,0,0,0,0.130993187042304,0,0,-0.491358503721482,0,0,0,0,0,0,0,0.0840689960886733,0,0,0,0,-1.0842021724855e-19,0.00588268046844618,0,0,0,0,0,0,0,0.0259150171923827,0,0.0477540163965864,0,0,0.0236265844408867,0,0.195907676381808,0,0.0255072649050596,0,0,0,0,0,0,0,0,-0.00167962335112811,0,0,0.0038170677041608,0,0.175207547297706,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000479627620606002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250365476795439,0.0117906580837481,-0.00403954851659955,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013373457672245,0,-6.93889390390723e-18,-0.0563376378611956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391611728244682,0,-0.0284934991380586,0,0,0,-0.0664350896636431,0,-0.0244439502058375,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030679819339194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181419881651853,0.0190002234834591,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266243406577147,0,0.00223468831242206,0,0,0,0,0,0,0,0,0,0,-0.00432568302701587,-0.00397159203530098,0,0,0,0,0,0
