,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X002241.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X000559.SZ,X002506.SZ,X000568.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002007.SZ,X002085.SZ,X300124.SZ,X002074.SZ,X002180.SZ,X002426.SZ,X002456.SZ,X600867.SH,X000050.SZ,X000981.SZ,X600089.SH,X002294.SZ,X000869.SZ,X600699.SH,X002465.SZ,X600498.SH,X601877.SH,X002508.SZ,X002249.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382225857940012,0.038489589163238,0.0275703137806745,0,0,0,0,0,0,0,0,0,0,0.0424169657237665,0,0.0488194320097188,0,0,0,0.0319806519338582,0,0.0634918686643367,0,0,0,0,0,0,0.0274695282009832,0.0330616831356278,0,0,0.0776351969715139,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.0351998393618284,0,0,0,0,0,0,0,0.0523296302700768,0,0,0,0,0,0,0,0,0.225098685632513,0,0,0,0,0,0,0,0,0,0,0.110869120191429,0,0,0,0,0,0.0201996971739013,0,0.144624565698503,0,0,0,0,0.0114834015304901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.0678187014107,0,0,0,0,0.0981208167660686,0,0,0,0,0,-0.286689346706446,0,0.0774754364470105,0,0.0739526524760673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104641376860515,0.0915796970515694,0,0,0.13393400080072,0,0,0,0.0286048273190532,0,0,0,0,0,0,0,0,0.153973666941418,0,0.0813163799041332,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20265487700101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449563817175369,0,0.0473011271225702,-0.200002073369873,0,0,0,0,0.0522418528754769,0,0,-0.00635765846699783,0,0,0,0,-0.0418228451589636,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146344213619061,0,0,0,0,0,0,0,0,0,0,0,0.00265684334901383,0.115785380111523,0,0.211307123225643,0,0,0.0897673916011935,0.0788265933865262,0,0.0546210625589854,0,0,0,0,0,0,0,0.312986506568098,0,0,0,0,0.00576704777821363,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152199049809887,0.0148985490756971,0,0,0,0,0,0.0937072413327676,0,0.0202214991918933,0,0,0,0,0,0,0,0,0,0.0969102542462046,0,0,0,0,0,0,0,0.126764033527472,0,0.127900267976616,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206286638680588,0,0,0,0,0,0,0,0.0269550526882892,0.187671536237909,0,0,0,0,0,0,0,0,0.0333737249630411,0,0,0,0,0.0200931735964755,0,0,0,0,0,0,0,0.0310654399681304,0,0.616448109110151,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0448125623888787,0,0,0,0.04877490633878,0,0,0,0,0,0.0689792017199183,0,0.382058704220883,0,0,0,0,0,0.129791082036373,0,0,0.0316122561958859,0,0,0,0.243626603451622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0710314463378418,0,0,0.00910972929326947,0,0,0,0,0,0,0,0,0,0,0.0368139202393637,0.0222460450043303,0,0.0818368229774574,0.337719624422991,0.326705586969293,0,0,0,0,0,0,0,0.019026897439313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.186666451784326,0,0,0,-0.0447641758234739,0.054399818625447,0,0,0,0,0,0,0.346960984561602,0,0,0,0,0,0,0,0,0,0,0,0.0105832077279981,0,0,0,0,0,0,0.270859991983176,0,0,0,0,0,0,0,0,0,0,0,-0.0218377343632722,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456833647061901,0,0.0227989103694632,0,0,0,0.161780138943074,0,0,0.0376689357720557,0,0,0,0,0,0,0,0,0,0.102837031254835,0,0,0,0,0,0,0,0.224561466800601,0,0,0,0,0.0646736402600871,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970795149466403,0,0,0,0.103377141954147,0,0.0126366649312431,0.116400404379457,0,0.129017049128847,0,0,0,0.214161253189654,0,0,0,0,0,0,0,0,0.06208636531994,0,0,0,0,0,0,0,0,0,0.0441551629549706,0,0,-0.0572237202800438,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138684166617743,0,8.67361737988404e-19,0.278770840830195,0,0,0,0.094969558861446,0,0.0731134875897155,0,0,0,0,0,0,0,0,0.0395595788060484,0,0,0.00424310563605169,0.12714643234342,0,0,0,0,0,0,0.0898295656174792,0,0.223608078687483,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0452799606599663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555606333936703,0,0,0,-0.0726410262322509,0,0,0,0,0,0.0332404441128673,0,0,0,0.342836623533076,0,0.0160297900799802,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0612798939052803,0,0,0,0,0,0,0,0,0,0,0,-0.0383509701348768,0,0,0,0.271133707103014,0.0477975768246017,0,0,0,0,0,0,0,0,0.0414817475136588,0,0,0.0731589075700292,0,0.120281849450755,0,0,0,0,0,0.00506537207410351,-0.222946157300687,0,0,0,0,0.297938152586528,0.036133694990118,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.102846029543414,0,0,0,0,0,0,-0.0350500743089083,0,0.337270750522358,0,0.175540809830271,0,0,0,0,0,0,0.0293721520912257,0,0,0,0,0,0,0,0.172069048098829,0,0,0,0,0,0,0,0.0750394488693512,0,0,-0.226995382467317,0.0384834775819313,0.16982632121012,0,0,0.0202138805518607,0,0.0911647606318897,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0275857493228488,0,0,0,0,0,0,0,0.0237268298388044,0,0.0687297927004427,0,0.0890464858891216,0,0,0,0,0.0774557262710851,0,0,0,0.0778635174598027,0,0,0,0.0262744009441407,0,0,0,0,0,0.113277131507918,0,0,0,0,0,0,0.0975266362165318,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356890587649945,0,0,0,0.135461425025907,0,0,0,0,0.195173179877472,0,0.0652182402154242,0,0,0,0,0,0,0,0,0,0.0959990477498526,0,0,0,0,0,0,0,0,0.0665399130587884,0,0,0,0.0317759464253521,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925047743052721,0,0.0440991195550359,0.0345335650076986,0,0,0,0,0.0742886210072655,0.0956152493438558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224965470715023,0,0.113403176209327,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0873637161859121,0,0.102396284035192,0.188553340513236,0,0,0,0,0,0,0,0,0.180778856538471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273355372546361,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257281013455286,0,0,0,0,0,0,0,0,0,-0.0818450228237296,-0.101666850524949,0,0,0,-0.131842258837396,0,0,0,-0.051736679585239,0,0,0,0,0,-0.218383092225836,0,0,-0.0257576370218354,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156939180845086,0,0.040808406384924,0,0,0,0,0,0,0.201198543736591,0.0191417723739107,0,0,0,0,0.00995175186858786,0,0,0.0886389659081645,0,0,0,0,0.148620136326732,0,0,0,0,0,0,0,0,0,0,0.186622698267144,0,0.0106337683980577,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227911155503083,0,0.129943614102519,0,0,0,0,0,0,0,0,0,0,0,0.0901221552048818,0,0,0.568801823558113,0,0,0.0837854951361692,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0302295189018359,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612694505561747,0.0266715784677412,0,0,0,0,0,0
X002426.SZ,0,0,0,0.204048157389826,0,0,0,0,0,0.0699564029541002,0,0,0,0,0,0,0,0,0,0,0.159738045415408,0,0,0,0,0.0980265889367872,0,0,0,0,0,0,0.16943814461319,0,0,0,0,0.0860639179281365,0,0,0,0,0.00441931988882075,0.0652932472756213,0,0,0,0,0,0,-0.0148909405283505,0,0,0.0791271911017478,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204796920370931,0,0.0469664993158172,0.10496784743939,0,0,0.0749405293269924,0,0.0346633324868475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306941059635127,0,0,0,0,0,0.389518259774195,0,0,0,0,0,0,0.00445835011025614,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850871189388799,0.104607094896504,0.00341251603522706,0,0,0.0113494286706442,0,0,0,0.0849188834824812,0,0,0,0,0,0,0,0.0267309646070548,0,0,0,0,0,8.67361737988404e-19,0,0.233667994944969,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0565218469428804,0,0,0,0,0,0.024173585201983,0.182342276023896,0,0.137620680295529,0,0,0,0,0,0.207459180131612,0,0,0,0.202228249046602,0,0,0,0,0,0,0,0,0,0.00196429125337031,0,0,0.0108862833078481,0,0.0239968247996602,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0135812626552735,0.0246777822348896,0,-0.0450701833121645,0,0,0,0.251354248645001,0,0.434539880356415,0,0,0,0,0,0,0,0,0,0,0,-0.0823799666220456,0,0,0,0,0,0,0,0,0,0.238252611372699,0,-0.0382893634122902,-0.220591663338404,0,0,0,0,0.0510560970867913,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509902660913015,0,0.0516753767981364,0.141654849073442,0,0,0,0.0849711491163186,0,0,0,0,0,0.084768358532858,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.106328057238763,0,0,0,0.0858147643513313,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.205824151271392,0,0,0,0,0,0,0,0.0500583873349457,0,0,0,0,0,0,0.123067471673245,0.044880285854214,0.0257338996735984,0,0,0,0,0,0.0287535032012166,0,0.0794536609724099,0,0,0,0.00528176506245481,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0900066295552635,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.127468439715151,0,0,0,0,0,0,0,0,0,0,0.0444394198048194,0,0.113212042133616,0,0,0,0,0,0.169536087283937,0,0,0,0,0,0,0,0,0,0,0,0.0181550795530594,0,0,0,0,0,0,0,0,0,0,0.123543607384936,0,0,0.0101342225861452,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262008772794978,0.384795633084545,0,-0.162357117195453,0,0,0.19981275621055,0,0,0,0,0,0,0,0,0,0,0,0.346737963283132,0,0,0,-0.0229880636076234,0,0,0,0,0,0,0,0,0,0,0,-0.0517564079586713,-0.0419224765944628,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228508569170745,0,0.0901637470167026,0,0,0,0.398714226255855,0,0,0.085565016682253,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0651715561162999,0,0.0671811373533571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00869544803369801,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279237289743192,0,0.043908143789438,0,0.0706712852001389,0,0,0,0.110012920186919,0,0,0,0,0,0,0,0,0,0.0315718979414852,0,0,0.0869268103491184,0,-0.00331139367971475,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569235113189846,0,0.224858700220537,0.0881093910914224,0,0,0,0,0.132405739396396,0.0686482008135085,0,0,0,0,0,0,0,0,0,0,0,0.15498632774291,0,0.0392131684411334,0,0,0,0,0,0,0.0881127917140702,0,0,0,0,0,0,-0.0228310667447585,0,0,0,0,0,0
X002508.SZ,0,0,0.180447017204741,0,0,0,0,0,0,0.162222616895571,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0855649701709711,0,0,0,0,0,0,0,0,0.125632408726264,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0198406617625617,-0.0925697928688178,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729648819050635,0,0,0,0,0,0.128292871692775,0.0905125012100213,0,0.0488442814635035,0,0,0.087918710015077,0,0,0.153085020658994,0.00247461319102774,0,0,0,0,0.0418700607133625,0,0,0,0,0,0.0816816814191392,0,0,0,0,0,0,-0.0169066676759928,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.00293209345558998,0,0,0,0,0.0682808690756075,0,0,0,0,0,0,0.0226217530995334,0.0546627419961618,0,0,0,0,0,0,0.0469400951354879,0,0,0.00835793327114975,0,0,0.176624922487842,0,0.134996222802033,0,0,0,0.016855150490882,0,0,0.107457872164827,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0529349181015102,0,0.0164121370850739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670515101572886,0,0,0,-0.0919212214156081,0,0,0.0175197701423967,0,0.0275811465378412,0.0359318166305491,0,0,0,0,0,-0.037298436895113,0,0,0,0,0,0,-0.100308497584057,0,0,0,0,0,0
Slope,0,0,0,-0.00294383109635206,0,0,0,0,0,-0.20150448012054,0,0,0,0,0,-0.00595470910503388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979243819821451,0,0,0,0,0,0,0,0.758471371718437,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189039010287331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609282873569893,0,0,0,0,0,0,0,0,0.267590720082963,0,0,0,0.580362857801389,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.153984579900336,0,0,0,0,0,0,-0.0378387502872766,0,0,0,0,0,0,0,0,0,0,0.0073298457462484,-0.08732602445432,0,-0.0727663882582547,0,0,0,-0.0231959254701289,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360118640365492,-0.0690255236895016,0,0.397723946007284,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671673118700899,0,-0.188381240638404,0,0,0,0,0,0,0,0,0,0,-0.00825853946555324,8.67361737988404e-19,-0.13652166402192,0,0,-0.00216076954042875,0.00559399405574905,0,0,0,0,0,0,0,0.104403024360091,0.221880943277839,0,0,0,0,0,0,0.0764971177937255,0,0.391277044759202,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.0332690415721478,0,0,0.0291216825104542,0,0,-0.00683228468975185,0,0,0,0,-0.00456948016149242,0,0,0.0220913191320226,0,0,0,0,0,0,0,0,-0.0213732130784346,0.0181666814454992,-0.00252041980421636,0,0,0,0,0,0,0,0,0,0,0,0,0.00160648906124064,0.00848535411594109,0.0312349632921849,0.0323763370821727,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0382355618756409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201065153028994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345125718828554,0,0,0,0,0,0,0,0,0,0,0,-0.0372252301966601,-0.0820815131798951,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00433746963589125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00607375285501532,0.00458969650278571,0,0,0,0,0,0,0,0,0,0,0,-0.0135501708262533,-0.0297640501355918,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264527718848599,0,0,0,0,0,0,0,0,0,0,-0.0142753654471036,0,-0.0284031981560296,-8.67361737988404e-19,0,0,0,0,0,0.00327159057787392,0,0,0,0,0,0,0.0126435196670263,0,0,0.0358396957595303,0.0338928997197939,0,0,0,0,-0.0509552888926344,0.0785685645801157,0,0,0,0,0,0
