,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000625.SZ,X600809.SH,X601877.SH,X002008.SZ,X002508.SZ,X600066.SH,X002456.SZ,X600487.SH,X000100.SZ,X300003.SZ,X300124.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X600271.SH,X600089.SH,X000050.SZ,X000157.SZ,X300136.SZ,X000596.SZ,X000981.SZ,X600177.SH,X600566.SH,X600707.SH,X002085.SZ,X600699.SH,X000661.SZ,X600498.SH,X300142.SZ,X002179.SZ,X002180.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.574311338027704,0.0997462162071533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158112616707105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281120948100147,0,0,0,0,0,0.0192251551421374,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.150678062041978,-0.0289498344582159,0.00243487322838965,0,0.125955463108014,0,0,0,0.109805466427539,0,0,0,0,0,0,0.0176152983962192,0,0,0.0342159748216444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111448712028084,0,0,0,0,-0.024605601481173,0.0436290324553604,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.164658674649822,0,0,0,0,0.105165297931028,0,0,0,0,0,0.143319581037197,0.264935989744296,0,0,0,0.159967549380124,0,0,0,0,0,0,0,0,0,0,0,0.0700690712852136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229217384395355,0.00506057008364374,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.472519065939316,0,0,0,0,0.112455420740503,0,0,0,0,0.044175953417363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139819448596009,0,0,0,0,0,-0.010817868211081,0,0,0,0,0,0,0,0,0,0.0701854664329817,0,0,0,0,0.0222739842962038,-0.013778466282238,0,0,0,0,0,0
X000858.SZ,0.192535249424481,0,0,0.288291936151488,0,0,0,0,0,0,0,0.303764406640379,0,0,0,0,0,0,0,0,0.0882995419143599,0,0,0,0.0200562107360258,0,0,0,0,0,0,0,0,0,0,0,0,0.0315451059305109,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00708100292480082,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.00395168912203724,0,0.303372239331593,0.0735263205476701,0.166278938849594,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461102063381905,0.000102923853292646,0,0,0,0,0,0,0,0,0,0,0,0,0.0774942680230312,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241747229705706,0.0405734982291072,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.209999882377669,0.622854300311815,0,0,0,0,0,0,0,0,0.0438195520660227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766703585759881,0.106312877763109,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.291304128191034,0,0.00781807160173026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597735809459842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22067018070431,0,0,0,0,0,0,0,0,0.134236365854904,0,0,0,0,-0.0110011757350336,0.0174082719249653,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.451977938119778,0.0503911393490082,0.00356774739081814,0,0,0,0,0.0792296438253868,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.11132489668071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844283299161231,0.0462556121279681,0,0,0,0,0.00825404560807438,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.336334632158153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11660257835728,0,0,0,0.18220101103432,0,0,0,0.401384463541592,0,0,0,0,0,0,0,0,0,0.108150394791879,0,0.0255665257231384,0.345369703289417,0,0,0,0,0,-0.00902215410059065,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.197030675203732,0,0,0,0,0,0.342974933676572,0,0,0.108682716799513,0,0,0.0276291111122919,0,0,0,0,0,0,0,0,0,0,0,0.132531984431329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509901869457214,0,0,0,0,0,-0.0242937538549053,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.229567978092835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140281517167215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303040484202858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166854387354486,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,-0.169328672027956,0.129242976585271,0.37880628998307,0,0,0.143046921198404,0,0,0,0,0,0,0,0.0178145954901292,-0.123533474520598,0,0,0,0,0,0,0,0,0,0,0.0427778924205436,0,0,0,0,0,0,0,0,0.0795373783429542,0,0,0,0,0,0,0,0,0,0,-0.00554279959599769,0.0128537032718901,0,0,0,0,0,0
X002236.SZ,0,0,0.15905127200326,0,0,0,0,0.0818960941537391,0,0,0.204231501836488,0,0,0,0,0,0.0494798035897347,0,0,0,0.0902392325053579,0,0,0.0223960442354077,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0392315343257091,0,0,0,0,0,0,0,0,0,0.134446852268589,0,0,0,0,0,0,0.020330264819024,0.00900332419752755,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.391848746831323,0,0,0,0,0,0,0.139970443303846,0.0789327876865077,0.0860075517076567,0,0.100756282978815,0.05669025124887,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127064582617392,0,0,0,0,0,0,-0.251514928835212,0,0,0,0,0,0,0,-0.00703465242978452,0,0,0,0,0,0
X000338.SZ,0,0,0,0.108875275117347,0,0,0,0,0.11501984455283,0,0,0,0,0,0.146063514156312,0,0,0,0,0,0,0,0.0261463050584421,0,0,0,0,0.0509965647656908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13512570535072,0,0,0,0,0,-0.0284872422979454,0.0360975906391102,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0555827538526332,0,0,0.0103751730632844,0,0,0,0,0,0.00220547500843049,0.0189892964469153,0,0,0.346953739884345,0,0.145897531756753,0,0,0,0,0,0,0,0,0,0,0.0688366297001032,0,0,0,0,0,0,0,4.33680868994202e-19,0.0732519822777334,0.00585395790530856,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0789119987339515,0,0,0,0,0.0180157827868401,0.0881884152963024,0,0,0,0.0168304935423488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112820604324819,0,0,0,0.037909827667935,0,0,0,0,0,0,0.0122800716324677,0.0663195245292999,0,0,0,0,0,0,0,0,0,0.00619314253963998,0.0398843043877465,0,0,0,0,0
X600809.SH,0,0,0,0,0.248588084892042,0,0,0,0,0,0,0,0,0,-0.0647401887938267,0,0,0,0,0,0,0,0,0,0,0.324678592868651,0.0485136356018449,0,0,0,0,0,0,0,0,0,-0.0338947607163284,0,0,0,0,0,0,0,0,0,0,0,0.0200001708978493,0,0,-0.0319277040196703,0.0563614936773845,0,0,0,0,0,0
X601877.SH,0,-0.160775798184448,0,0,0,0,0,0,0,0,0.0404233767074016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257796188894551,0,0,0,0,0,0,0,0,0,0,0,0.0390949672531735,0,0,0,0,0,0,0,0,0.275318289198827,0.0734743939635448,0.108141029069285,0,0,0,-0.00595357620820542,0.0220937726863943,0,0,0,0,0,0
X002008.SZ,0,0,0.265846124094509,0,0,0,0,0,0,0,0,0,0,0.155245374484419,0,0,0,0,0,0,0,0,0,0,0.0938361827476355,0.311564496713345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11780736312478,0,0,0,0,0,0,0,0,0.00405191231550885,-0.219005584437701,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138329302082885,0,0,0,0,0,0.0219047360239011,0,0,0,0,0,0,0,0,0,0,0,0.0576895537559851,0.187983823275948,0,0,0,0,0,0,0,0,0,0,-0.0410907702811752,0,0,0.000962001532733209,-0.0137685209180253,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0954810413179716,-0.217375856976201,0,0,0,0.125161666211461,0.146336548486538,0,0,0,0,0.0357572263133477,0,0,0,0,0.230907141153822,0,-0.03490914448623,0.261028641853008,0,0,-0.108269070907615,0,0.0341474868287797,0,-0.0681302093963859,0,0,0,0,0,0,-0.000409117070175802,0,0,0,0,0,-0.0295969597658368,0,0,0,-0.0351022128892319,0.0396633117083306,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145802557938583,0.0958967411590807,0,0.662189332885307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137666658351751,0,0,0,0.151164174227435,0,0,0,0,0,0,0,0,0,-0.0336640311850249,0,0,0,0,-0.0357303818341983,0.0399442483586179,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.224291025888466,0.0463130047352448,0,0,0.0117222166457965,0,0,0,0,0,0.0460802887934223,0.427201296757364,0,0.0160667158327218,0,0,0,0,0,0,0,0,0.139582409440063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116322378351234,0,0,0,0,0,-0.00154810234528042,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.195722020390846,0,0,0.127065600201065,0,0,0,0,0,0,0,0,0,0,0.133864708176687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791563778071215,0,0,0,0,0,0,0,0,0.0400051992443568,0,0,0,0,0.00657777127404078,0,0,0,0,0,0,0
X300003.SZ,0,0.114828159804005,0,0,0.0344039375368879,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702368290716807,0,0,0,0,0,0,0.0599795157924227,0,0,0,0,0.0285796853953738,0,0,0,0,0,0,0,-0.19069680085294,0,0,0.209150184060658,0,0.108754707779853,0,0,0,0.0333275075100949,-0.0306695908604024,0,0,0,0,0,0
