,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600118.SH,X600271.SH,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X600089.SH,X002241.SZ,X600741.SH,X000559.SZ,X600177.SH,X600839.SH,X600066.SH,X002456.SZ,X600582.SH,X300124.SZ,X002236.SZ,X002292.SZ,X000800.SZ,X600060.SH,X600198.SH,X002465.SZ,X600435.SH,X000623.SZ,X000977.SZ,X000568.SZ,X002276.SZ,X601877.SH,X000581.SZ,X002475.SZ,X600498.SH,X000050.SZ,X002008.SZ,X000869.SZ,X002294.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128885616671343,0,0,0,0,0.0233945088247401,0,0,0.0766025049734602,0.0429945957884538,0,0,0.142462200491711,0,0,0.0383563846952369,0,0.010935961509099,0,0.00118002753738043,0,0,0,0,0,0,0.00208800578432628,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0800801054572514,0,0,0,0.0438209515108791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393279229619526,0,0,0,0,0.114440626733757,0,0,0,0,0,0,0.0132538793996258,0,0,0,0,0,0,0,0,0,0,-0.011273078387774,0.00585304278337633,0,0,0,0,0,0
X000100.SZ,0,0,0.0267048393757547,0,0,0,0,0.138493544203602,0,0,0,0,0,0,0,0,0.0934532096819546,0,0,0,0,0,0,0,0,0.143170180575475,0,0,0,0,0,0,0,0.130077236277003,0,0,0,0.0944660529497678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328248738079915,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351680621938774,0,0,0,0,0,0,0,0,0,0,0,0,0.0285685872272605,0.00990754198314664,0,0,0,0,0,0.0293454301543162,0.16220874945381,0,0,0,0,0,0,0,0,0.154638101025049,0,0,0,0.0213538857556891,0,0,0.00895383399254717,0,0,0,0,0,0
X600271.SH,0,0,0,0.229891392042029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264418428211415,0,0,0,0,0,0,0.124618579040452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235499192577738,-0.0171045409368258,0,0,0,0,0,0
X600372.SH,0,0.0587948577914428,0,0,0,0,0,0,0,0,0,0,0,0.0103910767556914,0,0,0,0,0,0,0.0512750317721202,0,0,0,0,0.000699965061207907,0,0,0.0798427084973342,0,0.0518215570609877,0,0,0.116343909473841,0,0.163509119010302,0.0823616599929411,0,0,0.155213441370573,0.0188277657914704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0603975694991598,0,0,0,0,0.560172088183219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172584527226155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177176730835623,0.0167179301783974,0,0,0,0,0,0
X600703.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.158846859235756,0,0,0,0,0,0,0.00463473381039662,0,0,0,6.93889390390723e-18,0,0,0,0,-4.33680868994202e-19,0,0,0.124389239028423,0,0,0,0.105019410019604,0,0.0552456075735318,0,0,0,0,0,0,0,0,0,0,0.0888260697775321,0,0,0,0,0,-0.0063418957609749,-0.0114540736201943,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147211148958211,0,0,0,0.0988417050958319,0,0,0,0,0,0,0,0.0532546657374097,0,0,0,0,0,0,0,0,0.0750134471905244,0,0,0.0203415104969367,0,0,0,0,0,0,0,0.179554543911324,0,0,0.00637995717985687,0.00429411655014902,0,0,0,0,0,0
X002129.SZ,0,0,0,0.081518080806897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266335276877352,-1.73472347597681e-18,0.194060514179255,0,0,0,0,0,0,0.118378240932876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244352192140425,0,0.0434238329918621,0,0,0,0,-0.0095316825082065,0,0,0,0,0,0,0
X600089.SH,0,0,0,0.0422076956841984,0,0,0,0.112208212074944,0,0.0783517051963504,0,0,0,0,0,0.111898319178763,0,0,0.2432644714115,0,0,0,0,0,0,0.0274373450200926,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0693050493721348,0,0,0,0,0,0,0.0389257426243893,0,0,0,0,0,0,-0.0124440340138626,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325425479490812,0,0,0.0908981821563119,0.0558995799566038,0,0,0,0,0,0.0115009894253742,0.141746286299722,0,0,0.0657528362994404,0,0.0532019755964523,0.0589344613799086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183080747577026,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111411070581564,0,0,0,0,0.0554434213412235,0,0,0,0,0,0,0,0.0971909838495597,0,0,0,0.147266005297744,0.0168738055278565,0,0,0,0,0,0,0,0,0,0,0.0038752892105744,0,0,0,0,0,0,-0.012790623251318,0.0345709702993778,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207968105884579,0.0320490053464626,0.0686122638107421,0.0486466277810049,0,0,0,0.0721387264553035,0.170343020849635,0,0,0.172850322612579,0,0.145934890363465,0,0,0,0,0,0,0,0.0382139908487835,0,0,0.0220386632639972,0.0226100928897798,0,0,0,0,0,0
X600177.SH,0.0838827333197912,0,0,0,0,0,0,0,0,0,0,0.0838340491464437,0,0,0,0,0,0,0,0,0,0,0,0.130471039141111,0,0,0,0,0,0,0,0,0,0,0,0.130757895590426,0,0,0,0,0.0460551588594741,0,0,0,0.226241111492114,0,0,0,0,0,0,-0.00884412323318716,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833770399949314,0,0,0,0,0,0,0.18987061678733,0,0,0.177645920068971,0,0,0,0,0.104969045214817,0,0,0,0,0.118996187393643,0,0,0,0,0,0,0,0,0,0,0.0122851388190045,0,0,0,0,0,0,-0.0164737881048489,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0600455374234786,0,0.0575966456525074,0,0,0,0,0.0214587841734328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033793016631645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259859231136159,0,0,0,0,0.00338639878202307,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721819321369784,0,0.107030739626094,0,0,0,0,0.12718007652172,0,0,0,0,0,0,0.00534280230629806,0.0539185685913489,0,0.0220917038964969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.021324918627852,0,0,0,0,0,0,0
X600582.SH,0,0,0,0.0174178060314477,0,0,0,0,0,0,0,0,0,0.0530254725569666,0,0,0,0,0,0.00790452208146142,0,0,0,0,0,0,0,0,0,0.138479928568659,0,0,0,0,0,0,-3.46944695195361e-18,0.297424680863914,0,0,-8.67361737988404e-19,0,0,0.198537682061577,0,0.24036560231493,0,0,0,0,0,-0.0116001177008953,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119239720590174,0,0,0,0,0,0,0,0.088582437873208,0,0,-0.0348624661396971,0,0,0,0.084977835428891,0,0,0,-0.0844154913469537,0,0,0.0954877903069855,0,0,0,0,0,0,0,0,0,0.108894755298713,0,0,0,0.24983973972843,0,-0.0228677391699226,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.210934515879844,0,0,0,0,0,0,0,0,0,0,0.131166136741649,0,0,0,0,0,0,0,0,0.109047271673693,0,0,0,0,0.019046421059005,0,0,0,0,0,0,0,0,0,0.076604984246267,0,0,0,0,0,0.0437406404310213,0,0,0,0.0691232203666545,0.0349926764907705,0,-8.67361737988404e-19,0.0131809691108628,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,-0.173748555850131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137616676143473,0,0,0.133895143073137,0,0,0,0.0438142408639281,0,-0.0186670593123118,0,0,0,0,0,0,0,0.0558917789602563,0,0.175804934721811,0,0,0.0909074333667767,0,-0.00782594970526702,-0.0142161377340508,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.195430274387024,0,0,-0.0978048133674374,0.0822150297258659,0,0,0,0,0.15248000483705,0.0204542577398271,0.248401031094901,0,0,0,0,0,0,-0.00812561010956915,0,0,0,0.0211556323706979,0,0,0,0.130056043333151,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517301414738008,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.06872987663596,0,0,0,0,0.108294840687879,0,0,0,0,0,0,0.123694403563432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145221687967801,0,0.14892271345529,0,0.20053707318335,0,0,0,0,0,0.102678845204466,0,0,0,0,0,0,-0.00148919435545498,0,0,0,0,0,0,0
X600198.SH,0,0,0,0,0.131723678641062,0,0,0,0,0,0,0,0,0,0,0,-0.1194471020267,0.0208508805165855,0,0.132984110186428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151260980318785,0,0.091425093344166,0,0,0,0,0,0,0,0,0.319073509126461,0,-0.00654912982632941,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0.0438121547690525,0,0,0,0,0,0,0,0,0,0.0805697697416416,0.108925729816803,0.0865920041198049,0,0,0,0.0152854974682712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28700926643676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135717036763315,0,0,0,0,0,0,0
X600435.SH,0,0,-0.0918154224127675,0,0,0,0,0,0,0,0,0,0,0.0383280318356646,0,0.113862966166416,0,0.0156848622627227,0,0.079923585198345,0,0,0,0,0,0,0,0,0.0366535547761781,0,0,0,0,0.0367944153457658,0,0.267036234903918,0,0,0.0157599284824247,0,0,0,0,0,0,0.141180101237406,0,0,0,0,0,-0.0166214474398084,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150086696811673,0,0.024852562869847,0,0,0,0,0.196736999367222,0,0,0,0,0.0790985062463664,0,0,0,0.128139470048359,0,0,0,0,0,0,-0.0177287462526483,-0.0142076713664747,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729009363377545,0,0,0,0,0,0,0,0,0.105275135135326,0,0,0,0,0,0,0,0,0,0.260531484261502,0,0,0,0,0,0,0.0448113098484067,0,0,0,0.0883364983149904,0,0,0,0,0,0,-0.00625620879639684,0.0125805922042627,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0850341367548824,0,0,0,0,0,0,0,0.0541960664441965,0,0,0.0864733384932852,0,0,0,0,0,0.0388509318974646,1.0842021724855e-19,0,0,0.126695388497017,0,0.0374023538049414,0,0,0.0203044272540616,0,0,0,0,0,0,0.0449897649976765,0,0,0,0,0,0,0,0.0193503382549116,0,0,0.0168819598065087,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0.137350785947116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783102288816426,0,0,0,0,0,0,0,0,0.286967971269539,0,0.113265939115802,0,0,0,0,0,0.117452010919777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043283110513012,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0631714808574029,0,0,0,0,0,0,0,0,0,0,0.020378155015776,0.0526371576598378,0,0,0,0,0,0,0,0,0,0,0,0.102650549538392,0,0,0,0,0,0.0358157117710463,0,0,0,0,0,0.0542611984309892,0,0,0,0,0,0,0,0,0,0,-0.012449734771641,-0.0326954547636697,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0398958344521093,0,0,0,0,0,0.158097733720683,0,0,0,0,0,0,0,0,0,0,0,-0.00959824865856315,0.0145201239099114,0.125046307157676,0,0,0,0,0,0,0,0,0,0,0.193545416085802,0,0,0,0,0.0512802086685918,0,0,0,0,0,0,0,0,0,0,0.0101051671969079,0.0194055191936632,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021854607796225,0,0,0.145683563459911,0,0,0,0,0,0,0,0,0,0,0.126172849346478,0.0658118603551918,0,0,0,0,0,0.163542045827246,0,0,0,0,0.0168777989995445,0,0,0,0.0246252292049004,0.00537148789421108,0,0,0,0,0,-0.0109601409731657,-0.0110680139661602,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0223897319958611,0,0,0.112435271612387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211893093961466,0,0,0,0,0,0,0,0.165906045173832,0,0,0,0,0,0,0.178290495921711,0.0560659636857209,0,0,0.0995232587529684,0,-0.00633643865036806,0.00712469878108577,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.0842084484414997,0,0,0,0,0,0,0,0,0.17791930683681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839216888244228,0,0,-0.139651674580841,0,0.045909683105437,0.0627153941506216,0.113407071377228,0,0,0,0,0,0,0,0.168811585011801,0,0,0,0,0.0234241472953806,0,0,0.0276618958337226,0,0,0,0,0,0
X002008.SZ,0,0,0,0.100492482707663,0.0794173785978619,0,0,0,0,0,0,0,0,0,0,0,0,0.0269301164951624,0,0,0,0,0,0,0,0,0,0.050621380079002,0,0,0,0,0,0,0.0884798049879617,0,0,0,0.0930415246698478,0,0,0.0390563428722753,0,0,0.0880667981242575,0,0,0,0.148319645742484,0,0,-0.00695482167716354,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0209568835753,0,0,0,0,0,0.0200875059206266,0,0,0,0,0,0.0291520461500575,0,0,0,0,0,0,0,0,0,0,0,0,0.178255826953671,0,0,0,0,0,0,0,0,0.205577311618903,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.0470934943129898,-0.0644587659401584,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0.0540838139534178,0,0,0.0761757294455908,0,0,0,0,0,0,0,0,0,0,0,0,0.0800798871471804,0.123955230474668,0,0,0,0,0,0.136926900039597,0,0,0.0664212212552791,0,0,0,0,0.101187963425917,0,0.00999426766978498,0,0,0,0,0,0,0,0,0,0,-0.0179542315487832,-0.022630082225333,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.0196364614904244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166505191858056,0.0756759422959068,0,0,0,0.0928249664961517,0.223290195159488,0,0,0,0,0,0,0,0,0.341816948226421,0.0118800931512027,0,0,0,0,0,0,0,0.00225807054156386,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.251612690354429,0,0,0,0,0,0,0,0,0,0,0.0535067102115818,0,0,0,0,0,0,0,0,0,0,0,0,-0.00508162580939967,0,0,0,0,-0.0468669910126395,0,-0.0379652023572872,0,0,0,0,0,0,0,0,0,0,-0.0682119976637683,-0.0486625849610245,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21541380086272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.659868009194923,0,0.20060681208612,0,0,0,0,0,0,0,0,0,0.781664479952023,0,0,0,0,0,0,0,-1.1591426946956,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.430431193647897,0,0,0,0,0,0,0,-0.371642282039836,0.0824659740986077,-0.41172991234216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.881170184715564,0,0,0,-0.219225809150478,0,0,0,0,0,0,0,0,0,0,-0.706049045069183,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.15795860987886,0,0,0,0,-0.0172825964330437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282776198491194,0,0,0,0,0,0,-0.209069114935047,0,-0.0766583730387541,0,0,0,0,0,0,-0.0445959531278469,0,0,0,0,0,-0.221466594337716,0,0,0,0,0,0,-0.0140315526041565,0,0,0,0,0,0
MKreturn,-0.0937489348517735,0,0,0,0,0,0,0,0,0,0,0,0,0.0366263922183961,-0.100162139512263,0,0,0,0,-0.0767565950953955,0,0,0,0,0,0,0,0,0,0,0,0,0.0242831425863203,0,0,0,0,0,0,0,-0.0205277410266024,0,0,0,0,0,0,0,0,0,0,-0.00171826155394234,0.00989293482535056,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00348337977858296,0,0,0,-0.0102679450857247,0,0,0,0,0,0,0,0,0.00407943354065624,0,0,0,0,0,0,0,0,0,0,0,0.00955196083807167,0,0,0,0,0,-0.00402204249989986,0,0,0,0,0,0,0,0,0,0,-0.000726791996139165,0.00641933706960188,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00424524678804293,0,0,-0.00124626540713937,0,0,0,0,0,0,0,-0.0154910293788681,0,0,0,0,0,0,0,0,-0.000762662779526445,0,0,0,0,0,0,0,0,0,-0.00661503295821289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503958017696338,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589237092195947,0,0,0,0,0,0,0,0,0,0,-0.00632905130259791,0,0,0,0,0,0.00321329143959267,0,0,0,0,0,0,0,0,0,0,0.00931598372326422,-0.00883405535877571,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146785576135288,-0.00138571358219099,0,0,0,0,0,0
