,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X600031.SH,X000568.SZ,X000100.SZ,X600271.SH,X600118.SH,X002475.SZ,X002456.SZ,X600177.SH,X002292.SZ,X000338.SZ,X000559.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X601877.SH,X002180.SZ,X600867.SH,X002506.SZ,X002074.SZ,X600522.SH,X002294.SZ,X300124.SZ,X002085.SZ,X600089.SH,X600498.SH,X002508.SZ,X002426.SZ,X002249.SZ,X000050.SZ,X600487.SH,X600418.SH,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.256993596731252,0.0586373736045444,0,0,0,0.220534647063341,0,0,0,0,0,0,0,0,0,0,0.118018841611589,0,0,0,0,0,0,-0.00173550549386265,0,0,0,0,0.103688966146102,0,0,0.00839109961189069,0,0,0,0,0,0,0,0,0,0,0,-0.0145822404073023,0,0,0,0,0,0.0721284011187832,0,0,0,0,0,0,0
X600104.SH,0.120281473180779,0,0.150099540086768,0,0,0,0,0,0.41898909286589,0,0,0,0,0,0.0332915986483621,0,0,0,0,0,0,0,-0.0265767108872397,0.0100509709199848,0,0,0,0,0,0,0,0,0,0,0,0,0.0533209869125801,0,0,0,0,0,0,0,0,0,-0.0303293249280315,0,-1.6940658945086e-21,0,0,-0.0477777867730287,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0350398860244626,0,0,0,0,0,0,0,0,0,0,0.00276010220289706,0,0,0.0820709922640981,0,0,0.00970910590889089,0.109319389713014,0,0,0,0,0,0,0,0.0803473375559218,0,0.0310046201601058,3.46944695195361e-18,0,0,0,0,0.290558103122698,0,0,0,0.105576048231726,0.122825727332146,0,0,0,0,0,0.0195474694670569,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418513271756134,0,0,0,0,0,0,0,0.0125854898414916,0,0,0,0,0,0,0.0259507565582599,0,-0.0180218469972835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318765965199346,0,0,-0.0378413999892524,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0602766206537109,0,0,0,0.0294436899197508,0,0,0,0.460975183919783,0,0,0,0,0,0,0,0,0,0,0,0.149974032811408,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0737188284311086,0,0,0,0,0,0.0820395695963738,0,0,-0.0150846735912778,0,0,0,0,0,0,0
X600276.SH,0.0979172248579364,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0966905402067953,0,0,0.0779660445052907,0,0,0.00631141551206575,0,0.0049314972849351,0,0,0,-0.0216593437502573,0,0,0,0,0,0,0,0,0,0,0.0267047774508725,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00708205322882393,0,-0.0183219548352344,0,0,-0.0164827454266162,0,0,0,0,0,0
X002304.SZ,0.0135997233537888,0,0,0,0.61516114536055,0,0,0,0,0,0,0,0,0,0,0,0,0.111228591808869,0,0,0,0,0,0,0,0,0,0,0.0687849871609111,0,0,0.0346168334291157,0.0475361704972238,0,0.0158430886904769,0,0,0,0,0.0461071216405173,0,0,0,-0.0227872238469584,0,0,0,0.0165714386381432,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0824644205725643,0,0,0,0,0.0277770638762006,0.0712237051373281,0,0,0,0,0,0,0,0.105905600814439,0,0,0,-0.00698663420866056,0,0,0,0,0,0,-0.0169266805396581,0,0.0551926674528584,0,0,0,0,0,0.0169920494478959,0.0133451619742165,0,0,0.0258763642064638,0,-0.0643604049137558,0.0106695240542514,0,0,0,0,0,0
X000625.SZ,0,0.0769552275885861,0,0,0,0,0,0,0,0,0,0,0.0693515523857271,0.0143535228605174,0,0.0769962534582163,0,0.0457311924511587,0,0,0,0,0,0,0,0,0,0,0.0449866602114687,0,0,0,0,0,0,0,0.0649763723703307,0,0,0,0,0,0,0.0346744787585394,0,0,1.0842021724855e-19,0,0.00751119513523477,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.0401856409288708,0.0635616387580292,0,0.0916972362198272,0,0,0,0,0,0.0545080711552662,0,0.0648569181728146,0,0.00998100662304532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169548810471309,0,0,0,0,0,0,0.0313297864592149,0,0,0,0,-2.16840434497101e-19,0.00139287843435703,0,0,0,0,0,0,0,0,0.0656470356837312,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.119275830202324,0,0,0,0,0,0,0,0.0606371705672227,0,0,0,0,0,0.163748967497849,0,0.0690707465244913,0,0,0,0.0596585609732707,0,0,0,0,0.0143799966944618,0,0,0,0,0.0654015067945046,0,0,0,0,0.0933403353171453,0,0.0277526055330648,0,0,0,0,0,0,0,0.0629810272872853,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227848766911603,0,0.153237139383365,0,0,0.0967763431393519,0,0,0,0,0,0,0,0,0.00165499515028323,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.067559349907923,0.0161372641045202,0.0699610511407281,-0.0628409079077465,0,-0.00777418166889936,0.0400025632835622,0,0,0,0,0,0
