,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X002241.SZ,X000661.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600741.SH,X600703.SH,X000625.SZ,X002371.SZ,X000100.SZ,X002007.SZ,X300142.SZ,X002236.SZ,X601877.SH,X002129.SZ,X002179.SZ,X600584.SH,X002049.SZ,X600183.SH,X000800.SZ,X000157.SZ,X002414.SZ,X601799.SH,X300003.SZ,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X002185.SZ,X300146.SZ,X000977.SZ,X600066.SH,X002508.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.148803410371823,0,0,0,0,0,0.0114495543791633,0,0,0.346484249770977,0,0,0,0,0,0,0,0,0,0.0138397538142187,0,0,0,0,0.0957176337944329,0,0,0,0,-0.0493735209448461,0,0,0.0201227327422427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257844736078708,0.0069532281490392,0,0,0,0,0,0
X000858.SZ,0.0910160053272844,0,0,0,0,0,0,0.198108337010257,0.118062664097419,0,0.141982933601262,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00344934767302853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07242828570109,0,0,-0.00123886501210975,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0101219123807468,0.00046632443277894,0,0.160176256025029,0,0,0,0,0,0,0,0,0,0.0191865854364086,0,0,0,0,0,0,0,0.0597912734982163,0,0,0,0,-0.000410791152694976,0,0,0,-4.33680868994202e-19,0.00307711129258939,0,0.0859853978918277,0,0,0,0,0.0667462368215359,0,0,0,0,0,0.00232518827614879,0,0,0,0,-0.0339443923329108,0,0
X002415.SZ,0,0,0,0,0.210192285983668,0,0,0,0,0,0,0.141326379920258,0,0,0,0,0,-0.0232432192190837,-0.0678155095056784,0,-0.0373542695582301,0,0,0,0,0,0,0,0.162557483945015,0,0,0.116739836544677,0,0,0,0,0,0,0,0,0,-0.0795452303999925,0,0,0,0,0,0.0384379581679822,0,0,0,0,0,0,0,0,0.0588598066501896,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.018464866419466,0,0,0,0,0,0.0287500820817435,0.510055170883949,0,0,0,0,0,0,0,0,0,0,0.0127671717078309,0,0,0,0.0923688520592133,0,0,0,0,0,0,0,0,0.0408770037118049,0,0.0310523510589052,0,0.0473008349059888,0,0,0,0,0,0,0.0405678444603648,0,0.0147791186670863,0,0,0,0,0.0138733567176421,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0569917403120028,0,0,0,-0.0274475623202209,0,0,0,0,0,0,-8.67361737988404e-19,0.101500120237008,0,0,0,0.0555827236514379,0.06513876145203,0,0,0.0932393667231104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195328104259286,0,-0.0113887546466682,0,0,0,0,0.025350947512197,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0389933498521949,0,0,0,0,0,0,0,0,0.272478726963036,0,0,0.128793280142484,0.0475800886238023,0.0400824488643952,0.0578473502545312,0,0,0,0,0,0,0,0,0,0,0.0428464164786264,0,0.0148084112526399,0,0,0,0,0,0,0,0.0332175286596985,0,0,0,0,0,0,0.00222993130128359,0,0,0,0.0144134706801246,0,0
X000568.SZ,0,0.225385583784384,0,0,0,0,0,0,0.10643994580283,0,0.190392631598686,0,0,0,0.0825876792497034,0,0,0,0,0,0.0231962331575502,0,0,0,0,0,0.0909842992713984,0.0223987186349874,0,0,0,0,0,0,0,0,0,0,0.0985296906554752,0,0,0,0,0,0,0,0,0,0,0,0,0.0210228913987771,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.249379851388642,0,0,0,0,0,0,0,0,0,0,-0.0621624835877894,0.267648688084914,0.0268693903782943,0,0,0,0,0,-0.0449060171007093,-0.0182060993557587,0,0,0,0,0,0,-0.0412329447053656,0,0,0,0.03918910298749,0,0,0,0,0,0,0.121870127848189,0,0,0,0,0,0,0.0247741660028455,0,0,0,-0.00424587077903426,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0308159500949744,0,0,0,0,0,0,0.257986593712994,0,0,0.603399777981187,0.0143776734966938,0,0.075505806995602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217172695277265,0,0.00327493006555414,0,0,0,0,0,0,0.010350905955433,0,0,0,-0.0703409775178825,0,0.0600584204044547,-0.0333576022657145,0,0,0,0,0,0
X600809.SH,0.309337516354589,0.0465396466066673,0,0,0,0,0,0.0803322061729146,0,0,0,0.0780736804543767,0,0,0,0,0,0,0,0.0195654360000742,0.199833186939078,0,0,0,0,0,0.13263256224421,0.0099301155061113,0.0288999802095945,0,0,0,0,-0.06916029852862,0,0,0,0,0.125313895961469,0,0,-0.0848233983857604,0,0,0,0,0,0,0,0,0,0,0.0140310414671582,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011154941568665,0,0,0.0905386186050596,0.0843265479550689,0,0,0,0,0,0.0301196712985218,0.141777537575537,0,0.121494631549728,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0742880312881803,0,-0.0961166445334879,0,-0.0637531892185163,0,0.0272345593847066,0,0,-0.0443157708515121,0.0182106680478612,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775752516292292,0,0,0,0,0,0.436179641187062,0,0,0,0,0.0880119971041604,0,0,0,0,0,0,0,0,0,0,0,0,0.0512319126411741,0,0,0,0,0,0,0,-0.000666253001194549,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.155142816936113,0,0,0,0,0,0,0.0379709431635821,0,0,0,0,0.037465621060683,0,-0.0249113458846779,0.0552987213328836,0,0,0,0.114870623089203,0,0.0566913408770069,0,0,6.93889390390723e-18,0,0,0,0,0,0.0943899367063667,0,0,0,0.0880815947811466,0,0,0.0357956792145734,0,0.0466354452921377,0,0,0.0888117186139352,0,0.0378449370002826,0,0,0,0,0.0315442574925946,0,0
X002241.SZ,0,0,0,0,0.459343533605424,0,0,0.315768199945693,0,0,0,0.0285964562436645,0,0,0,0,0,0,0,0.0504673407518789,0,0,0,0.0215213729487281,0,0,0,0,-0.0220292174156372,0,0,-0.0919322664751736,0,0,0,0.254498991827456,0,0,0,0,0,-0.0134384125146903,0.0565933091737923,0,0,0,0,0,0,-0.0860424921498739,0,-0.02292293391435,-0.033822577022209,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.104718538101615,0,0,0.178981250542572,0,0.173628196464675,0,0,0,0,0.021682257362823,0,0,0,0,0,0.0376414173530727,0,-0.27073305253137,0.0548530489661023,0.144264847280222,0,0,0.372751623452393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275626370628913,0.0253046859309688,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0754444197299542,0,-0.0452894546778241,0,0,0.0856284745609246,0,0,0,0,0,0.0318535139744344,0,0,0,0,0,0,0,-0.0293465944795212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104653886721728,0,0.0063895135744252,0,0,0,0,0.0109249245976131,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390260355657865,0,0,0,0,-1.73472347597681e-18,0,0.022258975021267,0,0.124001487174333,0,0,0.00144951365271202,0,0,0,0,0,0.100372856168095,0,0,0,0,0,0,0,0,0,0.0772906133908886,0.0704385464074734,0.200571745637642,0,-0.0333129998021247,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.00936812673505252,0,0,0.233828425012737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565087169113522,0,0,0,0,0,0.0470301801132499,0,0,0,0,0,0,0.196246545936514,0,0,0,0,0,0.0477603081606927,0,0,0.00339762365605971,0,0,0,0,-0.0182649543119436,0,0
