,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X000157.SZ,X000977.SZ,X600584.SH,X000661.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X002028.SZ,X002180.SZ,X300142.SZ,X002463.SZ,X600460.SH,X600183.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.146034267631576,0.104626696845532,0,0,0,0,0,0.00534769982804919,0,0,0,0,0,0,0,0,0,0,0,0,0.0374071225198553,0,0,0,0,0,0,-0.025482418490394,0,0,0,0,0,0,0.101262566634045,0,0.0570775509911087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042092257381028,0.0346243881102481,0,0,0,0,0,0
X000858.SZ,0,0,0.421878153673353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138577493653946,0.0594119034980412,0,0,0,0,0,0,0,0,0,-0.0811518261791143,0,0,0,0,0,0,0,0,0.141693628506637,0,-0.096098535091299,0,0,0,0,0.11411670576987,0.0693364795761751,0,0.0213111700779968,0,0,-0.123973126218901,-0.0480013691544944,0.019699016834154,0,0,0,0,0,0
X000568.SZ,0.225859202407478,0.199947919833237,0,0.0706923146413606,0.027652029728726,0,0,0,-0.0302998779980006,0,-0.0605875100873327,0,0,0,0.305786323061262,0,0,0.0228968652331452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326166670620023,0,0,0,0,0,0.100400425158794,0,-0.0350520408960463,0,0,0,0,0,0,0.00687927074751887,0,0,0,0,0.0109731074099629,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211626879480473,0,0,0,0,0.0636208429242871,0,0,0.165384287534365,0,0,0,0,0,0,0.0527590822288533,0,0,-1.73472347597681e-18,0,0,0,0,0,0.431811344459303,0,-0.0522109993441005,0,0,0,0,0,0,0.0389238769112141,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0903434744261898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290193456996622,0,0,0,0,0,0,0,0,0,0,0.298996534641427,0,0,0.0059107137832873,0,0,0,0,0,0.185361067144972,0,0,0,0,0,0,0.0108823164490577,0,0.00231267461079741,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104922007675121,0,0.0439052416948441,0,0,0,0,0.082057453680538,0,0,0,0,0,0,0,-0.21199488095509,0,0,0,0.0663234550755196,0.293434704336177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443177222809585,0,0,0,0,0,0
X600690.SH,0,0.0712069812805553,0,0,0,0,0,0,0,0.00273804042655451,0,0,0,0,0,0,0.146196882831624,0,0,0,0.0660873215500495,0,0,0,0.0791441236580984,0,0,0,0,0,0,0.00267743917171675,0,0,0,0,0,0.0630012046585702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196444496330177,0,0,0,0,0,0
X002304.SZ,0,0.420235986730886,0.038554223078322,0.123921213021226,0,0,0,0,-0.0221911158429156,0,0,0,0,0,0,0,0,0,0.056091585187491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504058539140408,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278959138025947,0,0,-0.138408230928022,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184081899999866,0,0,0,0.00246641678406514,0.148119798397625,0,0,0,0,0,0.0697908757429614,0,0,0,0.0540705277013239,0,0,0.00628812119676577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091186409153961,0.0994625793396228,0,0,0,0,0,0.0613965149776985,0,0,0,0,0,0
X000651.SZ,0,0.120777964299983,0,0,0,0,0.286464672468777,0,0.0443628846758472,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0676717462071248,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.083151935892294,0,0,-0.022213984215932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-8.67361737988404e-19,0.00746508983841008,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241601141748598,0.00464664289439423,0,0.0265398577427928,0,0,0.0373632103565899,0,0.0554509883303904,0,0,0,0,0,0,0.0977030499942358,0,0,0,0,0,0,0.0683304517723942,0.189169811603313,0,0,0,0,0,0,0,-0.03343013707465,0,0,0,0,0,-0.0390292935122851,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163256514729709,0.109202724057596,0.0361415850402888,0,0,0,0,0,0,0,0,0.0817623106974591,0.0498227686839788,0,0,0,0,0,-0.00404850912960007,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00564178522497015,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.02219536527773,0,-8.67361737988404e-19,0,0,0.0621364519621291,-0.0599176467639883,0.0268315024422815,0,0,0,0,0,-0.168071400638496,0,0,0,0,0,0.147178180856038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048880210551788,0,0,0,-0.0393190612287624,0,0.00300396036784199,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920527923689418,0,0,0,0,0,0,0,0,0,0,0.0985953563752232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283020353551032,0,0,0,0,0,-0.067311487284212,0,0,0,0,0,0
X000596.SZ,0,0,0.394493157651591,0,0.0524576084704474,0.0695421380380507,0,0,0,0,0.0297279609006948,0,0,0,0,0,0,0.025762143114163,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117682884798117,0,0,0,-0.00726784586651221,0,0.0360582461208531,0,0.042416104154673,0,0,0,0,0,0.0213008215168993,-0.0181200695965547,0,0,0,0,0,-0.0192048161187979,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.136243498784156,0,0,0,0,0,0,0.00866174827113901,0,0,0,0,0,0,-3.46944695195361e-18,0.141519020120415,0,0,0,0,0,0,0.212339352755601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227937372854956,0,0.0143304546490257,0,0,-0.0397870354881827,0,0,0,0,0,0,0
