,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000596.SZ,X002049.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X002241.SZ,X000733.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X002414.SZ,X000799.SZ,X600487.SH,X000066.SZ,X002223.SZ,X002236.SZ,X002294.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786611383441655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165598952739565,0,0,0,0,0,0,0,0,0,0.128513718037101,0,0,0.136016165811391,-0.0611280815676661,0,0.0632260825562041,0.271329942215081,0,0.0290199697694323,0.101549011922856,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104401129040598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703122210811156,0.084971435425548,0,0,0,0.0500823104325973,0,0,0,0,0,0,0,0.362168509197039,0.0532505344060618,0,0,0,0,0,0.0721357906299685,0,0,-0.0163442189099068,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.104274196159918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473352300157805,0,0,0,0.0850610383292434,0,0.177800027036692,0,0,0,0,0,0,0,0,0,0,0,0,0.0565069001906301,0,0.1640719123778,0,0,0,-0.00603799583723224,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565133963103906,0.0462995034289533,0,0,0,0,0,0,0.0679261803366547,0,0,0,0,0.0701775721754895,0.0372880667892008,0.383012727290018,0,0,0,0,0,0,0,0,0.064830380383404,0,0,0,0,0,-0.0704125404858731,0,0,0,0,-0.0176735914570994,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0559807406655779,0,0,0,0,0,0,0,0,0.146927649219676,0,0,0,0,0,0,0,0,0.0892121873301261,-0.021518300164832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141624781869793,0.0622162202053936,0.134991136536076,0,0,0,0,0,0,0,-0.0279318024909587,0.0398210337038082,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0700818282561135,0,0,0,0,0,0,0,0,0.087760321769609,0,0,0.242614490087991,0,0,0,0,0,0,0,0,0.222678446865617,0,0,0.0226460219048298,0.0805081378040379,0,0.0214556316640565,0,0,-0.00718179571231239,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211933684851768,0,0,0,0,0,0,0,0,0,0.0556393829639886,0,0,0,0,0,0.0499162994233546,0.0153775978556077,0,0,0.293981301085331,0,0,0.0541940332189233,0,0,0,0,0.120155978156155,0,0,0,0,0,0,0.0522869200204792,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0471334667662234,0,0,-0.181587347498214,0,0,0,0,0,0,0,0,0,0.00142939368555486,0,0.148229684238566,0,0.118313286642812,0,0,0,0,0,0,0,0.127161432393487,0,0.0652191315944524,0,0,0,0,0.259334463305512,0,0,0,0,0,-0.105056566389005,0,0,0.0387649104670378,0,0,0,0.0687971853484805,0,-0.0638614773951115,0.0858200489387945,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.173604340640775,0,0,0,0,0,0,0,-0.0659043514422033,0,0,0,0,0,0,0,0,0.0677245889436194,0,0,0,-0.139310155806199,0,0.067620338902291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121211009971801,0,-0.130053205886334,0.234369253873987,0,0,0.237528404861377,-0.0330706495870946,0,-0.00468627588344668,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167923586059178,0,0.280732283705738,0,0,0,0,0,-0.366705512551882,0,0,0,0,0,0,0,0.306305636004158,0,0,0,0,0,0.25482620817786,0,0.385309092266611,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0449264477023661,0,0.00082751701175997,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642507156752462,0,0,0,0,0,0,0,0,0.211465101178271,0.199815296480734,0,0,0,0,0.135207086296419,0,0,0,0,0,0,0,0,0,0,0,0,0.711128400748873,0,0,0,0,0.207903743814491,0,0.0367483976557827,0.0286816057132516,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0588149992557917,0.409453883082398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225567711886519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363895195357028,0,-0.0734370959098847,0.198686206042317,0,0,0,0,0,0.204987487729836,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231065140541709,0,0,0,0,0.188021793311808,0,0,0,0.0316854642517247,0,0,0,-0.0470460536444565,0,0.0823508656587523,0,0,0,0.0231577542264641,0,-0.0896404807645141,0,0,0,0,0,0.0901158602284223,0.0894410640840725,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0741097147730482,0,0,0,0.266937109077606,0,0.225771184987715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027746340554559,0,0,0,-0.0240308018326505,0,0,0.124212413662783,0,0,0,0,0,0,0,0,0,0.0204112292555562,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.010239435410251,0,0,0,0,0,-0.159202170101538,0,0,0,0,0,0,0,0,0,0.172627539659774,0,0,0,0.112939215155242,0,0,0,0,0.265403520124248,0,0,0.04610669492487,0,0.212334223502248,0,0,0,0,0,0,0,0.0118694787763096,0.11368562681049,0,0,-0.0823074606915278,0,0,0,0,-0.0141857026719176,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.417290393055105,0,0,0,0,0,0.0887286149365057,0,0.0829053527576699,0,0,0,0,0,0.000394092837780094,0,0,0,0,0,0,0.0265151421837727,0,0,0,0,0,0,0,0.140988241476731,0,0,0.0381276388968241,0,0,0,0.137902978812529,0.110280149929027,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.126582062541115,0,0.0748860308275112,0,0,0,0,0,0.0742190085141708,0,0,0,0,0,0,0,0.0405616770482613,0,0,0,0,0,0,0,0,0,0,-0.0576729282049607,0,0,0.118920726588936,0,0,0,0,0,0,0,0.0473371110964244,0.0296149492751797,0,0,0,0,0.00787703674367825,0,0,-0.0206658271159686,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.123099796846347,0,0,0,0,0,0,0,0.072717515699704,0,0,0,0,0,0,0.0957332027032395,0.0529122588054838,0,0,0,0,0.0884799738167728,0,0,0,0,0,0,0,0,0.230021821314598,0,0,0.0107223457380868,0.103841283816197,2.16840434497101e-19,0.182396612627462,0.0818171736190719,0,0,0.0428068258880937,0,-0.0180287913879558,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269644828224197,0,0.0094416447215026,0,0,0,0,0.0383319243148522,0,0.117504088805785,-0.0124830122050383,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0650877457015478,0,0,0,0,0,0,0,0,0,-0.0224450101446149,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.471415621495098,0,0,0,0,0,0,0,0.00251634523328607,0,0,0,0.112267978578101,0,0,0,0,-0.064876157363755,0,0,0,0.0728557628393916,0,0,0.209670346082602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450986059117918,0.31536162993639,0,0,-0.025006619612853,0,0,0,0,-0.0205217564366293,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0432453996833412,0,0,0,0,0,0,0,0,0,0,0,0,0.0754693972187348,0,0.0754127085883611,0,0,0.0853138105890232,0,0,0,0,0,0,0.0348034707354724,0.0276082198048887,0,0,0,0.179758733648661,0,0,0,0.097005009490137,0,0,0,0,0.107267097411324,0,0.00269403143322382,0.061628687840496,0,0,0,-0.0421547479406155,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0105688257582838,0.488064401389687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0717790202718693,0,0,0,0,0,0.11651339732639,0,0,0,0,0,-0.13830871151001,0,0,0.206664341877718,0,0,0.0349547636633976,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0989415678919926,0,0,0,0,0,0,0,0,0,0,0.00592122639223543,0,0,0,0,0,0.00754527945370227,0,0,0.187136647542418,0,0.306288952181952,0,0.0124114585567898,0,0,0,0,0,0,0,0,0,0.0388982953546458,0.0461397391328634,0,0,0,-0.0210882788065316,0.0200555101042814,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.401556723329868,0.0118852896388834,0,0,0,-0.195945245597428,0,0,0,0,0,0,0.11215691306531,0,0.0300271987155624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145798470874756,0,0,0,0,0.226049329991167,0,0.0877540314776869,0.123276196133652,0,0,-0.025932634202264,0,0,0,0,0,0,0
X000799.SZ,0.16929552476857,0,0,0,0.0961761488754757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259553811225988,0,0.132705626750763,0,0,0.0500765384271992,0.0846106889080163,0,0,0,0.300122195133249,0,0,0,0.109351119579109,0,0,0,0,0,0.0621310374330119,0,0,0.0167774626794362,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655743350173981,0,0.117952283271593,0,0,0,0,-0.0549995227284821,0,0,0,0,0.646743814222041,0,0,0,0,0.0403533424069081,0,0,0,0,0,0,0,0,0,0,0,0.125754660257032,-0.0109683809314964,0,0,0,0.0107486403578398,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327285506607359,0,0.125329737502262,0,0,0,0,0,0,0,0,0.13338270238857,0,0.0604130916284938,0,0,0,0,0,0,0.0548330292024682,0,0,0.0714226803994573,0,0,0,0,0.00816464648927968,0.0509959497109996,0,0,-0.00806727676800726,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,-0.048903503037859,0,0,0,0,0,0,0,0,0,0,0,0,0.0358925769161334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141278620182585,0,0.226062328607449,0,0,0,0,0,0,0,0.268737774772736,0,0,0.120184254554791,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.125177151562607,0,0,0,0,0,0,0,0,0,0,0,0,0.325184072289002,0.0714191476133952,0,0,0,0,0,0.111198987771144,0,0,0,0,0,0,0.0363039487456106,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547787110675084,0.110350633081451,0,0,0,0,0,-0.0133848845607121,0.0118950681383042,0,0,0,0,0,0
X002294.SZ,0.0876028180743087,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087918700400721,0,-0.0549728078633151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690809080694869,0.0134287303896075,0.0274358445830496,0.152874534677678,0,0,0,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.184752433201459,0,0,0,0,0.0250683700933327,0,0,0,0,0,0,0,0,0.0473830847852403,0,0,0.0597921693125707,0.0438181431006744,0,0,0,0.185811601711556,0,0.0227245327958219,0,0,0,0,0,0,0,0.165264473460448,0,0.0310580801147953,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0651673746583246,0,0,-0.0146193665423768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418042887938705,0,0.0915549540087583,0,0,0,-0.117739807779378,0,0.136266722809627,0,0,0,0,0,0,0,0,0,-0.112731807487416,0,0,0,0,0,-0.128789627333251,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.112527572247983,0,0,0,0,0,0,0,0,-0.0184863072315976,0,0,0,0,0,0,0,0,0,0,0,0,0.107794499450244,0,0,0,0,-0.298180626488037,0,0,0,0,0,0,0,0,0,0.0342422696277721,0,0,-0.122950797066636,0,0,0,0,2.29414889769607,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118254574302667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.414916664801094,0.449576847771695,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0205857218149786,0,0,-0.0245160598068957,0,0,0,0,0,0,0.0929417484932054,0,0,0,0,-0.0628599495032651,0,0,0,0,0,0,0,0,0,0,0,0.010723129564421,0,0,0,0,-0.0666445134639307,0,0,0,0.0307808247944439,0,0,0,0,0,-2.71050543121376e-20,-0.0279093069510807,-0.0530464211158256,0,0,0,0.0541434714376917,-0.00872453745695177,0,0,0.155379257403837,0,0,0,0
MKreturn,0,0,-0.186811085240239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720628986491545,0,0,0,0,0.00509108016151287,0,0,0.0167720876166307,0,0,0.0166260908135754,0,0,0,0,0,0,-0.0248128633821341,0,0,0,0,0,0,0.0216769711605861,0,0,0,0,0,0.16061243256881,0,-0.103671195452132,0,-0.0132477419384789,0.036353971680757,0,0,0,0,0,0
MKvol,0,0,0,0,0.000294537038865185,0,0,0,0,0,0,0,0.000268658846743501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072520194931324,0,0,0,0,0,0,0,0,0,0.000424230746976251,0,0,0,0,0,0,-0.00296891258195336,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0186662868234621,0,0,0,0,0,0,0,0,0,-0.0258015747079172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130980786479556,0,0,0,0,0,0,0,0,0,0,0,0.00107283724082615,0,0,0,0,0.0103586928479916,0.00762171070362321,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000693585572220717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306952968478007,0.0034664263700508,0,0,0,0,0,0,0,0,0,-0.00223582764557464,0,0,0,0,0,0,-0.0040199255380297,-0.0142232983176433,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00150954933782619,0,0,0,0,0,0,-0.00551677375094208,0,0,0,0,0,0,0,0,-0.00614648675645801,0,0,0,0,0,0,0,0,0,0,-0.0103268097601965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389303362002489,0,0,0,0,0,0,0.0118239417015716,-0.00157616887298866,-0.0186606955588625,0,0,0,0,0
