,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600372.SH,X000063.SZ,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X000581.SZ,X000050.SZ,X600118.SH,X000559.SZ,X002475.SZ,X601877.SH,X000550.SZ,X002129.SZ,X002456.SZ,X600066.SH,X000568.SZ,X002294.SZ,X600271.SH,X002292.SZ,X600435.SH,X300124.SZ,X000400.SZ,X002038.SZ,X300003.SZ,X000869.SZ,X600839.SH,X002049.SZ,X600566.SH,X000977.SZ,X000800.SZ,X002007.SZ,X002008.SZ,X000623.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0809122307362379,0,0,0.090589900836134,0,0,0,0.0240623728418382,0,0,0,0,0,0.278697126741802,0,0.0107888322753217,0,0,0,0,0.039183018317582,0,0,0,0,0.10404339148761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134052489382785,0,0,0,0,0,0.00473838455586558,0,0,0,0,0,0,0
X600519.SH,0.146273007713187,0,0,0,0.0836035838655729,0.249248576498229,0.168499155218783,0,0,0,0,0,0,-0.104098850889125,0,0,0,0.0113574695556106,0,-0.00794019631419783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398877156510702,0,0,0,0,0,0,0,-0.0128734945680224,0,0,0,0,0,0,-0.0422212307628832,0.0526017472284768,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984018342419793,0.0526895547652367,0.0745831896604456,0.0338955121275591,0.00453092598202588,0,0.0107993993753496,-0.0421767035589162,0,0.0583454100395279,0,0,0,0,0,0,0,0.015564764641631,0.0659877665696304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141124126177023,5.42101086242752e-20,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0154940879829715,0,0.102239037729933,0,0,0,0,0.195311903057392,0,0,0,0,0,0.0939400385975962,0,-0.00168409993116671,0.0646208738180978,0,0,0,-0.047404017185696,0,0,0,0,0,0,0.0551219550391583,0,0,0,0,0.0156563137617253,0,0,0,0.0127474224128521,0,0,0,0.00742011258302501,0,0,-0.0353930671955651,0,0,0,0.00324264057510006,0.00631324948328303,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347323621415578,0,0,0.037268934893354,0,0.0393651622408385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686984742728293,0.0024819143443776,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215607299887163,0,0,0,0,-0.0233781806309883,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054342581654421,0.0802385971072839,0,0,0,0.371563533301267,0,0.0140001743197304,0,0,0,0,0,0,0,0,0,-0.0175137857548344,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.321116960609749,0,0,0,0.00410564024261664,0,0,0,0,0,0,0,0.167487155209041,0,0,0,0,-0.102027841718414,0,0,0,0,0,0,0,0,0.174572226761189,0,0,0.110089794174632,-0.000859712675985783,0,0,0,0,0,0,0,-0.00339287370237428,0,0,0,0,0,0,0,-0.00358782865182467,7.29868232795592e-06,0,0,0,0,0,0
X000625.SZ,0.491558333706054,0,0,0,0,0,-0.150137780595236,0,0,0,0,0,0,0,0,0,0,0.0141220859899836,0,-0.0150535027094107,0,0,0,0.0294898671504337,-0.0429659135444898,0.0950641399717112,0,0,0.0600198963295095,0.191173111932125,0,0,0,0,0,-0.0313207043824858,0,0.0313323915062267,0,-0.0210695654827198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383760067069149,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0357606806214104,0,0,0,0,0,0,0,0,0,0.0282224925590562,0,0,0,0,0.115521002835709,0.0411089175620175,0,0.00755598569867813,0,0,0,0.0274133667626685,0,0,0,0,0,0.00604813046376499,0,0.042250555480406,0,-0.0716001351327375,0,0,0,0,0,-0.0821027075335188,0,0,0,0.0112031850008392,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479074800167877,0.169149609071982,0,0,0,0,0,0,0,0,0.170965784943051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597294324387161,0,0,0,0,0,0,0
