,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002241.SZ,X000625.SZ,X002475.SZ,X600741.SH,X002456.SZ,X000338.SZ,X600031.SH,X600066.SH,X300124.SZ,X000100.SZ,X601877.SH,X002008.SZ,X600809.SH,X002085.SZ,X300136.SZ,X600487.SH,X300003.SZ,X600089.SH,X002508.SZ,X600271.SH,X600522.SH,X600177.SH,X000157.SZ,X000050.SZ,X600699.SH,X600118.SH,X300115.SZ,X600867.SH,X002294.SZ,X000559.SZ,X000981.SZ,X600372.SH,X002074.SZ,X600498.SH,X600566.SH,X600884.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0.00140941087695006,0.117801177031587,0,0,0.192165071284401,0,0,0,0,0,0,-0.0905985548894834,0,0.0890915577195723,0,0,0.0605934324190596,0.00110024138981143,0,0.151880812506716,0,0,0,0,0,0,0,0,0.0974383600962385,0,0,0,0,0,0,0,0,0,-0.0344727031506104,0,0,0,0,0,-0.0446975424713621,0,0,0,0,0,0
X600741.SH,0,0.418013789173787,0,0,0,0,0,0,0,0.0859503729246098,0,0,0,0,0,0,0,0,0,0,0,0,-0.220003399664854,0,0.00939433450002416,-0.0203656249643061,0,0.11372462655653,0,0,0,0,0,0,0,0,0,0.0427611009067559,0,0,0,0,0,0,0,0.0573853892555598,0,0,0,0,0,0.0068300736183529,0.0170778514943285,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.150194258138922,0.111139381874469,0,0,0,0,0,0,0,0.0504414588407411,0,0,0.0955935386065151,0,0,0,0.187528885082289,0,0,0,0,0,0,0,0.0590907652284518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642945326257403,0.0313895038472466,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-0.0422254706381242,0,0,0.062188102998347,0,0,0,0,0,0,0.226021375805998,0,0,0,0.247985859800803,0.0575475813139453,0,0,0,0,0,0,0,0,0,0,0,0.0215303093455898,0.18547339105141,0,0,0,0.13518134036334,0,0,0,0,0,0,0,0,0,-0.0113554995666246,0.0195262716999173,0,0,0,0,0,0
X600031.SH,0,0,0,0.0203846659953274,0,0,0,0.0745747443257855,0.0041978257227539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720173747876035,0.112527834929775,0,0,0,0,0,0,0,0,0.0303164510406781,0.201688380234396,0.317461661208007,0.0440032608336871,0,0,-0.0218513830030098,0.0404316677214058,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.0829795031251696,0,0,0,0,0,0,0,0,0,0,0,0,0.16741275103444,0,0,0,0.0738293171088471,0.0202178486413966,0,-0.0816867978249869,0,0,0,0,0,0,0,0,0,0,0,-0.0193772364225357,0,0,0,0,0,0,0.0949904891598024,0,0,-0.175936057491422,0,0.00376322477278114,0,0,0,0,0,0
X300124.SZ,0,0,0.076992184039552,0,0,0,0,0,0,0,0,0,-0.0190514405915025,0.139731339975786,0,0.0960669313258316,0,0,0,0,0,0,0,0,0.305648435626718,0.0591002222344695,0,0,0,0,0,0,0.0975701246461197,0,0,0,0,0,0.0780303697312804,-0.100622924610893,0,0,0,-0.0956993569257261,0,0,0,0,-0.0104822455237303,0,0,0.00590201230781891,0.00398547368208308,0,0,0,0,0,0
X000100.SZ,0,-0.126289940210883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292953977952925,0,0,0,0,0,0,0,0.00266548666717143,0,-0.0291784452759207,0,0,0.0485284028417805,0,0,0,0.142637530952335,0,0.0453783418343933,0,0,0,0,0,0,0,-0.000258282325901117,0.0131290911891043,0,0,0.0312102012546777,0,0,-0.0144789832614079,0.0150490907357873,-0.0182811060233554,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.127854042015902,0,0,0.0939079652839683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915309901639797,0,0,0,0,0,0,0,0.0167581818711183,0.081759484488984,0.0528343035897057,0.0556572141992098,0,0,0,0,0,0,0,0,0.046483792992476,0,0,0,0.0257129338918615,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0545413840081011,0,0,0,0.0333746597441232,0.10863858906095,0,0,0.103319604357148,0.22614640467447,0,0,0,0,0,0,0,0,0,0.0151437516007126,0,0,0,0,0,0,0,0,0.0549273310290615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00150292550605622,-0.00621986228820998,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.342943906895895,0,0,0,0,0,0,0.0776949673451302,0.0453154834487508,0,0,0,0.253319134909289,0.0623436714414656,0,0,0.0241790129620667,0,0,0,0,0,0,0,0,0,0,0,0,0.314467946040398,0,0,0,0,0,0,0,0,0,0,-0.0384754586251557,0,0,0,-0.0164571503027275,0,0,0.0150307236385437,-0.0729773466458399,0,0,0,0,0,0
X002085.SZ,0,0,0.386409585217476,0,0,0,0,0,0.0400660217714657,0,0.0882701422737965,0,0,0.0422246096618192,0,0,0,0,0,0.0156545764172273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011411775085975,-0.104676921771595,0,-0.00910072377701482,0.0414256193497647,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0252500325482608,0,0,0,0.432568330201916,0.0531302767597596,0,0,0,0,0,0,0,0.0686089778972403,0,0,0,0,0,0,0,0,0,0,0,0,0.121527850940194,0,0.124756888887025,0,0,0,0,0,0,0,0,0.0863032335563397,0,0,0.00713542111404211,0.0390063510926736,0,0,0,0,0,0
X600487.SH,0,-0.167453050341992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10898386987739,0,0.0334952334965213,0,0,0,0,0.206110418557164,0,0,0,0,0,0,0,0,0.42768690275515,0,0,0,0,0,0,0,0,0,0,0.0472547252757375,0.207717901040136,0.0712026574937055,0,0,0,0,-0.0156407265612636,0.0194914560187615,0,0,0,0,0,0
X300003.SZ,0,0,0.339647731382253,0,0,0,0,0,0,0,0,4.33680868994202e-19,4.33680868994202e-19,0.159386170828599,0,0,0,0.151159898470213,0,0,0,0,0,0,0,0.0404433669425833,0,0,1.73472347597681e-18,0,0,0,0.00918805650612519,0,0,0,0,-0.0329781097543007,0,0,0.153464552607219,0,0,0,0.0577840648585479,0,0,0,0,0,0,-0.00968900261339604,-0.00459019524832611,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106091873104152,0,0,0,0,0,0,0,0,0.0646149991382038,0,0,0,0,0,0,0,0.0573963910612956,0,0,0,0,0,0,0,0.0916713533558373,0,0,0,0.0169255199949869,0,0,-0.0268196430710965,0.0585638210158173,0,0,0,0,0,0
X002508.SZ,0,0,0.104080701714076,0.184118708032498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805968734637747,0,0,0,0,0,0,0,0,0.00253211300813959,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858677228002618,0.0872811756662219,0,0,0,0,0,0,0,0,0,0,0.0342280539124571,0,0,-0.181506171493907,0.219747053795629,0,0.219856506702231,0,0,0,0,-0.00091615909334948,0.0136029081728239,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532052876840384,0,0,0.239101790614461,0.0273985122704414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106652056236101,0,0,0,0.0157491973708918,0,0,-0.0218058063307103,0.0473239532781568,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.077874860481129,0,0,0.0118561740438611,0,0,0,0,0,0.0621456387390435,0.0335152854576394,0,0,0,0,0.0100971982255024,0,0,0,0,0,0,0.0968234376713831,0,0,0,0,0,0.0874814398589092,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.055981410386311,0,0,0,0.00419641275370753,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0794150871525668,0,0,0,0,0,0,0,0.129686280787835,0,-0.0260121890229321,0,0.0547262043694753,0.235702050050617,0,0,0,0,0.0395337387773845,0.00332281094534822,0,-0.0417952913947808,0,0,0.0441874894591787,0,0,0,0,0,0.0778505018277007,0,0,0,0,0,0,0,0,0,0,0,0.0127211969853259,0,0,-0.00416259523057649,0.0124207272130841,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.300904385838906,0,0,0,0,0,0,0,0,0,0.0534278457499585,0,0,0,0,0,0,0.185386752884999,0,0,0,0,0.071140941159723,0,0,0,0,0,0,0.232907291829269,0,0,0,0,0,0,0.0862601408503698,0,0,0,0,0.106871208679702,0,-0.0156536214396943,0.0334556964346032,0,0,0,0,0,0
X600699.SH,0,0,0.181272640329349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749007350789108,0,-0.0472524412607983,0,0,0,0,0.0179979109802473,0.273849066125986,0,0,0,0,0,0,0,0.144549429622711,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.150029193776986,0,0,-0.00309499463872272,0.0272923027881692,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383527354316588,0,0,0,0,0,0,0,0,0,0,0.0593516416658161,0.0779255263603212,0,0,0.011044652250143,0,0,0,0.0464724868396292,0,0,0,0.234087172932204,0,0.109305363358511,0,0.0529986973297178,1.73472347597681e-18,0,-0.00283279525523446,0.0366706025294731,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.190899823249616,0,0,-0.0509739487468581,1.73472347597681e-18,0,0.0599899105484236,0,0,0,0.150386944332097,0,0,0,-0.0127599812251397,0,-0.0501408554027489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468421548008274,0,0,0,0,0.178400185132867,0,0,-0.0243779347758929,0.0508762913779477,0,0,0,0,0,-0.0128463701009754,0.0150574048286038,0.0765001214300945,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0141342712333228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146747269795238,0,0,0,0,0,0,0,0,0,0,0,0.0791615351619305,-0.027022995772431,0.0729353724915504,0,0,0.0673411548208055,0,-0.00866426826782988,0.0186096469578148,0,0,0,0,0,0
X002294.SZ,0,0,-0.171334151579877,0,0,0.178047780608226,0,0,0.218011540741221,-3.46944695195361e-18,0,0,0.103350601243015,0,0,0,0,0.106273257838511,0,0,0,-0.241713133646171,-0.0863447771576988,0,0,0,0,0,0.10772697713984,0,0,0,0,0,0,0,0,0,0,0.255550761094593,0,0,0,0,0,-0.15449282500214,0,0,0,0,0,-0.0179014772333738,0.00970597938082843,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.0388700836776723,0,0,0,0,0,0.0625772958662304,0,0,0,0,0,0,0,0,0,0,0,-0.034120479069846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211615067725556,0,0.08574093832775,0,0.166736781762811,0.031409697255537,-0.143823941559065,0,0.0286154207609643,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.206569800268966,-0.140876275246842,-0.0251042620872868,0,0,0,0,0,0,0,0.0776033453036906,0,0,0,0,0,0,0,0,0.0103898238950706,0,0.00976515744909469,0,0,0,0,0,0,0,-0.0858570080156988,-0.0710409909197921,0.0312251031253709,0,0,0,0,0,0,0,0,0.0231144484166059,0,0,0.00544297078736771,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87698667143464,0,0,0,0,0,0,0,0,0,0,0,0,0.0175348032516856,-0.0125438855403405,0,0,0,0,0,0
X002074.SZ,-0.0732438059330846,0,0,0,-0.0369874250262823,0,0,0,-0.0920870706947161,0,0,0,0,0,0,0,0.443694053374348,-0.00873410784065938,0,0.301172984126679,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0820128135518294,0.237899387756387,0,0,0,0,0,0,0,0,0,0,0.248994512612601,0,0,0.00828794713126787,-0.0187352166769998,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.0903385650813639,0,0.109279370451633,0,0,0,0,-0.0225528209404349,0,0,-0.0318387020140263,0,-0.0197641598354299,0.0979229473279191,0,0,0,0,0,0,0,0,0.277166656493371,0,0,0,0,0,0,0,0,-0.00337900287071785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247630098720043,0,0,0,0,0,0,0
X600566.SH,0,0,0.116122290800834,0,0,0,0,0,0,0,0.241497416183144,0,0,0,0,0,0,0.0193791139260139,0,0,0.0692427249096204,0,0,0,0.0169484807555911,0,0,0.106968949590494,0,0,0,0,0,0,0,0,0,-0.00623582051332982,0,0,0,0,-0.0612371312286696,0,0,0,0,0,-0.0648335202042685,0,0,0.000890123919194664,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063945388081132,0,0,0,0,0,0,0,0,0,0,0.261490653656641,0.307243797313282,-0.0600773081087706,0.301097560652342,0,0,0,0,0,0.10548682859992,0,0,0,0,0,-0.0423043742576783,0.0666949956733518,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.109878354528672,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0727736568478506,0,0,0,0,-0.0640944348630083,0,0,0,0,0,0,0,0,0,0.0751849250894359,0.0187593433428686,0,0,0,0,0,-0.0536668783418066,0,0,0,0,0.00822384930671928,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.236513435091621,0,0,0,-0.121718119784509,-0.020510841023467,0,0,0,-0.0463509331162673,0,0,0.102110142027422,0,0,0,0.139515073513907,0.0533986633764854,-0.300409972856983,-0.132796060143339,0,0,0,0,0,0,0,0,-0.0259476785109981,0,0,0,0,0,0,0,0,0,0,0,0,-0.132568493938547,0,0,0.00553330009890455,0.0269693094853572,0,0,0,0,0
Slope,0,0,-1.3366032309234,0,0,0.0819718114155324,0,0,0,0,0,0,0,0.508437246945826,0,0,0,0,0,0,0,0,0,0,0,1.24641119262134,1.11022302462516e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.645332887890845,0,0,0,0,0,0.756100511620456,0,1.97014043863839,0,0,0,7.47398212800046,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.108125849407181,0,0,0,0,0,0,0,0,0,0,0,0,-0.309759223224917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406581283184928,0,0,0,0,0,0,0,0,0,0,0,0.692513890207509,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.154318514902199,0,0,0,0,2.71050543121376e-20,0,0.014870332617385,-0.0163209066619853,0,0,-0.0724851787406927,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156216348701084,0,0,0,0,0,0,0,0,-0.236824868994995,0,0,0.164915222210621,0,0,0,0,0.0176498844762931,0,0,0.0710012809630862,0,0,0,0.00773782951376616,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.079135329148279,0,0.0321311374935908,0,0,0,0,0,-0.0590782006827835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458420756083863,0,0,0,-0.0502288878814547,0,0,0,-0.00288221409596658,0,0,0,0,0,0,-0.00590751697714885,0.000532887045831173,0.057160498528046,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000358397042460792,0,0,0,0,0.000315269773568164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000622621492833465,0,0,0.000276129468258823,0,0,0,0,0,0,0,0,0,0,0,-0.001040685797258,0.00104177354398111,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239591844686419,-0.0314776019836678,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810482470591895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215967664833777,-0.0259006243786613,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00492041453776917,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100972146633001,0,0,-0.00670472709441578,0,0.00186121670884623,0,0,0,0,-0.00130868838259791,0,0,0,0,0,0,0,0,0,0,0,-0.0101912464619566,0,0,-9.61101238707562e-06,0.0148248725632424,0,0,0,0,0,0
