,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X000596.SZ,X600703.SH,X000100.SZ,X300142.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X600741.SH,X000799.SZ,X600702.SH,X002007.SZ,X601877.SH,X002236.SZ,X600584.SH,X600779.SH,X002414.SZ,X300146.SZ,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X600460.SH,X002074.SZ,X000066.SZ,X600089.SH,X002508.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272598101022701,0,0,0,0,0.086571576483967,0,0.103726916757246,0,0,0,0,0,0.062275626525184,0,0,0,0,0,0,0,0,0,0.08677777929948,0,0,0.0366018491893411,0.153915810762841,0,0,0,0,0,0,0,0,-0.00676614395291953,0,0,0,0,1.73472347597681e-18,0,0
X600104.SH,0,0,0,0,0,-0.106858967160003,0,0,0,0.0725198097060091,0,0,0,0,0,0.0318570700500577,0,0,0,0,0.0797644822192297,0,0,0,0.0331769694843168,0,0,0,0,0,0,0,0.0700655579670724,0,0,0,0,0,0,0,0.0433951366709735,0,0,0,0,0,0,0.0990589188532657,0,0.0279920190635344,0,0.0190578935476961,0,0,0,0,0.0039069245615825,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413094842969333,0,0,0,0,0.0367553889768634,0,0,0,0.33973179847011,0.0527673199926788,0,0,0.0242370421350248,0,0,0,0,0,0.0355374295331494,0,0,0.0732706367350858,0.0492049778774434,0,0,0.0398825205405047,0,0,0,0,0,0,0,0,0,0,0,-0.0740562504760644,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.24381307715096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140746321266165,0.0363000287444985,0,0,0,0,0,0,0,0,0,0,0,0.0234113068160993,0.296091022661013,0,0.493100846705086,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.279009695839414,0,0,0,0,0,0,0,0,0.365264098395371,0,0,0,0,0,0,-0.0468789584548035,0,0.338341487686598,0,0,0.0295386055512248,0,0,0,0.149294227480829,0,0,0,0,0,-0.343004808245117,0,0,0,0.0850157601412914,0,0,0,0,-0.0638057303409942,0,0,0,0,-0.171467163013629,0,0,0,0,0.00686080900731853,0,0
X300124.SZ,0,0,0,0,0,0.109642974188105,0,0,0,0.0294360752768028,0.0567141265964813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149893887444896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158759312354956,0,0,4.33680868994202e-19,0.298770807642405,0.210347494098519,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.202201946085718,0,0,0,0,0,0,0,0,0.0779930517232073,0,0,0,0,0,0,0.0221291321517342,0,0,0,0,0,0.0338538320439293,0,0,0,0,0,0,0,0,0,0,0,0,0.0641371052862957,0,0,0,0,0,0.108524622203838,0.0336586073167659,0,0,0,0,0,0,0,0,0,-0.000667546359128116,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0354533378697154,0,0.0941749528388889,0,0,0,0,0,0.0357264743731796,0,0,0,0,0.032445857080141,0,0,0,0,0,0,0,0,0,0,0.0795207846908558,0,0,0,0,0,0,0,0,0,0,0,0,0.00431087863124176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145170797526373,-0.0603896087965842,0,0,0,0,-0.0884053386710308,0,0,0,0,-0.00477708404851955,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318148291398852,0,0,0.0289187060462977,0,0,0,-0.0323052144348532,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.294684104655617,0,0,0,0.0478158206870072,0,0,0,0,0,0,0,0,0,0.177853324606812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177584613095845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0553394807112898,0,0,0,0,0,-0.149621856298904,0,0,0,0,0.0674714510006238,0,0.0565414151284154,0,0,0,0,0,0,0.214790617191802,0,0,0,0.237214053196212,0,0,0,0,-0.0863096285867746,0,0,0,0,0,0.0177644425654736,0,0,0,0,0.28092114072953,0.250447598108082,0.0350416821601096,0,0,0,-0.197779950354617,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.383114438679704,0,0,0,0,0,0,0,0,0,0,-0.0600979558045713,0,0,0,0,0.0541316085347754,0,0,0,0,0,0,0,0.507730345348404,0,0,0.0311739051112819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220266497751106,0,-0.0881456429782348,-0.000878944896830335,0,0,0,0.00483099945755266,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0850113995294343,0,0,0,0,0,0,0,0,0.0188644292396189,0,0,0,0.0897816378758547,0.0818196602626552,0.0797838245632906,0,0,0,0.0516637321755202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121952505061147,0.0409129151714665,0,0,0,0,0,0,0,0,0,0,-0.0356837515040768,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0355519942878974,0,0,0.554140057670406,0,0,0.147193558845283,0,0,0,0,0,0,0.106153355248827,0,0,0,0,0,-0.0484835147887088,0,0,0,0,0,0,0,0,0,0,0,0,0.0770711807439831,0,0,0,0,0,0,0,0,0,-0.018805743255594,0,0,0,0,-0.025739873079968,0,0
X300142.SZ,0,0,0,0,0.315944900314111,0,0,-0.0144937234067193,0,0,0,0,0,0,0.116905218508636,0,0,0,0,0,-0.127517671873668,0.00570732617816753,0,0,0,0,0,0,0,0,0,0,0,0.256302441476022,0,0,0,0,0.0225519550251324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148205250726644,0,0,0,0.0205630785951188,0,0
X002371.SZ,0,0.0428338816799024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189903435773885,0.246816546821539,0,0,0,0,0,0,0,0,0.103742646208208,-0.000224564147972603,0,0.0311564830833993,0,0,0.0553557309758201,0,0,0,0,0,0,0,-0.0624334426989901,0,0,0,-0.0442602764356035,0,0
X000157.SZ,0,0.151050654946093,0,0,0,0,0,0,0,0,0.385854780865523,0,0,0.0626292485749534,0,0,0.0815732009906819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012251588926659,0,0,0,0,0,0,0,0,0,0,0,0,0.0536577287572616,0,0,0,0,0,0,0,0,0,0,0,-0.0551352939964616,0,0
X002129.SZ,0,0,0,0,0,0.0293506305376888,0,0,0,0.0277238627313375,0.116761930211983,0,0,0.188207173385457,0,0.0368359155436558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397776006452314,0,0,0,0,0.0467972253175994,0,-1.73472347597681e-18,0,0.11616270069838,0,0,0,0,0,0.0809368253631994,0,0,0,0.0433018018243401,0,0,0,0,0.0204725377608027,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0916841075493781,0,0,0,0.192155596889444,0,0,0,0,0,0,0.267930926848369,0,0,0,0.109065917051332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361949900990569,0,0,0,0,0,0,0,0,0.00949931645099125,0,0
X002049.SZ,0,0,0,0,0,0.181273296772778,0,0.0613314674470791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711040973151664,0,0,0,0,0,0,0,0,0,0,0,0,0.452534852732859,-2.16840434497101e-19,0,0,0,0,0.00840497134483588,0,0,0,0,0,0,0,0,0,0,0,0.00637936758302547,0,0
X600741.SH,0,0.0651811980274777,0,0,0.122141173701842,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.147599252922901,0,0,0,0,0,0.0118154258881971,0,0,0,0,0,0,0,0,0,0.123318979365574,0,-0.062993662396277,0,-0.0650510930870836,0.0288994202905028,0,0,0,-0.0454524897335144,0,0,0,0,0.0407846465470968,0,0
X000799.SZ,0.117120300113469,0,0,0,0,0.531837328966208,0,0,0,0,0,0,0,0.0161586074912236,0,0,0,0,0,0,0,0,0,-0.108718231921531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899615086595303,0,0.0692923849685597,0,0,0,0,0.173009657379923,0,0,0,0,0,0,0,-0.0105290983056005,0,0,0,0.00828642359006392,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213176389647993,0,0,0.066136972945487,0,0,-0.422052878464705,0,0,0,-0.0847438338075889,0,0,0,0,0,0,0.200174471506119,0,0,0,0,0,0,0.0934702991595569,0,0,-0.00841850116451038,0,0,0,0,0,0,0,0,0,0,0.0410587514384939,0,0,0,0,0.00247611015225922,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191270365766722,0,0,0,0,0,0.14001110702234,0,0,0.193106774113415,0,0,0,0,0,0,0,0,0,0,0,0,0.06082112187452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482793102196572,0,0
X601877.SH,0,0,0,0,0,0.105142941891859,0,0,0,0,0,0,0,0,0,0.074309400643262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177092914097211,0.165119058746273,0,0,0,0,0.0254330939921966,0.0318844347366242,0,0.0771744380113896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278171469901309,0,0
X002236.SZ,0,0,0,0.0188402467343103,-0.0651211123485714,-0.0303526948658588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240671186521633,0,0.0129499006490626,0,0,0,0,0,0.208158329897407,0.0499174160792996,0,0,0,0,0,0,0,0,0,0,0.189888669526848,0,0.0512131185709772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292624280685367,0,0
X600584.SH,0,0,0,0,0,0.0112482567538957,0,0,0,0,0.0583948213591582,0,0,0,0,0.161436056970218,0,0,0,0,0.134532162697297,0,0,0,-1.73472347597681e-18,0,0,0,0,0.162890854347946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416880254077001,0,0,0,0,0,0,-0.0705897231922617,0,0,0,0,0.00309865218260037,0,0
X600779.SH,0,0,0,0,0,0.278631245948244,0,0,0,0,0,0,0,0,0,0,-0.0907004296469042,0,0,0,0,0,0,0,0,0,0,0,0,0.0439852069735036,0,0.17115872344269,0,0,0.110154096563256,0,0.0503659744393315,0,0,0,0,0,0,0,0,0,0,-0.0130747156525273,0,0,0,0.0731825664314446,0,0,0,0,0.0129447788118107,0,0
X002414.SZ,0,0,0,0,0.0156858068254574,0,0,0,0,0,0.116949858769382,0,0,0,0,0,0,0,0,0,0,0.0420472808941949,0,0,0,0,0.0331777417357626,0,0,0.232728710139807,0,0,-0.00643153092831087,0,0,0,0.158249349552339,-0.0471413874273898,0,0,0,0.110149601951266,0,0,0,0,0.0536135814009758,0,0,0,0,0,0,0,0,0,0.0251469469095765,0,0
X300146.SZ,0,0,0,0,0,0.149068803860459,0,0.0381462093304663,0,0,0.0359041965028881,0,0,0,0,0.0594811016042329,0,0,0,0,0,0,0,0,0,0.0113438733500676,0,0,0,0.132538352398404,0,0,0,0,0,0,0,-0.00753071294930684,0,0,0,0,0,0,0,-0.0181137337757948,0.105043373075492,0,0,0,0,0,0.0257221565912991,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.203471971270505,0,0,0,0,0,0,0,0,0,0,0.0830630331165243,0,0,0,0,0.0122342448487702,0,0,0.0221492576714752,0,0,0,0,0,0,0,0.0488853062941015,-0.0112328003869345,0,0,0,0,0.0326186974211418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342384435252046,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898989759600635,0,0,0,0,0,0.259380018112539,0,0,0,0,0.00202296302774952,0,0,0,0,0,0,0,0,0,0,0,0,0.20054084291285,0,-0.0839229538450998,0,0,0,0,0,0,0,0,0,0,0,-0.0766131396731407,0,0,0,0,-0.018059520068036,0,0
X600183.SH,0,0,0,0,0,0.0097688402551138,0,0,0,0.0311379016793992,0.287749361002822,0,0,0,0,0.0555380075286335,0,0.00576218235814267,0,0.060433121963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14330756648209,0,0,0,0.0337155946169769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634728793871694,0,0
X000800.SZ,0,0,0,0,0,0,-0.0156371103334802,0,0,0.0306333846139185,0,0,0,0,0,0.0366202235386767,0,0,0,0,0.0646702635220915,0,0,0,0.0922107864378258,0,0,0,0.0289602092778849,0,0,-0.055834654203761,0,0,0.0353964423307014,0,0.0777409415754268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038521876419446,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132041987689265,0,3.46944695195361e-18,0,0.198807385469917,0,0.344093273206752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546587516269884,0,0,0,0,0,0,0,0,0.00581370285548841,0,0,0,0,0,0,0,0,0,0,0.00505901620680176,0,0
X002074.SZ,0,0,0,0,0.256119368866948,0,0,0,0,0,0,0,0,0.0631512040060199,0,0,0,0,0,0,0.00654648251406379,0,0.0864979830779184,0,0,0,0,0,0,0,0,0.13478784468654,0,0,0,0,0,0,0,0.106062997923989,0,0,0,0,0,0,0.0224668697194945,0,0,0,0,-0.0235762237796521,0,0,0,0,-0.0281000090175407,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,-0.0960346639569367,0.0255535717824933,0,0,0.244518512310606,0,0,0,0,0,0,0,0,0,0,0,0.086522630619035,0,-0.0547001557276798,-0.103433296093129,0,0,0,0,0,0,0,0,0,0.17719150828635,0,0,0.156850315159825,0,0,0.0465939079217669,0,0,0,0,0.504582375005952,0,-0.0228583503377822,0,0,0,0,0.0274882240766356,0,0
X600089.SH,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0700416932911964,0,0.0969506181976568,0,0,0,0,0.0149643011040415,0,0,0,0,1.73472347597681e-18,0,0.0781718982832628,0.0955873630072245,0,0,0,0.0230782300442821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085804650652696,0,0,-0.143878268588278,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.0628013465196077,0,0,0.207808819700473,0,0,0.0326888161983884,0,0,0,0,0,0,0,0,0,0,-0.0505401401026281,0,0,0,0,0,0,0.0244003882415159,0.0186062235020939,0,0,0,0,0,0,0.0261838555562959,0,0,0,0,0.0329355130498269,0,0,0,0,0,0,0,0,0,0,0,0.00243952386048324,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.000520782117778158,0,0,0,0,0,0.106589676273322,0,0,0,0,0,0.0527641672457893,0,0,0,0,0,0,0,0,0,0,-0.0507926708650516,0.0808369803898035,0,0,0,0,0,0,0,-0.0565446867350179,0,0,0,0,0.0868353250315768,0.186541757663522,0,0,0,-0.0148914913155592,0,0,0,0,-0.0176104261437514,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764704670932344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510516942019342,0,0,0,0,0,0,0.0543513286431106,0.0374639639448516,0,0.0604482587622695,0,0,0,0,0,0,0,0,0,-0.0735349541951352,-0.0192342534720368,0,0,0,0.0206934544291016,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17080962782079,0.0487678820887478,0,0,0,0,0,0,0,0,0,0,0,0.00773338923742769,0,0,0,0,0,0,0,0,0,0,0,0.078371192137921,0,0,0,0,0,0,0,0.876948068185749,0,0,0,-0.175880445922904,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677087709425048,0,0,0,0,0,0,-0.0352198413357826,0,0.0654445970451201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666945375925836,0,0,0,0,0.121025031500325,0,0
RealEstate_excess,0,0,0,0,0.122132825905427,0,0,0,0,0,0,0,0,0.00637737025987128,0,0,0,0,0,0.0461814626341454,-0.0224530436478411,0,0,0,0,0,0,0,0.00747069587394575,0.0134157236425229,0,0,0.0123290512040353,0,0,0,0,0,0,0,0,0,0.0694415870164085,0,0,0,0,0,0,0,0,0.0541472214471626,0,0,-0.0437614493496256,0,-0.00948230028481838,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646965792559608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232225345749372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145077440140742,0,0,0,-0.0212374566747481,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123866590947125,0,0,0.000676411560822832,0,0,0.000230647381365925,0.000614025567889566,0,0,0,0.000217131540243938,0.00106257760767505,0,-0.00168760013662647,0,0,0,0,0,0,0,0,0,0.000216201336452447,0,0,0,0,0,0,0.00177146114244116,0,0,0,0,0,0,0.00970650141862934,-0.0123185045924832,0,0,0,0.00312762007149605,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.199108257426694,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563586143788216,0,0,0,-0.173545061902321,0,0,0,0.0331081374214235,0,0.241020446454703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159967155243094,0,0,-0.720605548341123,0.729198119165362,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00196227637315004,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00554669060326348,0,0,-0.00196845729949111,0,0,-0.00127649030387772,0,0,0,0,0,0,0,0,0,0,0,0.00229358734375335,0,0,0,0,0,0,0,0,0,-0.00123221701649419,0,0,0,0,0,0,0,-0.0125032614329694,0.00171398756696385,0,0,0,0,0.00446106639258874,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000139572521634957,0,0,0,0,-0.00469566420758414,0,-0.00525181065478845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000633404201053639,0,0,0,0,-0.0248134771424367,0.0320009297954752,-0.0417066062382308,0,0,0,-0.0187860206126844,0,0
