,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600703.SH,X600271.SH,X000559.SZ,X000100.SZ,X600118.SH,X600066.SH,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X002292.SZ,X600741.SH,X002241.SZ,X600089.SH,X000338.SZ,X300124.SZ,X000568.SZ,X002465.SZ,X600839.SH,X600177.SH,X300003.SZ,X002294.SZ,X002074.SZ,X600867.SH,X002085.SZ,X000977.SZ,X000869.SZ,X002129.SZ,X000800.SZ,X600582.SH,X600498.SH,X600525.SH,X000550.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.20430683729318,0,0,0,0,0,0,0,0,0.0623148691119254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457746966211682,0,0,0,0,0,0,0,0.120575287271818,0,0,0,0,0,0,0,0,0,0,0,0.0574142489496116,0,-0.0241853155874824,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.307706460438527,0.313140390770023,0,0,0,0,-0.0302493563965265,0,0,0,0,0,0,0,0.101101921701069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126693504641036,0.0230606079625412,0,0,0.0996745511093798,0,0,0,-0.13241208741264,0,0,0,0,0,-0.0515976327792371,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19616274425454,0,0,0,0,0,0,0,0,0,0.045559229382831,0,0.0351594402176062,0,0,0,4.33680868994202e-19,0,0,0,0.0480661997047537,0,-0.0747113338418076,-8.67361737988404e-19,0,0,0,0,0.0469385333870366,0,0,0,0,-0.0412103224676619,-0.0095151204787384,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198614228677776,0,0,0,0,0.0753444815820304,0,0,0.0614764026310066,0,0,0,0,0.292345795927291,0,0.0302058829218182,0,0,0,0,0,0.027226773394438,0.0328176342320274,0,0,-1.73472347597681e-18,0,0.00996561402331541,0,0,0,0,-0.0529891654449065,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.17280078772938,0,0.152310714628961,0,0,0,0,0.0367388395535342,0,0.0136504566271555,0,0,0,0,0.18281490698794,0,0,0,0.0105767966325133,0,0,0,0,0,0.0356420832222906,0,0,0,-4.33680868994202e-19,0,0,0,0,0.06474089139589,0,-0.0382780631991998,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.151061512169046,0,0,-0.0834412298626917,0,0,0,-0.0712512968692885,0,0,0,0,0,0,0.0749200494049127,0,0,0.0933915164257652,0,0,0.0659392749494987,0,0.247560748511085,0,0,0,0,0,-0.0808791035304631,-0.00972575731949623,0,0,0,0,0,0,0,0,0,-0.0511944565029985,0,-0.0422136923377945,-0.0689100331778327,0,0,0,0,0,0
X600276.SH,0,0,0,0.0726304120667125,0,0,0,0,-3.46944695195361e-18,0,0,0.0525289324366655,0,0.0267182175767205,0.0810655119904943,0.000731637478169018,0.03457917082832,0,0,0,0,0,0,0.239756978691581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130116457737684,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.0644830063210079,0.254091043611434,0,0,0,0.0422039743427584,0.0191770439354625,0,0.0790038140222421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197253299014111,0,0.0363010593510358,0,0,0.0506992486918065,0,0,0,0,0.23588680743448,-0.0661947820195867,0,0,-0.072245774656708,0,0,0,0,0,-0.0322080230000941,0,0,-0.140555679911237,-0.0463120264132142,0.121711512533239,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161695694347767,0,0.0862557009525341,0,0,0.0209635596234621,0,0,0,0,0.230790129510104,0.027573070912784,0,0.283272053356898,0,0.115223751906973,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259507696899742,0,0.069610962710186,0,0,0,0,0,0.0226990409065443,0,-6.93889390390723e-18,0.301002320636279,0,0,0,0.012745078939854,0,0,0,0,0.016064726974758,0,0,0,0,0,0,0,0,0,0,0.10338248232116,0,-0.0212782826587421,-0.0148145285392498,0,0,0,0,0,0
X600690.SH,0,0.112099357835228,0,0,0,0,0,0,0.202069033534129,0,0,0,0,0,0,0.272025805740128,0,0,0.00224947042572719,0,0,0,0,0.0287940825378737,0,0,0,0.0345038305037936,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0.0558309460039282,0,0,0.0222594071303693,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0199069778673986,0,0,0,0,0,0,4.33680868994202e-19,0.0746411300916758,0,0.216915693284452,0,0.000136202282780144,0.035042143247614,0.350391610869444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696446685509975,0,0,0.107246361556163,0,0,0,0,0,0,-0.00978008730701609,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.292599880630713,0,0,0,0,0,0,0.143927617461732,0,0,0,0,0,0,0,0.223489500198628,0,0,0,0.0139942646250936,0,0,0,0,0,0,0,0,0.120413018233127,0,0,0,0,0,0,0.0376259318398406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.441048948501521,0,0,0,0,0.101196041774721,0,0,0,0.17632949920914,0,0,0,0,0,0,0,0,0,0,0.0366653698329778,0,0,0,0,0,0,0,0,0,0.138295429674405,0.0163820872754155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148916220538704,0,0.0567251149433522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274519366564471,0,0,0.00452068745955661,0,0.066581442007037,0.213545836679981,0,0,0,0,0,0,-0.00520780680778466,-0.0052921828151512,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885666568470665,0,0,0.0360431776209897,0,0,0.0869467384967387,0,0,0.146735686957937,0,0,0.15015176967209,0,0,0,0.0232409803104403,0.0705144888636677,0,0,0,0,0,0,0,0,0.0722721434604386,0,0,0,0.20654237807414,0,0,-0.0421555992817359,0,-0.068771407640241,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151975078436774,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0.348486477174491,0,0,0,0,0,0,0,0,0,0.00873633026146272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.187628847799875,0,0,0,0,0.00721984169767873,0,0.17083382581249,0,0,0,0,0,0.0264217422518155,0,0,0,0,0,4.33680868994202e-19,0,0,0.116057155995595,0,0,0,0,0,0,0.082863348269608,0,0,0,0.0677800246120223,0,0,0,0,0,0.0362498349522918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292975696750723,0,0.331603397965961,0,0,0,0,0,0,0,0,0,0,0.0518021232185458,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.131003503610131,0,0,0,0,0,0,0,-0.0120867412481434,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.138650342722826,0,0,0,0,0.28771333129034,0,0,0,0,0,0,0,0,0.0175468639106495,0,0,0,0,0,0.0529248895209585,0,0,0,0,0.0736011285899062,0,0,0,0,0,0,0,0,0,0.0251911704678701,0,0.116329281734686,0,0,-0.0608672971418501,0,0,0,0,0,0,0
