,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X300014.SZ,X600104.SH,X003816.SZ,X000625.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002129.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X600741.SH,X002074.SZ,X000733.SZ,X000100.SZ,X600702.SH,X600522.SH,X600460.SH,X000157.SZ,X600884.SH,X000799.SZ,X600584.SH,X300003.SZ,X000800.SZ,X600487.SH,X002414.SZ,X000066.SZ,X002007.SZ,X002236.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0376786228038817,0,0,-3.46944695195361e-18,0,0.400397031888684,0,0,0,0,-0.0411681370867579,0,0,0,0,0.153889004580316,0,0,0,0,0,0,0,0,0,-0.000377359485568674,0.0679120411519753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822417988229456,0.112937379890876,0,0,0,-0.00289737849609635,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.0935250118109667,0,0,0,0,0,0,0.0256470055014003,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0622011269523813,0,0,0,0,0,0,0,0,0,0,0.522383366245858,-0.0627601741988328,0,0.0252752099064574,0.138330337344737,0,0,0,0,0,0,0,0,0.213794549434062,0,0,0,0,0,-0.0289178649843162,0.0577291144060638,0,0,0,0,0,0
X600104.SH,0,0,0.0128952912328968,0,0,0,0.0903590106625907,0,0,0,0,0,0,0,0,0.0632166371584692,0.222757956969619,0,0,-0.0200685933778749,0,0,0,0,0,0,0,0,0.008369735045026,0,9.51804371835193e-05,0.0296599644916919,0,0,0.0185920731460319,0,0,0,0,0,0,0,0,0,0,0.0210999926412853,0,0,0,0,0,-0.00227059930016273,0.00631572658345709,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131804453555816,0,0,0,0,0.0266786899245569,0.0999248505090955,0,0,0,0,0,0,0,0,0.0971216287831221,0.00670108394922007,0,0,0,0,0,0,0,0.0749309329970874,0,0,0,0,0,-0.139136303910225,0,-0.0104847398760856,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187408701993157,0,0,0,0,0,0,0,0,0,0.0633827510799454,0,0,0.163964580792432,0,0,0,0.0338791731189661,0,0,0.173951227046514,0.0400404506934635,0,0,0,0,0.180511780389322,0,0,0,0,0,-0.0153036896109462,0.0262142336453815,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264228503577453,0,0,0,0,0,0,0,0,0,-0.0889629503822298,0,0,0,0,0,0,0,0.28831288762222,0.0530228363391315,0,0,0,0,0,0,0,0,0,0,0,0.000601298610938566,0,-0.00962479414557163,0,2.16840434497101e-19,-4.33680868994202e-19,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.14824247215943,0,0,0,0,0.358771025955478,0,0,0,0,0.0494860583786439,0.0315888081893414,0,0,0.0709377037486115,0,0,0,-0.0171021617159372,0,-0.0780578148470875,0,-0.0355834879857876,0,0.258801599022316,0,0,0,0,0,0,0,0,0,0,0,0,0.117222622508947,0,0,0,0,0.0254599075885678,0,0,0,0,0,0
X000596.SZ,0,0,0.175135627393092,0,0.177574611143186,0,0,0,0.287314624704727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266818638512191,0,0,0,0.0493475539695542,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0215434987883712,0,0,0.156863353439396,0,0.0317076811954125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197796422022711,0,0,0,0,0,0,0,0,0,0,0.0807462755427015,0,0.132576047923732,0,0.0194570130723115,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.254259316073389,0,0,0,0,0,0,0.00349899963044542,0,0,0,0,0,0,0,0,0,0.0609420101531336,0,0,0,-0.116626058227719,0,0.1067633045554,0,0,0.409850916458359,0,0,0,0.196740211641243,0,0,0,0,0,0,0,0,-0.0383312085030787,-0.111245784088059,0.353986420289661,0,0,-0.0399762109826166,-0.0119333627971906,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0409311332238897,0,0.0568787664591129,0,0,0,0,0,0,0,0,0,0,0.0702976321647999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063273109219722,0,0,0,0.125319713271177,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0138114117875563,0.129911828703945,0,0.118715330323167,0,0,-0.00870466019445018,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114862508090903,0,0,0,0,0,0,0,0,0,0,0,0,0.226012571502436,0,0,0,0,0,0,0,0,0,0,0.158069557447099,0,0,0,0.236900974405947,0,0,0.0260623339557029,0.0726528826288554,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0148719203261421,0,0,0,0,0.0556676695414497,0,0,0.0842117212202354,0,0.328561878931207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146579247730197,0,0,0,0,0,0.101476478104584,0,0,2.16840434497101e-19,0,0,0.0982317572523375,0,4.33680868994202e-19,0,0,0,0,-0.00741021754793777,-0.0207091246994092,0.0271126475700444,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115292702623587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297292963970951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118136448470233,0,0.0280654179179247,0,-0.00937036131596154,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.149659519018352,0,0,0,0,0,0,0,0,0.0304685077450889,0,0,0.0923256922082101,0.162443036220177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205779926152932,0,0,0.181097256491203,0,0,0,0,0.0282092745613915,0,0,0.10172544474732,0.0796501816088816,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0145422402870497,0,0,0,0,0.13906120500528,0,0,0,0.162856887319315,0,0,0,0.188701087698557,0,0.0135086852788485,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0236609409311542,0,0,0,0.0163339753021365,0,0,0,0,0,0,0.104289395634962,0,0,0,-0.00650089215872849,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144953419919426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103341462086106,0,0,0.0259470963783892,0.0379932165699669,0,0,0,0,0,0,0.208883644448355,0,0.30688901043072,0,0,0,0,-0.00163083117419083,0.0227389353604206,0,0,0,0,0,0
X000661.SZ,0,0.103807656359485,0,0,0.212666232929576,0,0,0,0,0,0,0,0,0,0,0,0.0284412174575428,0,0,0.202785192181986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580091557518465,-0.058746273425676,0.11413873115655,0,0,0,0,0.306849030942384,0,-0.159280287887271,0,0.00535862872292207,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0710981199160031,0,0.390183081294758,0,0,0,0,0,0,0,0,-0.0385811273359515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259992102642223,0,0,-0.0764121991828281,0,0,0,0.0334689683646841,0,0,-0.205764858912685,0,0,0,0.310144881516585,0,0,0,-0.0069965907136191,-0.120216893259441,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.126272522590787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739124966544038,0,0,0,0.197626480279856,0,0,0,0.108520877316556,0,0,0.0189757900293835,0.135343362945311,0,0,-0.0200940049870654,0,0,0,0,0,0,0,-0.0213851669611922,0.0173455440669025,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.507144214461604,0,0,0,0,0,0.229096311960246,0,0,0,0,0,0,0.466166581889335,0.144839322814606,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.0936920987194376,-0.0758008655952287,0,0,0,0,0,0,0,0,0,0.207419898939369,0,0,0,0,0,0.238060674687909,0,0,0,0,0,0
X600741.SH,0.0427453401195326,0.0252504874505746,0.0239265693634766,0,0.0421677414974947,0,0,0,0,0,0,0.0316166307810749,0,0,0,0,0,0,0,0,0,0,0.0650309012234631,0,0,0,0,0,0,0,0,0,0,-0.0143943119164393,0,0,0,0,0,0,0.10585428525753,0,0,0,0,0,0,0,0,0,0,-0.00912435684828881,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.343867832299162,0,0,0.221300115330303,0,0,0.0877662330737511,0,0,0,0,0,0,0,0,0,0,0.04079349322683,0,0,0,0,0,0,0,0,0,0,0.0958495039768721,0.0299114923162646,0,0,0,0.121437088803737,0,0,0,0,0,0,-0.0052590614749597,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181883921117886,0,0.331955557047986,0,0.201924752962451,-0.00456921516869025,0,0,0,0.0414228413250076,0,-0.0359015376746201,0,0,0,0,-0.0737956341785318,0,0,0,0,0,0,0,0,0.00721186123221977,0,0,0,0,0,0,-0.00323398595151913,-0.0207511298647089,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263974590135214,0.232413129517531,0,0,0.0307560249356762,0,0,0,0,0,0,-0.0351108924939661,0,0.0298087241166116,0,0,0,0,0,0,-0.0173559367026093,0,0,0,0,0,0,0,0,0,0,0,0.0212698558306602,0,0,0,0.0137709721247828,0.0352764191582534,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.380070894889712,0,0,-0.029818074441136,0,0,0,0.0461279147933999,0,0,0,0.240996403321551,0,0,0.0319970482159774,0,-0.0154206650228699,0,0,0,0,0,0,0.084713247430085,0,0,0,0,0,0,0,0,0,0,0,0,0.359355104790216,0,0,0,0,0,0,0,0,0,0.142645814769308,-0.0141542548129628,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.153488457302169,0,0.0826069429028353,0,0,0,0,0,0,0.185995869206914,0,0,0.3153865959474,-0.0999991868042096,0,0,0,0.191415181999612,0,0,0,0,0,0,0,0,-0.0504832283062666,0,0,0,0,0,0,0,0,0.77599810723834,0,0,0,0,0,0,0.0517976220321778,-0.0242694155795003,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134522464242646,0,0,0,0,0.0825684635374416,0,0,0,0,0,0.156687616918155,0,0.0786363312122856,0,0.0163172711158822,0,0,0,0,0,0.0688080644927413,0.346046036555344,0,0.0290908532890013,0,0,0.0454192204684504,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285220686462803,0,0,0,0,0,0,0,0,0.00790916181661448,-2.16840434497101e-19,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0763697193936231,0,0.0398537327803558,0,0,0,0,0,0,0,0,0,0,0,-0.0150219740969066,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.127484760316926,0,0,0.240824819887971,0,0,0,0,0,0,0,0.00913968153055223,0,0,0,0,0,0,0,0.0441583482851236,0,0,0,0.220357734614803,0,0.0681190425237026,0,0,0,0,0,0,0,0,0,0,0.00820238231962659,0,0,0,-0.0250138930539722,0.0623413741426918,0,0,0,0,0,0
X000799.SZ,0.269172522849274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156321445832325,0,0,0.123726078643261,0,0.118085677152417,-0.00329223427265357,0,0.36738671740319,-0.0534426804681468,0,0,0,0,0,0,0.0282234666577388,0,0,0,0,0,0,0.0413741869691464,0.00984328329312074,0.0247044591377497,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054531764647244,0.0398664666486873,0,0,0,0.176163157439416,0,0,0,0,0,0.00660068718512005,0,0,0,0,0,0.0375357461089347,0.0887479951001367,0,0,0,0,0.0513715224831223,0,0,0,0.139214851657466,0,0.0517867834339896,0,0,-0.00782020535587936,-1.73472347597681e-18,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.101421847443916,0.504139821616814,0,0,0,0,0,0.134595098698083,0,0,0,0,0,0,0,0,0,-0.164191426593988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189003046523237,0,-0.0356857060244021,0,0,-0.0949687548188926,0.142691181951221,0,0,0,0.0152388778965664,0.0209356409520245,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0584456952093638,0,0,0.0643684758713512,0,0.0516974716896553,0,0,0,0,0,0.333621832553273,0,0,0,0,0,0,0,0,0,0.0337976027629767,0,0,0,0,0.0639945717393407,0,0,0,0,0,0,0,0.080474926806538,0.0428073382645136,0,0,0,0,0.0103753530205572,0,0,0,0,0,0,0
X600487.SH,0,0,-0.0845779926066438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964594904270226,0,0.0477934617304317,0,0,0,0,0.0598719961225586,-0.157750017641236,0,0,0,0,0,0,0,0.176157178668185,0,0,0,0.662336292178777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0.281309396065984,0,0,0,0.0485735877761513,0,0,0,0,0,0,0.238380391103162,0,0,0,0,0,0,0,0,0,0.189701609712603,0,0,0,0,0,0,0,0.127150431790263,0,0,0,0,0,0,0,0.0691526979046035,0,0,0,0,0,0.0314469043291631,0,0,0,0,-0.037779491184287,0,0,0,0,0,0,0
X000066.SZ,0,0.136558928463838,0,0,0,0.0464823166097763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338457515692429,0,0,0,0,0,0.0478305372517012,0,0,0,0.234951523930287,0,-0.184018745910023,0.176315431870322,0,0,0,0,0,0,0,0,0,0.143077406669384,0,0,0,0,0.00799093022482532,-0.0891196063726939,0,0.0333733063401732,-0.0803817882533032,0,0,0,0,0,0
X002007.SZ,0,0,-6.93889390390723e-18,0,0,0,0,-0.17894475466685,0,0,0,0.204615710098226,0,0,0,0.230197032213423,0,0,0,0,0,0,0,0,0,0,0,0.422942438521653,0.100871630197734,0,0,0,0,0,0,0,0.0332093442989376,0,0,0,0,0,0.143654647011493,0,0,0,0,0,0.0112934621061706,0,0.127790350587456,0.0124561886022886,0,0.00299702136594803,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197845854661782,0,0,0.0926554457503008,0.0632409897475077,0,0.172697945305658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750210102279987,0,0,0,-0.00544963052646036,0.0647541269414944,0.0858778192901423,0.0841926256625047,0,0,0,-0.00491917066390844,0,0,0,0,0,0,0
X601799.SH,0.131797692781907,0,0,0,0,0,0,0.0121583551743338,0,0,0,0.225403802847418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680753043813348,0,0,0,0,0,0,0,-0.0481945370149062,0.0406061770846281,0,0,0,0,0,0
Change_TY3M,0,0,0,0.119943668183716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980399454467753,0,0.0174577961959345,0.0567444452454107,0,0,0,-0.0266299370478002,-0.0346339934990751,0,0,4.33680868994202e-19,0.0724365524981121,0.0402006004539561,0,0,0,0,0,0,0,0,0,0.110996143416038,0,0,0,0.0366965962036752,-0.251494899591836,0.115084154821534,0,0,0,0,0
Slope,0,0,0.0802514908100884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25479755744465,0,0.551964939426442,1.13349735520753,0,0,-0.556277407094558,0,0,0,1.94032357987895,5.55111512312578e-17,0,0,0,-1.2150364124152,0,0,2.54896614212856,0,0,0,0,-1.59958139845806,0,0,0,0,0.341583151929029,1.6892987897893,0,0,0,0,0
TED,0.0843576517521521,0,0,0,0.101123933401066,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.093093200879686,0,0,0.0796829804700948,0,0,0.170437551525325,0,0,0,-0.109212973627664,0,0,0,0,0,0,0,0.125205527857666,0,0,0.293276719605559,0,-0.185818061890146,0,0,0,0,0,0,0,0.215973927050276,-1.30613635197053,0.209875933518202,0,0,0,0,0,0,0
RealEstate_excess,-0.107933217054235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131636722009583,-0.062231157156244,0,0,0,0,0,0,0,0,0,0,-0.0200138796236989,0,0,0,0,0.111978531209978,0,0,0,-0.00933803578743943,0,0,0,0,0,0.0222697807114909,0,0.126825872789318,0,0,0,-0.00232341339830665,-0.0117995133659475,0,0,0,0,0,0
MKreturn,0,0,-0.0352693438338304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191972549574954,0,-0.0982850301475829,0,0.0945694345948112,0,0,-0.0306790754812262,0,0,0,0,0,0,0,0,0,0.0505524094866065,0.017629232796412,0,0,-0.0170430738365131,0.013077353411563,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659608526808884,0,0,0,0,0,0,0,0,0,0,-0.00316236639098426,0.000360414783025926,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0139178984637749,0,0,0,0,0,0,0,0,0,0,0,0,-0.00760765314939081,0,0,-0.0257184455747125,0,0,0,0,0,0,0.00690072432538417,0.012489560036886,-0.0277203234587315,0,0,0,-0.00480932724412574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141558669907788,0,0,0,-0.0132127334393592,0.0209967447092185,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00909456590531267,0.00153320934914508,0,0,0,0,0,0,-0.00159512422806919,0,-0.00193024300277433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148165025115875,0,0,0,0,0.00417412082162592,0,0,0.00785574408490194,0,0,0,-2.16840434497101e-19,0,0,0,-0.00353072535746854,-0.00577835732646169,0,0,0,-0.110656457641965,0,0
CarbonVol_Hubei,0,0,0,0,-0.000478062973608863,0,0,0,0,0,0,0,0,0,-0.000412029648732197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070138765163417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160646925395298,-0.00770623521283354,0,0,0,0,0,0
