,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X000977.SZ,X601877.SH,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600460.SH,X000800.SZ,X000988.SZ,X300142.SZ,X000066.SZ,X600702.SH,X300003.SZ,X002463.SZ,X002028.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.248406378561135,0,0.193312582780544,0.0875691754998264,0,0,0,0.0104229562125337,0,-0.0452743293923223,0,0,0,0,0.0605335206053022,0,0.00946311328388591,0,0,0,0,0,0,0,0,0,0,0,-0.0489820462716531,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366355292121071,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.121561929237448,0,0,0.384685922502421,0,0.0693428396653666,0,0,0,0.0201341628457291,0,0,0,0,0,0,0.120693566276825,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170298951826464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638640862100739,0,0,0,0,0,0,-0.00171088001001454,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163438003903798,0,-0.073111396938152,0,0,0.289675330559907,0,0,0,0.166004354275158,0,0,0.280601612713979,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0458923682495293,0.226633508454639,0,0,0,0,-0.0290583835593906,0,0.0439067933532223,0,0,-0.0687653531058936,0,0,0,0.021235663620416,0,0,0,0,0,0,0
X000568.SZ,0,0.537799174438588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248027686279627,0,0,0,0,0,0,0,0,-0.0502839038169897,0,0,0.00304318749948971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186325893388546,0,0,0,0,0,0,-0.0395418230664036,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0976638585707882,0,0,0,0,0,0.0300648533545309,-0.191865697547142,0.0611078450923057,0,5.42101086242752e-20,0,0,0.0215695532625626,0,0,0,0,0,0.168571508782925,0,0,0,0,0,0.0652958050409184,0,0,-0.0220275489122282,0,-0.19301419125062,0.0402203072963238,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.0486169390012827,0.158165743195634,0,0,0,0,0,0.0564764348513901,0,0,0,0,0.0425119635339227,0,0,0,0,0,0,-0.00558402708425514,0,0,-0.0164195042768245,0,0,0,0,0,0.0462582074783383,-0.0499198497731795,0,0,0,0,0.0190881360179421,0,0,0.00355962404206956,0,0.0523438944664886,-3.46944695195361e-18,-0.354589577051081,0.140493767581571,0,0.0645273611908657,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894603865498716,0,0.38033749453168,7.816547644467e-06,0,0,0,0,0.215333858696665,0,0,0,0,0,0,0.0125445717887629,0,0,0.0254151461550259,0,0,0,0,0,-0.0138885643583426,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0647532994985027,0,0,0,0.129801364795352,0,0,0,0,0.0800125754452727,0,0,0.156505113405341,0,0,0.0114942493826309,0,0,0,0,0,0,0,0,0.0793064860597031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107048006229207,0,0,0.00012638032583777,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.209180141909592,0,0,0,0,0,0,0.154247466854956,0,0,0,0,0.0370530158860658,0,0,0,0,0,-0.0227101144256951,0,0,0,0,0,-0.0225904810879953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117767174733224,0,0,0,0,0,0.0121518646615012,0,0,0,0,0,0,0
X002304.SZ,0,0.268283292952302,0.0367778370109495,0.0846343830909285,0,0.0825942597632924,0,0,0.0514648397778514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379127942846936,0,0.0114758362602814,0,0,0,0,0,0,0,0.212909669696848,0,0,0.0155352751461082,0,0,0.0145358835039265,-0.00614416995300728,0,0,0,0,0,0
