,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000338.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X000661.SZ,X600741.SH,X300142.SZ,X000100.SZ,X600089.SH,X002074.SZ,X002180.SZ,X600460.SH,X600702.SH,X000157.SZ,X000733.SZ,X002236.SZ,X600884.SH,X000799.SZ,X002414.SZ,X601799.SH,X002007.SZ,X000977.SZ,X600779.SH,X600183.SH,X600584.SH,X002008.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0.0169062801826283,0,0,0,0.0712169100704749,0,0,0.225834249262804,0,0,0,0,0,0,0,0.0665806579833843,0,0,0,0,0,0,0,0.0146275503829906,-0.103816860863513,0,-0.116027871862517,0,0,-0.0397884911789888,0,0,-0.0252157100324706,0,0,0,0,0,0.0366452745725794,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134196469450916,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0374526808933471,0.187370878278034,0,0.0970412546000575,0.0960597466906561,0,0,0,0.286810325501402,0,0,0,0,0,0,0,0,0,0.0643546874849635,0.0131796412770951,0.0584907742416969,-0.0584920342566603,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.114479933052652,-0.0431043640934528,0,0,0,0.0281867209822954,-0.0978108566519818,0,0,0,0.308523716993444,0,0,0,0,0.0586349181309121,0,0,0.0199020545578387,0,0.00555961384308878,0,0,0,0,0,0,0,0,-0.0583682736449987,0,0.0593521407567155,0,0,0,0,0,0,0,0,0,-0.00652392521381033,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0106561913386218,0,0.0998749905099011,0,0,0,0,0,0,0,0,0,0,0,0,0.0100885643288936,0,0,0,0,0,0,0,0,0,0.253838307149766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165749509160467,-0.00145407848319994,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0666134497796648,0,0,0,0,0.0237801425653818,0,0,0,0,0.0585042087441465,0,0,0.0980786842573443,0,0,0,0,0,0.134516319536311,0,-0.0360559962853521,0.0460662955653124,-0.0135040709637878,0,0.0587568494329677,-0.0877455716461857,0,0.12379086234114,0.0419715468295923,0,0,0.267912571724715,0.0367739051846591,0,0,0,0,0,0,0,0,0,0,0,0.0409192446561884,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.545385303582628,0,0,0,0,0,0,0,0,0,0,0.0557159512809306,0,0.0426391020203488,0,0.0500379823705259,0,0,0,0,0,0,0.0873772545227673,0,0,0,0,0,0,0,0,0,0,0,0.184620270026724,0,0,0,0,0,0,0,0,0.0930427201952923,0,0,-0.0240788049978404,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100917571316636,0.259635253901092,0,0,0,0,0.310709206327463,0,0,0.187117496876026,0,0,0.089285830151213,0,0,0,0,0,0,0.0938954786238972,0,0,0,0.358245640752336,-0.107965173198597,0.330311282198508,0,0,0,0,0,-0.0787631173113942,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404063573083973,0,0,0,0,0,0.191104226807527,0.0470756037085624,0,0,0.0330670438609689,0,-0.0127850201665159,0.152017881825893,0.0400113281937058,0,0,0,0.0227360807515294,0,0,0,0,0,0,0,0,0,0,0,-0.00382011306367526,0,0,0,0,-0.0170632800668628,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.00134359735545327,0,0,0,0.277294294273048,0,0,0,0,0,0,0,0.0475990621047759,0,0,0,0,0,0,0,0,0,0,0.17842627533377,-0.138013652608572,0,0.0732232080935263,0,0,0,0,0.0440932986813473,0,0,0,0.162415076683435,0,0,0,0,0.0203740247792685,-0.00689206560220444,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.131204498934424,-2.16840434497101e-19,0,0,0,-0.0475897620633528,0,0,0,0,0.160422583453035,0,0,0,0,0,0,0.0312004342640917,0,0,0,0,0.0678821277387992,0,0,0.00276611632880565,0,0.0072333370914796,0,0,0,0.0393459730861085,0,0,-0.117641300223984,0,0,0,0,0,0,0,0,0,0,0,-0.00257710843225135,0,0.0126118623466172,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.0166574293491132,0,0,0,0,0.327757324316473,0,0,0.207290894029446,0,0,0.0140067699187404,0,0,-0.00969508022089875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395548479317857,-0.0986154295191274,0,0,0.206025261598098,0,0,0,0,0,0,0.0580982116572416,0,0,0,0.0118369005727139,0,0,0,-0.0228080486215964,0,0
X002049.SZ,0,0,0,0.171196506691262,0,0,0,0,0,0,-0.112693866719501,0,0,0,0,0,0.0738358497681856,0,0,0,0,0,0,0,-0.0918599895887286,0,0,0,0,0,0,0,0.294353734774234,0,0.0673980601891946,0,0,0.279109390103335,0,0,0,0,0,0,0,0,0,0,-0.115258979169799,0.0654269762120331,0,-0.00603947032033,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.120698467228032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440582015540202,0.282520505665797,0,0,0,0,0,0,0,0.0180406139734129,0,0,0,0,0,0,0,0,0,-0.105036116891455,-0.0424869156485767,0,0,0,0,-0.0524554749081044,0,0
X000596.SZ,0.247507123847932,0.0337711418059705,0,0,0,0,0,0.0517687863583162,0.00325900898495916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549663409715509,0,0,0,0,0,0,0,0,0.0311871435546797,0,0,0,0.178146764316152,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887911583889494,0.112349095949377,0.0211310420641948,-0.0201215749456312,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610382933559899,0,0.151531114681285,0.0297876889883403,0,0,0,0,0,0,0.0481361477708925,0,0,0,0,0,0,0,0,0,0.0636373913354582,0,-0.0185619779071192,0,0,0,0,-0.00852628529264803,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.255625271220978,0,0.0396946758471301,0,0,0.0402015209701266,0,0,0,0,0,0,0,0,0,0.086850916071319,0,0,0,0,-0.172984500459486,0,0.237676041330953,0.202111341990081,0,0.0687574355252238,0,0,0.0778670763199581,0,0,0,0.0599785523315885,0,0,0,0,0,0,0,0,0,-0.0145262787251814,0,0,0,0,0,0,0
X002179.SZ,0,-0.0364670227452211,0,-0.105158317989782,0,-0.0105024313071919,0,-0.0910807478427057,0,0,8.67361737988404e-19,0,-0.114327975026075,0,0,0,0,0,-0.0829229238852114,0,0,0.313408077919722,0,0,0.201109204465961,0,0,0,0,0,0,0,0,0,0,0,0,0.160341302678211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360122343517744,0,0,0,0,0,0
X000661.SZ,0,-3.46944695195361e-18,0,0,0.0761480285199989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109107173684497,0.123988900329815,0,-0.137832165613569,0,0,0,0.0239240540348909,0.0805110716945478,0,0,0,0,0,0,0,0,0,0,0,0,0.0907429173677431,0,0.329271724796656,0,0,0,0,-0.0638271661532109,0,-0.011008458385406,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.298071301998733,0,0,0,0,0,0,-0.0775952471527968,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0505162633185033,0,0,0,0,0.0200758529923303,0,0,0,0,0,-0.0443555629261315,0,0,0,0,-0.150575532894073,0,0,0,0,0,0.0223679638629177,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.0665745766691004,0,0,0,0.0251985316159432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163809241428243,0,0.33330097572592,0,0,0,0,0.0210729173432745,0,-0.173708583862411,0,0,0.183035308513858,0,0,0,-0.0454756275043496,0,0,0,0,0,0,0.0886190173082793,0,0,0,0.00512129472165943,0,0,0,4.33680868994202e-19,0,0
X000100.SZ,0,0,0,0,0,0.0503295513377923,0,0.0284621124186224,0,0,0,0,0.156765129956311,0,0,0.0154751958696795,0,0,0,0,0.0336727105051169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117295250567817,0,-0.0116900323834398,0,0,0,0,-0.0107735387454965,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.074345108389173,0,0,0,0.0989416229097165,0,0,0,0,0,0,0.468015978393895,0,0,0,0,0,0.0695116530793873,0,0,0,0,0,0,0,0,0,0,0.104485225821202,0,0,0,0,0,-0.0250457928990247,0,0,0,0,0,-0.000203851275997626,0,0,0,0,-0.0187889563601656,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.109056328533212,0,0,0,0,0.24556933029807,0,0,0,0,0,0.0663775066611266,0,0,0,0,0,-0.121118535532697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249006055613866,0.213434015059936,0,0,0.057179533299721,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0818792668571327,0,0,0,0,0,0,0,-0.0144822728866045,0,0,0,0,0.0459121260410282,0,0.209328450047763,0,0,0,0.0120670780863599,0,0,0.0351409313326147,0,0,0,0,0,0,0.0368846753102979,0,0,0,0,0.102549280125658,0,0,0,0,0.0446959997094466,0,0,0,0,0,0,-0.052962281520004,0,0.00110552461940574,0,0,0,0,-0.0251553333608161,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541418424450155,0,0,0,0.239866817419991,0,0,0,0,0,0,0.0731313846823183,0,0,0,0,0,0.0299409740972806,0,0,0,0,0,0.0519353913491648,0,0.291752855604984,0,0,0.0668449649504448,0,0,0,0,0,0,-0.0128107587482718,-0.0209778322285898,-0.0184017542948205,0,0,0,0,-0.0850918804631341,0,0
X600702.SH,0.221217735596729,0,0,0.192921539558903,0,0.0835262687191441,0,0,0,0,0,0,0,0,0,0.0347400052850377,0,0,0,0,-0.109531439415963,0.0699080030527477,0,0.142292822729222,0,0,0,0,0,0,0,0,0.0563378599178448,0,0.10581157259122,0,0,-0.0273715803059999,0,0,0.0418336205031341,0,0,0,0,0.210638410378772,0,0,0,0,0,0,-0.024761831614276,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0552906915866402,0,0,0,0,0,-0.0024242613857816,0,0,0,0.187541249429673,-0.0215891795654123,0,0,-0.0259630284439127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00521300085532174,0,0,0,0,-0.0567660687505196,0,0
X000733.SZ,0,0,0,0,0,-0.188090012868349,0,0,0,0,0,0.0611389983014679,0,0,0,0,0.228465781809552,0,0.0945656713161088,0,0,0,0,0,0,0.0832286088433989,0.237861841504832,0,0,0,0,0,0,0,0,-0.0338270498744368,0,0,-0.0506451210042776,0,0,0.136973617487242,0,0,-0.265814055236281,-0.0359235033123878,0,0,0,0,0,0,0,0,0,0,-0.00146050210844923,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0421937721795539,0,0,0,0.0738310903761348,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0875936034396391,0.0739020221075286,0.00627486947565869,0,0,0,0.0264468726496944,0.0956388976063421,0,0,0,0,0,0,0,0,0,0,0,0.115904440385376,0,0,0,0,-0.000562494261865459,0,0,0,0,0.0206028074972598,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163333301742032,0,0,0,0,0,0,-0.11953014220944,-0.22199016681564,0.0683237152178456,0.0811676642724364,0,0.0372031344301909,0.0652474978446461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0.147313016541014,-3.46944695195361e-18,0,0,0.12242516856743,-0.0447747061938696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159924293199322,0,0.284466027990298,-0.00136718375717067,0,0,0,0,0,0,0,0,0,0,0.138359669989603,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136267356772985,0,0,0,-0.0511367632413931,0,0,0,0,0,0
X002414.SZ,0,0,0.109693473191894,0,-0.106549177262357,0,0,0,0,0,0,-0.0552543150181759,0,0,0,0,0,0,0,0,-0.0262273319797339,0,0,0,0,0,0,0,0,-0.0442433037105834,0,0,0,0,0.0523707084397758,0,0,0.156687747075155,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.198146016303425,0,0.0248674227058139,0,0.00739130595468979,5.42101086242752e-20,0,0,0,-4.33680868994202e-19,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0407076112653604,0,0,-0.0161922331068054,0,0,0,0,0,0,0.00729307393919582,0,0,0,0,0,0,0,0,0,0,0,0,5.91828437238023e-05,0,0,0.252049196365862,0.0681872606225817,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427790902100534,0,-2.16840434497101e-19,0,0,0,0,-0.00203662665329012,0,0
X002007.SZ,0,0,0,0,0,0.0337595914380983,0.100313392386123,0,0,0,0,-0.0381627621249712,0,0,0,0,0,0,0.00916154063893615,0,-0.0102864776588542,0,0,0,0,0,0,0,0,0.0339143848959272,0,-0.106334042065468,0,0,0,0,0,0,0,-0.0441512538946083,0,0,0,0,0,0,0,0,0,0,0,-0.0263719348033261,0,0,0,0,0.018327308412373,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245559550902914,0,0.125139939347549,0,0,0,0,0.0173879482347401,0.0130407787565192,0,0,0,0,0,0,0,0,0,0.0486294665343355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161643279291162,0.000113815276478183,0,-0.0278905658139931,-0.0185277533625154,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.106381290863899,0,0,0,0,0,0,0,0,0,0,0.0156190083881483,0,0,0,0,0.0381274826615903,0,0,0,0,0,0,0,0,0,0,-0.00969722623254883,0,0,0,0.104109705628688,0,0,0,0,0.170522283209253,0,0,0,0.0506898284899931,0,0,0,0,0,0,0,0,0,0,0,0.0238039414182709,0,0
X600183.SH,0,0,0,0,0,0.0852657162601068,0.0126535610661537,0,0,0,0,0,0,0,0,0,0,0,0.0782834872138702,0,0,0,0,0,0,0,0,0,0,0.00266957930853569,0,-0.152990069099615,0.120500499438793,0,0,0,0,0,0.109486391956808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194567945813063,0,0
X600584.SH,0,0,0,0,0,0,0.0865950975661384,0,0,0,0.127979617135751,-0.0330644188679565,0,0,0,0,0.0655321651213996,0,0.109271722477322,0,0,0,0,0,0,0,0,0,0,0.0833267906386843,0,0,0,0,0,0,0,0,0.0727815457400067,-4.33680868994202e-19,0,0.0423863139082928,0,0,0,0,0,0,0,0,0,-0.0284989066581751,0,0,0,0,-0.0744815201324739,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141230829511906,0.0500324149687827,0,0,0,0,0,0,-4.33680868994202e-19,0,0.161770379488523,0.0336847313535978,0,0,0,0,0.128827362068216,0.0447201895333567,0,0,0.0436333459713892,0,0,0,0.0162467705013706,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622611739228812,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.0761590236608492,0,0,0,0,0,0,0,0.381381363839825,0.105113085716702,0,0,0,-0.195455772353597,0,0,0,0.110649366618531,0,0,0,0,0,0,0.0850319955625022,0.290823756996818,-0.157771015126168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607541976877465,0,0,0,0,0.0319314088567127,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0502293799504971,0,0,0,0.0967748038797752,0,0,0,0.0528948263552617,0,-0.124517102543284,0,0,0,0,0,0.0390554208185532,0,0,0,0,-0.00237065527859604,0,0,0.0442569063326657,0,0,0,0,0.0431866535893049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450154006600289,-0.147857715188518,0,0,0,0,0,0
Slope,0,0,-0.322414026715292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192955285811059,0,0,0,0,0,0,0,0,0,0,0.114080505024471,0,0,0,0,-0.0124704457392951,0,-0.0492007352945205,0,0,0,0,0,0,0,0,0,0,0.144111100598559,0,1.04423775559111,0,0,0,0.592342975402961,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652565715601702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504010312059793,0,0,0,0,-0.920136090186866,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0685489443488243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123304973274079,-0.0560968416303017,0.0321350263183717,0,0.039451500290161,0,-0.018242608839481,0,-0.01897773549412,0,0,0,0,0,-0.0152365372842429,0,0,0,0,0,0,0,0,-0.00951522355824807,0,0,-0.020418155511463,0,0,0,0,-0.0188894387231698,0,0
MKreturn,0,0,0,0,0,0.0253287964229031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109143109817976,0,0,0.0958150539374259,0,0.010604163885025,0,0.0490126121796065,0,0,0,0,0,0,0,0.000259009310908533,0.00129372492718433,0,0,0.00240410360075448,0,0,0,0,0,0,0,-0.0326816983145876,0,0,0,0,0,0,0.0105835128367678,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142310542891369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944789071056641,-0.0083868172750498,0,0,0,0.0027006855715173,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0322911641485747,0,0,0,0,0,0,0,0,0,0,-0.145490195748827,0,0,-0.0100269457514917,0,0,0,0,0,0,0,0,0,0,0.101011385859563,0,0,-0.0733957183183992,0,0,0,0,-0.0488147214763773,0,0,0,0,0,0,0,0,0,0,0,0.108048542446238,0,0.502658003396827,-1.02908306936561,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00405449198235808,0,0,-0.00554505718113489,0,0,0,0,0,0.00188055055239857,0,0,0,0,0.00480669686802285,0,0,0,0,0,0,0,0,0,0,0,0.00814558820275752,0.00553610592794896,0,0,0,0,0,-0.00627468594896029,0,0.00158813291054722,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169138418239335,0.0236933802625072,2.71050543121376e-20,0,0,0,-0.000916054257617341,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.0048678882437769,0,0,0,0,-0.00199110299893349,0,0,0,0,0,0,0,0,0,0,0,0,-0.00555478250893189,0,0,0,0,0,0,0,0,0,0,0,-0.00395014721139711,0,0,0,0,0,0,0,0,0,-0.0569289350985964,0.0577143965721372,0,0,0,-0.0106221543000663,0,0
