,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X000100.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X600741.SH,X000157.SZ,X002241.SZ,X600703.SH,X600271.SH,X600089.SH,X600066.SH,X600118.SH,X002236.SZ,X601877.SH,X600177.SH,X000550.SZ,X000581.SZ,X000568.SZ,X002475.SZ,X600582.SH,X002129.SZ,X000623.SZ,X000050.SZ,X300124.SZ,X000800.SZ,X000559.SZ,X300146.SZ,X600060.SH,X002294.SZ,X002292.SZ,X000977.SZ,X600839.SH,X300003.SZ,X000400.SZ,X002465.SZ,X002456.SZ,X002007.SZ,X000869.SZ,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0.034506785778904,0,0,0,0,0,0.0142702287709089,0,0,0.0387447475991517,0,0,0,0,0.469831823063979,0,0.0239547066942801,0.0658506395380751,0,0,0,0,0,0,0,0,0,0,0,0,0.11326376032929,0,0,0.0273790081529604,0,0,0,0,0,0,0,0,0,0.030102641946696,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0.0199626187259016,8.67361737988404e-19,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0118507501174795,0,0,0.176691631016717,0,0,0,0,0,0,0.173632567251013,0,0,0,-0.026698865627502,0,0.0932885522639119,0,0,0,0,0,0,0.000791472338249069,0,0,0,0,0,0,0,0,-0.028812315817162,0.0336166196665706,0,0,0,0,0,0
X600741.SH,0.327672062347219,0,0.0563995335687883,0,0,0.0504163091693742,0,0,0.0562952913441767,0,0.0853109621731924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150743929650542,0,0.165270451724678,0,0,0,0,0,0,0,0,0,0,0,0.0228666662255993,0,0,0,0,0,0,0.00474770163445953,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0173326053821423,0,0,0,0,0,0,0,0.687188604080172,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0534922968768798,0,0,0.0235349721555537,0,0,0.0814945183456453,0,0,0,0,0.0642608867836715,0,0,0.00968245582058597,0,0.0493968265373262,0,0,0,0,0,-0.00485792948103339,0,0,0,0,0,0,0.0107888118593503,0.018278698784475,0.0665178976289695,0,0,0,0,0
X002241.SZ,0.151178183152182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156012393985423,0,0,0,0,0.265729087633132,0,0,0,0,0,0,0,0,0,-0.0163208824694387,0,0,0,0,0,0,0.102767858805985,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00164873949854609,0,0,0,0,0,0
X600703.SH,0,0,0.0406690313071397,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.115171874851446,0,8.67361737988404e-19,0,0,0,0.0949021561334672,0,0.0201055962035848,0,0,0,0,0,0,0,0,0,0.110305666404482,0,0,0,0,0,0,0.183828876697603,0,0,0,0,0,0,0,0,0,0,0.0813540401724936,0,0,-0.00799961437586959,0,0,0,0,0,0
X600271.SH,0,0,0.15454515395045,0,0,0,0,0,0,0.0205445516674869,0,0,0,0,0,0,0,0,0,0,0,0,0.0660786669223396,0.0709897186743667,0,0,0,0.0411275793708936,0,0,0.143991803493369,0,0,0,0,0,0,0.021200468853254,0,0,0,0,0,0.170362095058902,0.0816208808025961,0.187873290454038,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0.111264809045213,0,0.147032599052111,0.0399583991437856,0,0,0,0,0,0,0.122776899152779,0,0,0,0,0,0,0,0,0,0,0,0.0914607649873746,0,0,0.01996007923663,0,0.154477016978713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264753069864673,0,0,0,0,0,0,0,-0.0149434198717862,0,0,0,0,0,0
X600066.SH,0,0,0,0.345005238998479,0,0,0,0.109665110536179,2.71050543121376e-20,0,0.164417851630439,0,0,0.0221203479806721,0,0,0,0,0,0,0,0,0,0.0493244258664073,0,0,0,0,0,0,0,0,0.0157741322736922,0,0,-1.73472347597681e-18,0.096925229901952,0,0.0276337845286451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0703855583070776,0,0,0,0,0,0.322593091348169,0,0,0,0,0,0,0,0.252022580820608,0,0,0,0,0.0716366904652906,0.208724403259414,0,0,0,0,0,0,0,0,0,0,0,0.0166422023896576,0,0,0,0,0,0,0,0,0.0723568790055768,0.00748071431827529,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.119473139990463,0,0,0,0.0696400364890719,0,0,0,0,0,0,0,0,0.129453950355934,-0.0678844908570808,0.260094518493203,0,0,0,0,0,0,0,0,0,0.282705431962006,0,0,0,0.0131027737398387,0,0,0.159223973305222,0,-0.0182492119294089,0,0,0,-0.0562647250584927,0,0,0,0,0,0,0,0,0,-0.00413101476491274,0,0,0,0,0,0
X601877.SH,0.0802513538370392,0,0,0.090345586306866,0,0,0,0,0,0,0.0913098636294457,0.0280438060393278,0,0,0,0,0,0,0,0,0,0,0.145481786268951,0,0,0,0,0,0.0595278487528504,0,0,0,0,0,0,0.00771719949338048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019373931933439,0.00865300736477514,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0688902391926203,0,0.135583064174241,0,0,0,0,0.123957954098997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138435993547867,0,0,0,0.0564236009916989,0,0,0,0,0,-0.0576631822343905,0,0,0,0,0,0,0.429073573686287,0,0,-0.0178119584307816,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.143259764565558,0.0239512020923743,0.206325526671669,0,0,0.128994571212936,0.0820428003754287,0,0,0.0558211495824398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056082848832842,0.0112963598184662,0,0,0,0,0,0,0,0,0,0,0.0708606598698026,0,0,0,0,0,0.0172901632796063,0,0,0,0,0,0
X000581.SZ,0.014597369747577,0,0,0,0,0,0,0,0.0623771199535128,0.172036229957923,0.00544846321019215,0,0,0,0,0,0,0,0.046471977632482,0.228715099686864,0,0.187161943463503,0,0,0,0,0,0,0,0,0,0,0,0,0.0505306646027179,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294337692616208,0,0,0,0,0,0,0
X000568.SZ,0,0.0281099423669953,0.147447286205103,0,0,0,0.383898456050111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308172842707789,0,0.0588246078966141,0.0101530969689026,-0.123312878631083,0,0,0,0.088948828164997,0,0.0286603523467928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183938218783018,0,3.46944695195361e-18,0,0,0,0.0130641053639449,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.214692228759372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020808088380093,0,0,0,0,0,0,0,0,0,0.109050111931316,0,0,0,0,0,0.0644181617155935,0.0134242381407106,0,0,0,0,0,0,0,0.00892705106597418,0.0138667300459478,0,0,0,0,0,0
X600582.SH,-0.0540760205631874,0,0,0,0,8.67361737988404e-19,0,0,0.0186403463876744,0,0,0,0,0,0,-0.0674627338638196,0,0,0,0.0829381549039827,0.240367983349739,0,0.0635373763726928,0,0,0,0,0.011717926289928,0,0,0,0,0,0,0,0,0,0,0.00316479936006298,0,0,0,0,0,0,0,-0.0226627545081907,0,0,0,0,0.0224127381915767,0.0295322810838849,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.20649263295428,0,0,0,0,0,0,0,0,0,0,0.03890076105499,0,0,0,0,0,0,0,0,0,-0.0447328669007889,0,0,0,0,0,0,0.0747691610326081,0,0,0,0,0,0.0826337867723749,0,0,0,0,0.0561400289857196,0,0,0.0144889349343856,0,0,0,0,0.0606475204454876,0.0231118868854651,0,0,0,0,0,0
X000623.SZ,0.0323973137479123,0,0.357707799983343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267895453480438,0,0,-0.131993728113648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191860730223824,0,0,0.0872476963372568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849087453706863,0,0,0,-0.0260575440796021,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,-0.0416066552543312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477523875796735,0.0709135813964618,0,0,0,0.27464441424989,0,0,0,0,-0.0439652179779518,0.385055604613931,0.0921534736771473,0,0,0,0,0,0,0,0.127450228281402,0.0392321309570465,0,0.141673868898134,0,0,0,0
X300124.SZ,0,0,0,0,0.0892184848481454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710941227851755,0.263224578614202,0,0,0.0238095742468164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734290545112359,0.105342780732234,0,0,0,0.175985608571419,0,0,0.0708609146981416,0,0,-0.00448944136249544,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.26059867460901,0,0,0,0,0,0,0.0597162895105762,0,0,0,0,0,0.099822011124126,0,0,0,0,0.062933267526269,0,0,0,0,0,0.0603424032698496,0,0,0,0,0,0,0,0,0,0.0771796373537342,0.0464222896920016,0,0,0,0,0,0.144689985136857,0,0.0582207866560831,0.0226728869577961,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0382080903092566,0,0,0,0.105487399885009,0,0.00844263227675404,0,0,0,0,0,0,0,0.152795466119798,0,0,0,0,0.134958239744733,0,0,0,0,0.120733117903477,0,0.136203226526244,0.103198186417698,0,0,0,0,0,0.021068272125679,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.0867004478660918,0.0656508918868635,0,0,0,0,0,0,-0.0070259702285983,0,0,0,0,0,0,0,0.238917606897723,0,-0.0548789852574402,0,0,0,0,0,0,0,0,0,-0.00572988026090724,0,0,0.0623735563882859,0,0,0,0.178150067633488,0,0,0.0325959160016076,0,0.113337871774458,0,0,0.0425195306108097,0.113309551109092,0,0,0,0.00292107459942798,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0.263921656930876,-0.041787133526569,0.0766151151754663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.174357064623324,0,0.219918286421286,0.270395086947142,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00891837702263571,-0.0374953955742212,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0947912235589767,0,0,0,0,0,-0.0598632602713403,0,0,0,0.102319751118812,0,0,0,0,0.0178280730192479,0,0,0,0,0,0,0,0,0,0.0461080197876085,0,0,0,0,0,0,0,0,0.203689930106134,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104262000491585,-0.00351284363227943,-0.103760181379671,0,0,0,0,0
X002292.SZ,0,0,0,0.0310198574369383,0,0,0,0,0,0.0447639954630106,0,0.246343032422603,0,0,0,0,0,0,0,0,0,-0.235268796308708,0,0.0682958040647867,0,0,0,0,0,0,-0.0529178749559561,0,0,0,0.0729208189608975,0,0,0,0,0.390469410268041,0,0.140002566684748,0,0.0421679560747327,0,0.153105790602439,0,0.144825507594488,0,0,0,-0.0411973702238397,-0.0126434552476205,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0761912222340628,0,0,0,0,0,-0.0478423850095221,0,0,0,0.0532154894950316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614146813752766,0.0120593659633671,0,0.0214771150882947,0,0.079911600531891,0,0,0,0,0.0852657894029157,0,0,0,0,0,-0.0716230520038718,-0.034615732486455,0,0.00274118217677531,0,0,0,0
X600839.SH,0,0,0.0460478199677949,0,0,0,0,0,0,0.123021635126929,0,0,0,0,0,0,0,0,0,0.0924915055815319,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.208593214856351,0.270923611208303,0,0,0.0878234657807291,0,0,0.187040702252599,0.0108095812639019,0,0,0,0,0,0,0,0,0,0,0,0,0.00490702059136063,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.243738518211847,0,0,-0.037063033495243,0,0,0,0,0,0,0,0,0,0.0646602159998781,0,0,0,0,0,0,0,0,0,0.199017368163636,0,0,0,0,0,0.0454315361035865,0,0,0,0,-1.73472347597681e-18,0,0.0976768669666246,0,0,0.353704700319296,0,0,0,0,0,0,-0.0010300669988996,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.194368815908763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309045373516862,0,0.0125182441486155,0,0,0,0,0,0,0.0603342170703221,0.100993711975659,0,0,-0.0154169379313811,0,0,0,0,0,0,0.06547239487356,0,0,0,0,0,0,0.0281745958593166,0,0,0,8.67361737988404e-19,0.0099051572918605,0,0,0,0,0,0
X002465.SZ,0,-0.113947154124838,0,0,0,0,-0.0285243453046864,0,0,0,0,0,0,0,0,0,0,0,0,0.107821173736753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211886338166646,0.118007207024091,0.229938317360895,0,0,0,0,0,0,0.149806273968645,0,0,0.131134264845278,0,0,0,0,0,-0.0118926880356469,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291884580621314,0.0309802058260106,0,0,0,0,0,0,0,0,0,0,0,0,0.0140018320344046,0.23915383938128,0.0629964607036303,0,0,0,0.199214026138438,0.149085132133616,0,1.73472347597681e-18,0,0,0,0,0,0,0.0095579702087244,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.00525392803363385,0,0,0,0,0,0,0,0,0,0,0.00688767966223311,0.0811822447758734,0,-0.0209030433604803,0,0,0,0,0,0,0,0,0,0.254725365516031,0,0,0,0,0,0.167339892543326,0,0,0,0,0,0.0398312908751338,0,0,0,0,0,0,0,0.0141075161435396,5.42101086242752e-20,0,0,0,0,0,0
X000869.SZ,0,0,1.0842021724855e-19,0,0,0,0.19730214556476,0.123864204846502,-0.00732611850226046,0.119150991312567,0.0311611606835788,0,0,0,0,0,0,0,-0.00283790153885872,0.0548222049967343,0,0,0,0.00190707773758461,0,0,0,0,0.242107663461869,0,0.0630671107726524,0,-0.0222767946662261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0.0933854563966526,0,0.0727895599439821,0,0,0,0,0,0,0,0,0,0,0.0128219833774441,0,0,0,0.0762553468171705,0,0,0,0,0,0,0.0808323667900557,0,0.0730273905030842,0.0892420910762141,0.050993162038904,0,0.0529247396970661,0,0,-0.162589745980304,0,0,0,0,0,0,0,0,0,0,0.00255481299025086,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0331281407805552,0.0710096521146775,0,0,0,0,0,0,0,0.0136349018263139,0,0,0,0,0,0,0,0,0,0,0.00566315884162436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981498633790945,0,0,0,0,0,0,0.0106936088560066,-0.019143113263219,0,-0.0259010238057183,0,-0.0328948735584295,0,0
Slope,0,0,0,0,0,0,0,-0.0907368323361342,0,0,0,0,0,0,0,0.244252321200359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279806937746299,0,0,0,0,0,0,0,0,0,0,0.109153183850164,0,0,0,0,0,0.149420938186026,0,0,0,-0.262005701269753,0,0
TED,0,0,0,0,0,0,0,0,0,0,-1.29606187616612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52159746445775,-0.0684914333676664,0,0,0,0.0540232202808365,0,0,0,0,0,0.688802624527996,0,0.188441108795727,0,0,0,0,0,-0.988017514583441,-1.21519493806164,0,0,0,0,-5.04148809426966,0,0
RealEstate_excess,0,0,0,-0.29830015531578,0,0,0,-0.0500032820687143,0,0,0,0,0,0,0,0,0.0972928911776215,0,0,-0.0285384332161248,0,0,0,-0.366938874041186,0,0.0139873786130095,0,0,0,0.132905560522797,0,0,0,0,0,0,0.297984457724447,-0.0354480255173764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111873242034011,0.0667653031090862,0,0,0,0,0,0
MKreturn,0,0,0.00867158062844068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182819743925365,0,0.0590332022312269,0,0,0,-0.0568710960138513,0,0,0,0,0,0,0,0,-0.00987998418551156,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211492788536833,-0.212461672611556,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00176293138329696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164793989847035,0.00185297800696326,0.00227527185552265,0,0,-0.0738076810356901,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0391289204081464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255621815312988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129940434548365,0,0,-0.0173515765598832,0,0,0,0,0,0,0,-0.0126136647344799,-0.0856359615972304,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00217378592018263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125660137278295,-6.0451919152892e-06,0,0,0,0.10100369903682,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146980917405503,0.00294763684813509,0,0,0,0,0,0
