,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X002292.SZ,X600703.SH,X600690.SH,X002241.SZ,X002506.SZ,X000100.SZ,X000559.SZ,X600271.SH,X600118.SH,X600031.SH,X600066.SH,X600741.SH,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X300124.SZ,X002049.SZ,X600177.SH,X002465.SZ,X601877.SH,X002129.SZ,X002074.SZ,X002456.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X600867.SH,X000977.SZ,X002426.SZ,X600498.SH,X002085.SZ,X300001.SZ,X002276.SZ,X600582.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803146002528028,0.0134024971342796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145948602226736,0,0,0,0,0,0.0812265083201953,0,0,0,0,0,0,0,0,0,0,0.012250096038145,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121857736741303,0,0,0,0,0,0,0,0,0.0943631661887726,0,0.141179988050827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277995686004057,0,0,0,0,0,-0.00321328573447504,0.0221048979763483,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557280918212932,0,0,0,0.0395309918240986,0,0,0,0.178023453800567,0,0,0,0,0.303394870930838,0,0.0545118301113743,6.92678836491279e-05,0,0,0,0,0,0.0385619930849259,0,0,0,0,0,0,0,0,0.00273744484258911,0,0,0.0458511605702216,0,0,-0.0128338219104509,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.148825267575951,0,0,0.0964028198675437,0,0,0,0,0,0.115827850556687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278675863514227,0,0.0196519142273399,0.0298754305403416,0,0,0,0,0,0,0,0,0,-0.00304984695767473,0,0,0,0,0,0.0179530653925165,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529826135747128,0,0.0635904411087087,0,0,0,0,0,0,0,0,0,0,0,0,0.131800397506548,0,0,0.0885884813746425,0,0.052236335718263,0,0,0,0,0.0103709697915001,0,0,0,0.00922941703011174,0,0,0,0,-0.00165393839016808,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187032583971599,0,0,0,0,0,0,0,0.00831832161743135,0,0,0,0,0,0,0,0,0.0894055530040687,0,0,0.10620569453247,0.00832729185776847,0.015206003539485,0,0.0406565121889045,0,0,0,0,0,0,0,0.0200405491169752,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0493957168546277,0,0,0,0,0,0.0192983705932186,0,0,0,0,0,0,0,0,0.0535543379842192,0,0,0,0,0,0,0,0,0,0.163701361761573,0,-0.0849743263858297,0,0,0,0,0,0,0.0505144366815224,0,0,0.0154723064196766,0,0,0,0,0,0,0,0,0,0.00599984479788697,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0956430490091624,0,0.0112892087454972,0,0,0.0320081405893701,0,0,0,0,0,0,0,0.00230192751439187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260816066653719,0.0580174415007748,0,0,0,0,0,0,0.147747902802922,0,0,0,0,0,0,0,0,0,0,0,-0.0319148343953289,0.00576348811712147,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220133133898027,0,0,0,0,0,0.118292667483778,0,0,0,0,0,0,0,0,0.174217909071347,0,0,0,0.073829749164879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226855309213434,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111714092279127,0,0,0,0,0,0,0,0,0,0,0.151015256681073,0,0.0436735586779964,0,0,0.000114897892829398,0,0,0,0,0,0,0.0368144107364881,0,0.142661196387173,0,0.0312078407200702,0,0,0.0175588749788149,0,0.0097266413228004,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162617435434538,0.323843167276876,0,0,0.119927099330713,0,0,0,0,0,0.0593675097188291,0,0,0,0,-0.0172793261397772,-0.00146816683560039,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564807225145764,0,0,0.0434777597192848,0,0,0,0,0,0,0,0,0,0,0,0,0.0806542616726873,0,0,0,0,0.0279548024751334,0,0.0346299819178213,0,0,0,0,0.0617851704182118,0,0,0,0,0,0.0306099767010704,0.100483160782964,0,0.0246179780925706,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107999175981442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260402850826319,0,0.0553282680410017,0,0,0,0,0.1301665128745,0,0.273824153542192,0,0,0,0,0,0,0,0.0111207891808321,0,0,0,0,0,0
X002506.SZ,0,0,0.0731656203270304,0,0,0,0,0,0,0,0.302696333856376,0,0,0,0,0,0,0,0,0,0,0,-0.126821690977596,0,0,0,0,0,0,0,0,0,0,0,0.319202379185801,0,0.251457499585914,0,0,0,0.0297427323293715,0,-0.0405544841633951,0.0988021811040328,0,0,0.0546003199461193,0,0,0,0.0256583817392035,0.0168757232082712,0.253157246351274,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0411124630261165,0,0,0.0376570388537986,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0300379335847637,0,0,0,0,0,0,0,0,0.092780046271283,0,0,0.090222957487522,0,0.0583569493422421,0,0,0,0,0,0,0,0,0,0,0,0.0726383032603415,0,0.0335444825817475,-0.0319274843738712,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0716891094759626,0,0.0138231677994738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155214576179538,0,0.019941906524412,0,0,0,0.104492914301388,0.0880004229005402,0,0,0,0,0.0283719739765204,0,0,0.252934146269014,0,0.190372944081311,0,0,0,-0.0171124040920238,0.0152743017524571,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.00591202182917338,0.0899950346498531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218224286452306,0,0,0,0,0,0,0.0102200526151139,0,0,0,0,0.292441810596596,0,0,0,0.101074400494791,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0326973841039724,0,0,0,0,0,0,0,0,0,0,0,0,0.0322576438623726,0,0,0,0,0,0,0.0563249815475654,0,0.155207783287545,0,0,0,0,0.143779179688041,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.00136429308794664,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038127325022076,0,0,0,0.152495754426383,0,0,0,0,0,0,0,-0.100354108142729,0.07685099252674,0,0,0,0.0776253430266768,0,0,0,0,0,0,0,0,0.0387649123918724,0,0.0911897978057675,0,0,0,-0.00439724382703113,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.189354009010751,0,0,0,0,0.0631650055709318,0,0,0,0,0.0541531916495463,0,0,0,0.092067646957015,0,0,0,0,0,0,0,0,0.0423208358446544,0,0,0.0237435462171258,0,0.0905998793861649,0,0,0,0,0.00280946014719188,0,0,0,0,0,0.0521942177528606,0,0,-0.00852898807917103,0,0,0,0,0,0,0
