,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X600522.SH,X002241.SZ,X000100.SZ,X000733.SZ,X601877.SH,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X600487.SH,X002414.SZ,X000799.SZ,X002236.SZ,X002223.SZ,X601799.SH,X002294.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.154256963775694,0,0,0,0.401837300138021,0,0.1396922917068,0,0.00588736203313531,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0307128556079942,0,0,0,-0.0647485759190727,0,0,0.0967489457261825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232947864714234,0,0.0178760098700465,0,0.216959804967525,0,0,0,0.0359505584075715,0,0,0,-0.049183931146895,0.0761912530309051,0,0,0,0,0.0480569263446657,0,-0.118913346221018,0,0,0,0.072076246182806,0,0,0.0433168624402775,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0104098164051284,0,0,0,0,0,-0.134854710735502,0,0,0,0,0,0,0,0,0.160902039731603,0,0,0,0,0.147685373008655,0,0,0,0,0.229162422581329,0,0,0,0,0.223137890576342,0,0,0,0,0,0,0,0,0.00426276654480227,0.11839679577916,0,-0.0651701200039341,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.425027146583014,0,0,0,0,0.0854297251076153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120435487855931,0,0,0,0,0,0,0,0.0673195026741346,0.0242842725287412,0,0,0,0.0173236473145474,0.149414377077205,0.0951549834284211,0.108177196172681,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.131619741392985,0,0,0,0,0,0,0,0.0332187782072371,0,0,0,0,0,0,0.129190593592224,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0426285252702682,0,0.0648419018836894,0,0,0,0,0,0,0,0,0.0319334681565177,0,0,0,0,0,0,0,-0.0203056592120156,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0522248370043258,0,0,0,0,0,0.113312339061259,0,0,0,0,0,0.0692123919554685,0,0.0648621243035597,0.0453299528530492,0,0,0.20568900998903,0,0,0,0,0,0,0,0,0.272187656941184,0,0,0,0,0.0115319299702715,0,0.0986815649724053,0,0,0,0,-0.00506973563615434,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269119786376655,0.00856025820387688,0,0,0,0,0,0.0392994132050016,0,0.116475903048247,-0.0135167878397406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662275379256606,0,0,0,0,0,0,0,0,0,-0.022649475104326,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.468362428094088,0,0,0,0,0,0,0,0,0,0,0,0.115967531515704,0,0,0,0,-0.0695485138543334,0,0,0,0.0684625803364821,0,0.207648845590481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433442029861133,0.321910838160908,0,-0.0211970855863227,0,0,0,0,-0.0190163538434202,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791236297608502,0.030983239511935,0.0862824679114289,0,0,0,0.0807642123953942,0,0,0,0,0,0.026754637091145,0,0,0,0,0,0.125117880048313,0,0,0,0,0,0,0,0,0,0,0,0.0725180591614292,-4.33680868994202e-19,0,-0.025155173220934,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.569924201122637,0,0,0,0,0,0,0.0345175415471127,0,0,0,0,0,0.0428815181794946,0,0,0,0,0,0,0,0,0.0422420160693103,0,0,3.46944695195361e-18,0,0,-0.0866900473619752,0,0,0,0,0,0.156287752296237,0,0,0,0,0,0,0,0,0.205342082272429,0,0,0.0677110386551078,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0803100087016644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386227356265748,0,0.197135994053217,0,0,0.265971664931925,0,0,0,0,0.0629573218367276,0,0,0,0,0,0.0172769592261621,0.038947396807102,0,0,0,0,0,0.0577008643024827,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194012414190438,0,0.157827637204412,0,0,0,-0.228075764402054,0,0,0,0,0.645876512154616,0,0,0,0,0.0690616568922835,0,0,0,0,0,0,0,0,0,0,0,0.131828474055586,0,0.0259340531463081,-6.93889390390723e-18,0,0.00343118974236166,-0.0312181505503737,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.0754575048579459,0,0,0,0,0,0,0,0.368739247485096,0.0358482370214672,0,0,0,0,-0.19419336547364,0,0,0,0,0,0.127470325217146,0,0,0,0,0,0,0,0,0.0187686922651387,0,0,0,0,0,0,0.146980647482447,0,0,0,0,0.277216052026299,0,0,0.116394754458524,0,0,-0.0201219224838226,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.175752686034409,0,0,0,0,0,0,0,0,0,0,0,0,0.0224073636093318,0,0,0,0,0,0,0,0,0,0.0178468988987745,0,0,0.132642645805817,0,0,0.0421098344344131,0.132719205854678,0,0,0,0.283118793983335,0,0,0,0,0.0256402295712076,0,0,0,0,0.0529821634562918,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.143253001538792,0,0,0,0,0,0,0,0,0,0,0,0,0.199206805915198,0,0.0613131690501688,0,0,0.141819166760802,0,0.224312084483622,0,0,0,0.0574360338339042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342766878591199,0,0.0215422615928368,0,0,0,0,0,0,-0.00294763869824523,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495160558901894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149293299308784,0,0.215108195314642,0,0,-0.0159621504190073,0,0,0,-0.0323607219604153,0.241665762208209,0,0,0.1380585053298,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0285405045809022,0,0,0,0,0,0.0323771870015395,0.124794065069242,0,0,0,0,0,0,0,0,0,0,0,0,-0.121149072964792,0,0,0,0,0,-0.0477873120456926,0,0.262950802305772,0,0,0,0.0360791706116744,0,0.0429380716012038,0,0,0,0,0,0,0,0,0,0,-0.0285549300322455,0.0373470304988834,0,0,0,0,0,0
X002294.SZ,0.032361495540084,0,0.0531696370788261,0,0,0.249581892825154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429849945810404,0.0772274310747984,0,0,0,0,0,0,0,0,0,0,0,0.200266403595403,0,0,0.0244526861571863,0.203932336099734,0.0408983856730153,0,0.0131114665586916,0,0,0,0,0.0895120879836237,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.195214951360718,0,0,0,0,0,0.0782155028909778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19888988145865,0,0,0,0,0,0,0,0.179623081799269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.203934471857261,0,0,-0.15883605392228,0,-0.0408109474148707,-0.0202666690380655,0,0,0,0,0,0,0,0,0,0,-0.126889806925342,0,0,0,0,0,0.00861297745323723,0.0274895306307482,0,0,0.0297414671175561,0,0,0,0,0,0.194422190989609,0,0,0,0,-0.209465525719098,0,0,0,0,-0.120639247493396,0,0,0,0,0,-0.0495259399520908,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.130105501546263,-0.331213015319313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.393555340236337,0,-0.00761899375666482,0,0,0,0,0,1.98336060035782,0,0,0,0,0,0
TED,0,0,6.93889390390723e-18,0,0.079871916815838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109114577061247,0,0,0,0,0,0,0,0,-0.0965512913447815,0,0.0234403287716648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120543664338238,-0.0538568708805263,0,0,0,-0.348240064798734,0.497139330799991,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0214318742959761,0,0,-0.0644262315550855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035975143045375,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00276239525098193,-0.00511540473834507,0,0,-0.0939124199862575,0,0,0,0.0835742223735622,-0.0149533863164486,0,0,0.102844487865317,0,0,0,0
MKreturn,0,0,-0.165680617155696,0,0,0,0,0,0,0,0,0,0,0.0455844198211174,0,0,0.0423946823754026,0,0,0,0,0.037676202404371,0,0,0.00860161330680996,0,0,0,0,0,0,0,0,0,-0.0624230225232214,0,0,0,0,0,0,0.0682236932190889,0,0,0,0.15533634961857,0,0,0,-0.13763871068553,0,-0.021372034972148,0.053377714132076,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000358006736624441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000926617782680364,0,0,0,8.470329472543e-22,0,0,0,6.85739607356198e-05,0,0,0,0,0,0,0,0,-0.0026572561923877,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0304881919891238,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.00935890703583981,-0.0185408139596772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261769829870677,0,0,0,0,-0.00108698497834344,0,0,0,0,0,0,0,0.0220366107512511,-0.0129316586734329,0,0,0.0192936222357433,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284349911419318,0,0,0,0,0,0,0,0,0,-0.0010459317467092,0,0,0,0,0,0,0,-0.00867911729427758,-0.00834486981093428,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00218174653545223,0,0,0,0,0,0,0,0,-0.00405197139713129,0,0,0,0,0,0,0,-0.0123428003768309,0,0,0,-0.00219741441457977,0,0,0,-0.00321334373641596,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193903633800909,0,-0.000700696026398505,0,0,0.013173746324703,-0.00388790932666647,-0.011577308829769,0,0,0,0,0
