,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600031.SH,X600703.SH,X000100.SZ,X600372.SH,X000157.SZ,X600271.SH,X600066.SH,X002236.SZ,X000559.SZ,X002292.SZ,X000338.SZ,X600089.SH,X002475.SZ,X600741.SH,X000016.SZ,X002241.SZ,X600839.SH,X000568.SZ,X002465.SZ,X300124.SZ,X600177.SH,X002129.SZ,X000066.SZ,X000800.SZ,X300003.SZ,X600006.SH,X002294.SZ,X000869.SZ,X000547.SZ,X600312.SH,X600435.SH,X600582.SH,X000581.SZ,X600867.SH,X002074.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0573313551074964,0,0,0,0,0.0202996835716584,0.140336916438665,0.031615569389688,0,0,0,0,0.0521979130638946,0,0,0,0,0,0,0,0,0,0.00763245732561107,0.0669265362146417,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0977361809741756,0,0,0,0,0.0292954365814611,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.20503706719453,0,0.187420817676519,0.08187987402496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108799448630126,0,0.104219256909648,0,0,0,0,0,0,0,0,0,-0.0258635019704898,0.0598352752804542,0,0,0,0,0,0,0,0,0,0,0.0196893760898769,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.0277067866482618,0,0,0,0,0,0,0,0,0,-0.0605158515754975,0,0,0,0,0,0,0,0,0,0,0,0.19701038535083,0.0180752886806642,0,0,-1.73472347597681e-18,0,0,0,0.0363900771795997,0,0,0,0,0,-0.0453081396827771,0,0,0.0129350694226485,0,0,-0.0759084241044526,-0.0335104046373175,0.0291103556656753,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.182838359803102,0,0,0,0,0.0344057002843223,0.00710768338100876,0,0,0,0.109974140608219,0,0,0,0,0,0,0,0,0,0,0,0.0665352531115995,0.326737611954012,0,0,0,0,0,0,0,0.00297681916722288,0,0,0,0,0,0,0,0,0,0.0310032261523853,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0407661629477202,0.272754076603091,0.195338549910042,0,0,0,0,0,0.00433620831374255,0.0312042820124841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138048713930451,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.121378645781168,0.23786336493403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453243532229566,0.300674449016278,0,0,0,0,0,0,-0.118844960875896,0.112435738503512,0,0.0456004329490958,0,0,0,0,0,0,0,-0.0220417655658708,0,0.0117064153000682,-0.0247925613439912,0,0,0,0,0,0
X600276.SH,0,0,0,0.0480452087985428,0,0.0383335653532279,0,0,0,0,0,0.0114941236708637,0.281090884199849,0,0.0856439320860787,0,0,0,0.191016843134078,0,0,0,0,0,0,0.0395835562624473,0,0,0,0,0,0,0,0,0,0,0,0,0.0197415188736156,0,0,0,0.0524369824886705,0,0,0,-0.0116471886748627,0,0,-0.0127969297159378,0,0,0,0,0,0,0
X002304.SZ,0,0.265473067761833,0,0,0,0.171203695304789,0,0,0,0,0.018137715849526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.133331050350156,0,0,0,0,0,0.104144730499218,0,0,0,0,0,0,0,0.119308551526932,0,0,0,0.0155954421549033,0.0236996437756096,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.137145910219788,0.0871732697375226,0,0,0,0,0.0318171625443794,0,0,0.10708104684315,0,0,0.284721185558358,0,0.0116082656065115,0,0,0,0,0,0,0,0,0,0,0.00528905192798618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.010560485114541,0,0,0,0.113327842265671,0,0.183051112625227,0.0569762417567995,0,0,0.00698108769656376,0,0.0214419701616471,0.0221018096296342,0,0.111434933739132,0,0,0,0.151440804851953,0,0,0,0,0,0.0567512528212134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335918194732006,0,0,0,0,0,0,0
