,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000063.SZ,X000725.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X000977.SZ,X601877.SH,X601799.SH,X000800.SZ,X002074.SZ,X002007.SZ,X002463.SZ,X600183.SH,X000066.SZ,X300142.SZ,X600702.SH,X002028.SZ,X002180.SZ,X000733.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0143069260323821,0.0535690057955497,0.278428360439688,-0.0083257318011548,0,0,0.0389321229432148,0,0.0559338128883309,0.0660109729358508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668330125302321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476716543646525,-0.00160528899134121,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.184907377295916,0,0,0,0,0,0.123931509606802,0,0,0,0,0,0.0684507563960839,0,0,0,0,0,0,0,0,0,0,-0.017215222464805,-0.00926828347351719,0,-0.0168538283958473,0,0,0,0,0,0.0190351554354417,0,-0.0311707847581879,0,0,0,0.0227412607793571,0,0,0,0.107214793014476,0,0,0,0.173848447167204,0,-0.00292654089478937,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907847702622315,0,0,0.124396010412465,0,0,0,0,0,0.133147248724486,0,0,0.0948991824065413,0,0,0,0,0,0.0305143144586086,0,0,0,0,0,0,0,0,0,0.138497139949911,0,0,0,0,0,-0.00997735438582216,0,0,0,0,0,0,0
X000568.SZ,0.18247530568526,0,0,0,0.0180327848241894,0,0,0,0,0,0,0,0,0,0,0,0.314140028411481,0.0322241200242618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317069462153648,0,0,0,0.161707547868358,0,0,0,0,0,0.0218924710827549,0,0,0,0,0,0,0
X600276.SH,0,0,-0.293081744979122,0,0,0,0,0,0,0,0,0,0,0,0,-0.116081134870054,0,-0.0106288783081776,0,0,0,0.065103067644525,0,0,0,0,-0.058886519820697,0,-0.00591061250170947,0,0,0,0.485698799757175,0.099781632426804,0,0,0,0,0,0,0,0,0,0,0.154129385398153,0,0,0,0,0,0,-0.0327537815427739,0.00237423487724127,0,0,0,0,0,0
X600809.SH,0,0,0,0.447529663585969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12416043624359,0,0,0.0612052122169365,0,0,0,0,0,-0.0423150648635036,0,0,0,0,0,0,0,0,0,0.174206369866418,0,-0.0988383454706501,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487721884050047,0,0.0350762332833951,0,0,0,0.0392025653640745,0,0,0,0,0.0371378039620038,0,0,0.139299913934943,0,0,0,0,0,0.0635689650775324,0,0,0,0,0,0.136762151393452,0,0,0.169383408351208,0,0,0.0521448255217126,0,0,0,-0.0703502638987346,0.0863232427167925,0,0,0,0,0,0
X600690.SH,0,0.0742454027542517,0,0,0,0,0,0,0.0685601469340893,0.036439535279892,0,0,0,0,0,0,0,0,0.0224249386234992,0.107175668108105,0,0,0,0,0,0,0,0,0.09200109385651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039455203202462,0,-3.46944695195361e-18,0.0426830391395013,0,0,0,0.065539416936421,0,-0.0136743524598163,0.03898049451607,0,0,0,0,0,0
X000651.SZ,0,0.0312368954304903,0,0,0,0,0.191085029667527,0,0,0,0,0,0,0,0,0,0,0,0.102512526162828,0,0,0.0293197748178338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388647296744949,0,0,0.0754406618491627,0,0,0,0,0,0,0.00232129672811982,-0.0196991898008279,0,0,0,0,0,0
X002304.SZ,0,0.540814055383084,0,0.109530295363189,0,0.0138493373706266,0,0,0,0,0,0,0,0.0292752499908569,0,0.036003759804744,0,0,0.0223520620392483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690225065355393,0,0,0,0,0,0,0,0,0,0,0,0.0338015760308732,0,0,0,0,0,0.0179086835508152,-0.0371148627170796,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0350075629091348,0,0,0,0,0,0.159893900516877,0,0,0.00100051453283693,0.127866903720206,0,0,0,0,0,0,0,0,0.0173025706214179,0,0,0,0,0,0,0,0,0,0,0.141460765643786,0,0,0,0,0.0151622523346231,0,0,0,0,0,0,-0.00161761753961607,0,0,0,0,0,0,0
