,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600703.SH,X002241.SZ,X600089.SH,X600741.SH,X600066.SH,X601877.SH,X002236.SZ,X600271.SH,X002129.SZ,X600177.SH,X600118.SH,X600582.SH,X000559.SZ,X000550.SZ,X000623.SZ,X000581.SZ,X000568.SZ,X002475.SZ,X300124.SZ,X300146.SZ,X000869.SZ,X000400.SZ,X000977.SZ,X000800.SZ,X000050.SZ,X600060.SH,X002294.SZ,X300003.SZ,X600839.SH,X002292.SZ,X002465.SZ,X002456.SZ,X600498.SH,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.149535882154834,0,0,0,0,0.063090970707111,0.0837302136335952,0,0.0580059301333607,0,0,0,0,0,0,0,0,0.262018036266328,0.181276708289387,0,0,0,0,0.0192698490232881,0,0,0,0,3.46944695195361e-18,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121802487702019,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.176910988194104,0,0.137246210468396,0,0,0,0,0,0,0,0,0,0,0,0,0.0230079209060773,0,0,0,0,0,0,0,0,0,0,0.0622267804560336,0,0,0,0,0.161953692116141,0,0,0,0,0.0117044134495598,0,0,0,0,0,0,0,0.0739526790949099,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0975274042108512,0.0632341061165443,0,0.274181766454774,0,0,0.00391608097868305,0,0,0,0,0,0,0,0.054824826290333,0,0,0.0873039145633928,0,0,0,0,0,0,0.161231791819035,0,0.0143071230416472,0,0,0,0,0.0180777776061429,0,0,0,0,0,0,0.0739952954232854,0,0.0756693470297404,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.206924477147265,0,0,0,0,0,0,0,0.106278856728173,0.0570792572447945,0,0,0,0.0393679546942785,0,0,0,0,0.00858968503563943,0,0,0,0,0,0,0,0,0,-0.0125619433201879,0.228432090999945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759704324444022,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.118287660223468,0,0,0,0,0.063518809831595,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.234651000504414,0,0,0,0,0,0,0.250591396212479,0,0,0,0,0,0,0,0.0756341776583943,0,0.0426005988336538,0,0,0,0.0340819793896775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.0295565012734874,0.203431488351355,0.0882845158296806,0,0,0,0,0,0,0,0,0,0,0,0.0597772506277236,0,0.0555949796696186,-0.0652129684723343,0,0,0,0,0,0.0733056970453769,0,0,0,0,0,0,0.228752206146781,0,0,0,0.0579487950078517,0,0,0,0,0,0,-0.210019580176258,0,0,0,0.0430195228244695,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.100629869292619,0.189582278387866,0,0,0,0.0840592540782754,0.00189341362702925,0,0,0,0,0,0,0,0,0,0.155053422198101,0,0,0,0,0,0,0,0,0,0,0.0149317406902472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174327426687491,-0.0174461633008002,0,0,0,0,0,0
X000858.SZ,0,0,0.115507207381536,0,0,0.122458504627728,0,0,0.0579663821683695,0.0526399048330324,0,0,0,0.119519981535417,0.152722044420769,0,0,0,0,0,0,0,0,0,0,0.0247033075878942,0,0,0,0,0,0,0.0397668615095701,0,0,0,0.0187891103339931,0,-0.0302598854518229,0.040946092608148,0,0,0,0,0,0,0,0,0.0125185560820555,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.145449533966931,0,0,0,0,0.166057708065319,0,0,0.0204214742730086,0.0513015799218484,0,0.154725844063328,0,0,0.0105053037030617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630800127706429,0,0,0,0.044403751579222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195206826367105,0,0,0.0227340626812484,0,0,0,0,0,0,0
X600690.SH,0.186107664540002,0,0.171525356803156,0,0,0,0,0,0,0,0,0,0,0.107073051552031,0,0,0,0,0,0,0,0,0,0,0,0.096841181119141,0,0,0.0192972217729312,0,0,0,0,0,0,0,0,0,0,0.0609399774939725,0,0.150002996248305,0,0,0,0,0,0,0.0111536604171331,0,0,-0.0273607998564118,0,0,0,0,0,0,0
X600031.SH,0.00606881832054767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684820054431926,0,0,0,0,0,0,0,0,0,-0.0148812043462633,0.0843429690519229,0,0,0.047351748085845,-0.0425183268709171,0.0513843332140186,0,0,0,0,0,0,0.0247001704587477,0,0,0,-0.0101208243303299,0,0,0,0,0,0,0,0.147682618021393,0,0,-0.00890316951865716,0,0,0,-0.00466349300245859,0,0
X000100.SZ,0,0,0.0548674931233599,0,0,0,0,0,0.0288761594266554,0,0,0,0,0.111854018978379,0,0,0,0,0,0,0,0,0,0,0,0.127442907407259,0,0,0,0,0.0118491142716331,0,0,0,0,0,0,0,0,0.0558939400294608,0,0.235900787442211,0,0,0,0,0,0,0.0893998009466714,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0274183402799986,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0508822795707639,0,0,0,0.187459508467872,-0.0812606573714553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558066956414545,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.0103185117139877,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.00843933989174381,0,0,0,0,0.0553199454858806,0.0301046808485231,0,0.0927550999488393,0,0,0.444303488045176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11870278812131,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0628068609009905,0,0,0,0,0,0,0,0.631699927193722,0,0,0.0546733565431894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309621784948617,0,0,0.10245312490684,0,0,0,0,0,-0.00706041369550328,0,0.0881426765540144,0.0413430950131852,0,0,0,0,0,0.0119863403785407,0.0359957490407121,0,0,0,0.00678686756472104,0,0,0,0,0,0
X600372.SH,0,0,0.0626373281449551,0.0192899926105008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311761633063785,0,0,0,0,0,0,0.103752055276546,0,0,0,0,0,0,-0.00852194100783248,0,0,0,0.024569643650899,0,0,0,0.0521472600368121,0,0,0,-0.00222198177055714,0,0,0,0,0,0
X600703.SH,0.143124242058511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228265416706434,0,0.0975303561212793,0,0,0,0.198147918545184,0,0,0,0,0,0,0,0,0.030742819069495,0,0,0,0,0,-2.16840434497101e-19,0,0.0402201608189781,0,0,0,0,1.73472347597681e-18,0,0.161914670742426,0.0913488781966456,0,0,-0.0112067979971646,0,0,0,0,0,0
