,X600519.SH,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X002415.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X000568.SZ,X600031.SH,X600741.SH,X600703.SH,X300003.SZ,X600271.SH,X601877.SH,X300124.SZ,X002456.SZ,X600487.SH,X002007.SZ,X000596.SZ,X002008.SZ,X002236.SZ,X600566.SH,X000100.SZ,X600867.SH,X002179.SZ,X600809.SH,X000661.SZ,X600498.SH,X000625.SZ,X300146.SZ,X600066.SH,X002294.SZ,X000157.SZ,X600177.SH,X300136.SZ,X002506.SZ,X600089.SH,X000977.SZ,X002180.SZ,X300142.SZ,X600372.SH,X002241.SZ,X000981.SZ,X600522.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0.016069985065734,0,0,0,0,0.0545395898796767,0,0,0,0,0,0,0.0195190356757033,0,0,0,0.612355804572332,0,0,0,0,0,0,0,0,0,0,0.0250354651280246,0,0,0,0,0,0,0,0.148071078659316,0,0,0,0,0,0,0,0,0,0,0,0.0129486811615225,0.070178491253773,0,0,0,0,0,0
X000338.SZ,0,0.0861145477869238,0.29357338232195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522004281520119,0,0,0,0,0,0,0,0.0647821046037702,0,0,0.133989039478596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645703153491934,0,0,0.00814669089187793,-0.0109436956114547,0,0,0,0,0,0
X000568.SZ,0,0,0,0.435193301359082,0,0,0.00539883216630625,0,0,0,0,0,0,0,0,0,0.0602760963355255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406204488963621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237987586803598,0.0160422886699141,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0574530094098814,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246885096225294,0,0,0,0,0,0,0,0,0,0,0.0757907488225894,0,0.0262969537744959,0,0,0,0,0,0,0,0.0299033792137248,0,0.0581857749527971,0.154550931779739,0,0,0,0,0,-0.00202912335807893,0.0390431542654839,0,0,0,0,0,0
X600741.SH,0,0.104520909606503,0,0,0,0,0,0,0.0246639144219843,0,0.0685163479263374,0,0,0,0,0,0.00763918043898776,0,0,0.0149434820113463,0,0,0,0,0.17642248655279,0.0736358856180374,0,0,0,0,0,0,0,0,0,0.120529263447251,0,0,0,0.0470655233053538,0,0,0,0,0.0756117296652159,0,0.00378569069730925,0,0,0.0175440046185762,0,-0.00701226319114187,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0531614408270597,0,0,0,0,0,0,0,0,0,0,0.0851089178990723,0,0,0,0,0.307673705585393,0,0,0,0,0,0,0,0,0.15664746201307,0,0,0,0,0,0,0,0,0,0,0,0,0.0761376009888686,0,0,0,-0.0157799797278204,-0.0177892230028081,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.606395281951514,0,0,0,0,-0.049243527738169,0.15385603668494,0,0,0,0,0,0,0,0,0,0,0,0.207850990712226,0,0,0,0.060692359129645,0,0.0966350239414643,0,0,0.0622963150365915,0,0,-0.102321670025423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185151781719451,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0427975772822208,0,0,0,0,0,0,0,0,0,0,0.362186594021055,0.0503424278654515,0,0,0,0,0,0,0.0383280562727217,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0107274838188545,0,0,0.228734264869022,0,0,0.489378545439947,0,0,0,0,0.0394334362830395,-0.00662187016085307,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.138219080231624,0,0.153641224911212,0,0,0,0,0,0,0,0,0,0.0496818590138325,0,0,0,0,0,0.00745901433687637,0,0,0,0,0.0121544580474326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235142443331624,-0.0067631872781727,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.463847568499112,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129819771958614,0,0,0,0,0,0.0302276929838665,0,0,0.207991349976998,0,0.138157242223782,0,0,0,0,0,0,0.00350117145599561,-0.0210609720540672,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.016296219143833,0.364462475464153,0,0,0,0,0.0677194380207644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.428711847456496,0,0,0,0.166805351161239,0,0,0,0,0,0,0,-0.0143026510274638,-0.0406111217221844,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0123087350410551,0,0.213013665971182,0,0,0,0.0195248688642216,0,0,0,0.169494594632753,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.141337918515582,0,0.108258606572522,0,0,0,0,0,0,0,0,0.2544385060221,0.0308982685903119,0,0,0,0.064782526987695,0,0,-0.00779290068405256,0,0,0,0,-0.0691540046399712,0,0
X002007.SZ,0,0,0,0,0.437764794618396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903580719299451,0,0,0,0,0,0,0,0,0,0,0.160597205718619,0.0446905928079514,0,0,0,0,0,0,0,0,0,0,0,0,0.178820980385335,-0.108591382468498,0,0,0,0,0,0.0119843505272621,-0.068203870672345,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.360483880403354,0,0,0,0,0,0.0227671378136346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143321964115649,0,0.0249041474159981,0,0.313932343184539,0,0.0641598561507208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128643140861043,0,0,0,0,0,0,0
X002008.SZ,0,0.0212221240876136,0,0,0,0.216297182205708,0,0,0,0.104525954219557,0,0,0,0,0.190592741320995,0,-0.110411236281301,0,0,0,0,0,-0.0611631697581695,0.276355695219743,0,0,0,0,0,0,0,0,0,0,0,0.0934731567458017,0,0,0,0,0,0,0,0.145301381813604,0,0,0,0,0,0,0,0.0406757994290741,0.00387426911875706,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.465684146953343,0,0,0,0,0,0,0,0,0,0.501283332810275,0,0,0,0.0266753566914626,0,0,0,0,0,0,0.170122411033924,0,0,0,0,0,0.0347800964185407,0,0,0,0,0,0,-0.0640626442258018,0,0,0.0569230724205986,0,0,-0.0288407153614609,0,0.242381960640745,0,0,0,0.0322996535296425,0.0285013830356761,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.0203318243292623,0.089380640714913,0,0.0101688934662682,0,0.0132632349575796,0.0214905900205858,0,0,0,0,0,0.276148275270799,0,0,0,0.0819520268336677,0,0.0686114765719409,0.0878519256000873,0,1.73472347597681e-18,0,0,0.0889099758841109,0,0.0497687046974415,0.0730099977502261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163672321904311,-0.0168058984813233,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.389576573037991,0,0.00382552158238574,0,0,0,0,0,0,0,0,0,0,0.0751538832187708,0,0,0,0,0,0,0,0,0,0.06706476491731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495088973693028,0.0254866539546719,0,0,0.0514199129520725,0.00873019554015106,0,-0.00251315021640808,-0.0364507675743263,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.657902100851267,0,0,0,0.0581775369793516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409502709102526,0,0,0,0,0,0,0,0,0,0,0.257587619623053,0,0,0,0,0,0,0,0.323896276059474,-0.416575367966746,-0.191800584606403,0,0,0,0,0,0.000102912798462244,-0.0939969585863275,0,0.202723241320959,0,0,0,0
X002179.SZ,0,0,0,0,-0.0652610756336353,0,0,0,0,0,0,0,0,0,0,0,0,0.0784305170198669,0,0,0,0.154188887380166,0,-0.062044304737076,0,0,0,0,-0.0617201175932144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143234424530804,0.0360032104375524,0.186562717443494,0,0,0,0,0,0.0107192304232508,-0.0437561968426665,0,0,0,0,0,0
X600809.SH,0,0.0936708138066944,0,0,0,0,0.312444442645488,0,0,0.0264251633775141,0,0,0.0310649123230539,0,0,0.0879849468104136,0,0,0,0,0,0,0,0.256728724688171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341429120717251,0,0,0,0,0,0,0,0,0,0.214433191981994,0,-0.00775735478073906,-0.0204639077027717,0,0,0,0,0,0
X000661.SZ,0,0.0450303208154191,0,0,0,0,0,0,0,0,0,0,-0.217433701782878,0,0,0,0.360354942497777,0,0,0,0,0,0.344540282824509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495345369185362,0,0,0,0,0.102373417199833,0,-0.0411987961719269,-0.151849207766448,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0932764665403606,0,0,0,0,0,0,0,0,0,0,0,0.716340369434485,0,0,0,0.0603543868262894,0,0,0.0752801245354764,0,0,0,0,0,0.0597018539420559,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549727693589291,0,0,0.112712177202386,0.0307672404622796,0.0744207502235257,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.037928825599912,0,0,0,0,0,0,0,0,0,0.117553928843265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161440744437508,0,0.00499086404419608,0,0.115798812878634,0,0.0315723174242997,0,0,-0.0254904973204201,-0.0453048654169301,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.383837599047883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220970647200394,0,0,0.296760806363714,0.10943839182072,0,0,0,0,0,0,0,0.139953338051658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108259709056041,0.0111417052036818,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131551589165599,0.0878293641609626,0,0,0,0,0,0,0,0.0135250102820578,0,0,0.159676365977402,0.112557733208897,0.0323144666210185,0,0,0,0,0,0,0,0,0.0283686087639081,0,0,0,0,0.0871640848948578,0.177163234485065,0,0,0,0.00820814725044717,0,0.0108917366259883,0.0245088690849967,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.108956416913464,0,0,0.0157618307995514,0,0.0382978405020422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572747331986508,0.00481477075397716,0,0.0439369363522452,0,0.145391628961766,0.103750969455352,0,0,0,0,0,0,0,0.135751224596701,0,0,0.0293598844682099,0.111765538917026,0,0,0,0,0,0.0361809085164784,0,0.00384164140485509,-0.00790833828732857,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0397110547689915,0,0,0,0,0,0,0,0,0.0150539910346702,0,0,0,0.047005488277009,0,0,0,0,0,0,0,0,0,0,0.0426548113407428,0.0200783919695484,0,0.00733747376847208,0,0.0338797926816844,0,0,0.00221046384003176,0,0,0,0.00858347592671622,0,0,0,0,0.27741764457417,0,0,-0.0140420349154214,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0518026476522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486101158032756,0,0,0,0,0,0,0,0,0.124882891269783,0,0,0,0,0,0,0,0,0.10696881178704,0,0,0,0,0,0,0.0246604026533674,0,0.199776864294329,0,0,-0.00384799444561622,-0.00884284381995786,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0593807340392043,0.0175763805873453,0,0,0,0,0,0,0.0842626667263346,0,0.114398199829256,0.618362671023518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553104635752572,0,0,0,0,0,0,-0.131335494687567,0,0,0,0.253405836442575,0,0,0,0,-0.0581020486389609,-0.0613966689988185,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0836485376512385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508802934196501,0.0340577773128361,0,0,0,0.0148224749290683,0,0,0,0,0.0342941822619848,0,0,0,0,0,0,0,0,0,0,0.0178382478051893,0,0,0,0.0561931118262974,0,0,0,-0.00220087839358219,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.217129914021749,0,-4.33680868994202e-19,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140693990960339,0.032994974792408,0,0,0,0,0.0568272513887305,0,0,0.116035423182304,0,0,0.06112128734723,0,0,0,0,0,0,0,0,-0.0212013346301269,-0.026742143080503,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.225282916969726,0,0.0547684200960552,0,0,0,0,0,0,0.708896381247184,0,0.0874105324984094,0,0,0,0,0,0,0,0,0,0,0,0.0564422162630142,0,0,0,0,0,0,0,0,0,0,0,0,0.183620542502243,0,0,0,0,0,-0.185145238096797,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.11435194882359,0,0,0.0829421926557781,0,0.18664082701581,0,0.0589434724493828,0,0,0,0,0,0,0,0.212577696062256,0,0,0,0.141468459424043,0,0,0,0.274386916947039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270390858091573,-0.00429481443259398,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.0284736490059348,0,0,0,0,0,0,0,0,0.0132190521157462,0,0,0.253573968526448,0,0,0.00347143302654803,0,0,0,0,0,0.379299504610394,0,0.105337602347945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333783351921937,0,0,0,-0.0141951482448277,-0.0833122900622689,0,0,0,0,-0.529360910759677,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150931215796838,0,0,0,0.127569172205013,0,0,0,0,0,0,0,0,0,0,0,0.225117694988579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508424841995481,0,0,0.065044740266398,0.00363089610531676,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030942930721287,0,0.0861501145266773,0.0595484070824955,0,0,0,0,0,0,0,0,0,0.0836240863588762,0,0,0.160691324894684,0,0,0,0,0,0.1393974321803,0,0,0,0,0,0,0,0,0,0,0,-0.014384927126511,-0.0217232572848551,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,-0.0338978326738162,0,0,0,0,0,0.676941238443674,-0.209286112636386,0,0,0,0,0,0.0272619905712091,0,0,0,0,0,0,0,0,0,0,0,-0.109250734285241,0,0,0,0,-0.100844878141581,0,0,0,0.00302904827172726,0,0,0,0,0,0.00801694199720786,0,0.0247057663220867,0.0601714860417119,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.293728818564327,0,0.237641660892558,0,0,0,0,0,0,0,0,0,0.0745169837064862,0,0,0,0.00442043163983686,0,0,0,0,0,0,0.048976869303137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106936011218471,0,0,0,0,0,-0.026332580582791,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.127922483531594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142506336214173,0,0,0,0,0.183671135003295,0.143955142345237,0,0,0,0,0,0,0,0.0678343266179064,0,0,0,0,0,0.00329059193040291,0.0767927008174566,0,0,0,0,-0.0431133837659161,-0.0334924547252998,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.00782796996731663,0,0,0,0,0,0,0,0,0,0,0.278875854228058,0,0,-0.0584194871505919,0,0.0119067661274891,0,0,0,0,0,0,0,0,0,0.133151073351108,0,0.0205548722964708,0,0,0,0,0,0,0,-0.373017164092289,0,0,0,0,0,0,-0.0880013619968379,0,-0.0583628337919882,-0.175481545659167,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110418937717779,-0.651915096151653,0,0,0.0771692801910364,1.97943178881007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.927970448679492,0,0,0,0,0,0,0,-1.59653888786161,0,-1.1111909954014,0,0,0,0,0,0
TED,0,0,0,0,0,0.123792160773296,0,0,0,0,0,0,0.0637675643157522,0,0,0,0,0,0,0,0,0,0,0,0,0.120665391011729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421610296366148,0,0,0,0,0,-1.02690388953257,0.140738257029325,0,0,0,0,0,0,0
RealEstate_excess,0,0.0332728265064457,0,0,0,0,0,0,0,0,0,0,0,-0.101437545273157,0,0,0,-0.0666456008418042,0.0242731914293244,-0.00722159169103871,0,0,0,0,0,0,0,0,0,0.0520137661995158,0,0,0,0,0,0,0,0,0,-0.0822247281067994,0,0,0,0,0.0498830026927367,0,0,0,0,0,0,-0.016944326706737,-0.0186502832403766,0,0.0131691442822599,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.12884405793679,0.00850245071384875,0,0,0,0,-0.104902815260609,0.0558337581866368,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0511052456098388,0,0.192461781277034,0,0.0424014006986249,0.0251610363040804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191049213675786,-0.0147790032435517,-0.0167729948368729,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000315845806927187,0,0,-0.00258724476786834,0,0,0.000751181464697237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000225918768136966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146565835342549,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197401991990112,-0.015126478108458,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380968752761088,-0.00568141495490523,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148798812759438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581886993091165,-0.0076851424631775,0,0,0,0,0,0
