,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600741.SH,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000066.SZ,X300003.SZ,X000733.SZ,X600460.SH,X300142.SZ,X002463.SZ,X002007.SZ,X300146.SZ,X000800.SZ,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.234930022813605,0,0,0.0202000109309474,0,0,0,0,0,0,0.0239380964819278,0,0,0,0,0,0.0232245628831357,0,0,0.0170824057430881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00483845567252727,-0.0153706913615196,0,0,0,0,0,0
X000858.SZ,0,0,0.207169243952534,0,0,0.0689282299689622,0,0,0,0,0,0,0,0,0,0,0.0824636558858269,0.0867382941653941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128448515796597,0,0,0,0,0,0,0,0,-0.052106094860435,0,0,0,0,0,0
X000568.SZ,0,0.253281243212808,0,0,0,0.0735451437048822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070832648915114,-0.0719364506941279,0,0,0.105761221214236,0,0,0,0,0,0,0,-0.00567077316383179,0,0,0.0580922625984362,0,0,0,-0.0321350352469661,0,0,0,0,0,0,0,0,-0.0144323792961814,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0777951314494744,0,0,0,0,0,0,0,0,0.221703629065979,0,0,0,0.199487248536113,0,-0.0194987075404953,0,0.223017335722302,0,0,0,0,0,0,0,0,0,0,0,0.10265130109069,0,0,0,0,-0.129263224915726,0,0,0,-0.0320825833094164,0,-0.0112996757617623,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.157211946278982,0,0,0,0,0,-0.0856649232560855,0,0,0,0,0,0,0,0,0,0.126379018661701,0,0,0,0.0300548512284179,-0.121701881112853,0,0.0600831784292278,0,0,0,0,0,0,0,0,0,0.116424094991619,0,0,0,0,0.0309808411279526,0,0,0,-0.259374743852136,0.0440155904159787,0,0,0.138992093332249,0,0.0110971325584296,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.246764367050449,0.161859852822221,0,0,0,0,0,0,0,0,0,-0.210216049790786,0,0,0,0,0,0,0,0,0,0,0,0,0.0336611053450689,0,0,0,0,0,0,0,0.010638068318069,0,0,0,0,0,0,-0.315406195826869,0,0,-0.0235943520817796,0.056561831302069,-0.00961531038611953,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0357671974244314,0.102343342871603,0,0,0,0.107023526797464,0,-0.0643241327017099,0,0,0,0.227066236335,0,0.056562486689979,0,0,0.0600176966137584,0,0,0,0,0,0.0383684784786481,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.148803789495002,0,0,0,0,0,0,0,0,-0.0513238009595028,0,0.0419246366941506,0,0,0,0,0,0,0
X002304.SZ,0,0.191555283535008,0,0,0,0.0849675915505344,0.0712770789333573,0,0.0865469652523135,0,-0.0356685930953511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782905329179418,0,0,0,0,0,0,0.0129518564730354,0,0,0,0.125881193555601,0,0,0,0,0,0.0112396726411784,0,0,0,0,0,0,-0.0119620169450996,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185562431839074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354493017284405,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0468944414086826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1590463623399,0,0,0,0,0,0,0.0377778721623142,0,0,0.043567787976539,0,0.472617120953767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243875963525945,0,0.0676849607176408,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.195670277896469,0,0,0,0,0,0,0,0.197161498032224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193088637656878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303150979153674,0,0,0,0,0,0,0,0,0,0,0.195189965295473,-0.189934067320038,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0610517540029739,0.123271995334396,0,0,0,0,0,0,0,0,0,-0.0738909354669633,0,0,0,0,0,0.10544889883166,0,-0.0179094283270835,0,0,0,0,0,0,0.155230661128972,0,0.100288351751622,0,0,-4.33680868994202e-19,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0420316781845774,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.016104596924552,0,0,0.0578681618420279,0.0627408592032106,0.0342633010955203,0,0,0,0,0,0,0,0,0.0226808313334074,0,0.100313718607096,-0.0627425009143896,0,0,-0.0303985568612468,0.0221697633561994,0,0,0,0,0.218990860367387,0.0358708709731156,0,0,0,0,-0.0232649966459798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.00618781352053829,0,0,0.0434585214016948,0,0.038936840124824,0,0,0,0,0,0,0,0.218975824844629,0,0,0.119485257059776,0,0,0,0,0,-0.0485913968584591,0,0.0567455135501281,0.0308504146450051,0.0180247204787087,0,0,0,0,0,0,0,0,0,0,0,0,-0.00901399977028799,0,0,-4.33680868994202e-19,0,0,0,-0.0229040850138977,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.102296854821578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445227719915307,0.0511937586985277,0.26321003028278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817076335676858,0,0,0,-0.0177774544029019,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0415567081686602,0,0,0,0,0.0894772978653139,0,0,0,0,0,0,0,0,0,0,0.0770454916052845,0,0.0614251850009116,0,0.0417928735841357,0,0,0,0,0.00680593508171706,0,0,0.0267045196760731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168219376901266,0,0.0154343830218467,0.0372161091598511,0,0,0,0,0
X600031.SH,0,0.0855740442280702,0,0,0,0,0,0,0,0,0,0.107304649539598,0,0,0,0,0,0,0,0,0,0.103898798240704,0,0,0,-0.0405568221453828,0,0.0437754181950431,0.0342161698414546,0.00517396176691933,0,0,0,0.155529353411357,0,0,0,0,0,0.0708030350846054,0,0,0,0,0,0,0,0.00412946264933112,0,0,0,0.00438870243637692,0,0,0,0,0,0,0
