,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000661.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000725.SZ,X600809.SH,X003816.SZ,X600690.SH,X300142.SZ,X002241.SZ,X000338.SZ,X002007.SZ,X600703.SH,X300014.SZ,X002371.SZ,X000596.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X300003.SZ,X600584.SH,X002129.SZ,X601877.SH,X002414.SZ,X600741.SH,X000157.SZ,X600183.SH,X000800.SZ,X002236.SZ,X000066.SZ,X300136.SZ,X002456.SZ,X000977.SZ,X000625.SZ,X002179.SZ,X600118.SH,X002185.SZ,X002008.SZ,X002463.SZ,X601799.SH,X300146.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.20015005731229,0,0.0486197778737847,0,0,0,0,0,0,0,0.0965868203025223,0,0,0,0,0,0.0179034400348648,0,0,8.67361737988404e-19,0,0,0.0818337469261129,0,0,0.0326952689373686,0,0.0308234759199096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207040264662159,-0.00146247165187746,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0925061537299162,0,0,0.197688883689099,0,0.275962229401429,0,0,0,0.0738531265774608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246103880034504,0,0,0.00351830544784054,0,0,0,0,0,0,0
X600276.SH,0,0.129175157653208,0,0,0,0,0,0.207475830186647,0,0,0,0,0,0,0,0,0.0369261005807904,0.0205676026673783,0,0,0,0,0,0,0,0,0.0224981438313663,0,0,0.0368544932725546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008495142163689,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450694162596567,0,0.331577202559976,0,0.0241146070905071,0,0,0,0.0499797111317449,0,0,0.0240697228222515,0,0.0521818986989965,0.0369815749052789,0,0,0,0,0,0,0,0.0112726226988067,0.0232499796844886,0.0539856035978466,0,0,0,0,0.0631818874655973,0.0100864301886931,0,0,0.0396161337694658,0,0,-0.00393155858401733,-0.0227073672621017,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.181872346243868,0,0,0,0,0,0,0,0.0409474343251367,0,0,0,0,0,0,0,0,0.0719699579809304,0,0,0,0,0,0,0,0,0,0.191832257689527,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0652996812139517,0,0,-0.000922107964266778,-0.0136357985312918,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0537756371179667,0,0,0,0.152953952910713,0,0.0589242937383159,0.0234559276279633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809465156100348,0,0,0,0,0,0.0176177610054061,0,0,0,0,0,0.0133776606667573,-0.017821658251803,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710685805616895,0,0,0,0,0,-0.0707470152647281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10443702932599,0.173923120425238,0.0592019963912402,0,0.0467789924025394,0,0.0850680216753915,0,0,0.0315985875738305,0,0,0,0,0,-0.0347927622145548,-0.0129803105537339,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.209721301896546,0,0,0,0,0,0,0,0,-0.0831688258029411,0.0813270932602934,0,0.0765842739737332,0,0,-0.019707940814072,0.110681381054502,0,0,0,0,0,0,0,0.130565135680049,0,0,0,0,0,0,0,0,0,0.0356165819063328,0,0,0,0,0,0,0,0,0,0,0.0453191252210934,-0.0323377784981496,0,0.0145032206658463,-0.0267908380977687,0,0,0,0,0,0
X002304.SZ,0,0.159502039028355,0,0,0,0,0,0,0,0,0,0.481252778065463,0,0.0184233601584022,0,0,0,0,0,0,0,0,0.0226796008146727,0.108304563137688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011834192687666,1.00058199998588e-06,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.216037546087269,0,0,0.110829255065913,0,0,0,0,0.0396521935405212,0,0,0,0,0,0.0679444926339541,0,0,0,0,0,0,0,0,0,0.0475816553556543,0.0726868324824849,0,0,0,0,0,0,0,0,0,0,0,0.078741813835882,0,0.000612341028609873,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.15596394359124,0,-0.104924623695265,0,0,0,0,0,0,0,0,0,0,0.222424123491147,0,0,0,0,0.14853690215847,0,0,0.0995620370782995,0,-0.090450686044186,0,0,0,0,0.147955390063159,0,0,0,0,0.10473243744239,0,0,0,0,0,0,0,0.0725680783391141,0,0,-0.00443406553124161,0,-0.0133428988515488,-0.0165516674012419,0,0,0,0,0,0
X000568.SZ,0,0.424745691971447,0,0,0,0,0,0,0.0635991062444736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164779280045313,0,0,0,0,0.0323751814501759,0.0135588958520054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237724447591903,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0270715867428556,0,0,0,8.67361737988404e-19,0.0837404459129512,0,0,0,0,0,0.0733487332766256,0,0,0,0,0.105368870866576,0.0649780822228584,0,0,0,0.13226094515633,0,0,0,0,0,0,0,0,0,0,0,0.00720832021212441,0,0.0362514667842223,0,0,0,0,0,0,0,0,0,0,0,0.0186755921504811,0.00295394459536682,0,0,0,0,0,0
X600809.SH,0,0.423572667691437,0,0,0,0,0,0.0352844172958556,0,0,0,0,0,0,0,0,0.1283437670437,0,0,0.135106785435431,0,0,0,0.0699255171779376,0,0,0,0,0,0,0,0,0,0,0,-0.0385282195907422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018190614002601,-0.0147788266070168,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342936936166335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137302065080725,0,0.0481999981054451,0,0,0,0,0,0.018289806818447,0,0,0,0,0,0.00406565070393345,-0.00713640651811789,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.194537505648247,0,0,0.147065831887578,0,0,0,0.029824025525263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112050415562196,0,0,0.0557778502961613,0,0,0.0317594737860034,0,0,0.132041166878715,0,0,0,0,0.0537488092567159,0,0,0.0100253401159026,-8.67361737988404e-19,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.257661280619305,0,0.0152875349562053,0,0,0,0,0,0.422982659347935,0,0,0,0,0,0,0,0,0,0.0585529883727114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115340786483019,0,0,-0.00859997294726275,-0.00919699378919146,0,0,0,0,0,0
X002241.SZ,0,0,0,0.404100904152899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120150569183577,0.0500434025461684,0,0,0,0,0.0759639194311683,0,0.0500449833610023,0,0,0,0,0,0,0,0,0,0,0.0148111306553203,0,0,0,0,0,0,0,0,0,0,0,-0.0165068557949958,-0.0123636562062067,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.102096723158384,0,0,0.0144487533424507,0,0,-6.93889390390723e-18,0.0730499306914946,0,0,0.0299785824837314,0,0.019417583343023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783378763936703,0,0,0,0.0346105508149411,0,0,0,0,0,0,0,0,0,0,0.0299208414744424,0,0,0.00290803096444754,-0.00568360932634507,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.300404391909399,0,0,0,0,0,0,0,0,0.440625183242925,0,0,0,0,0,0.102901711997232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00132151807530503,0.00881929071285428,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0653710936365495,0,0,0,0,0,0,0,0,0.117002050160027,0,0,0,0,0.0580041249434555,0,0,0.0323469953181156,0,0,0.0789562016497265,0,0,0,0.106707148035958,0,0.168113356932015,0,0,0,0,0.105560199004355,0,0,0,0,0,0,0,0,0,0.0646174899804688,0.0487079562080869,0.0131999115385236,0.0110521822049503,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570207008563964,0,0,0,0.0171337552418246,0,0,0.266232649188579,0,0,0,0,0.302944046002809,0,0.128847111755095,0,0.0662268016016682,0,0,0,0,0,-0.161156533102787,0.0621770241869643,0,0,0,0,0,-0.0237724451909293,-0.0163868385183299,0,0,0,0,0,0
X002371.SZ,0,0,0,0.175766637417608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102558430265381,0,0.169728670323304,0,0,0.0403298453405986,0,0,0,0.308942446667467,0,0,0,0,0,0,0,0,0,0.023330093531173,0,0,0,0.243587977586779,0,0,0,0,0,0,0,0,-0.00691973204470563,0.00630211712822344,0,0,0,0,0,0
X000596.SZ,0,0.138826685637475,0,0,0,0,0,0.203469821420263,0,0,0,0,0,0.246132458059322,0,0,0.211835435292257,0,0,0,0,0,-0.0122912272857018,0,0,0,0,0,0,0,0,0,0,0,0,-0.070870093508037,0,0,0,0,0,0,0,0,0.0773707041893898,0,0,0,0,0,0,0.0114643207888645,-0.00600482678543955,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208108662188468,0,0,0,0,0,0,0,0,0,0,0.247428578148411,0,0,0,0,-0.0384615158202125,0,0,0,0,0,0,0,0,0,0,0.130079078112651,0,0.439592563531425,-0.0231428998672924,0,0.0155939472681607,-0.00633819296389364,0.00822757906068429,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.667093407586324,0,0,0,0,0.14577356712689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736676016123261,0,0,0,0,0.0386427424121301,0,0,0,0,0,0,0,0,0,0,0,0.0100691776691891,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0612674660025658,0,0,0,0,0,0,0,0,0,0,0,0,0.0470959674360122,0.170669651137782,0,0.0142536187201144,0,0.172868355319146,0,0,0,0,0,0,0.201459759231367,0.193334862617974,0,0,0,0,0,0,0,0.0481679831152959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296455910691959,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.209119208028783,0,0,0,0,0,0,0,0,0.081098740622293,0.0537316292473055,0,0,0,0,0,0.076747348725708,0,0,0,0,0,0.00656350930883,0,0.078497418833396,0,0,0,0,0,0.0375689297094506,0,0,0,0,0,0,0,0.166335491665164,0,0,0,0,0,-0.0115182960193596,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0945672810471383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349785145668962,0,0,0,0.027381874292203,0,0,0,0,0.0968610384498501,0,0,0,0,0,0,0,0,0.171053544976692,0,0,0,0.475709649542975,0,0,0,0,0.0243597684041382,0,-0.0123335581016508,0.0121793683733166,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.274274757113464,0,0,0,0.083846372131266,0,0,0,0.282371834901498,0,0,0,0,0,0,0,0.103590783059709,0,0,0,0,0,0,0,0.0297019681362158,0.134633660308632,0.0709333059838323,0,0,0,0,0,0.00842284838567733,0,0,0,0,0,0,0.00732936594335566,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.042400727112688,0,0,0,0,0,0,0,0,0,0,0.0983706185034333,0,0,0,0,0,0,0,0,0.0281271636941487,0,0.0177145279459915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158982924434423,0,0.00945082686006255,0.0325848510027084,0,0,-0.00379381600881195,-0.00598483586478279,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290910828456493,0,0,0,0,0,0,0,0,0.079437721993858,0,0.414039030455203,-0.0108204728068662,0,0,0,0,0,0.100024244118284,0,0,0,0,0,0,0,0.00222570837501465,0,0,0,0,0,0
X600741.SH,0,0,0,0.0642175628992761,0.107948097355847,0,0,0,0,0,0,0,0,0,0,0.00569864496531133,0,0,0,0,0,0,0,0.0597812985455993,0,0,0.0307957574423656,0,0,0,0,0,0,0.0236545556791904,0,0,0,0.0238580556533266,0,0.0843524060920887,0,0,0,0,0,0,0,0,0.00315166458893285,0,0,-0.00906881504985989,-0.000832351354476974,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.234116534960883,0,0,0,0,0,0,0,0,0,0,0,0.0481152143444948,0.0537874245954322,0,0.0122624543027893,0.0904457768968397,0,0,0,0,0,0,0,0,0.0140158828033416,0,0.0874172598309165,0.0471157593567253,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0287342266101706,0,0,0.000557615308627351,-0.0130752416281019,0,0,0,0,0,0
X600183.SH,0,0,0,0.0422474178609349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262539455696268,0.0324018281918511,0,0,0,0.12719325030304,0.00630867787839998,0,0.00416873600374523,0,0,0,0,0,0,0,0,0,0,0.00479319043035307,0,0,0,0,0,0,0.154007290083786,0,0,0,0,-0.0117194848163643,-0.00275113015357062,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.202288693371953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236239093920151,-0.00887726081072211,0,0.189826872532682,0,0,0,0,0.101116935955892,0,-0.0464047605335673,0.118407474979693,0,0.217825745735775,0,0.0536621006326423,0,0,0,0,-0.0157333260684732,0,-0.125620839222394,0.0169270936172251,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.26633958302909,0,0,0,0,0,0,0,0,0,0,0,0,0.062478425940646,0,0,0.0859491371449387,0,0.0276847988807908,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0996771779787967,0,0.0402507779212528,0,0,0,0.00935018602086065,0,0,0,0,0,0.00963290530707269,0,0,-8.90236830152518e-06,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.281543436174562,0,0,0.0341356921541773,0,0,0,0,0.0116383164499878,0,0,0,0,0,0,0,0,0,0,0.0358737186852255,0.0460765030685979,0,0.172939554616747,0,0,0.258482021603196,0,0,0,0,0.133501800999134,0,0,0,0.0717243578313484,0,0,0,0,0,0,0,-0.0058571856127176,0.0294612369309697,0,0,0,0,0,0
X300136.SZ,0,0,0,0.275688375479911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563518337313307,0,0,0,0,0,0,0,0,0,0,0.1200292129643,0.177403524271381,0,0,0,0,0.0871555613908114,0,0,0,0,0,0,0,0,0,0,0.0038885193174036,0,0,0.0273630020963502,0,0,0.00481795671761995,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0502427713276841,0,0,0,0,0,0,0,0.350039702039207,0,0,0,0.00970395725973121,0,0,0,0,0,0,0.231825830065562,0,0,0,0,0,0,0,0,0.115917749950675,0,0,0,0.0328683423386226,0,0,0.0709257268627843,0,0,0,0,0.11447662844063,0,-1.0842021724855e-19,-0.014408824260207,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0229729533940884,0,-0.0349759068774744,0,0,0.108421163767327,0,0,0,0,0,0,0,0.0536714879670446,0,0,0,0,0.115590863141582,0,0,0,0,0,0.0135430251195377,0,0,0,0,0,0.341325769466721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551522542154339,0,-0.00228394695360209,0.0189272064466742,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117585534657447,0,0,0,0,0,0,0,0,0.148491353712302,0,0,0,0,0,0,0,0,0.0838870856846037,0,0.0284160527440665,0,0,0,0,0,0,0,0,0,0.167180548720435,0,0.0119668767553423,0.00606304740006842,0,0,0,0,0,0
