,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X003816.SZ,X600276.SH,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000063.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000338.SZ,X002304.SZ,X000596.SZ,X002463.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X600089.SH,X000157.SZ,X600584.SH,X600703.SH,X000977.SZ,X600066.SH,X600372.SH,X600522.SH,X002028.SZ,X600741.SH,X600183.SH,X002236.SZ,X002049.SZ,X600487.SH,X601877.SH,X600418.SH,X000921.SZ,X002180.SZ,X002223.SZ,X000661.SZ,X000400.SZ,X000800.SZ,X002156.SZ,X601799.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0463512110984944,0,0,0,0,0,0.184917891772706,0,0.236474256541116,0,0,0,0,0,0,0,0.0514243466170467,0.0226384077061294,0.0925397545207519,0,0,0,0,0,0,0,0,-0.0676942923026076,0,0,0,0,0,0,0,0,0,0,0,-0.0723468802671183,0,0,-0.0227894351457535,-0.0358221130653914,0,0,0.0256055315096104,0,0,0,-0.0244042902321024,0,0,0,0,0,0,0
X000858.SZ,0,0,0.010683474442991,0,0,0,0,0,0,0.47172031019427,0,0,0,0,0,0,0,0,0.0829309091133415,0,0,0,0,0,0,0,0,0,0,0.0063675510457955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292595433361353,0,0,0,0.0492334813943017,0,0,0,0,-0.0284386149568321,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197345565601998,0.487131933744103,0,0,0,0,0,0,0,0,0,0,0.0219859226687835,0,0,0,0,0.0285117000354375,0,0,0,0,0,0,0.0359375465668773,0.0179806744171307,0,0,0,0.0249752381384199,0,0,0,0,0,0
X002415.SZ,0,0,-0.0238356467740994,0,0,0.0263065339803765,0,0,0,0,0,0,0,0,-0.115336861783409,0,0,0,0,0,0,0,0,0.137929362466506,0,0,0,0,0,0.0496289799135212,0,0,0,0,0,0,0.18876724691092,0.0378210576682135,0,0.0477407705908447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135769534461141,0,0,0.0240258020789676,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178106511826521,0,0,-0.0256646856473395,0,0,0,0,0,0,0,-0.0893719797238133,0,0.00413184939541288,0,-0.0233771868916548,0,0,0,0,0,0,0,0,0,0.134426827786321,0,0,0.133007888104159,0,0,0.0353062299570072,-0.0449888590969613,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0919662554542557,0,0,0,0,0,0,0,0,0.0129110587110284,0,0,0,0.258203866655969,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0882311136520412,0,0,-0.0212060765465781,0.0196731392869642,-0.0261162180837606,0,0,0.0579054510682162,0,0
X600690.SH,0,-0.154162852953301,0.063353903202048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762227170094676,0.154602458121884,0,0,0,0,0,-0.012506723133571,0,0,0,0,0,-0.0452706190555961,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.198327689522694,-0.109293479291866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791916135695889,0,0
X600809.SH,0,0,0.00811523503511888,0,0,0,0,0,0,0,0.0510276563886416,0,0,-0.074795245621734,-0.10862344120054,0,0,0,0,0.351543388882809,0,0,0,0,0,0,0,0,0,0,0.0689062629210149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702837428276864,0,-0.0171313932093104,0,0,0,0,0.0124841186915288,0.0338032203566344,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.083088598251715,0,0,0,0,0,0,0,0,0,0.039212429688659,0,0,0,0.0338010178816315,0,0.0458319121760168,0,0,0.0417045002543368,0.121733439998397,0,0,0,0,0,0,0,0,0,0,-0.00717189631201331,0,0,0,0.0224380154343829,0,0,-0.0718649676538783,0.0215970182442911,0,0,0,0,0,0.0836777496002947,-0.0968868926568084,0,0,0,0,0,0
X000568.SZ,0,0.828361335953084,0,0,0,0,0,0,0,0,0.0630782919210523,0,0,0,0.0140914271781424,0,0,0,0,0.136308659924442,0,0,0,0,0,0,0,0,0,0,0.0263070554525278,0,0,0,0,0,0,0,-0.0296265622353655,0,0,-0.0081158167580434,0,0,0.0246859564473227,0,0,0,0,0,0,0,-0.0789386846823081,-0.0212954010230649,0,0,0,0,0
X002371.SZ,0,0,0.0465349961892737,0,0,0.0536935101159284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757280331378311,0,0,0,0,0,0,0.228502221817683,0,0,0,0,0,0,-0.119669943003503,0,0,0.0636781572125224,0,0,0,0,0,0,0,0,0,0.0535848381065482,0,0,0,0,0.0483459640330288,0,0,0,0.0209005222508979,0,0
X600104.SH,0,0,0.0624052620127203,0,0,0,0,0,0,0,0,0,0,0,0.0859620519163415,0,0,-1.73472347597681e-18,0,0,0,0,0.0734654248552579,0,0,0,0,0,0,-0.0339512777900615,0,0,0,0,0,-0.0189129991656901,0,0,0,0,0.0613549692521709,-0.0205587554612742,0.0323776523450044,0,0,0,0,0,0,0,0,-0.0644015642826056,0.00269845443707586,0,0,0,0,0,0
X000725.SZ,0,0,0.0807256768695474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255868906830361,0,0.0780081157827175,0,0,0,0,0.139352695411637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538503259920766,0,0,-0.0423573097914428,0.044620173490052,0,0,0,0,0,0
