,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X003816.SZ,X600031.SH,X000725.SZ,X000625.SZ,X002129.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X601877.SH,X000733.SZ,X002241.SZ,X600741.SH,X600522.SH,X600702.SH,X002074.SZ,X000157.SZ,X600460.SH,X000799.SZ,X300003.SZ,X600779.SH,X600584.SH,X600884.SH,X300146.SZ,X002007.SZ,X601799.SH,X600487.SH,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.208790941897102,0,0.148872908556126,0,0,0,0.018795159086021,0,0,0,0.0716192867770447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994232163561574,0,0,0,0,0,0,0,0.145340177189204,0,0,0,0,0,0,0,0,0,0,0,-0.0232618171171091,0,0,0,0,0,0,0
X000858.SZ,0,0,0.213075546455794,0.366236642077406,0,0,0,0,0,0,0,0,0,0,0,0.111660789867426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499189890757853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075390064995939,-0.0111177352397229,0,0,0,0,0,0
X600809.SH,0.0600016620471496,0,0,0.484505200155289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401443755271492,0,0,0,0,0,0,0,0,-0.0296544896192973,0.0264977517356899,0,0.108838962731611,0,0,0,0,0,0,0,0,0,-0.00151477194758197,0.00674107068488696,0,0,0,0,0,0
X000568.SZ,0.102996899978362,0.600782893022805,0.277863682227752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560673829789205,0,0,0,0.0511205267842524,0,0,0,0,0,0,0,0,0,0,0,-0.0362775351031052,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0764976831995137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114022009830587,0,0,0,0,0,0,0,0.0524987125021721,0,0,0,0,0,0.101929308296753,0,0,0.0872272308515334,0,0,0,0.130316726204812,0.114646543352664,0,0,0.0845464229332438,0,-0.00816477948319407,-0.0128492835554694,0,0,0,0,0,0
X002304.SZ,0,0,0,0.489923358154962,0,0,0,0,0,0,0,0,0,0,0,0.00569720535101378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058055357418185,0,0,0,0,0,0.0650446393129338,0,0,0,0,0,-0.0495208402143931,0,0,0,-0.00851287673606926,-0.00179007914523144,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0684373283963063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085522626208333,0,0.0462220968540689,0,0.0188394896898872,0,0,-0.0755816047143631,0,0,0,0,0,0.12644530651693,0.0743081695012366,0,0,0,0,0,-0.0392637179056978,0,0.00533987262140688,0,-0.0141801461546923,-0.00534413304785069,0,0,0,0,0,0
X600690.SH,0.0506735756769154,0,0,0.0823942284547661,0,0.143231985967568,0,0,0,0,0,0,0,0,0,0.223918779402367,0,0,0,0,0,0,0,0,0,0,-0.025006290537662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287553794185789,-0.0295330999323989,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.04610599778291,0,0,0,0,0,0,0.0667448156255111,0,0.17984107803591,0,0,0,0,0,0,0,0,0,0,0,0.192604165948393,0,0,0,0.0420310913195608,0,0,0,0.00405816676389396,0.0226393682204673,0,0,0,0,0.022410219373297,0,0,0,0,-0.00548317991479533,-0.00418875676071606,0,0,0,0,0,0
X000651.SZ,0,0,0,0.116276835299289,0,0,0,0.212433818066259,0,0,0,0,0,0,0,0.0389734613617631,0,0,0,0,0,0,0,0,0,0,-0.103112873364935,0.055789024815435,0,0,0,0,0,0,0,0.0694286069111164,0,0,0,0,0,0,0,0,0,0.0231315306223971,0,0,0,0,0,-0.0120289661914159,0.00337624345868065,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.13253424740058,0,0,0,0,0,0,0,0,-0.106144723219046,0,0,0,0,0,0,0,0,0,0.0750930815511921,0,0,0,0,0.0881376262860796,0,0,0,0,0,0,0,0,0.152288842890692,0,0.0840628426619721,0,0,0,0,0.0112190258547589,0.00767684368497481,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134728558081918,0,0,0,-0.0455213703014352,0,0,0,0,0.0606014131380278,0,0,0,-0.072817590103296,0,0,0,0,0,0.222162768222892,0,0,0,0,0,0,0.634841286795481,0,0,0,0,0,0,0,0.00304769264338922,0.0361278769145597,-0.127878307098543,0,0,0,0,0
X600104.SH,0,0,0.00100308168207033,0,0,0,0,0.10195864203061,0,0,0,0.00726565780619145,0,0,0,0.124786598447742,0,0,0,0.0594918503845187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107315729019814,0,0,0.00333556884211024,0.0231821629636836,0,0,0,0,0,-0.0035444355372552,0,0,0,0,0,0,0
X000596.SZ,0,0,0.2292933002014,0.214788897318608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00580927600398802,0.0198663223589107,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184817594587344,0,0,0,-0.0931370497010289,0,0,0,0,0,0,0,0.0490089425156741,0,0,0,-0.0206268051828347,0,0,0,0,0,0,0.0778232692133884,0,0,0,0,0,0,-0.0494293573701484,-0.0139080269366908,0.0388853673893857,0.00199191756361605,0,-0.00205841481836815,-0.0157532136189269,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.122865298507974,0,0,0,0.0311492486151904,0,0,0,0,0,0,0.318321827760664,0,0,0,0,0,0,0,0,0,0,0,0.091968983401786,0,0,0,0,0,0,0,0,0.286331259496579,0,0,0,0,0,0,0,0.150000639200756,0,-0.0159327297274301,0,0,0,0.0195445689282036,0.00687635918933525,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227886130193574,0,0,0,0,0,0,0,0,0,0,0,0,0.382486621991352,0,0,0,0,0,0,0.0288695023017047,0,0,0,0,0,-0.0625898435955904,0,0,-0.00814988260148019,0.0152184921305623,0,0,0,0,0,0.0015357271654495,0,0,0,0,0,0,0
X000625.SZ,0,0.0885570549042744,0.0369630155036151,0,0,0,0,0,0,0,0,0.0736427458590978,0,0.0224925958061025,0,0,0,0,0,0,0,0,0,0,0,0.177953251216152,0,0,0,0,0,0,0.162479922778307,0,0,0,0.0242642803602614,0,0,0.00522853441803792,0,0,0,0.219594432129041,0,0,0.164425864183003,0,0.0891781879370646,0,0,0.0211704901282896,-0.0597428686749491,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0225777246799165,0,0,0,0.0371725817297393,0,0,0,0,0,0,0,0,0,0.236195851767548,0,0,0,0,0.050038747938639,0,0,0,0.119811128584382,0,0.114379289547929,0,0,0,0.0202771615836624,0,0,0,0,0.102540739208434,0,0,0,0,0,0.0122497748438778,-0.0324727009397661,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414912385109479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409098410526136,0,0,0,0,0,0,0,0,0.0697447914143349,0.00719227702877769,0,0,0.101437385821384,0,0,0,0.24866956863259,0,-0.0114651501525272,-0.00210922480358451,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.175098707443575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248650999717404,0.155264985880773,0,0.100767053990417,0.0749068977537578,0,0,0.418847326565232,0,0,0,0.283773090881393,0,0,-0.0762941244286602,0,0,0,0,0,-0.0434235515459043,0.0174624059862604,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.246462214324588,0,0,0,0,-0.174034733622817,0,0,0,0,0,0,0.196812854956933,0,0,0,0,0,0,0,0,-0.0976005540395123,0,0.232938123164326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136780561027159,0,0,0,-0.0208046887340185,0.00135434696011548,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117023399005385,0,0,0,0.0273746165907945,0,0,0,0,0,0,0.227328884873279,0,0,0.0018384744608646,0,0,0,0,0,0,0,0,0,0,0.101515824284933,0,0,0,0,0,-0.0156040091860502,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.091589832318231,0,0,0,0,0,0,0.0622667525349723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120179199839626,0,0,0,0,0,0,0.0363085033754231,0,0,0,0,0,0,0,0,0.0531919814008348,0,0,-0.0180107870800334,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.105596104697523,0,0,0.118234411451597,0,0,0,0,0,0.0421070729908102,0.0301131072852358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112938554675904,0,0,0,0,0,0.24447076097838,0,0,0,0,0,0,0,0,-0.0160025050086071,0,0.00855703339359979,0,0.00842587504503505,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189204491556059,0,0,0,0,0,0,0,0,0,0.0976780289101954,0.000213147645683615,0.173188961526567,0,0,0,0.0224975554170866,0,0.122104479219851,0,0,0,0,0,0,0,0,0.0100002925901441,0,0.0930104895054677,0.0446064799946346,0.113520885962439,0,-0.013253703924458,-0.0109573421556258,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.192833879840049,0,0,0,0,0,0,0,0,0,-0.0387511796659483,0,0.0817615079927096,0,0.0609659674574015,-0.265548893053296,0,0,0,0,0,0,0,0.442042230018372,0,0,0.0250023803929832,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0323756816311095,0,0,0.214704864030838,0,0,0.029878493536672,0.0767132045884843,0,0,0,0,0,0
X000661.SZ,0,0.247568866176172,0,0,0,0,0.198756504163971,0,0,0,0,0,0,0,0,0.0594395499992818,0,0,0,0,0.155046472724203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375687415753747,0.170551485228067,0,0,0,0.0458833626233644,0.0511165881947125,0,0,0,0,0.327338067737634,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223547628179008,0.192876773644087,0,0,0,0.0267895765355744,0,0,0,0,0,-0.0696577525706722,0,0,0,0,0,0.0098643442747624,0,0,0,0,0,0,0,0,0,0,0,0,0.00959802626714502,0,0,0,0,0,0,0.0100765743676653,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.311567299319029,0,0,0,0,0,0,0,0,0,0,-0.0766123081900672,0,0,0,0,0,0,0,0,0,0,0,0,0.150145929083992,0,-0.064872779940809,0,0,0,0,0,0,0,0.0515318227919196,0.0982489457405493,0,0,0,0.264153139793835,-0.0680831662476801,0,-0.199811432459053,0,0,0.000329333063571802,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.17665347621052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0213551921807353,0,0,0,0,0.280818820916566,0,0.118192465348541,0,0,0,0,0,0,0.0773394288469626,0,0,-0.024173929022371,0,0,0,0,0,-0.0529097098876144,0,0,0,0,0,0
X000733.SZ,0,0,-0.0977566485307971,0,0,0,0.0451254431869062,-0.108188898532171,0,0,0,0,0,-0.00220238802783683,0,0,0,0,0,0,0.0563038302834222,0.288645965360398,0.137015689114031,0,0,0,0,0,0.0194521901185177,0.0325164719624759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191372146626824,0,0,0,-0.0238719991192994,-0.0257432721258761,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.232526345589795,0,0.223872646603291,0,0,0.109153532479676,0,0,0,0,0,0.305767359680828,0.122941214785626,0,0,0,0,0,0,0,0,0.176376837681062,0,0,0,0,0,0,-0.0296302056921495,0,0.0244128729711476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235668461636801,0,0,0,0,0,0
X600741.SH,0.105270535878883,0.00278114509880439,0.0421613212212844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844753251484734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124797319660581,0,0,0,0,0,0,0,0,0,0,0,-0.00331011826037739,-0.0185663690974009,0,0,0,0,0,0
X600522.SH,0,0,0,0.174156162795454,0,0,0,0,0,0,0,0.104977235411206,0,0,0,0,0,0.0682595968934277,0.292756879129614,0,0,0.338420366972869,0,-0.106797643038789,0,0,0.172594490133849,0,0,0,0,0,-0.0767669232504365,0,0,-0.30923129819257,0,0,0,0,0,0,0,0,-0.113473438641165,0,0,0.708077366786079,0,0,0,0.00219350192893677,0,0,0,0,0,0,0
X600702.SH,0,0,0.148998648664831,0.471385981084703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145908184646324,0,0,0,0,0,0,0.156530542404948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142028157829227,0.0278370129095247,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.295301358506863,0,0.0194190826740705,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00524512069157809,0,0.0893526954789449,0,0,0,0,0,0,0.0291805778683461,0,0,0,0.157321242411653,0,0,0,0.142042586416563,0,0,0,-0.00359567895550117,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253541297129953,0,0,0,0,0,0,0,0,0,0.0087190003808344,0,0,0.012046220295309,0,0.134708558272815,0,0,0,0,0,0,0,0,0,0,0,0,0.0573846808756053,0,0,0,0,0,0,0,-0.00405590956755852,-0.0280944204838632,0,0,0,0,0,0
X600460.SH,0,0,0,0.0354251697210392,0,0,0,0,0.0441040672852976,0,0,0,0,0,0,0,0,0,0,0,0.0825397084147622,0,0,0,0,0,0,0,0,0,0,0,0.285700191028114,0,0,0.00962580498615511,0,0,0,0.0716633151485818,0,0,0.367770580809786,0,0,0,0,0,0,0,0,0.0163863282507239,0,0,0,0,0,0,0
X000799.SZ,0.181430707855229,0,0,0.0552708436234466,0,0,0,0,0,0,0,0.0234491377414231,0,0,0,0,0,0,0.0437152779819523,0,0,0,0,0,0,0,0,0.0883451132363132,8.67361737988404e-19,0.00707950464943113,0,-0.214252210831956,0.0495668257381684,0,0,0.0275942648168617,0,0,0,0,0,0.535755446030417,0,0,0,0,0,0,0.0353252159454516,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.751726455067044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635372874201079,0,0,0,-0.170269303101787,0,0,0.0959442486360241,0,0,0,0,0,0,-0.0906674113738831,0.252338308933139,0,0,0.0622859920170336,0,0,-0.220782770866597,0,0,0.00810021929457251,-0.00482034109569604,0,0,0,0,0,0
X600779.SH,0.00268373602619574,0.0789724517152589,0.196192612207088,0.0398639567917779,0,0,0,0,0.0212177363226266,0,0,0.0365425975011364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417095939303278,0,0,0,0,0,0.00458549103343246,0,0,0,0.118315866114098,0,-0.0155399717297699,-0.0622033414333489,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0324791038268479,0,0,0,0,0,0,0,0,0.125163343346462,0.0302700045410076,0,0,0,0,0,0,0.117610076865802,0,0,0,0,0,0.0155970716096073,-0.0305247651343682,0,0,0.326562409825512,0,0.0764545663401601,0,0,0,0,0,0,0,0.015470067463507,0,0,-0.00415478469804223,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622901211992391,0,0.0354538407313444,0,0,0,0,0.136117678376427,0,0,0,0,0,0,0.0490031494000769,0,0,0,0,0.155134152831315,0,0.00573006518362557,0,0,0,0,0,0,0,0.0816737826166727,0,0.181286532316017,0.00266611349876503,0,-0.0168585491717818,0,0,0,0,0,0,0
X300146.SZ,0.0806659515962132,0,0,0,0.00432269255606232,0.164789060670258,0,0,0,0,0.110681908506734,0,0,0,0,0,0,0,0,0,0.00402491705207342,0,0,0,0,0,-0.014342243909267,0,0,0,0,0,0,0,0,0,0,0,0,0.128182087490258,0,0,0,0,0,0.181061674424467,0,0,0,0,0,0,-0.0531728200011533,0,0,0,0,0,0
X002007.SZ,0,0,-0.105023369433172,0,0,0,0,0,-0.171382350818305,0.671627145027581,0,0.37114977304442,0,0,0,0,0.1280782052557,0,0,0,0,0,0,0,0,0,0,0.359703288903649,0,0,0,0,0,0,0,0,-0.212913297997789,0,0,0,0.169642717335192,0,0,0,0,0,0,0,0,0,0.027869973698061,0.011227831566342,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.0916838891146509,0,0,0,0,0,0.33833205128843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770596208041585,0,0,0,0.068475564015871,0.0673970893404915,0,0,0,0,0,0,0,0,0,0,0,0.0710834271002058,0,0,-0.0301679298376489,0.00364430554779076,0,0,0,0,0,0
