,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X000100.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X000581.SZ,X000550.SZ,X601877.SH,X600582.SH,X002475.SZ,X600177.SH,X002236.SZ,X000800.SZ,X600060.SH,X000568.SZ,X000623.SZ,X300124.SZ,X000559.SZ,X002129.SZ,X000977.SZ,X300146.SZ,X000050.SZ,X002294.SZ,X002456.SZ,X000400.SZ,X600839.SH,X300003.SZ,X002465.SZ,X000869.SZ,X002292.SZ,X600312.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.166495661492529,0,0,0,0.184921489234637,0.033815574911968,0,0,0,0,0,0.138112604557408,0,0,0,0,0,0,0,0.0703355474530007,0,0,0,0.111924621641083,0,0.0707559996710079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000920573629585917,0,0,0,0,0,0
X600519.SH,0,0,0.0570785265272227,0,0,-0.0927315056211477,0.0921786925331704,0.155576486799388,0,0,0,0.145396329009364,0,0,0,0,0,0,0,0,0,0,0,0.0423437686403593,0,0.140859984194406,0,-0.0621989593267962,0,0,0,0.0310489281330351,0,0.0178652583808716,0,0,0,0,0,0,0,0,0,0,0,-0.023773344018259,0,0,0,0,0,0,-0.0050053165143121,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.227111281130293,0.220937203665128,0,0,0,0,0,0,0,0.114386177012173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086825709269009,0,0,0,0,0,0,0,0,0,0,0.0370779129606575,0,0,0,0.201492663491624,0,0,-0.00457544364441188,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.260985435909992,0,0,0,0,0.0971078471451737,0,0,0,0,0,0,0,0,0.0191747053823329,0,0,0,0,0.0856704973270653,0,0,0,-0.0864993462996178,0.259437003703645,0.0083017202138765,0,0,0,0,0,0,0,0,0,0,0,0.100806659733932,0,0,0,0,0.0510191670836868,0,0,0,0,-0.000780422175489682,0,0,0,0,0,0
X000725.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.260609465088752,0,0,0,0.0616406235931918,0.217911767400924,0,0,0,0,0,0,0.0911060664395442,0,0,0,0,0,0.0896206457571605,0,0.0382400057463895,0,0.00266141115038385,0.052081507775236,0,0,0,0,0,0,0,0,0,0,0,0.112166074701943,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.295964102167873,0,0,0.0938153178542168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0357799460257633,0,0,0,0,0,0.0127443916909698,0,0,0.151420670256627,0,0,0,0,0,0,0,0,0,0,0,0.0322349334367433,0,0,0,0,0,-0.0330140341204639,-0.00353639880710758,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.520970937208578,0,0,0,0,0.00696895881125592,0,0,0,0,0,0,0.119935995377149,0,-0.0426784246166057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426153939933741,0,0.261477593095787,0,0,0,0,0,-0.0071905588225415,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0871359820650068,0,0.0976400062909914,0.0594140920229134,0,0.221076906892005,0,0.0566944669070438,0,0,0,0,0,0,0,0.0710081516501745,0,0,0,0,0,0,0.0286603935993701,0,0.0357968832307648,0,0,0,0,-9.88253124595412e-05,0,0,0,0,0,0,0,0,0.0273092532428238,0,0,0,0,0,-0.0147609504317395,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.079300912369406,0,0,0,0.192339961897554,0,0,0,0,0.0397527574674659,0,0.00481353252060908,0,0,0,0,0,0,0,0.0659374312393371,0,0.0105802490712865,0.0486081396319959,0,0.123729345495086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642541990419845,0,0,0,0,0,0
X600031.SH,0.0766357300666127,0,0,0,0,-0.0057895294112287,0,0,0,0,0,0,0,0,0,0.88824934881805,0,0,0,0,0,0,0,0,0,0,0,0,0.0418997360928041,0,0,-0.0321703830307804,0,0,0,0,-0.0770776848404449,0,0,0,0,0,0.0289923020169523,0,0,0,0,0,0,0,0,-0.0324350478553862,0,0,0,0,0,0,0
