,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X000725.SZ,X000625.SZ,X003816.SZ,X002371.SZ,X002241.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X601877.SH,X002074.SZ,X300142.SZ,X600741.SH,X600522.SH,X002180.SZ,X600460.SH,X000733.SZ,X600702.SH,X000100.SZ,X600884.SH,X000799.SZ,X000157.SZ,X002236.SZ,X000800.SZ,X600584.SH,X002176.SZ,X601799.SH,X600779.SH,X002056.SZ,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0.0791244397688163,0,0,0,0,0,0,0,0,0.0394968745239096,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.380282106686985,0.0630785282421794,0,0.138940071757002,0,0,0,0,0,0,0,0,0,0.157288174538018,0,0,0.0590744017452401,0,0,0,0.0606411326950848,0,-0.0135456662338233,-0.0512458609832095,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.112976737270444,0,0,0.106666253716154,0,0.0387053037530696,0,0,0,0,0,0.0449803565198303,0,0,0,0,0,0,0,0,0,0.00935635327092429,0,0,0,0.202160178486533,0,0,0,0,0,0,0,0.00919194268128875,0,0,0.0829335253043305,0,0,0,-0.00330679667365815,-0.0337453367483671,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473938693708188,0,0,0.0751779825583911,0,0,0,0.0676452292186971,0,0,0,0,0,0.047451218497166,0,0,0,0,0,0,0,0,0,0,0.491490050984896,0,0,0,0,0,0.15880545647815,0,0,0,0,0.00962737371118457,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0145320551433309,0,0,0,0,0,0,0.0675712582773035,0,0,0,0,0,0.04127525161849,0,0.127959895259986,0,0,0,0,0,0,0,0,0,0,0,0.156084331193037,0,0,0,0,0,0,0,0,0.0745017836445739,0,0,0,0.0370502550656083,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0535638118254372,0,0,0,0.00619419643975713,0,0,0.08090445216997,0,0.00884251528544039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753627480363005,0,0,0,0,0.031579935098832,0.260809620137697,0.0418519769703616,0,0,0.0521004087565774,0,0,0,0,0,0,0,0,0,-0.0091297371177754,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345081676926095,0,0,0,0,0,0,0,0,0,0.163494482329256,0,0,0,0,0.163600729686201,0,0,0,0.19483221503478,0,0,0,0,-0.0784603362426906,0.137134848744687,0,0,-0.0411056559814698,0,0,0,0,-0.152042200169445,0,0
X003816.SZ,0,0,0,0,0.0970073063437043,0,0,0,0,0.1395304538769,0,0,0,0.0971220783905334,0,0,-0.0286810861057476,0,0,0,-0.0591424175007989,0,0,0,0,0,0,0,0,0,0,0,0.0381320464634593,0.0537295975595752,0,0,0,-0.05223155348617,0,0,0,0,0,0.00946191039399257,0,0,0.0525473572103907,0.0596590407022183,0,0,0,0.00159050088777634,0.0228787504897579,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216811982096041,0,0,0,0,0.352968895181221,0,0,0,0,0,0,0,0.167086536320064,0,0.300320872976598,-0.0453568681749887,0,0,0,0,0,0,-0.00946662618182107,0,0,0,0,0,0,0,-0.0734085345661173,-0.024547919431721,0.165063316108082,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.265999721501103,0,0,0,0,0,0,0,0,0,0,0.140063596437406,0,0,0,0,0.0371649678215406,0,0,0,0.0832746050269012,0,0,0,0,0,0,0.377639800860764,0,0,0,0,0,0,0,0,0,0.0216149235753764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.128866531081948,0,0,0,0.139096699898279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299292549956469,0,0,0,0,0,0,0,0,0.0292553435536193,0,0,0,0,0,-0.0126702354877213,0.091086880038581,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0834537886948631,0,0,0,0.0316565404477195,0,0,0,0,0,0,0,0,0.0084440574983144,0,0,0,0,0,0,0,0,0,0,0,0.0816575365625815,0.158935599386079,0,0,0,0,0.0342170298074038,0,0,0,0,0,0.00615626970251967,0,0,0,0,0.0322449727035374,0,0.0291810569413024,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125866692422382,0.284170980356632,0,0,0.0151885100400165,0,0,0.0242153539722916,0,0,0.0339285537279581,0,0,0,0,0,0,0,0,0.160813411136333,0,0,0,0,0,0,0.0135367756514783,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0979432926077253,0,0.220416453508908,0,0,0.038841230682975,0,0,0,0,0,0,0,0,0,0,0,0,0.0234576673149961,0,0,0,0,0,0,0.082285883502585,0,0.0216165143331815,0,0,0,0.131288893996897,0,0.0340595302962331,0,0.0416139650964718,0,0,0,0,-8.67361737988404e-19,-0.00361379935467584,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0561809005358239,0,0,0,0,0,0,0.0462266039511065,0,0,0,0,0,0,0.0532815962508658,0,0,0,0,0,0,0,0,0,0.191960698732031,0.478018132508956,0.0240127390293876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222193161783945,0,-0.0293040725695189,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075992284799816,0,0,0,0,0,0,0.0619054554408517,0,0,0,0,0,0.0696325042648502,0,0,0.135505214740685,0,0,0,0.149944405060873,0,0,0,0,0,0,0,0,0.028197693629895,0,0,0,0,0.0989918619852143,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184227410311002,-1.73472347597681e-18,-0.0157106479040959,0,0,0,0,0,0,0,0.225831972903819,0,0,0.00775027920082629,-0.184306174490091,0,0,0.0962841526502735,0.0299331673870233,0,0,0.067607468094599,0,0.0411039746318743,0.0406042398478987,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.172377958231441,0,0,0.254731690741854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032490314098746,0,0,0,0,0,0,0.0304571974771895,0,0.0520330401381544,0,0,0,0,0,0,0,0.161521288374036,0.0107256543102938,0,0,0,0.0168515790814854,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199494699834178,0,0,0,0,0,0,0.00382163139352275,0.0221570329546332,0,0.0206939686391136,0,0,0.269091143005683,0,0,0.0213577631542804,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.239928721358116,-0.196722276632804,0.00655400649384568,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0.0187119468069694,0,0,0.0381786130753239,0,0,0,0.102354611906779,0,0,0,0,0,0,0,0,0,0.0937900750167415,0,0,0.107019942066997,0,0,0,0.0553856433260225,0,0,0,0,0,0,0,0,0,0.330886625189543,0,0,0,0,0,0.0422239723401975,0,0,0.174470967060986,0,0,0,0.0215606385498437,-0.0814998053073985,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.0553546316069372,0.0425547754527618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461692085381052,0.0383736017253742,0,0,0,0,0,0,0,0,0,0,0,0.12155244775922,0,0,0,0,0,0,0,0,0.223739459968613,0,0,0.0277622952948168,-0.0432233989249496,0,0,0,-0.165357235270083,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130314991185949,0,0.148684803916805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330741518888347,0,0,0,0,0,0,0,0.093618203043194,0,0,0.199356254701641,0,-0.0200730459577611,0,0,0,-0.0050769593388735,0,0,0,0,0.108835499512189,0,0
X600522.SH,0,0,0,0,0,0,0,0.135067967981052,0,0,0,0.131257465861162,0,0,0,0,0,0,0.171363969329852,0,0,0,0,0,0,0,0,0.0343588854657355,0,0,0,0,0,0.129358383739473,0.104032976426515,0,0,0,0.0412300232405498,0,0,0,0,0,0,0,0,0,0,0.0310629902577355,0,0.0110043692823287,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.115000209433571,0,0,0,0,0.0258254505881828,0,0,0,0,0,0,0,0.000318654869482547,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.111521162875429,0,0,0,0,0,0,0,0,0.14785971014536,-0.110680953078878,0.105417661386583,0,0,0.201225225721494,0,0.0239645966213626,-0.0243658480856732,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34487489736258,0.0282280813834725,0,0,0,0,0.0483426171064506,0,0,0,0,0,-0.0161478871972688,0,0,0.197087804892932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485833947190073,0,0.172100395369873,0,0.0470759308875332,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00703918516894322,0,0,0,0,0,0.21376971597494,0,0,0,0,0,0,0.0481365207654877,0.0954015238696121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326304362769617,0,0,0,0.038912921583666,-0.0535367474122396,0.0149528514885583,-0.0794829221620178,0,0,0,0,0,0
X600702.SH,0,0,1.73472347597681e-18,0.0544403060318645,0,0,0,0,0,0,0,0,0,0,0,0,0.00518353528612103,0,0,0,0.140130424579351,0,0,0,0.006132444924074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598004177560929,0,0,0,0,0,0,0,0.0259859019557597,0,0,0,0.0330227669651106,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.459998020388286,0.0418509264946291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352101480158405,0,0.341416171570621,0.11877178034673,0.00227209260841695,0,0,0,0,0,0.0702967164839197,0,0,-0.0177426589677514,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.179032060512549,0,0,0.174887494825403,0,0.139649413710963,0,0.0560935145167222,0,0,0,0,0,0.0208524217779386,0,0.0104067133964381,0,0.092119744501576,0.159804696271828,0,0,0,0,0,0,0,0,0,0,0,0.0454757346563879,0,0,0,0,0.0669658037383841,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.0211974854553685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512640325975263,0,0,0,0,0,0,0,0,0,0.0360263576033523,0,0,0,0,0.027474683599792,0.003443410692849,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300692986593083,0,0,0,0,0,0,0,0,0,0,0.046395267818537,0,0,0,0,0.050432155791223,0,0,0,0,0,0,0,0.132226987749403,2.0362660990798e-05,0,0,0,0,0,0,-0.0493643058074515,0,0,0,0,0,0.0165665654446327,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.360402775918173,0,0,0,0,0,0,0.0453958506016392,0,0,0,0,0,0,0,0,0,0,0,0,0.067242056783293,0,0,0,0,0,0,0,0,0,0.190679943468964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142741990267573,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.117544403865326,0,0,0,0,0,0,0.0899377822893183,0,0,0,0,0.159881189641441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508337254115631,0,0,0,0,0,0.0864817426292555,0,0,0,0,0,0,0.0703337041615949,0,0,0,0,0,0,-0.0419436141726494,0.0354083108763825,0,0,0,0.0887318778498442,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0968529877496698,0,0,0.0305441404216896,0,0,0,0,0,0,0.0719364386125382,0,0,0,0,0,0.151135443295879,0,0,0,0,0.0374406780127951,0,0,0,0,0,0,0,0,0.0972561775214002,0,0,0,0,0,0,0.0168586703540305,0.0894468535050235,0.0957382679960412,0,0,0,-0.00199065349056282,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.013921883393212,0,0,0,0,0.0237022883385061,0,0,0,0,0.305167948494586,0,0,0,0,0,0,0,0.207412754335173,0,0.0854148881250153,0,0,0,0,0.0636989290653151,0,0.310831424739009,0,0,0,0,0,0,0.0436241021149503,0,0.307825562906314,0,-0.108359352628109,0,0.0018389997035982,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0344579238703543,0.151652004028007,0,0,0,0,0,0,0,0.103381474324817,0,0,0,0,0,0,0,0,0,0.126473974074477,0,0,0,0,0.279355615280712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106558633597982,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0.253069992652983,0,0,0.00238932539987075,0,0,0.00643609983839139,0,0,0,0,0,0,0,0,0,0.0715357960738437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739848955073703,0.204889545592499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.223851173631023,0.0644617677605914,0.164751277240075,0,0.0289907938655585,0,0,0,0,0,0.0638753260974515,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.0612176433152414,0.252015761141813,0,0,0,0.0362712698816406,0,-0.0717816669272244,0.0386945055260907,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0968621359021418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130365174341076,0.153963875557394,0,0,0,0,0,0,0,0,0,0,0,0.410188477725439,0,0,0.0569205565286828,0,0,0,0,0,0.00248588561110571,0,0,0,-0.0217836987551734,0,0
X600563.SH,0,0,0,-0.0304030894700913,0,0,0,0,0,0,0,0,0,0,0,0,0.0128509798311828,0,0,0,0,0,0,0,0,0.0797474757683436,0,-0.0467946940391957,0,0,0,0,0,0.0445222144062191,0.151074958842747,0,0,0,0.252579892574094,0,0,0,0,0,0,0.158213520912297,0,0,0,0,0,-0.000661613332230387,-0.125487062804624,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.2732326367611,0,0,0,-0.0175358047875386,0,0,0,0,0,0,0,0,0,-0.187960140165833,0.0283382341023868,0,0,0.0149542883752803,0,0,0,0,0,0.150626453539824,0,0,0,0,0,0,0,0.0244825458635525,0,0,0.0871593402265795,0,0,0,-0.0229962662656894,-0.0813530330860196,-0.119731416473822,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088177612061581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568299025639342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116541538188596,6.93889390390723e-18,0,0,0.101579125400502,0,0,0,0.812964157926139,0,0,0,-2.14443181761441,0,0
TED,0,0,0,0.326029628759623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764736613968288,0,0,0,0,-0.0816513042300629,0,-0.00496503293922864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196490213195808,-0.229115851293443,0,0,0.197837852515636,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362412877951987,-0.0333350237589153,-0.0359081952330474,0,0.0851348224690431,0,0,0,0,0.0374131434697932,0,0,0,0,0,0,0,0.0341381471533186,0,0.0699727154198645,0,0,0,0,0,0,0,0,0,0,0,-0.128963902251752,0,0,-0.0181913561519431,0,-0.0465222933733323,0,0,0,-0.129830138671389,0,0
MKreturn,0,-0.0298761824189972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105858937802077,0,0,0,0,0,0,0,0,0,-0.138654141261796,0.0283023827817161,0,0,0,0,0,0,0,0,-0.0956577503829678,0,-0.0486847653618774,0,0.187539985354011,0,-0.0246967625322236,0,0,0.0330828933791389,-0.0444531025753094,0.30316490639122,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724143143372643,-0.00137033363782172,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208982954741627,0,0,0,0,-0.0531428767583227,0.201407887085563,0,-0.284172421635019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461921237735707,0,0,-0.163284492425713,0,0,-0.210185301261995,0.170429271468897,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334113840098981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572291872050068,0.0256764639197081,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0173988051265747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893323556858624,0,0,0,0,0,0,-0.0446576054413282,0.0259499771292539,0,0,0,0,0,0
