,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X000625.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000338.SZ,X002371.SZ,X002304.SZ,X000596.SZ,X600031.SH,X000063.SZ,X000100.SZ,X000157.SZ,X300014.SZ,X600089.SH,X002179.SZ,X002236.SZ,X002463.SZ,X600703.SH,X000977.SZ,X600741.SH,X600372.SH,X002241.SZ,X002028.SZ,X600066.SH,X002049.SZ,X000921.SZ,X000661.SZ,X600584.SH,X600522.SH,X002129.SZ,X601877.SH,X000800.SZ,X601799.SH,X600566.SH,X600183.SH,X600418.SH,X002074.SZ,X002223.SZ,X002007.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0670569285202774,0.145762119381415,0,0.0381843440536055,0.102456399650973,0,0,0,0.0292149791117739,0.0105409711826188,0,0,0,0,0,0,0.0570494149819182,0,0,0,0,0.0529724236045545,0,0,0,0,0,-0.0669578840327891,0,0,0,0,0,0,0,0,0.0762084134500769,-0.038562682002898,0,0,0,0.0199467327522214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.311278970117089,0,0,0,0,0,0,0,0,0,0,0,0.0139127041722358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063561509484615,0,0,0.0907324868511353,0,0.0339020355509974,0,0,0,0,0.0628177795834968,0,0,0,0,0,0,-0.045597211855879,0,0,0,0,0,0,0
X600809.SH,0.256852815756967,0,0,0,0,0.0994937487397774,0,0,0.00468910378881739,0,0,0,0,0,0,0,0.22323000200974,0.103249654084249,0,0,0,0,0.102879244206007,0,0,0,-0.00979503772823142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124595264623069,0,0,-0.0357615687723113,0,0.0399198743036617,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.10467061589844,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788926719886511,0.0709351893062277,0.110754322612114,0,0,0,0,0,0,0,-0.0265959551178362,0.033540461759196,0,0,0.0277601301175335,0,0,0,0.105549913863628,0,0,0.0151184580337011,0.0355735429515906,0,0,0,0,0,-0.0206300655382228,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0498014315630944,0,0,0,0,0,0,0,0,0,0,0,0.0775103033096997,0,0,0,0,0,0,0,0.171300257993723,0,0,0,0,0,0.0310426903246698,0.175323232359598,0,0,0,0,0.0774048078638571,0.0579894469863312,0,0,0,0,0,-0.032018716791742,-0.0283178299319777,0,0,0,0,0,0,0,0
X000568.SZ,0,0.933080165545521,0,0,0,0,0,0,0,-0.00142775333783438,0,0,0,0,0,0,0,0,0,0,0.0876956358106609,0,0.10534308456609,0.0330504186002355,0,0,-0.123939248438866,0,0,0,0,0,0,0,0,0,0,0,0,0.0486937400600204,0,0,0,0,0,0,0,0,0,0,0,0.00865652841378994,0.0390426767101264,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0960809279173902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186601580559779,-0.0234341218455737,-0.115861767672475,0,0,0,0,0,0,0,0,0.138749106848796,0,0,0,0,0,0,0.0265861041646521,0,0.0440622318980768,0.0203088749432352,0,0,0,0.0141526222698298,0,-0.026397416763789,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0693383204337928,0,0.0620344183312425,0,0,0,-0.0304158629646893,0,0,0.24573324991603,0.0819846908465249,0,0,0,0,0,0.114766485261595,0,0,0.0975336132282138,0,0,0,0,0,0,-0.0887938860489571,0,0,0,0,0.14551118399289,0,0,0,0,0,0,0,0,0.0161374628630248,-0.0870413164769222,0,0,0,0,0,0,0.021231542031305,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.221494098637066,0,0,0,-0.0342967275717434,0,0,0,0,0,0,0,0,0,0.0643832453803592,-0.0301637347280527,0.00494413949711162,0,0.134358325274297,0,0,0,0,0,0,0,0,0,0,0,0.205469406163395,-0.0706701586895726,0,0,0,0,0,0,0.263340901130065,0,-0.0278093140475953,0.147058460640083,0,0,0.109201004290985,0,0,-0.115415311293994,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290896218529021,0,0,0,0,0,0,0.425594348535181,0,0,0,0,0,0.0651622078072172,0,0,0,0,0.0375425184844915,0,0.0922935820326541,0.00236753349381242,-0.00820252066436796,0,0,0,0,0,0,-0.107872643618896,0,0,0,0,0
