,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X000100.SZ,X002241.SZ,X600703.SH,X000625.SZ,X000596.SZ,X000157.SZ,X300142.SZ,X002129.SZ,X600741.SH,X002371.SZ,X002179.SZ,X002049.SZ,X002007.SZ,X002236.SZ,X000799.SZ,X601877.SH,X600584.SH,X300003.SZ,X600183.SH,X002414.SZ,X300146.SZ,X000800.SZ,X600779.SH,X600702.SH,X601799.SH,X600089.SH,X600460.SH,X002074.SZ,X000977.SZ,X600707.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.109451980238009,0,0,0,0,0,0,0.00885198804178025,0,0,0,0,0,0,0,0,0,0.0873699363622625,0,0,0.0202991343399074,0,0.056127590206541,0.0514820946253091,0,0,0.110067021256179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128657749606417,0,0,0,0,0,0,0,0,0,0,-0.0323986768516538,0,0
X000625.SZ,0,0,0,-0.513815117569162,0,0.0688932584278459,0,0,0,0,0,0,0,0,0,0,0,0,0.0540372665041891,0.195180147766079,0,0,0,0,0,0,0.160589517316113,0,0,0,0,0,0.0329102318404846,0.0417914683228435,0,0.225408797884648,0.138554644393198,0,0,0,0,0,0,0,0,0.0122817549308703,0,0,0,0,0,0.0123846789152674,0,0,0,0,-4.33680868994202e-19,0,0
X000596.SZ,0,0,0,0,0,0,0.657403406125123,0,0,0,0,0,0,0,-0.114932181238843,0,0,0,0,0,0,0.0360388080246819,0,0,-0.180539948660551,0,0,0,0,0.200293139083554,0,0,0,0,0,0,0,0,0,-0.0980010596926487,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196709669171321,0,0,0,0.0309045016222799,0,0
X000157.SZ,0,0,0,0,0,0,0.0609564499201276,0,0,0.300988857708694,0,0,0,0,0,0,0,0.239914505079183,0,0,0,0,0,0,0,0,0,0,0.010588281859631,0,0.163202207247616,0,0,0,0,0,0,0,0,0,0,0,0.032152897385994,0,0,0,0.239529086112847,0,0.0191657061205816,0,0,0.0151120633448471,0,0,0,0,-0.023171053957912,0,0
X300142.SZ,0,0,0,0,0,0.140321306876113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539513354719216,0,0,0,-0.0107358272795847,0.215526414977326,0,0.0230109172606276,0,0,0,-0.0682219771384794,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0298410897299193,0,0.137287149444213,0,-0.0682856708349462,0,0,0.182143353428398,0,0,0,0,0.00656864662985726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755732718285202,0,0,0,-1.0842021724855e-19,0,0.015449147476549,0,0,0.357995272690387,0,0,0,0,0,0,0.0054993884751206,0,0,0,0,0.0198725509692777,0,0
X600741.SH,0,0.0568063808232153,0,0,0.191637549511557,0.0587944583010439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167503411268277,0,0,0,0,0,0,0,0.224240087614642,0,0,0,0,0,0,0,0,0,0,0,-0.0816113440726722,0,0,0,0,0,0,-0.0241883422943653,0,0,0,-0.00406717204438323,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575299216529639,0,0,0,0,0,0.0184838392222665,0,0.0502021749261206,0,-0.0648522771129152,0,0,0,0.0651067114074172,0.59094219944607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860237474053835,0,0,0,0,0,0,-0.0515970375582851,0,0,0,8.67361737988404e-19,0,0
X002179.SZ,0,0,0,0,0,0,0.227827215131589,0,0,0.0642881481261973,0,0,0,0.154236352512534,0,0,0,0.083022792414527,0,0,0,0,0,0.167853009994191,0.0382776332420403,0,0,0,0,0,0,0,0,0.070481497344567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.20552813809108,0,0,0,0.137525094820715,0,0,0,0,0,0,0,0,0,0,0,0,0.01966277535266,0,0.139168153447645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303727608276729,0,0,0,0,0,0,0,0,0,0,0,0,0.00844453674598412,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.174491355571529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15300450333809,0,0,0,0,0,0,0,0.131602871009384,0,0,0,0,0,0,0,0.0202226489838751,0,0,0,0,0,0,0,0,0,0,-0.0125432123892949,0,0,0,0.00364992359121029,0,0
X002236.SZ,0,0,0.209774246498558,0,0,0,0,0,0.00430108945101459,0,0,0,0,0,0,0,0,0,0,0,0,0.165850503428285,0,0.06785782400664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049770362962619,0,0,0,0,0,0,0.044496860338969,0,0,0,0,-0.00420417568938588,0,0
X000799.SZ,0,0.242678685753594,0.072810900600347,0,0,0.117206773597355,0.201883846622343,0.154811255515464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878609609725864,0,0,0,0,0,0,-0.0400839056283458,0,0,0,0,0,0,0,-0.0130665533494652,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0382661231908936,0.222573733384258,0,0.0245213974036122,0,0,0,0,0,0,0.00948370014260537,0,0,-0.0201459820314274,0,0,0,0,0,0,0,0,0,0,0,0,0.210865699242717,0,0,0,0.0241654987952988,0,0,0,0,0,0.0576283523634818,0,0,0,-0.00373103200114456,0,0,0,0.00526726492176951,0,0
X600584.SH,0,0,0,0,0,0.0690609013553189,0,0,0,0,0,0,0,0,0,0.0726447030662066,0,0,0,0,0,0,0,0,0,0,0,0,0.0172465856703996,0,-1.73472347597681e-18,0,0.0467061700139869,0,0,0,0,0.0683816964445767,0.118251404324718,0,0,0.0952352902163067,0,0,0,0.115822538562291,0,0,0,0,0,0,0,0,0,0,0.00470265720597599,0,0
X300003.SZ,0,0,0,0,0,0,0.159297002342425,0,0,0,0,0,0,0,0,0.125478273429043,0,0,0,0.0756053561060486,0,0,0,0,0.0633930703515,0.0574081146164818,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0324066948571449,0,0,0,0.00355961640214107,0,0,0,0,0,0,-0.0135333465359551,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0258642285348755,0,0,0,0,0.162378390890813,0.133751798058592,0,0,0,0,0,0,0,0.169202247784206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889426327389953,0,0,0,0,0,0,-0.029278891019215,-0.128587660027475,0,0,0.0746080943720496,0,0,0,0,-0.0229952541213804,0,0
X002414.SZ,0,0,0.0216761925376008,0,0,0,0.082679927317139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011270493078946,0,0.0618562725258468,0,0,0,0,0,0.207326864701412,0,0,0,0,0.160204752772416,0,0,0,0,0,0,0,0.0246185943400322,0,0,0,0,0.0460237945128335,0,0,0,-0.00591690530028063,0,0,0,0.0134073898241882,0,0
X300146.SZ,0,0,0.145289943996294,0,0,0.0660589395107687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130354349530345,0,0.0608618555684297,0,-0.0528591505218383,0,0,0,0,0,0.155860140442665,0,0.0227154491922844,0,0,0.115766297167034,0,0,0,0,0,-0.00872787604261292,0,-0.0234735733163708,-0.0143833863057086,0,-0.0254878504887012,0,0,0,0,0,0.0137314824987211,0,0,0,0.0234737640772038,0,0
X000800.SZ,0,0,0,0,0,0.0390988932403145,0,0,0,0.0197367825936647,0.05432286657498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105791774748092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241160449429936,0,0,0,0,0.0212330379917897,0,0,0,0.057132063385229,0.00957166466152567,0,0,0,-1.0842021724855e-19,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372250200583459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0.0893407561277053,0,0,0,0,0,0,0,0.108800290872534,0,0,0,0,0,-0.0781366718429623,0,0,0,0.0618457790416571,-0.0428980619247536,0,0,0,0,0,0,0,0.0520847766786673,0,0,0,-0.109536226708055,0,0,0,0,0,0,0.0260665731067264,0,0,0,-0.0387157605313876,0,0,0,-0.0183489643407669,0,0,0,0.037298984105693,0,0
X601799.SH,0,0,0,0,0,0.119868763860563,0,0,0,0,0,0,0,0,0,0.0164842968959251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054058321347045,0,0,0,-0.166646125417835,0,0.0796896800450558,0,0,0,0,0,0,0,0,0,-0.0380467770127319,0,0,0,0,-0.00454545947347881,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495748441034419,0.173407432173994,0,0,0,0,0,0,0.00621856756348563,0,0.385287551933192,0,0,0,0,0,0,0,0.191858550477717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352941139149724,0,0.00814509384974646,0,0,-0.00518785404310599,0,0,0,-0.0393386494447963,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0158599165387775,0,0,0.101412938265177,0,0.289963976485329,0,0,0.135553626741374,0,0.359706198742895,0.0104928340346841,0,0,0,0,0,0,0,0,0,0,0,0.0180252948804482,0,0.0680201902529802,0,0,0,0,0,0,0.0749000900207093,0,0,0,0,0,0,0,0,0.00581108463263556,0,0,0,0,0.0195949328543172,0,0
X002074.SZ,0,0,0,0,0,0.039547251151669,0.176606908365163,0,0,0,0.0269171931318643,0,0,0,0.0386286935065822,0,0,0,0,0,0,0.0663817624438556,0,0,0.0648490635927724,0,0,-0.119573904070159,0,0,0,0,0,0.137097124927627,0,0,0,0,0,0.141967691037328,0.0944197168046765,0,0,0,0,0.0400093317950626,0,0,0,0,0,0,-0.0796481179396585,0,0,0,-0.00708052941365864,0,0
X000977.SZ,0,0,0,0,0,0,0.0447944204512518,0,0,0,0,0,0,0,0,0.0885040486807917,0,0,0.0621862197181386,0,0,0,0.135276862679137,0.0571460703617652,0.136814399311079,0,0,0,0.099984665905623,0,0,0,0,0,0,0,0,0,0,-0.158011537749651,0.0379554517976203,0,-0.0754170049179677,-0.216903064287907,0.103167222792238,0,0.00828767219779963,0,0,0,0,-0.0240549175117476,0,0,0,0,-0.022445926552141,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119105524152552,0,0,0,0,0,0.78010534423913,0,0.0534783260895797,0,0,0.382225206270998,0,0,0,0,0,0,0,0,0,0,0,0,-0.142466126927506,0,-0.39858788485843,0,-0.365855824578934,0,0.332347255690298,0,-0.164727137538786,0,0,0,0,0,0.0930656512851187,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180993643757493,0,0,0.207503447201498,0,0.0505507838213118,0,0,0,0,0,0,0.175033317176266,0,0,0,0,0,0,0,0,0,0,0.135364038272456,0,0,0,0.193013740236598,0,0,0,0,0,0,0,0,0.0155854444862355,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0540698047915912,0,0,0,0,0,0,0,0,0,-0.207070147152038,0,-0.0992591549674172,0,0,0,0,0,0,0.0230106288333326,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.28354995227409,0,0.105634031208464,0.0687026068714018,0,-0.0179830619326829,0,0,-0.0103328248073876,0,0,0.0261902186307021,0,0,0,0,-0.0127095701322118,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18210689934656,0.0526981700503587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633665356211712,0.0329036898941732,0,0,0,0,0,0,0,0,0,0,0,0.0756588811079877,0,0,0,0,0,0,0,1.01301628414763,0,0,0,-0.263227333800935,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0739825446746642,0,0,0,0,0,0.0149910516622431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79576851906703,0,0,0,0,0.110927312175961,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0457488335163843,0,0,0,0.00604973802805102,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0625823089085382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274236557664881,0,0,-0.016067599507596,0,0,0,0.124874444849552,0,0.00996991573379912,0.0224034977060932,0,0,0,9.38731048238956e-05,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.00799295514216155,0,0,-0.039652640853081,0,0,0,0,0,0,0,0.0392932247518031,0,0,0,0,0,0,0,0,0,0,0,0.0196659030903629,0,0,0,0,0,-0.0491203481014673,0.0193858060017777,-0.0138891693089196,0,0.0166268974860628,0,0,0,0,0,-0.00931376119841355,-0.0141710624817283,0,0,0,-0.0228550425105213,0,0
MKvol,0,0,0,0,0,0.00126219997967713,0,0.000408996329804709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000806194138814945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131175301780712,0,0,0,0,-0.00285068142343762,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143313369142098,0,0,0,0,0,-2.6849862765593,3.18126018207359,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287528527438996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215564941152744,2.71050543121376e-20,0,0,0,0.00215329402229807,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154339666589102,0,0,0,0,-0.044670869725394,0,0
