,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X601877.SH,X600271.SH,X600703.SH,X002236.SZ,X000100.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X000661.SZ,X000596.SZ,X600498.SH,X002007.SZ,X002456.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600566.SH,X300146.SZ,X600177.SH,X600089.SH,X600066.SH,X002180.SZ,X002506.SZ,X600522.SH,X600867.SH,X002129.SZ,X600372.SH,X002508.SZ,X000977.SZ,X300136.SZ,X002241.SZ,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640465740030375,0.0739584926719263,0,0,0.102310264410394,0,0,0,0,0,0,0,0,0,0,0.117375881400391,0,0.0634617594497684,0,0,0.0660014844116066,0,0,0,0,0,0,0,0,0,0,0.05034537493456,0,0,0,0,0,0.00310836566437445,0.00584405205183653,0,0,0,0.00362177930381245,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104414772452041,0,0,0,0,0,0,0.0178723495697823,0,0,0.212071445757709,0,0,0,0,0,0,0,0,0.24791048745483,0,0,0,0,0,0,0,0,-0.0271141430139853,0,0,0.370568854106036,0,-0.182019255578394,0,-0.0341210427894489,-0.0047396218151439,0,0,0,0,0,0
X000338.SZ,0,0,0.0332755419078757,0,0,0,0.0767102305145865,0,0,0,0,0,0,0,0,0.00836401973339663,-0.0175350039938294,0,0.106318335321119,0,0.0159233601691243,0,0,0,0,0,0,0,0,0,0.0411567897189763,0.112227570135312,0,-0.0249398688310238,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150486697178098,0,0,0,0.00678269690596974,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.368879245060838,0,0.226030036002751,0,0,0,0,0,0,0,0,0,0,0,0.0315739545935933,0,0,0,0,0,0.0443880158046882,0,0,0,0,0,0,0,0,0,0,0.0272059985835,0,0,0,0,0,0,0.0956766271465074,0,0,0,0,0.00778438423936057,0,0,0,0.0121089948536406,0.0112180884531731,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302039594537218,0,0,0,0,0,0,0,0,-0.0155763800696003,0.17832369430971,0,0,0,0,0,0,0,0,0,0,0,0.118667446072367,0,-0.0461887491107895,0,0,0,0,0,0,0.0165077127225401,0.00093228780994503,0,0,0,0.00971474701930216,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408077930010977,0,0,0,0,0,0.0445907315156808,0.0122921241008209,0,0,0.0450935877579412,0,0.0299897718793681,0,0,0,0,0,0,0.0723706427121468,0,0.0790267617427923,0,0,0,0,0,0,0,0,0,0,0.0191799771680314,0,0.198619493191557,0,0,0,0.00727007982521138,0,0,0,0,0.0140231098833982,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0536144089859635,0,0,0,0,0,0,0,0,0,0,0,0.0450520131051481,0,0,0.0237341249549748,0,0,0,0,0,0,0,0.208389699363182,0.0025140886470888,0,0,0,0,0,0.0845492154165765,0,0.0856569407402013,0,0,0,0.1663738493258,0.339746425154558,0,0,0,0,-0.0163944876068991,-0.0474756345131706,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.179162470777622,0,0,0,0,0,0,0,0,0,0,-0.0671442606183911,0,0,0,0.279956927507528,0,0,0,0,0,0.000513722904545759,0,0,0,-0.140488177638743,0,0,0,0,0,0,0,0,0.271038868759902,0,0,0,0,0,0,0,0.054874034551791,0.0991083967407446,0,0,0,0,0,0
X002236.SZ,0,0,0.515270112302057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338466697328997,0,0,0,0,0,0,0,0,0.220923054731444,0,0,0,0.0412390333319502,0,0,0,0,0,0,0,0,0,0,0,0,0.196145618751846,0,0,0,0,-0.0158137686890397,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0791654387232648,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.209823027676123,0,0.253513829212471,0,0,0,0,0,0,0,0.0787549808714156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160071832228375,0,0,0,0,0.136448950890737,0,0.00355313216293012,-0.00997779130005425,0,0,0,0,0,0
X300003.SZ,0.159397664057901,0,0,0,0,0.144022724134851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416718578654632,0,0,0,0,0,0,0,0.34111424051337,0,0,0,0,0.650101006756829,0,0,0,0,0,0,0,0.0649632311110854,0,0,0,0,0,0,0,0,0.020873441571202,-0.0642879297766608,0,0,0,0.0611529415127605,0,0
X300124.SZ,0,0,0,0,0,-0.128577081213501,0,0,0,0.10158615822972,0,0,0,0,0,0,0.137031989419295,0,0,0,0,0,0,0,0,0,0,0.451989825662422,0,0,0,0,0.0165704945270441,0,0,0,0,0,0,0,0,0,0.0506731236218686,0,0,0.0731737003631125,0,0,0,0,0,-0.0391387607056945,0.0567892178208486,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138047474482489,0.128820374147405,0,0.14466784847136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00906103706395938,0,0,0,0.0133279322423817,0.0919252406733896,0,0,0,0.0290732866249843,0,0,-0.016813376209842,0.0147572962860674,0,0,0,-0.0315675382606654,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173403176126963,0,0,0,0,0,0,0,0,0,0,0,0.0504796178216754,0,0,0,0.10544806129473,0,0,0,0,0,0,0,0.128169694689953,0,0,0,0,0.203836003396954,0,0,0,0.0143936984340949,-0.0412048861486238,0,0,0,0,0,0
X600809.SH,0,0,0.0440561617904164,0,0.168455954233489,0,0,0,0,0.0490269161527424,0,0,0,0.227397341026692,0,0,0,0.0122944095971944,0.0112751309293592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131656211642414,0,0,0,0.0651374009011805,0,0,0,0.00781754948092952,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.165638027438782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371619834479281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271772102536426,0,0,0,0.0354903688613866,0.0853567069231658,0,0,0,-0.00804785757651915,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0118140876183772,0,0,0.424769134139385,0,0,0,0,0,0.0659627284935031,0,0,0,0,0,0,0,0,0,0,0,0.193870186464764,0.0950821050550071,0,0,0,0,0.0434061895640831,0,0,0,0,0,0.0428316402708612,0,0,0,0,0,0,0,0,0,0,0,0.047903338430329,0,0,0,-0.00214619248360164,0,0,0,0,0,0,0
X000596.SZ,0.0395254783924205,0,1.73472347597681e-18,0,0,0,0,0,0,0.0212380384512711,0,0,0,0.127354715763837,0,0,0,0,0,0,0,0.0670772079059841,0,0,0.38320387247549,0,0,0,0,0,0.0263967430738887,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103454525995328,0,0,0,0.0696009742759168,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.355217550800576,0,0,0,0,0,0,0,0,0,0,0.085562866670836,0,0,0,0,0.173197235893624,0,0,0,0,0,0,0,0,0,0.0352951375793359,0,0,0,0,0,0,0,0,0,0,0,0.0593865990059007,0,0,0,-0.0194791490502459,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173537476918255,0,0,0,0,0.150109936326314,0,0,0,0,0,0,0,0,0,0,0,0.177111346046205,0,0.408554366043276,0,0,0,0,0.0270850394682509,0,0,0,0,0,0,0,0,0,0,0,0.0213157080893893,0,0,0,0,0,0,0
X002456.SZ,0,0,0.0732316437950383,0,0,-0.0283040958039007,0,0,0,0,0,0,0,0,0,0,0.110420645632828,0.204431890944696,0,0.0930404749702745,0,0.154815937474405,0,0.494497836101396,0,0,-0.121594622131431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208918180727613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0698030062152243,0,0,0.102385588580157,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.120716228323796,0,0,0,0,0,0,0,0,0.0100776854891389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04840137133538,0,0,0,0.0984392507942315,0,0.00638762610904978,0.00321364708569124,0,0,0,0.0129798101259991,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895684196578758,0,0,0,0.00215585640844527,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.165754676453535,0,0,0,0,0,0,0,0.0849995984523098,0,0,0,0,0,0,0,0,0.0151754443995963,0,0,0,0,0.0520204008293821,0,0
X002179.SZ,0,0,0.14542529005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283319744537518,0.183885600258756,0,0.0920321429310058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164191395892954,0,0,0.161511459206233,0,0,0,0,-0.00186476705515454,0.0974649456832901,0,0,0,0,0,0
X600566.SH,0,0.23515002629897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116869005238156,0,0,0,0,0,0,0,0,0.609631227252804,0,0,0,0,0,-0.0079171249850856,0,0,0,0,0,0,0.161609227707845,0,0,0,0.122984633935889,0,0,-0.189165185043966,0,0,-0.0242007111711861,0,0,0,0.0830843546184426,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.133805565208833,0,0.399060490478799,0,0,0,0,0,0,0,0,0,0,0,0,0.379593777638361,0,0,0,0,0,0,0,0,0,0,0,0,0.315229039744446,0,0,0.134560736717519,0.126249307766353,0,0,0,0,0,0,0,-0.0145775249833052,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106772978994262,0,0.0746304121630991,0,0,0.00581549471357745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267306184567619,0,0.00167331153618368,0,-0.0127265374558535,0.0155520716203032,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239531751406275,0.0497322767943616,0,0,0.146939828526553,0,0,0,0,0,0,0,0,0,0,0,0.0274789137292082,0,0,0,0,0,0,0,0,0.0119772879175281,0.0640110854104338,0,0.0159592872020657,0,0.0370416833298293,0,0.0748496393123706,0,-0.0179874459867377,0.00834674945691298,0,0,0,-0.0356289058279964,0,0
X600066.SH,0.0038557648514604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882312158152595,0,0.103020563417457,0.153486785477702,0.0522689666743217,0,0,0,0,0,0,0,0,0,0.0202247074088577,0,0.0519507028522171,0,0,0,0,0,0,0,0,0,0.00720945536133366,0,0,0.0185093492728559,0,0.0169782509692075,0,0,0,-0.00727913950864649,0.0612159772661605,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0159888159649845,0,0,0,0,0,0,0.0959880994162661,0,0.00873855137103369,0,0,0,0.0962822220390856,0,0,0,0,0,0,0,0,0,0,0,0,0.115541801737833,0,0,0,0,0,0,0.0739200188848938,0,0,0.081363298633256,0,0,0,0.0582515037309002,0,-0.0106758675780275,0,0,0,0,0,0,0
X002506.SZ,0,0,0.0353626200514695,0,0,-0.00875220672468725,0,0,0,0,0,0,0,0,0,0,0,0,0.124376110029508,0,0,0.0437625226673575,0,0,-0.027598571441657,0,0,0,0,-0.093430029175105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116225463236135,-0.0130508346805418,0,0,0,0.00764505324962618,0,0
X600522.SH,0,0,0,0,0,0.109397267147478,0,0,0,0,0,0,0,0,0,0,0.0570265172323057,0,0,0,0,0,0,0,0,0.232722174854622,0,0,0.123697443628779,0,0.00995020220625555,0,0,0,0,0,0,0,0,0,0,0,0.104560640063232,0.0251708939703417,0,0.000576087759554698,0,0.0111527813636395,0,0,0,-0.0220009133998594,-0.00844050894122256,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0958026535575655,0,0,0,0,0,0,0,0.103553485909406,0,0,0,0,0,0,0,0,0.223554110857011,0.0378136255084728,0,0,0,0,0,0,0,0.140964059524276,0,0.633421923997545,0.211197229038086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732397916490501,0,0,0,-0.172054207617228,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261919085421481,0,0,0,0.0905186171672606,0,0,0,0,0,0,0,0,0,0,0,0,0.0148371939735288,0,0,0,0,0,0,0,0,0,0,0.0746566972225861,0.0752845475414757,0,0.116058436875171,0,0.00640585018356318,-8.67361737988404e-19,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.00592345471329584,0,0,0,0,-0.055183990625496,0,0,0,0,0.0707769212698039,0,0,0.031856619550576,0,0,0,0,0,0,0,0,0,-0.0280104701851302,0.292296527697187,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.350517761676461,0,0,0.0159825107500404,0.0322913993108988,0,0,0,0.0519099369003962,0,0
X002508.SZ,0,0,0,0,0,0.0509730727563205,0,0,0,0,0,0,0,0,0,0,0,0,0.0466043377956443,0.0502439943787033,0.00144160873297244,0,0,0,0,0,0.168275476427063,0,0,0,0.0870606425030208,0,0,0,0,0,0,0,0,0,0,0,0,0.118994224267447,0,0,0,0,0,0.0477127869354414,0,-0.0107827409457985,0.0639670587917711,0,0,0,0.0119718017024854,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114129989002437,0.111628239233958,0,0.0147567042835667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583291541395659,0,0,0,0,0,0,0,0,0,0,0,0.00915800035584777,0.183304866313655,0,0.0437548735969403,0,0.305633791962196,0,0,0,0,0,0,0.0197410088744571,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.317010361748068,0,0,0,0,0,0,0.236061635642514,0,0,0,0,0,0,0,0,0,0.287206875089952,0,0.290765182908298,0,-0.0386879724561675,0,0.00414345529656629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672555082574948,-0.126792765142348,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408284889686542,0.239245318883636,0,0.0365383929588076,0,0,0,0,0,0,0,0.123990712687496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384928418487123,0.0146005648794709,0.118114135815119,0.0342752777867791,0,0,0,0,0,-0.00931873262749695,0.0252255933288128,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0435163894344381,0,0,0,0,0,0,0,0,0.099515067819335,0,0,0,0,0,0,0.00314640515169347,0,0,0,0.0255371752984278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353948273210452,0.0763519408428705,0.206039146698818,0.132736766634962,0,0,0,0,0.00781715887494998,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103047239279895,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.035385366905874,0,0,0,0,0,0.0474734381026306,-0.179509825676839,0,0,0,0,0,0
Slope,-1.14749624968422,0.365997764249513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451321470152213,-0.00260838250497129,0.207040677444642,0,0,0,-0.167713774191013,0,0,0,0,0,0,0,0,0,0,0.156281639461451,0,0.0864549720101014,0,0,-0.829650256741177,0,0,0,0,0,0,0,0,0,0.597341838278158,0,0,0.992638732025751,0,0.931064009946881,0,0,0,-2.07526227391099,-4.08860091910371,0
TED,0,0,0,0,0,0,0,0,0,-0.302270033888157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264002190805244,0,0,0,0,0,0,0,0,0,0.502295701192452,0,0,0,0,0,0.436220127362448,0,0,0,0,0.173813540979829,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0577538626660994,0,0,0,0,0.0571594353587623,0,-0.214241004755538,0,0,0,0,0,0,0,0,0,0,-0.0349844319435832,0.0273547106989438,0,0.040799218280433,0,0,0.0155295963979912,0,0,0,0,0,0,0,-0.0160256980152635,0,0.0709668254336915,0,0,0,0.0142489681909479,0,0.0116775920169013,0.00993836243517065,0,0,0,0.062221721415618,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0870838175533373,0,0,0,0,0,0,-0.0663830526387006,0,0,0,0,0,0,0,0,-0.068366844716183,0,-0.0267517760622595,0,0,0,0,0,0,0,0,0,0.024014804676484,0,0,0.0627645925656375,-0.0576633946179621,0,0,0,0,0,0.108896452375495,0,0,0.0228056860025274,0,0,0,0.079087726065254,0,0
MKvol,0,0,0,0,0,-0.000442984876512937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020673323204751,0,0,0,0,0,0,0,0,0,-0.000632651901157794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002655801405006,0,0,0,0,-0.00525520371172255,0.08896068020168,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.339113273567657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123422124773155,0.0124396476765572,0,0,0,0,0,-0.256012415707547,0.102618510208326,0,0,0,0,-1.7549483955521,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0101044798801069,0,0,0,0,0,0,0,0,0,0,0,-0.00738824759346244,-0.00908365180597723,0,-0.0115552961686193,0,0,0,0,0,0,0,0,0,-0.0403211724846709,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130207632926095,0,0,0,0,0,0,0,-0.0516737052325862,0.0862184756199421,0,0,0,-0.320896681108293,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657074298279141,0,0,0,0,0,-0.00197970203932673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808934177798165,0.00110215238509824,0,0,0,0.0565939392001867,0,0
