,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X000100.SZ,X000596.SZ,X000661.SZ,X002236.SZ,X600809.SH,X300003.SZ,X002008.SZ,X300124.SZ,X000625.SZ,X002456.SZ,X300142.SZ,X002007.SZ,X600487.SH,X000157.SZ,X600498.SH,X600776.SH,X600867.SH,X002241.SZ,X000977.SZ,X002180.SZ,X002371.SZ,X600066.SH,X600177.SH,X300146.SZ,X000050.SZ,X002508.SZ,X002179.SZ,X600522.SH,X600089.SH,X000066.SZ,X600118.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300142.SZ,0,0,0,0,0,0,0,0.154067535562564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108307724772343,0,0,0,0.0798689372288779,0,0,0,0.128623756798418,0,0,0,0,0.0608901793916962,0,0.0800274280941217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616811754557675,0,0,0,0,0,0,0
X002007.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0620177962085783,0,0,0,0,0,0,0,0,0,0.0840767835331334,0,0.253876808228125,0.260952646639055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813280583244918,0,0,0.0218300819690113,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.271832429166182,0,0,0,0,0,0,0,0,0,0.00205194686464873,0,0.0208931495989045,0.0721243049477435,0,0,-1.0842021724855e-19,0.0100677427020713,0,0,0,0,0,0,0,0.0188037016425215,0.126651093397707,0.0614153291613707,0,0,0,0,0,0,0,0,0,0.107633869524472,0,0,0,0,0,0.00100184959732605,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.122344357865119,0,0,0.0941656801558499,0,0,-0.0629502492629042,0,0,0,0,0,0,0,0.131569376150129,0,0,0.0912675364657967,0,0,0,0,0,0,0.0412315532070328,0,0,0.0889745646114771,0,0,0,0.0976882877441492,0,0,0,0,0,0,0,0,0,0,0.0121620535316284,0,0,0,0,0,0,0
X600498.SH,0.0687836676470841,0,0,0,0.0238878549431127,0,0,0,0.295687074770287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342868243741102,0,0,0,0,0,0,0,0.199275805823468,0,0,0,0.0620859552382754,0.0246758893178258,0,0,0,0,0,0,0.0449549019348891,0,0,0,0,0,0,0,-0.0843963443821981,-0.022126803678417,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0.0391318809908015,0,0.323633083369028,0,0,0,0,0,0,0,0,-0.37743103864529,0,0,0,0,0,0,0,0,0,-0.218517643333879,0.043297007546368,0,0,0,0,0,-0.114209521432358,-0.31989589584736,0.843861680476861,0,0,0,0,0,0.378026742244245,0,0,0,0,-0.0646684988546516,0,-0.213022067828377,0,0.0114046124279654,0.115260591012957,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.252453242480669,0,0,0,0,0,0,0.313942756084734,0,0,0.189115653604234,0.0681098885828967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101830454197745,0,0,0,0,0,0,0,0,0,0.0888428779975136,0,0,0,0,-0.146230496135929,0,0
X002241.SZ,0,0,0,0,0.0940500676063025,0,0,0.0423982042710008,0,0,0,0.0303017638267016,0,0,0,0.079432743325337,0,0,0,0,0.017581653445331,0.134473142106949,0,0,0,0,0,0.00422364249392236,0,0,0,0,0,0,0,0,0.262393657914174,0,0,0,0,0,0.0587315085700813,0.0173692444196283,0,0,0,0.0198985143755298,0,0,0,-0.0354130371929799,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0932415297581567,0,0,0,0,0,0,0,0,0.529591583103223,0.132155655726758,0,0,0,0,0,0,0.0929645146224921,0,0.274239489342301,0,0,0,0,0,0.0538839161381085,0,0,0,0,0,0.047366655278536,0,0,0,0,0,0,0,0.0998613266740811,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0.0689117991082213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136440009647047,0,0,0,0,0,0,0,-0.0295839799752117,0.10252462835352,0,0,0,0.148413914118333,0,0,0,0.0550999339546984,0,0,0,0,0.0917381909034079,0,0,0,-0.0231838582435979,0,0,0,0,-0.0212780511731806,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0560082510791071,0,0,0.213301837980436,-0.00749241807035091,0,0,0,0,0,0,0,0.116449075780745,0,0,0,0,-0.239223792153747,0,0,0,-0.0537423701838781,0,0,0,0.00916843256103878,0.0724809853068142,0,0.597548033506177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796733833596395,-0.0176557071710562,0,0,0,0,0,0
X600066.SH,0,0,0,0.116139880774631,0,0,0,0.243687555361974,0,0,0,0,0,0,0,0,0,0.124285241657745,0,0.028461588589832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185097481801926,0,0,0.108486291855322,0,0,0,0,0,0,0,0,0,0,0,0.046539494559849,0,0,-0.0431340083812706,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0109883112632844,0,0,0,0,0,0,0,0,0,0,0.0783122878223469,0,0,0,0,0,0,0,0.161436074802868,0,0,0,0,0,0,0,0.0282643378481346,0,0.0359517453405606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153968637899087,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.129339180253455,0,0,0,0,0.102539495826043,0,0,0,0,-0.0510040842981328,0,0.0491226607409132,0,0.291446438468231,0,0,0,0,0,0,0,0,0,0,0,0.183180600680259,0,0,0.161646046246363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140595160902754,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0.244379545908158,0,0,0,0,0,0,0,0,0,0,0,0.149359786001344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36304123814666,0,0,0,0.162982415959923,0.0237371575974084,0,0,0,0,0.0512147289217162,0,0,-0.0395198899477326,0,0,-0.188240668273637,0,-0.0488425275780867,0,0,0,0,0.201392690545767,0,0
X002508.SZ,0,0,0,0.0797209560452759,0.150639105102412,0,0.302265822227242,0,0,0.158744205480689,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0272654465225716,0,0.075323065922275,0,0,-0.0296189631703469,0,0,0,0,0,0,0,0,0,0,0,-0.0275151008559566,0.0678277934631443,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0733154549835699,0,0,0,0,0,0.0844227972534144,0.106174942447182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0176161972345334,0,0,0,0,0.121646909368196,0,0,0,0,0,0,0,0,0,0.132772720600238,0.32233560967228,0,-0.00227313030444561,0,0,0,0,-0.0974739529890937,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.138480199228075,0,0,0,0,0,0,0,0.151040516012866,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0016811755779542,0,0,0,0.21399339768683,0,0,0.0217358302186987,0.0689637645324094,0,0.0154265089096027,0,0,0,0,0,0,0,0,0,0,0.0140818401734056,0,0,0,0.00470367798025983,0,0,0,0,0,0,0
X600089.SH,0,0.0149473353260737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323971834185653,0,0.089711729026303,0,0,0,0,0,0,0,0,0.10368736025953,0.0385818927984389,0,0,0,0,0,0.00714974887099452,0.0172810178933997,0,0.167430339303221,0,0,0,0,0,0.0659663110012679,0,0,0,0,0,0,0,0,-0.0128126966758315,-0.00914404457067036,0,0,0,-0.00820034874117879,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107460364063616,0,0,0.203710772205604,0,0,0.0199604045254199,0.160068538262572,0,0,0,0,0,0.11171470723576,0,0,0,0,0,0,0,0.0467791834055086,0.0154225280761165,0,0.324039795522785,0,0,0,0.00180222434882333,0.0615178195161645,0,0,0,0,0,0,0,-0.0216030540771317,0,0,0,0,-0.073627905733193,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0599213394500485,0,0,0,0,0,0,0,0,0.066911247247811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123005897241452,0,0,0,0,0.218126261072249,0,0.00371451918335681,0,0.0664835509044975,0,0.236426449082589,0,0,0,0,0.210918440207264,0,-0.0024667232566588,-0.0309285730041275,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.127798250794091,0,0,0,0,0,0,0,0,0,0.154176600174167,0.00900726367579525,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0409659954458155,0,0.111809095502538,0,0,0,0,0,0,0,0.122040137708954,0,0,0,0.154332654123003,0,0,0.00955924707221406,0.0205310614067306,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.408461370197463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250559626803372,0,0,0,-0.0331946241855082,0,0,-0.0367494603809918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17531631636787,0,0,0,0.0781585705929632,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201304249798086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701474113626676,0,0,0,0.739052837895766,-5.15258064120828,0
TED,0,-0.0963075681575652,0,0,0,0,0,0,0,-0.147226924720619,0,0,0,0,0,0,0,0,0,0,0,0.620575979490737,-0.0544968461890142,0,0,0,0,0,0,0,0,0,0,0.183902651220386,0,0,0,0.139589782381563,0,0,0,0,0,0,0,0,0,0.014166232509249,0,0,-0.295362016045645,0.232135532832058,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0212607803122236,0,0,-0.00998479685203674,0,0,0,-0.0664427394589237,0,-0.00605294875273014,0,0,0,0,0,0,0,-0.0550333563289204,-0.0600584125728069,0,0,0,0,0,0,-0.0318189062889376,0,0,0,0,0,-0.0350818664755032,0,0,0,-0.0340368031452414,0,0,0,0.0710020804570588,0,0,0,0,0,0,0,0,0.00465630514286809,0.026792670044876,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122950891914463,0,0,0,0,0,0,0,0,0,-0.0511264820145959,0,0,0,0.0217007315407044,0.0573283065195849,-0.0888482503663375,0.0292262629230546,0,0.0498692979873815,0,0,0,0.066603449754719,0,0,0,0,0,0,0,0.0632218590750504,0.00714122354291952,-0.0204996601206613,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293906513607932,0,0,0,0,0,-0.00238154251199114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000352679331815939,0,0,0,0,0.0229161109908582,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113544375880205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338956027830911,0,0,0,0,0,0,0,0.0490306997989902,0.0913650827257059,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110055367695696,0.00414976417075896,0,0,0,-0.00769821435282777,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018255561479041,0.00723129296846489,0,0,0.00264615200693217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196989406652912,0,0,0,0,0.00259448404212996,0,0,0,-0.00926554043334002,0,0,0,0,0,0,0,0,0.0079142410311992,-0.00400515627303101,0,0,0,0,0,0
